mode,run,seed,rc,wins,losses,win_rate,nqubits_per_sec,nqubit_avg_score,baseline_avg_score,latency_p50_ns,latency_p95_ns,latency_p99_ns,used_hardware_entropy,margin_mean,margin_std,scenario_latency_mean_ns
hardware_preferred,0,0,0,243,117,0.675,9153570.764,0.963260256047,0.936641332239,130060,193970,217140,True,0.026618923808283332,0.05111235853573181,143468.19444444444
hardware_preferred,1,0,0,246,114,0.683333333333,8859267.529,0.963110359141,0.937737954067,137340,187340,221550,True,0.025372405074466666,0.051451879828702855,146431.38611111112
hardware_preferred,2,0,0,239,121,0.663888888889,9472647.917,0.964005237105,0.940689824092,128510,176470,209420,True,0.02331541301293889,0.04971380688567403,137964.02777777778
hardware_preferred,3,0,0,240,120,0.666666666667,8323500.235,0.960565975558,0.935750879498,159760,191020,224890,True,0.024815096060341667,0.055162099992994616,156802.69166666668
hardware_preferred,4,0,0,237,123,0.658333333333,9332934.091,0.96197518893,0.936768117403,128520,182130,224190,True,0.025207071526827777,0.05170267860742056,140640.58333333334
hardware_preferred,5,0,0,223,137,0.619444444444,9025359.811,0.961230468035,0.940341303589,131470,189080,219800,True,0.020889164445952776,0.05047754555036862,145214.35555555555
hardware_preferred,6,0,0,242,118,0.672222222222,8708656.56,0.962931673162,0.935834736376,137070,197390,226460,True,0.02709693678635833,0.054188929533142444,150436.72222222222
hardware_preferred,7,0,0,247,113,0.686111111111,8458084.627,0.964153140032,0.93945628007,145560,199460,222880,True,0.024696859961161114,0.04948018989035739,156124.21666666667
hardware_preferred,8,0,0,236,124,0.655555555556,8358705.21,0.962061214319,0.941714644473,149670,203540,235730,True,0.020346569846122223,0.046599777930838075,155852.25
hardware_preferred,9,0,0,222,138,0.616666666667,9383399.155,0.961497934849,0.941575197455,129210,179740,207480,True,0.01992273739398611,0.05285238870832597,139981.33055555556
hardware_preferred,10,0,0,234,126,0.65,8624289.01,0.962062622919,0.941681252659,140670,197230,223600,True,0.02038137025963889,0.04830647973111433,151978.36111111112
hardware_preferred,11,0,0,251,109,0.697222222222,7864239.631,0.961504241771,0.938414125018,175000,221150,239930,True,0.023090116753025,0.052491092148632165,167173.13333333333
hardware_preferred,12,0,0,238,122,0.661111111111,5769040.647,0.962402883984,0.939007422251,181270,294390,1027800,True,0.023395461733091667,0.04941925175154164,206888.71944444443
hardware_preferred,13,0,0,238,122,0.661111111111,6874325.866,0.962154269727,0.939231690987,180430,245280,482710,True,0.022922578739705556,0.05243386417224114,194177.72222222222
hardware_preferred,14,0,0,220,140,0.611111111111,6472448.77,0.960467732795,0.940972600172,189090,279850,389520,True,0.01949513262301389,0.051501858925102506,205761.9388888889
hardware_preferred,15,0,0,237,123,0.658333333333,6797312.726,0.960466382439,0.934636380126,181780,254500,407570,True,0.025830002313241666,0.05366735558516799,195921.88611111112
hardware_preferred,16,0,0,231,129,0.641666666667,7218827.734,0.962548661265,0.940371956187,178920,246330,313540,True,0.02217670507820278,0.048956185343928316,181330.58333333334
