problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns,norm_deviation,ema_abs_energy
correlated_fermions_non_hubbard,200,2.1325621251,0.8663399936,0.1333333333,21.64,69.52,1890780,0.0000000000e+00,0.0000000000
correlated_fermions_non_hubbard,300,2.1330915237,0.8639598685,0.1111111111,21.64,69.52,2796510,4.4408920985e-16,0.0000000000
correlated_fermions_non_hubbard,400,2.1332858371,0.8618394659,0.1777777778,21.64,69.52,3692099,0.0000000000e+00,0.0000000000
correlated_fermions_non_hubbard,500,2.1333911777,0.8604326308,0.1777777778,21.64,69.52,4574289,1.1102230246e-16,0.0000000000
correlated_fermions_non_hubbard,600,2.1334822621,0.8567438147,-0.0888888889,21.64,69.52,5463629,1.1102230246e-16,0.0000000000
correlated_fermions_non_hubbard,700,2.1335315147,0.8553834872,-0.0666666667,21.64,69.52,6365288,2.2204460493e-16,0.0000000000
correlated_fermions_non_hubbard,800,2.1335531352,0.8554776701,0.1111111111,21.64,69.52,7278638,0.0000000000e+00,0.0000000000
correlated_fermions_non_hubbard,900,2.1335624985,0.8557926189,-0.0222222222,21.64,69.52,8178298,0.0000000000e+00,0.0000000000
correlated_fermions_non_hubbard,1000,2.1335662715,0.8558084972,0.0666666667,21.64,69.52,9228668,0.0000000000e+00,0.0000000000
correlated_fermions_non_hubbard,1100,2.1335676518,0.8558662177,-0.0666666667,21.64,69.52,10127937,1.1102230246e-16,0.0000000000
correlated_fermions_non_hubbard,1200,2.1335680514,0.8558022673,0.1555555556,21.64,69.52,11023547,0.0000000000e+00,0.0000000000
correlated_fermions_non_hubbard,1300,2.1335680667,0.8556625755,-0.0666666667,21.64,69.52,11926047,2.2204460493e-16,0.0000000000
correlated_fermions_non_hubbard,1400,2.1335679441,0.8557429077,0.1333333333,21.64,69.52,12810986,0.0000000000e+00,0.0000000000
correlated_fermions_non_hubbard,1500,2.1335677766,0.8558812980,-0.2444444444,21.64,69.52,13715726,3.3306690739e-16,0.0000000000
correlated_fermions_non_hubbard,1600,2.1335675911,0.8557921946,0.0666666667,21.64,69.52,14603696,2.2204460493e-16,0.0000000000
correlated_fermions_non_hubbard,1700,2.1335673961,0.8557870214,0.0000000000,21.64,69.52,15484836,1.1102230246e-16,0.0000000000
correlated_fermions_non_hubbard,1800,2.1335672027,0.8557324915,0.0000000000,21.64,69.52,16356435,0.0000000000e+00,0.0000000000
correlated_fermions_non_hubbard,1900,2.1335670248,0.8556865879,0.0000000000,21.64,69.52,17230405,2.2204460493e-16,0.0000000000
correlated_fermions_non_hubbard,2000,2.1335668689,0.8557755783,-0.0444444444,21.64,69.52,18105915,2.2204460493e-16,0.0000000000
correlated_fermions_non_hubbard,2100,2.1335667301,0.8558797333,0.0444444444,21.64,69.52,19001844,1.1102230246e-16,0.0000000000
correlated_fermions_non_hubbard,2200,2.1335665982,0.8557616242,0.2222222222,21.64,69.52,19875154,0.0000000000e+00,0.0000000000
correlated_fermions_non_hubbard,2300,2.1335664699,0.8557319909,-0.0666666667,21.64,69.52,20760224,1.1102230246e-16,0.0000000000
multi_state_excited_chemistry,0,1.6726227632,0.9243068933,-0.0370370370,21.64,69.52,48891,0.0000000000e+00,0.0000000000
multi_state_excited_chemistry,100,1.6917756721,0.9203474773,0.1111111111,21.64,69.52,880340,1.1102230246e-16,0.0000000000
