problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,0,-25.3327027517,99.7079476457,-0.0400000000,0.46,3.51,651341
hubbard_hts_core,100,-2451.4123879353,9934.2996379759,0.0081188119,0.46,3.51,47501155
hubbard_hts_core,200,-4724.5076812523,19659.1815747055,0.0046766169,0.46,3.51,93948723
hubbard_hts_core,300,-6808.2110964872,29302.6643065477,-0.0007308970,0.46,3.51,140411809
hubbard_hts_core,400,-8530.9327066274,38826.6333438222,-0.0010972569,0.46,3.51,188676445
hubbard_hts_core,500,-9785.9948651306,48223.7610279538,-0.0002794411,0.46,3.51,238840815
hubbard_hts_core,600,-10161.9532435754,57454.5108737258,0.0020299501,0.46,3.51,286944149
hubbard_hts_core,700,-8399.7725360135,66429.8916707475,0.0021968616,0.46,3.51,333682072
hubbard_hts_core,800,-2332.7247023032,75040.3018557645,0.0006991261,0.46,3.51,384599567
hubbard_hts_core,900,11814.6690405440,83221.9392671542,-0.0004661487,0.46,3.51,433633482
hubbard_hts_core,1000,36851.8126760151,90973.9205415079,-0.0011388611,0.46,3.51,481772286
hubbard_hts_core,1100,72291.8313531394,98299.1524595576,-0.0016893733,0.46,3.51,530734459
hubbard_hts_core,1200,117492.5124370022,105231.4488643268,-0.0023147377,0.46,3.51,580973091
hubbard_hts_core,1300,171059.7311766527,111853.8147306630,-0.0026594927,0.46,3.51,629609481
hubbard_hts_core,1400,232362.2082232313,118179.4199893170,-0.0026552463,0.46,3.51,678247025
hubbard_hts_core,1500,299221.7283896144,124254.9600090182,-0.0012791472,0.46,3.51,726609799
hubbard_hts_core,1600,372047.0811679452,130128.8007914095,-0.0007245472,0.46,3.51,775438332
hubbard_hts_core,1700,449428.9694101125,135873.8776394879,-0.0009876543,0.46,3.51,823904748
hubbard_hts_core,1800,529480.0676372427,141543.1338851580,-0.0013659078,0.46,3.51,872419626
hubbard_hts_core,1900,610844.0390047064,147173.5808651521,-0.0011783272,0.46,3.51,920230280
hubbard_hts_core,2000,692631.7203196476,152787.7536017250,-0.0013093453,0.46,3.51,969033329
hubbard_hts_core,2100,774576.8195894039,158396.0984008047,-0.0015801999,0.46,3.51,1017480813
hubbard_hts_core,2200,856623.4894955960,164004.9364296283,-0.0011812812,0.46,3.51,1064877553
hubbard_hts_core,2300,938628.1993568778,169622.9170062479,-0.0008604954,0.46,3.51,1112036640
hubbard_hts_core,2400,1020588.3524773844,175241.3776704389,-0.0008579758,0.46,3.51,1159269723
hubbard_hts_core,2500,1102668.0031888464,180854.0404636000,-0.0003198721,0.46,3.51,1206032633
hubbard_hts_core,2600,1184763.8047355812,186466.3728712836,-0.0006843522,0.46,3.51,1253263164
hubbard_hts_core,2700,1266799.9854127853,192079.9176118617,-0.0010218438,0.46,3.51,1300856959
qcd_lattice_proxy,0,-13.4302643999,80.6743673463,-0.0123456790,0.46,3.51,525827
qcd_lattice_proxy,100,-1342.5513610857,7968.9418456287,0.0023224545,0.46,3.51,47493549
qcd_lattice_proxy,200,-2504.1543443977,15727.5448640154,0.0069406056,0.46,3.51,98512002
qcd_lattice_proxy,300,-3507.4145767386,23397.0520978553,-0.0035683524,0.46,3.51,146908899
qcd_lattice_proxy,400,-4151.9349054425,30940.5767620948,-0.0036021058,0.46,3.51,194280984
qcd_lattice_proxy,500,-4182.2018802083,38346.5291974189,-0.0024888495,0.46,3.51,241557195
qcd_lattice_proxy,600,-3143.2581045032,45493.3302217902,-0.0040878371,0.46,3.51,287438871
qcd_lattice_proxy,700,134.8073673961,52327.1105806181,-0.0032933552,0.46,3.51,333570057
qcd_lattice_proxy,800,8028.8624579713,58711.5661253685,-0.0023581634,0.46,3.51,379854880
qcd_lattice_proxy,900,24998.1882587725,64535.7048031954,-0.0000685110,0.46,3.51,427487510
qcd_lattice_proxy,1000,53530.4968357184,69855.2645388427,0.0008263342,0.46,3.51,473473298
qcd_lattice_proxy,1100,93559.0261743740,74721.4726748191,0.0014240701,0.46,3.49,519623964
qcd_lattice_proxy,1200,142029.8238773366,79227.5501443485,0.0015316454,0.46,3.49,565488197
qcd_lattice_proxy,1300,195663.7860853985,83457.2277358470,0.0011482146,0.46,3.49,611424850
qcd_lattice_proxy,1400,253925.9622932329,87455.0021710732,0.0006785277,0.47,3.49,658081541
qcd_lattice_proxy,1500,316792.1546957220,91256.3831456642,0.0013077701,0.47,3.49,707473341
qcd_lattice_proxy,1600,383391.4893552750,94922.4183959933,0.0009176364,0.47,3.49,754666352
qcd_lattice_proxy,1700,452089.2414997120,98516.6905926123,0.0025475211,0.47,3.49,801165910
qcd_lattice_proxy,1800,522127.8135258561,102053.9303223734,0.0024060707,0.47,3.49,847952536
qcd_lattice_proxy,1900,592975.4984153743,105565.5555872473,0.0012404128,0.47,3.49,894566528
qcd_lattice_proxy,2000,664079.9767787742,109065.9701310677,0.0015239294,0.47,3.49,941200225
qcd_lattice_proxy,2100,735070.0408036304,112566.2483598313,0.0016276788,0.47,3.49,987570327
quantum_field_noneq,0,-18.0598910809,63.6972204345,-0.1250000000,0.47,3.49,521118
quantum_field_noneq,100,-2020.2454942677,6233.9620520749,-0.0126856436,0.47,3.49,47120227
quantum_field_noneq,200,-4000.0916051784,12325.0187002725,-0.0020211443,0.47,3.49,93576376
quantum_field_noneq,300,-5861.9630560513,18320.2644239003,-0.0020764120,0.47,3.49,140059168
quantum_field_noneq,400,-7520.7121781997,24156.1845952361,-0.0012468828,0.47,3.49,186458155
