problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,0,-0.2533048056,0.9970853058,-0.0400000000,15.87,55.98,2284219
hubbard_hts_core,100,-0.1799374912,0.9475207315,-0.1000000000,15.87,55.99,87296124
hubbard_hts_core,200,-0.1612132100,0.9485818139,0.1200000000,15.87,55.99,171600398
hubbard_hts_core,300,-0.1793349928,0.9480275498,-0.1000000000,15.87,55.99,255458732
hubbard_hts_core,400,-0.1532757228,0.9481970883,0.0800000000,15.87,56.00,339273786
hubbard_hts_core,500,-0.1570724092,0.9473471851,0.0400000000,15.87,56.01,423651260
hubbard_hts_core,600,-0.1546875655,0.9471298529,-0.0600000000,15.87,56.02,509321474
hubbard_hts_core,700,-0.1543540419,0.9489787731,-0.0400000000,15.87,56.04,594311949
hubbard_hts_core,800,-0.1472684717,0.9485280981,0.0200000000,15.87,56.04,679957352
hubbard_hts_core,900,-0.1464348884,0.9452996144,-0.0600000000,15.87,56.04,764972627
hubbard_hts_core,1000,-0.1571972597,0.9451103719,0.1000000000,15.87,56.04,848824911
hubbard_hts_core,1100,-0.1487656978,0.9445541625,-0.1200000000,15.87,56.04,932626425
hubbard_hts_core,1200,-0.1595293940,0.9469030724,0.0400000000,15.87,56.04,1016903099
hubbard_hts_core,1300,-0.1396264446,0.9454316417,-0.2000000000,15.87,56.04,1101023794
hubbard_hts_core,1400,-0.1478426704,0.9452748381,-0.1800000000,15.87,55.99,1186102948
hubbard_hts_core,1500,-0.1533024810,0.9462771733,-0.0800000000,15.87,55.99,1269815712
hubbard_hts_core,1600,-0.1734545040,0.9452638009,-0.1600000000,15.87,55.99,1353778366
hubbard_hts_core,1700,-0.1706099783,0.9448877098,0.0800000000,15.87,56.02,1438018990
hubbard_hts_core,1800,-0.1570443003,0.9453670221,0.0400000000,15.87,56.04,1522517344
hubbard_hts_core,1900,-0.1557674784,0.9455748071,0.0600000000,15.87,56.04,1606598028
hubbard_hts_core,2000,-0.1579804346,0.9447613566,0.0400000000,15.87,55.69,1694786333
hubbard_hts_core,2100,-0.1572613983,0.9462352336,0.0600000000,15.88,55.41,1779550737
hubbard_hts_core,2200,-0.1458329189,0.9455408166,0.1000000000,15.88,55.40,1863914371
hubbard_hts_core,2300,-0.1645598534,0.9460064248,0.1200000000,15.88,55.38,1949991575
hubbard_hts_core,2400,-0.1484011127,0.9462931994,-0.0200000000,15.88,55.38,2033528849
hubbard_hts_core,2500,-0.1355895805,0.9468207953,0.1200000000,15.88,55.38,2117725503
hubbard_hts_core,2600,-0.1531857082,0.9462562974,0.0400000000,15.88,55.38,2200882568
hubbard_hts_core,2700,-0.1426766201,0.9450857726,0.0600000000,15.88,55.38,2283807662
qcd_lattice_proxy,0,-0.1658106377,0.9959878622,-0.0123456790,15.88,55.25,905860
qcd_lattice_proxy,100,-0.0646908203,0.9155822530,0.0123456790,15.88,55.25,83973564
qcd_lattice_proxy,200,-0.0577380205,0.9169196495,-0.0370370370,15.88,55.25,166907179
qcd_lattice_proxy,300,-0.0483041470,0.9157930838,0.1111111111,15.88,55.25,250306773
qcd_lattice_proxy,400,-0.0704012267,0.9176419489,0.0370370370,15.88,55.19,336101447
qcd_lattice_proxy,500,-0.0666887475,0.9176139364,-0.2098765432,15.88,55.24,423139451
qcd_lattice_proxy,600,-0.0417408876,0.9160241057,-0.1358024691,15.88,55.29,513035185
qcd_lattice_proxy,700,-0.0463085904,0.9162660415,0.0123456790,15.88,55.37,599241819
qcd_lattice_proxy,800,-0.0455483499,0.9138282424,0.0370370370,15.88,55.38,690659483
qcd_lattice_proxy,900,-0.0478930945,0.9185223842,-0.1358024691,15.88,55.38,784137076
qcd_lattice_proxy,1000,-0.0650517311,0.9167181651,0.0617283951,15.88,55.37,872815450
qcd_lattice_proxy,1100,-0.0456055572,0.9172456236,0.0864197531,15.88,55.37,962081384
qcd_lattice_proxy,1200,-0.0425520648,0.9163899210,-0.0617283951,15.88,55.39,1046186538
qcd_lattice_proxy,1300,-0.0653425969,0.9141388633,0.1358024691,15.88,55.40,1131171293
qcd_lattice_proxy,1400,-0.0478248950,0.9153592482,0.1851851852,15.88,55.40,1215606387
qcd_lattice_proxy,1500,-0.0391158035,0.9154621499,0.0617283951,15.88,55.47,1299525752
qcd_lattice_proxy,1600,-0.0496060865,0.9151872103,-0.1851851852,15.88,55.53,1384568135
qcd_lattice_proxy,1700,-0.0586528780,0.9194769411,0.0370370370,15.88,55.53,1468306030
qcd_lattice_proxy,1800,-0.0584442112,0.9208873286,0.1358024691,15.88,55.54,1552749684
qcd_lattice_proxy,1900,-0.0454111455,0.9243643899,-0.0617283951,15.88,55.59,1637269809
qcd_lattice_proxy,2000,-0.0654262315,0.9214051263,0.0370370370,15.88,55.65,1721405823
qcd_lattice_proxy,2100,-0.0566295583,0.9183665332,0.0617283951,15.88,55.70,1806341717
quantum_field_noneq,0,-0.2821621861,0.9952784982,-0.1250000000,15.89,55.72,923460
quantum_field_noneq,100,-0.1641776976,0.8782145959,0.0312500000,15.89,55.77,84431415
quantum_field_noneq,200,-0.2263937270,0.8776965210,-0.3125000000,15.89,55.78,171355519
quantum_field_noneq,300,-0.2325306356,0.8766138186,0.0312500000,15.89,55.79,263728442
quantum_field_noneq,400,-0.1604553069,0.8723495057,0.2812500000,15.89,55.84,347962767
quantum_field_noneq,500,-0.2213550012,0.8764216053,0.0312500000,15.89,55.83,435577981
quantum_field_noneq,600,-0.2002739575,0.8776859719,-0.0937500000,15.89,55.84,524970365
quantum_field_noneq,700,-0.1712175347,0.8814131634,0.0625000000,15.89,55.84,608339059
quantum_field_noneq,800,-0.1888022709,0.8820188343,0.1250000000,15.89,55.85,693270184
quantum_field_noneq,900,-0.1697185148,0.8832766189,-0.1250000000,15.89,55.85,776919108
quantum_field_noneq,1000,-0.2114604566,0.8873153870,-0.0625000000,15.89,55.85,860576952
quantum_field_noneq,1100,-0.2039257676,0.8845659526,0.1562500000,15.89,55.87,944705236
quantum_field_noneq,1200,-0.1753244790,0.8874666129,0.0000000000,15.89,55.87,1029096911
quantum_field_noneq,1300,-0.2046062197,0.8916472147,0.0312500000,15.89,55.88,1113011405
quantum_field_noneq,1400,-0.1961462037,0.8872003071,0.0000000000,15.89,55.90,1198842249
quantum_field_noneq,1500,-0.1961994740,0.8852105335,0.0312500000,15.89,55.90,1283090604
quantum_field_noneq,1600,-0.1584350328,0.8879994974,-0.1250000000,15.89,55.90,1367037378
