problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns,norm_deviation,ema_abs_energy
hubbard_hts_core,0,1.9745923269,0.7158923070,0.0200000000,16.59,63.09,99330,2.2204460493e-16,0.0000000000
hubbard_hts_core,100,1.9828257763,0.7073688651,-0.0800000000,16.59,63.09,1110400,0.0000000000e+00,0.0000000000
hubbard_hts_core,200,1.9839568331,0.6886427030,-0.0600000000,16.59,63.09,2144930,0.0000000000e+00,0.0000000000
hubbard_hts_core,300,1.9842289668,0.6827343314,-0.0400000000,16.59,63.09,3224800,3.3306690739e-16,0.0000000000
hubbard_hts_core,400,1.9843555259,0.6800157414,-0.0200000000,16.59,63.09,4362830,1.1102230246e-16,0.0000000000
hubbard_hts_core,500,1.9844209465,0.6802651053,-0.0400000000,16.59,63.09,5393190,1.1102230246e-16,0.0000000000
hubbard_hts_core,600,1.9844616534,0.6812397388,-0.0600000000,16.59,63.09,6441940,0.0000000000e+00,0.0000000000
hubbard_hts_core,700,1.9844822995,0.6814665618,-0.0400000000,16.59,63.09,7468830,2.2204460493e-16,0.0000000000
hubbard_hts_core,800,1.9844941348,0.6819624753,-0.0400000000,16.59,63.09,8481260,3.3306690739e-16,0.0000000000
hubbard_hts_core,900,1.9845029226,0.6823541377,-0.0200000000,16.59,63.09,9481360,3.3306690739e-16,0.0000000000
hubbard_hts_core,1000,1.9845113799,0.6816920430,-0.0200000000,16.59,63.09,10535830,2.2204460493e-16,0.0000000000
hubbard_hts_core,1100,1.9845211156,0.6822792182,-0.0200000000,16.59,63.09,11571590,1.1102230246e-16,0.0000000000
hubbard_hts_core,1200,1.9845335947,0.6842970505,-0.0400000000,16.59,63.09,12616389,1.1102230246e-16,0.0000000000
hubbard_hts_core,1300,1.9845505576,0.6845205970,-0.0200000000,16.59,63.09,13655189,2.2204460493e-16,0.0000000000
hubbard_hts_core,1400,1.9845741259,0.6848766166,-0.0600000000,16.59,63.09,14660019,0.0000000000e+00,0.0000000000
hubbard_hts_core,1500,1.9846052428,0.6823805274,-0.1000000000,16.59,63.09,15682479,2.2204460493e-16,0.0000000000
hubbard_hts_core,1600,1.9846390392,0.6788496017,-0.0600000000,16.59,63.09,16684459,2.2204460493e-16,0.0000000000
hubbard_hts_core,1700,1.9846689129,0.6763314188,-0.0200000000,16.59,63.09,17701729,3.3306690739e-16,0.0000000000
hubbard_hts_core,1800,1.9846924498,0.6730879992,-0.0200000000,16.59,63.09,18742789,2.2204460493e-16,0.0000000000
hubbard_hts_core,1900,1.9847062978,0.6714746319,-0.0200000000,16.59,63.09,19753759,0.0000000000e+00,0.0000000000
hubbard_hts_core,2000,1.9847132986,0.6708271314,-0.0200000000,16.59,63.09,20758459,0.0000000000e+00,0.0000000000
hubbard_hts_core,2100,1.9847169571,0.6709604057,-0.0200000000,16.59,63.09,21767889,0.0000000000e+00,0.0000000000
hubbard_hts_core,2200,1.9847187963,0.6712358662,-0.0400000000,16.59,63.09,22907209,2.2204460493e-16,0.0000000000
hubbard_hts_core,2300,1.9847197293,0.6714141556,-0.0400000000,16.59,63.09,24061209,1.1102230246e-16,0.0000000000
hubbard_hts_core,2400,1.9847202541,0.6717851371,-0.0200000000,16.59,63.09,25070219,0.0000000000e+00,0.0000000000
hubbard_hts_core,2500,1.9847206019,0.6719877886,-0.0400000000,16.59,63.09,26066329,4.4408920985e-16,0.0000000000
hubbard_hts_core,2600,1.9847208724,0.6713195264,-0.0200000000,16.59,63.09,27075329,0.0000000000e+00,0.0000000000
hubbard_hts_core,2700,1.9847211096,0.6710523185,-0.0200000000,16.59,63.09,28084418,1.1102230246e-16,0.0000000000
qcd_lattice_fullscale,0,2.2115701842,0.5799614517,-0.0864197531,16.59,63.09,49509,1.1102230246e-16,0.0000000000
qcd_lattice_fullscale,100,2.2183077515,0.5665979855,-0.0617283951,16.59,63.09,869549,4.4408920985e-16,0.0000000000
qcd_lattice_fullscale,200,2.2203858203,0.5474085161,-0.0617283951,16.59,63.09,1674669,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,300,2.2209070074,0.5425054885,-0.1604938272,16.59,63.09,2495149,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,400,2.2211013090,0.5387377562,-0.2098765432,16.59,63.09,3294009,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,500,2.2211894141,0.5340740893,-0.2345679012,16.59,63.09,4101739,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,600,2.2212513466,0.5282367072,-0.2839506173,16.59,63.09,4935479,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,700,2.2212891644,0.5259698272,-0.2839506173,16.59,63.09,5749349,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,800,2.2213075974,0.5255588436,-0.2592592593,16.59,63.09,6614119,1.1102230246e-16,0.0000000000
qcd_lattice_fullscale,900,2.2213151126,0.5259085343,-0.2345679012,16.59,63.09,7438009,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,1000,2.2213175754,0.5255571974,-0.2345679012,16.59,63.09,8269139,5.5511151231e-16,0.0000000000
qcd_lattice_fullscale,1100,2.2213180898,0.5253047723,-0.2098765432,16.59,63.09,9098799,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,1200,2.2213179167,0.5250482705,-0.2345679012,16.59,63.09,9932129,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,1300,2.2213175749,0.5240275346,-0.2345679012,16.59,63.09,10746549,3.3306690739e-16,0.0000000000
qcd_lattice_fullscale,1400,2.2213173298,0.5239427208,-0.2345679012,16.59,63.09,11576679,3.3306690739e-16,0.0000000000
qcd_lattice_fullscale,1500,2.2213173549,0.5248189007,-0.2345679012,16.59,63.09,12394259,1.1102230246e-16,0.0000000000
qcd_lattice_fullscale,1600,2.2213177200,0.5251058418,-0.2592592593,16.59,63.09,13207639,4.4408920985e-16,0.0000000000
qcd_lattice_fullscale,1700,2.2213183398,0.5250792955,-0.2345679012,16.59,63.09,14021248,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,1800,2.2213190140,0.5254053954,-0.2345679012,16.59,63.09,14852719,1.1102230246e-16,0.0000000000
qcd_lattice_fullscale,1900,2.2213195574,0.5259711426,-0.2098765432,16.59,63.09,15656048,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,2000,2.2213198918,0.5262321115,-0.1851851852,16.59,63.09,16466748,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,2100,2.2213200331,0.5257032147,-0.2098765432,16.59,63.09,17283688,1.1102230246e-16,0.0000000000
quantum_field_noneq,0,1.7132814802,0.4880717565,0.0937500000,16.59,63.09,45720,4.4408920985e-16,0.0000000000
quantum_field_noneq,100,1.7345843466,0.4522792885,0.1562500000,16.59,63.09,692830,1.1102230246e-16,0.0000000000
quantum_field_noneq,200,1.7361248465,0.4309077118,0.2187500000,16.59,63.09,1364850,1.1102230246e-16,0.0000000000
