mode,run,seed,rc,wins,losses,win_rate,nqubits_per_sec,nqubit_avg_score,baseline_avg_score,latency_p50_ns,latency_p95_ns,latency_p99_ns,used_hardware_entropy,margin_mean,margin_std,scenario_latency_mean_ns,max_qubits_width
hardware_preferred,0,0,0,245,115,0.680555555556,9804076.045,0.963547661938,0.938428293214,127330,158670,179490,True,0.025119368723938888,0.050214306624737526,133653.25,36
hardware_preferred,1,0,0,244,116,0.677777777778,9467990.958,0.963452432678,0.937043275156,128730,173320,192260,True,0.02640915752266389,0.0525367820107292,138225.5,36
hardware_preferred,2,0,0,236,124,0.655555555556,8852489.078,0.961958140473,0.938195225569,136630,187990,210730,True,0.023762914903877774,0.05334946421557111,148352.72222222222,36
hardware_preferred,3,0,0,237,123,0.658333333333,9301474.062,0.961038609701,0.938166462423,130460,182880,208280,True,0.02287214727842222,0.052553533008642996,141084.44444444444,36
hardware_preferred,4,0,0,241,119,0.669444444444,9315368.473,0.962292311618,0.938285673347,130290,181500,202290,True,0.024006638271133335,0.05181787161808927,141125.94444444444,36
hardware_preferred,5,0,0,243,117,0.675,9112534.925,0.95922119867,0.934790024206,130370,192880,217660,True,0.024431174464244445,0.04779273130553298,144261.63888888888,36
hardware_preferred,6,0,0,233,127,0.647222222222,9086275.648,0.961958862534,0.940802302628,130459,187400,213560,True,0.021156559906677776,0.05059238167690363,144451.73055555555,36
hardware_preferred,7,0,0,249,111,0.691666666667,9053719.273,0.961651558198,0.935516633399,134930,182890,199830,True,0.02613492479884722,0.05488963798207148,144713.30555555556,36
hardware_preferred,8,0,0,243,117,0.675,9072270.354,0.961682840871,0.940748983254,130820,185150,216710,True,0.02093385761635,0.04858606435526821,143679.27777777778,36
hardware_preferred,9,0,0,233,127,0.647222222222,8926159.936,0.962501577911,0.938176870385,135970,188300,228420,True,0.02432470752525,0.0544160440919592,146657.47222222222,36
hardware_preferred,10,0,0,227,133,0.630555555556,7911371.293,0.960726112131,0.939048224376,175260,216350,232730,True,0.021677887755033334,0.050760045189770744,166425.88888888888,36
hardware_preferred,11,0,0,243,117,0.675,8479909.009,0.962303968728,0.937929981718,146460,202770,231540,True,0.024373987009383334,0.052535271336932296,154762.75,36
hardware_preferred,12,0,0,243,117,0.675,8170924.059,0.963944589033,0.93828406632,158710,220760,231570,True,0.02566052271233889,0.053495754655245226,160079.75,36
hardware_preferred,13,0,0,240,120,0.666666666667,7419720.064,0.961541902513,0.93768314728,181760,215090,231330,True,0.023858755232972224,0.05331331533637551,178155.69722222222,36
hardware_preferred,14,0,0,256,104,0.711111111111,7540778.555,0.962734966722,0.935558634232,182940,221090,236290,True,0.027176332490083333,0.05094963358033983,174009.05555555556,36
hardware_preferred,15,0,0,226,134,0.627777777778,8266523.205,0.963292796213,0.942381769872,153310,213650,223560,True,0.02091102634163611,0.05127639334426605,158688.02777777778,36
hardware_preferred,16,0,0,236,124,0.655555555556,8966722.252,0.960004601871,0.939181955112,135710,189280,213050,True,0.020822646759019445,0.05201418443156585,146665.75,36
hardware_preferred,17,0,0,240,120,0.666666666667,8707123.464,0.959372160967,0.935537719776,138350,194480,222960,True,0.02383444119176111,0.050328854724338484,150924.44444444444,36
hardware_preferred,18,0,0,227,133,0.630555555556,8293213.815,0.959273927852,0.939729532801,155520,213230,226840,True,0.019544395050455556,0.05199152471312555,158501.08333333334,36
hardware_preferred,19,0,0,247,113,0.686111111111,9014035.981,0.9623206643,0.9381409849,132390,189890,212240,True,0.024179679400425,0.05175950047403762,146114.53055555557,36
hardware_preferred,20,0,0,239,121,0.663888888889,9424300.345,0.960752660687,0.941361720415,128920,177930,201970,True,0.01939094027221111,0.05000978835620589,138447.30833333332,36
hardware_preferred,21,0,0,229,131,0.636111111111,8040218.962,0.961994040561,0.940011645112,166300,221830,236750,True,0.02198239544970833,0.050704211902565445,163821.13888888888,36
hardware_preferred,22,0,0,243,117,0.675,7911899.12,0.962449370333,0.93643090243,178100,218170,225310,True,0.026018467903775003,0.04938933034222732,166393.94444444444,36
hardware_preferred,23,0,0,237,123,0.658333333333,8441123.748,0.962778322769,0.934008080283,143860,206640,226830,True,0.028770242485619442,0.05637731086681349,155295.83333333334,36
hardware_preferred,24,0,0,239,121,0.663888888889,8758171.252,0.959817055537,0.933488859647,136990,202670,223700,True,0.026328195890333334,0.052282787428860535,149922.77777777778,36
hardware_preferred,25,0,0,228,132,0.633333333333,8267031.685,0.962704720708,0.94025470902,157930,194370,222960,True,0.02245001168782222,0.053387737461371175,158684.72222222222,36
hardware_preferred,26,0,0,253,107,0.702777777778,8673340.171,0.960736882141,0.937394211168,139810,194051,222540,True,0.023342670973208333,0.04851132259021371,151038.5027777778,36
hardware_preferred,27,0,0,235,125,0.652777777778,7835410.365,0.961974310339,0.938870086504,181980,221500,227580,True,0.02310422383443333,0.05346692995948792,168577.58333333334,36
hardware_preferred,28,0,0,239,121,0.663888888889,8401803.587,0.963797346495,0.936160058364,144670,203410,233700,True,0.0276372881305,0.05438604609936801,155454.83333333334,36
hardware_preferred,29,0,0,232,128,0.644444444444,7617334.151,0.96159730043,0.936221209478,182950,222880,233890,True,0.025376090951419444,0.055149410160130995,172945.80555555556,36
deterministic_seeded,0,1,0,247,113,0.686111111111,8301221.004,0.962723751798,0.940151442496,154380,200360,227680,False,0.022572309302347222,0.04726312032607912,158080.25,36
deterministic_seeded,1,2,0,244,116,0.677777777778,8359878.158,0.964751083615,0.941196772426,154420,206470,221960,False,0.023554311188763888,0.051096520531153364,158202.19444444444,36
deterministic_seeded,2,3,0,232,128,0.644444444444,8462371.912,0.961350553693,0.940048574945,147260,205960,225310,False,0.021301978748480555,0.05133401536778466,155715.72222222222,36
