event,timestamp_utc,timestamp_ns,pid,detail,value
METRIC,2026-03-14T06:51:35Z,229672759028627,7551,simulate_adv:step_pairing_norm_step0,0.7952293027
METRIC,2026-03-14T06:51:35Z,229672759058537,7551,simulate_adv:step_energy_norm_step0,1.9282366776
MODULE_END,2026-03-14T06:51:35Z,229672766895697,7551,simulate_adv:topological_correlated_materials,8091480
METRIC,2026-03-14T06:51:35Z,229672766927877,7551,simulate_adv:pairing_final,0.7745408648
METRIC,2026-03-14T06:51:35Z,229672766959527,7551,simulate_adv:energy_final_eV,1.9387784191
METRIC,2026-03-14T06:51:35Z,229672766989087,7551,simulate_adv:sign_ratio_final,0.1404958678
METRIC,2026-03-14T06:51:35Z,229672767027567,7551,simulate_adv:elapsed_ns,8091280.0000000000
MODULE_START,2026-03-14T06:51:35Z,229672767062527,7551,simulate_adv,topological_correlated_materials
METRIC,2026-03-14T06:51:35Z,229672767080887,7551,simulate_adv:sites,121.0000000000
METRIC,2026-03-14T06:51:35Z,229672767115247,7551,simulate_adv:steps,1400.0000000000
METRIC,2026-03-14T06:51:35Z,229672767145127,7551,simulate_adv:temp_K,70.0000000000
METRIC,2026-03-14T06:51:35Z,229672767185587,7551,simulate_adv:U_eV,7.8000000000
METRIC,2026-03-14T06:51:35Z,229672767220507,7551,simulate_adv:local_pair_site0_step0,0.6982024480
METRIC,2026-03-14T06:51:35Z,229672767250127,7551,simulate_adv:d_site0_step0,-0.1385664021
METRIC,2026-03-14T06:51:35Z,229672767296287,7551,simulate_adv:step_pairing_norm_step0,0.7952293027
METRIC,2026-03-14T06:51:35Z,229672767327867,7551,simulate_adv:step_energy_norm_step0,1.9282366776
MODULE_END,2026-03-14T06:51:35Z,229672783078607,7551,simulate_adv:topological_correlated_materials,16016080
METRIC,2026-03-14T06:51:35Z,229672783120337,7551,simulate_adv:pairing_final,0.7715214670
METRIC,2026-03-14T06:51:35Z,229672783160687,7551,simulate_adv:energy_final_eV,1.9389056869
METRIC,2026-03-14T06:51:35Z,229672783199317,7551,simulate_adv:sign_ratio_final,0.2066115702
METRIC,2026-03-14T06:51:35Z,229672783230887,7551,simulate_adv:elapsed_ns,16015920.0000000000
MODULE_START,2026-03-14T06:51:35Z,229672783275147,7551,simulate_adv,topological_correlated_materials
METRIC,2026-03-14T06:51:35Z,229672783296047,7551,simulate_adv:sites,121.0000000000
METRIC,2026-03-14T06:51:35Z,229672783332237,7551,simulate_adv:steps,2100.0000000000
METRIC,2026-03-14T06:51:35Z,229672783371737,7551,simulate_adv:temp_K,70.0000000000
METRIC,2026-03-14T06:51:35Z,229672783408247,7551,simulate_adv:U_eV,7.8000000000
METRIC,2026-03-14T06:51:35Z,229672783448247,7551,simulate_adv:local_pair_site0_step0,0.6982024480
METRIC,2026-03-14T06:51:35Z,229672783484547,7551,simulate_adv:d_site0_step0,-0.1385664021
METRIC,2026-03-14T06:51:35Z,229672783532837,7551,simulate_adv:step_pairing_norm_step0,0.7952293027
METRIC,2026-03-14T06:51:35Z,229672783569827,7551,simulate_adv:step_energy_norm_step0,1.9282366776
MODULE_END,2026-03-14T06:51:35Z,229672806975206,7551,simulate_adv:topological_correlated_materials,23700059
METRIC,2026-03-14T06:51:35Z,229672807024536,7551,simulate_adv:pairing_final,0.7722326532
METRIC,2026-03-14T06:51:35Z,229672807056496,7551,simulate_adv:energy_final_eV,1.9389253818
METRIC,2026-03-14T06:51:35Z,229672807086266,7551,simulate_adv:sign_ratio_final,0.2231404959
METRIC,2026-03-14T06:51:35Z,229672807116206,7551,simulate_adv:elapsed_ns,23699829.0000000000
MODULE_START,2026-03-14T06:51:35Z,229672807152206,7551,simulate_adv,topological_correlated_materials
METRIC,2026-03-14T06:51:35Z,229672807180916,7551,simulate_adv:sites,121.0000000000
METRIC,2026-03-14T06:51:35Z,229672807216426,7551,simulate_adv:steps,2500.0000000000
METRIC,2026-03-14T06:51:35Z,229672807246306,7551,simulate_adv:temp_K,70.0000000000
METRIC,2026-03-14T06:51:35Z,229672807276026,7551,simulate_adv:U_eV,7.8000000000
METRIC,2026-03-14T06:51:35Z,229672807305616,7551,simulate_adv:local_pair_site0_step0,0.6982024480
METRIC,2026-03-14T06:51:35Z,229672807335516,7551,simulate_adv:d_site0_step0,-0.1385664021
METRIC,2026-03-14T06:51:35Z,229672807376476,7551,simulate_adv:step_pairing_norm_step0,0.7952293027
METRIC,2026-03-14T06:51:35Z,229672807406006,7551,simulate_adv:step_energy_norm_step0,1.9282366776
MODULE_END,2026-03-14T06:51:35Z,229672835922206,7551,simulate_adv:topological_correlated_materials,28770000
METRIC,2026-03-14T06:51:35Z,229672835973796,7551,simulate_adv:pairing_final,0.7725403046
METRIC,2026-03-14T06:51:35Z,229672836017646,7551,simulate_adv:energy_final_eV,1.9389570405
METRIC,2026-03-14T06:51:35Z,229672836047996,7551,simulate_adv:sign_ratio_final,0.2066115702
METRIC,2026-03-14T06:51:35Z,229672836077906,7551,simulate_adv:elapsed_ns,28769700.0000000000
MODULE_START,2026-03-14T06:51:35Z,229672836114776,7551,simulate_adv,correlated_fermions_non_hubbard
METRIC,2026-03-14T06:51:35Z,229672836133236,7551,simulate_adv:sites,90.0000000000
METRIC,2026-03-14T06:51:35Z,229672836163256,7551,simulate_adv:steps,700.0000000000
METRIC,2026-03-14T06:51:35Z,229672836193136,7551,simulate_adv:temp_K,85.0000000000
METRIC,2026-03-14T06:51:35Z,229672836222966,7551,simulate_adv:U_eV,8.6000000000
METRIC,2026-03-14T06:51:35Z,229672836253066,7551,simulate_adv:local_pair_site0_step0,0.6262988846
METRIC,2026-03-14T06:51:35Z,229672836282616,7551,simulate_adv:d_site0_step0,-0.1486360885
METRIC,2026-03-14T06:51:35Z,229672836321086,7551,simulate_adv:step_pairing_norm_step0,0.7327720151
METRIC,2026-03-14T06:51:35Z,229672836350636,7551,simulate_adv:step_energy_norm_step0,2.1173963541
MODULE_END,2026-03-14T06:51:35Z,229672842226826,7551,simulate_adv:correlated_fermions_non_hubbard,6112050
METRIC,2026-03-14T06:51:35Z,229672842265646,7551,simulate_adv:pairing_final,0.6875019697
METRIC,2026-03-14T06:51:35Z,229672842297156,7551,simulate_adv:energy_final_eV,2.1335311969
METRIC,2026-03-14T06:51:35Z,229672842326916,7551,simulate_adv:sign_ratio_final,0.0444444444
METRIC,2026-03-14T06:51:35Z,229672842364136,7551,simulate_adv:elapsed_ns,6111850.0000000000
MODULE_START,2026-03-14T06:51:35Z,229672842400606,7551,simulate_adv,correlated_fermions_non_hubbard
METRIC,2026-03-14T06:51:35Z,229672842418986,7551,simulate_adv:sites,90.0000000000
METRIC,2026-03-14T06:51:35Z,229672842449116,7551,simulate_adv:steps,1400.0000000000
METRIC,2026-03-14T06:51:35Z,229672842478986,7551,simulate_adv:temp_K,85.0000000000
METRIC,2026-03-14T06:51:35Z,229672842508706,7551,simulate_adv:U_eV,8.6000000000
METRIC,2026-03-14T06:51:35Z,229672842538436,7551,simulate_adv:local_pair_site0_step0,0.6262988846
METRIC,2026-03-14T06:51:35Z,229672842568166,7551,simulate_adv:d_site0_step0,-0.1486360885
METRIC,2026-03-14T06:51:35Z,229672842606556,7551,simulate_adv:step_pairing_norm_step0,0.7327720151
METRIC,2026-03-14T06:51:35Z,229672842636656,7551,simulate_adv:step_energy_norm_step0,2.1173963541
MODULE_END,2026-03-14T06:51:35Z,229672854297776,7551,simulate_adv:correlated_fermions_non_hubbard,11897170
METRIC,2026-03-14T06:51:35Z,229672854334286,7551,simulate_adv:pairing_final,0.6883504811
METRIC,2026-03-14T06:51:35Z,229672854373366,7551,simulate_adv:energy_final_eV,2.1335679456
METRIC,2026-03-14T06:51:35Z,229672854408536,7551,simulate_adv:sign_ratio_final,0.0444444444
METRIC,2026-03-14T06:51:35Z,229672854438416,7551,simulate_adv:elapsed_ns,11897040.0000000000
MODULE_START,2026-03-14T06:51:35Z,229672854474556,7551,simulate_adv,correlated_fermions_non_hubbard
METRIC,2026-03-14T06:51:35Z,229672854499676,7551,simulate_adv:sites,90.0000000000
METRIC,2026-03-14T06:51:35Z,229672854529616,7551,simulate_adv:steps,2100.0000000000
METRIC,2026-03-14T06:51:35Z,229672854559396,7551,simulate_adv:temp_K,85.0000000000
METRIC,2026-03-14T06:51:35Z,229672854588996,7551,simulate_adv:U_eV,8.6000000000
METRIC,2026-03-14T06:51:35Z,229672854618776,7551,simulate_adv:local_pair_site0_step0,0.6262988846
METRIC,2026-03-14T06:51:35Z,229672854648346,7551,simulate_adv:d_site0_step0,-0.1486360885
METRIC,2026-03-14T06:51:35Z,229672854686746,7551,simulate_adv:step_pairing_norm_step0,0.7327720151
METRIC,2026-03-14T06:51:35Z,229672854716266,7551,simulate_adv:step_energy_norm_step0,2.1173963541
MODULE_END,2026-03-14T06:51:35Z,229672872166405,7551,simulate_adv:correlated_fermions_non_hubbard,17691849
METRIC,2026-03-14T06:51:35Z,229672872211385,7551,simulate_adv:pairing_final,0.6886840110
METRIC,2026-03-14T06:51:35Z,229672872247545,7551,simulate_adv:energy_final_eV,2.1335667314
METRIC,2026-03-14T06:51:35Z,229672872277845,7551,simulate_adv:sign_ratio_final,0.0666666667
METRIC,2026-03-14T06:51:35Z,229672872307575,7551,simulate_adv:elapsed_ns,17691729.0000000000
MODULE_START,2026-03-14T06:51:35Z,229672872349875,7551,simulate_adv,correlated_fermions_non_hubbard
METRIC,2026-03-14T06:51:35Z,229672872368695,7551,simulate_adv:sites,90.0000000000
METRIC,2026-03-14T06:51:35Z,229672872398755,7551,simulate_adv:steps,2400.0000000000
METRIC,2026-03-14T06:51:35Z,229672872429175,7551,simulate_adv:temp_K,85.0000000000
METRIC,2026-03-14T06:51:35Z,229672872459005,7551,simulate_adv:U_eV,8.6000000000
METRIC,2026-03-14T06:51:35Z,229672872488885,7551,simulate_adv:local_pair_site0_step0,0.6262988846
METRIC,2026-03-14T06:51:35Z,229672872518435,7551,simulate_adv:d_site0_step0,-0.1486360885
METRIC,2026-03-14T06:51:35Z,229672872556575,7551,simulate_adv:step_pairing_norm_step0,0.7327720151
METRIC,2026-03-14T06:51:35Z,229672872586135,7551,simulate_adv:step_energy_norm_step0,2.1173963541
MODULE_END,2026-03-14T06:51:35Z,229672892996745,7551,simulate_adv:correlated_fermions_non_hubbard,20646870
METRIC,2026-03-14T06:51:35Z,229672893048895,7551,simulate_adv:pairing_final,0.6882656396
METRIC,2026-03-14T06:51:35Z,229672893082045,7551,simulate_adv:energy_final_eV,2.1335663523
METRIC,2026-03-14T06:51:35Z,229672893121995,7551,simulate_adv:sign_ratio_final,0.0666666667
METRIC,2026-03-14T06:51:35Z,229672893157145,7551,simulate_adv:elapsed_ns,20646380.0000000000
MODULE_START,2026-03-14T06:51:35Z,229672893193245,7551,simulate_adv,multi_state_excited_chemistry
METRIC,2026-03-14T06:51:35Z,229672893211695,7551,simulate_adv:sites,81.0000000000
METRIC,2026-03-14T06:51:35Z,229672893242365,7551,simulate_adv:steps,700.0000000000
METRIC,2026-03-14T06:51:35Z,229672893272255,7551,simulate_adv:temp_K,48.0000000000
METRIC,2026-03-14T06:51:35Z,229672893301975,7551,simulate_adv:U_eV,6.8000000000
METRIC,2026-03-14T06:51:35Z,229672893331705,7551,simulate_adv:local_pair_site0_step0,0.8643806537
METRIC,2026-03-14T06:51:35Z,229672893361335,7551,simulate_adv:d_site0_step0,0.0819799788
METRIC,2026-03-14T06:51:35Z,229672893398795,7551,simulate_adv:step_pairing_norm_step0,0.8303040768
METRIC,2026-03-14T06:51:35Z,229672893433805,7551,simulate_adv:step_energy_norm_step0,1.6726227632
MODULE_END,2026-03-14T06:51:35Z,229672898724195,7551,simulate_adv:multi_state_excited_chemistry,5530950
METRIC,2026-03-14T06:51:35Z,229672898753405,7551,simulate_adv:pairing_final,0.8087672043
METRIC,2026-03-14T06:51:35Z,229672898784345,7551,simulate_adv:energy_final_eV,1.6942498701
METRIC,2026-03-14T06:51:35Z,229672898814195,7551,simulate_adv:sign_ratio_final,0.4567901235
METRIC,2026-03-14T06:51:35Z,229672898847365,7551,simulate_adv:elapsed_ns,5530730.0000000000
MODULE_START,2026-03-14T06:51:35Z,229672898881905,7551,simulate_adv,multi_state_excited_chemistry
METRIC,2026-03-14T06:51:35Z,229672898900195,7551,simulate_adv:sites,81.0000000000
METRIC,2026-03-14T06:51:35Z,229672898930225,7551,simulate_adv:steps,1400.0000000000
METRIC,2026-03-14T06:51:35Z,229672898960195,7551,simulate_adv:temp_K,48.0000000000
METRIC,2026-03-14T06:51:35Z,229672898989945,7551,simulate_adv:U_eV,6.8000000000
METRIC,2026-03-14T06:51:35Z,229672899028725,7551,simulate_adv:local_pair_site0_step0,0.8643806537
METRIC,2026-03-14T06:51:35Z,229672899058425,7551,simulate_adv:d_site0_step0,0.0819799788
METRIC,2026-03-14T06:51:35Z,229672899095725,7551,simulate_adv:step_pairing_norm_step0,0.8303040768
METRIC,2026-03-14T06:51:35Z,229672899125425,7551,simulate_adv:step_energy_norm_step0,1.6726227632
MODULE_END,2026-03-14T06:51:35Z,229672909569505,7551,simulate_adv:multi_state_excited_chemistry,10687600
METRIC,2026-03-14T06:51:35Z,229672909604495,7551,simulate_adv:pairing_final,0.8045357941
METRIC,2026-03-14T06:51:35Z,229672909640975,7551,simulate_adv:energy_final_eV,1.6944592332
METRIC,2026-03-14T06:51:35Z,229672909678905,7551,simulate_adv:sign_ratio_final,0.4814814815
METRIC,2026-03-14T06:51:35Z,229672909712185,7551,simulate_adv:elapsed_ns,10687530.0000000000
MODULE_START,2026-03-14T06:51:35Z,229672909746505,7551,simulate_adv,multi_state_excited_chemistry
METRIC,2026-03-14T06:51:35Z,229672909764745,7551,simulate_adv:sites,81.0000000000
METRIC,2026-03-14T06:51:35Z,229672909794785,7551,simulate_adv:steps,2100.0000000000
METRIC,2026-03-14T06:51:35Z,229672909824685,7551,simulate_adv:temp_K,48.0000000000
METRIC,2026-03-14T06:51:35Z,229672909858805,7551,simulate_adv:U_eV,6.8000000000
METRIC,2026-03-14T06:51:35Z,229672909896625,7551,simulate_adv:local_pair_site0_step0,0.8643806537
METRIC,2026-03-14T06:51:35Z,229672909929815,7551,simulate_adv:d_site0_step0,0.0819799788
METRIC,2026-03-14T06:51:35Z,229672909967855,7551,simulate_adv:step_pairing_norm_step0,0.8303040768
METRIC,2026-03-14T06:51:35Z,229672909997785,7551,simulate_adv:step_energy_norm_step0,1.6726227632
MODULE_END,2026-03-14T06:51:35Z,229672925707034,7551,simulate_adv:multi_state_excited_chemistry,15960529
METRIC,2026-03-14T06:51:35Z,229672925767274,7551,simulate_adv:pairing_final,0.8047423154
METRIC,2026-03-14T06:51:35Z,229672925799044,7551,simulate_adv:energy_final_eV,1.6944774775
METRIC,2026-03-14T06:51:35Z,229672925828874,7551,simulate_adv:sign_ratio_final,0.4814814815
METRIC,2026-03-14T06:51:35Z,229672925863384,7551,simulate_adv:elapsed_ns,15960319.0000000000
MODULE_START,2026-03-14T06:51:35Z,229672925906654,7551,simulate_adv,multi_state_excited_chemistry
METRIC,2026-03-14T06:51:35Z,229672925929984,7551,simulate_adv:sites,81.0000000000
METRIC,2026-03-14T06:51:35Z,229672925960844,7551,simulate_adv:steps,2300.0000000000
METRIC,2026-03-14T06:51:35Z,229672925991004,7551,simulate_adv:temp_K,48.0000000000
METRIC,2026-03-14T06:51:35Z,229672926052374,7551,simulate_adv:U_eV,6.8000000000
METRIC,2026-03-14T06:51:35Z,229672926082414,7551,simulate_adv:local_pair_site0_step0,0.8643806537
METRIC,2026-03-14T06:51:35Z,229672926113614,7551,simulate_adv:d_site0_step0,0.0819799788
METRIC,2026-03-14T06:51:35Z,229672926152114,7551,simulate_adv:step_pairing_norm_step0,0.8303040768
METRIC,2026-03-14T06:51:35Z,229672926182174,7551,simulate_adv:step_energy_norm_step0,1.6726227632
MODULE_END,2026-03-14T06:51:35Z,229672943326174,7551,simulate_adv:multi_state_excited_chemistry,17419520
METRIC,2026-03-14T06:51:35Z,229672943362184,7551,simulate_adv:pairing_final,0.8053383129
METRIC,2026-03-14T06:51:35Z,229672943394194,7551,simulate_adv:energy_final_eV,1.6944908035
METRIC,2026-03-14T06:51:35Z,229672943423944,7551,simulate_adv:sign_ratio_final,0.5061728395
METRIC,2026-03-14T06:51:35Z,229672943453614,7551,simulate_adv:elapsed_ns,17419360.0000000000
MODULE_START,2026-03-14T06:51:35Z,229672943488934,7551,simulate_adv,bosonic_multimode_systems
METRIC,2026-03-14T06:51:35Z,229672943507344,7551,simulate_adv:sites,80.0000000000
METRIC,2026-03-14T06:51:35Z,229672943552364,7551,simulate_adv:steps,700.0000000000
METRIC,2026-03-14T06:51:35Z,229672943585974,7551,simulate_adv:temp_K,110.0000000000
METRIC,2026-03-14T06:51:35Z,229672943615694,7551,simulate_adv:U_eV,5.2000000000
METRIC,2026-03-14T06:51:35Z,229672943645554,7551,simulate_adv:local_pair_site0_step0,0.5194588423
METRIC,2026-03-14T06:51:35Z,229672943675314,7551,simulate_adv:d_site0_step0,-0.1607652441
METRIC,2026-03-14T06:51:35Z,229672943712414,7551,simulate_adv:step_pairing_norm_step0,0.6308892432
METRIC,2026-03-14T06:51:35Z,229672943742754,7551,simulate_adv:step_energy_norm_step0,1.2779662271
MODULE_END,2026-03-14T06:51:35Z,229672948987224,7551,simulate_adv:bosonic_multimode_systems,5498290
METRIC,2026-03-14T06:51:35Z,229672949028304,7551,simulate_adv:pairing_final,0.6075866696
METRIC,2026-03-14T06:51:35Z,229672949060474,7551,simulate_adv:energy_final_eV,1.2865067073
METRIC,2026-03-14T06:51:35Z,229672949102624,7551,simulate_adv:sign_ratio_final,0.3250000000
METRIC,2026-03-14T06:51:35Z,229672949134474,7551,simulate_adv:elapsed_ns,5498160.0000000000
MODULE_START,2026-03-14T06:51:35Z,229672949173584,7551,simulate_adv,bosonic_multimode_systems
METRIC,2026-03-14T06:51:35Z,229672949192084,7551,simulate_adv:sites,80.0000000000
METRIC,2026-03-14T06:51:35Z,229672949222084,7551,simulate_adv:steps,1400.0000000000
METRIC,2026-03-14T06:51:35Z,229672949252054,7551,simulate_adv:temp_K,110.0000000000
METRIC,2026-03-14T06:51:35Z,229672949281724,7551,simulate_adv:U_eV,5.2000000000
METRIC,2026-03-14T06:51:35Z,229672949311424,7551,simulate_adv:local_pair_site0_step0,0.5194588423
METRIC,2026-03-14T06:51:35Z,229672949346424,7551,simulate_adv:d_site0_step0,-0.1607652441
METRIC,2026-03-14T06:51:35Z,229672949387454,7551,simulate_adv:step_pairing_norm_step0,0.6308892432
METRIC,2026-03-14T06:51:35Z,229672949417044,7551,simulate_adv:step_energy_norm_step0,1.2779662271
MODULE_END,2026-03-14T06:51:35Z,229672959738414,7551,simulate_adv:bosonic_multimode_systems,10564830
METRIC,2026-03-14T06:51:35Z,229672959767634,7551,simulate_adv:pairing_final,0.6068957485
METRIC,2026-03-14T06:51:35Z,229672959798654,7551,simulate_adv:energy_final_eV,1.2866299793
METRIC,2026-03-14T06:51:35Z,229672959828364,7551,simulate_adv:sign_ratio_final,0.4500000000
METRIC,2026-03-14T06:51:35Z,229672959862744,7551,simulate_adv:elapsed_ns,10564830.0000000000
MODULE_START,2026-03-14T06:51:35Z,229672959905234,7551,simulate_adv,bosonic_multimode_systems
METRIC,2026-03-14T06:51:35Z,229672959927404,7551,simulate_adv:sites,80.0000000000
METRIC,2026-03-14T06:51:35Z,229672959957454,7551,simulate_adv:steps,2100.0000000000
METRIC,2026-03-14T06:51:35Z,229672959992244,7551,simulate_adv:temp_K,110.0000000000
METRIC,2026-03-14T06:51:35Z,229672960034724,7551,simulate_adv:U_eV,5.2000000000
METRIC,2026-03-14T06:51:35Z,229672960064704,7551,simulate_adv:local_pair_site0_step0,0.5194588423
METRIC,2026-03-14T06:51:35Z,229672960099044,7551,simulate_adv:d_site0_step0,-0.1607652441
METRIC,2026-03-14T06:51:35Z,229672960139004,7551,simulate_adv:step_pairing_norm_step0,0.6308892432
METRIC,2026-03-14T06:51:35Z,229672960169094,7551,simulate_adv:step_energy_norm_step0,1.2779662271
MODULE_END,2026-03-14T06:51:35Z,229672975656324,7551,simulate_adv:bosonic_multimode_systems,15751090
METRIC,2026-03-14T06:51:35Z,229672975692054,7551,simulate_adv:pairing_final,0.5996853660
METRIC,2026-03-14T06:51:35Z,229672975723664,7551,simulate_adv:energy_final_eV,1.2867383363
METRIC,2026-03-14T06:51:35Z,229672975753524,7551,simulate_adv:sign_ratio_final,0.5500000000
METRIC,2026-03-14T06:51:35Z,229672975783104,7551,simulate_adv:elapsed_ns,15750990.0000000000
MODULE_START,2026-03-14T06:51:35Z,229672975818104,7551,simulate_adv,bosonic_multimode_systems
METRIC,2026-03-14T06:51:35Z,229672975836754,7551,simulate_adv:sites,80.0000000000
METRIC,2026-03-14T06:51:35Z,229672975869984,7551,simulate_adv:steps,2200.0000000000
METRIC,2026-03-14T06:51:35Z,229672975899714,7551,simulate_adv:temp_K,110.0000000000
METRIC,2026-03-14T06:51:35Z,229672975929654,7551,simulate_adv:U_eV,5.2000000000
METRIC,2026-03-14T06:51:35Z,229672975959444,7551,simulate_adv:local_pair_site0_step0,0.5194588423
METRIC,2026-03-14T06:51:35Z,229672975989104,7551,simulate_adv:d_site0_step0,-0.1607652441
METRIC,2026-03-14T06:51:35Z,229672976038924,7551,simulate_adv:step_pairing_norm_step0,0.6308892432
METRIC,2026-03-14T06:51:35Z,229672976068564,7551,simulate_adv:step_energy_norm_step0,1.2779662271
MODULE_END,2026-03-14T06:51:35Z,229672992263183,7551,simulate_adv:bosonic_multimode_systems,16445079
METRIC,2026-03-14T06:51:35Z,229672992300753,7551,simulate_adv:pairing_final,0.5940524035
METRIC,2026-03-14T06:51:35Z,229672992341273,7551,simulate_adv:energy_final_eV,1.2867554134
METRIC,2026-03-14T06:51:35Z,229672992375523,7551,simulate_adv:sign_ratio_final,0.5750000000
METRIC,2026-03-14T06:51:35Z,229672992405213,7551,simulate_adv:elapsed_ns,16444769.0000000000
MODULE_START,2026-03-14T06:51:35Z,229672992441063,7551,simulate_adv,multiscale_nonlinear_field_models
METRIC,2026-03-14T06:51:35Z,229672992459393,7551,simulate_adv:sites,96.0000000000
METRIC,2026-03-14T06:51:35Z,229672992489653,7551,simulate_adv:steps,700.0000000000
METRIC,2026-03-14T06:51:35Z,229672992519603,7551,simulate_adv:temp_K,125.0000000000
METRIC,2026-03-14T06:51:35Z,229672992549523,7551,simulate_adv:U_eV,9.2000000000
METRIC,2026-03-14T06:51:35Z,229672992579223,7551,simulate_adv:local_pair_site0_step0,0.6483806107
METRIC,2026-03-14T06:51:35Z,229672992608853,7551,simulate_adv:d_site0_step0,-0.0935885687
METRIC,2026-03-14T06:51:35Z,229672992647893,7551,simulate_adv:step_pairing_norm_step0,0.6474775582
METRIC,2026-03-14T06:51:35Z,229672992677583,7551,simulate_adv:step_energy_norm_step0,2.2678017948
MODULE_END,2026-03-14T06:51:35Z,229672998908303,7551,simulate_adv:multiscale_nonlinear_field_models,6467240
METRIC,2026-03-14T06:51:35Z,229672998939433,7551,simulate_adv:pairing_final,0.6013301673
METRIC,2026-03-14T06:51:35Z,229672998969943,7551,simulate_adv:energy_final_eV,2.2845822915
METRIC,2026-03-14T06:51:35Z,229672998999633,7551,simulate_adv:sign_ratio_final,0.0833333333
METRIC,2026-03-14T06:51:35Z,229672999038053,7551,simulate_adv:elapsed_ns,6467180.0000000000
MODULE_START,2026-03-14T06:51:35Z,229672999072833,7551,simulate_adv,multiscale_nonlinear_field_models
METRIC,2026-03-14T06:51:35Z,229672999091083,7551,simulate_adv:sites,96.0000000000
METRIC,2026-03-14T06:51:35Z,229672999120893,7551,simulate_adv:steps,1400.0000000000
METRIC,2026-03-14T06:51:35Z,229672999150863,7551,simulate_adv:temp_K,125.0000000000
METRIC,2026-03-14T06:51:35Z,229672999181323,7551,simulate_adv:U_eV,9.2000000000
METRIC,2026-03-14T06:51:35Z,229672999210953,7551,simulate_adv:local_pair_site0_step0,0.6483806107
METRIC,2026-03-14T06:51:35Z,229672999247553,7551,simulate_adv:d_site0_step0,-0.0935885687
METRIC,2026-03-14T06:51:35Z,229672999289993,7551,simulate_adv:step_pairing_norm_step0,0.6474775582
METRIC,2026-03-14T06:51:35Z,229672999319513,7551,simulate_adv:step_energy_norm_step0,2.2678017948
MODULE_END,2026-03-14T06:51:35Z,229673012049253,7551,simulate_adv:multiscale_nonlinear_field_models,12976420
METRIC,2026-03-14T06:51:35Z,229673012097803,7551,simulate_adv:pairing_final,0.6020236730
METRIC,2026-03-14T06:51:35Z,229673012131123,7551,simulate_adv:energy_final_eV,2.2846617873
METRIC,2026-03-14T06:51:35Z,229673012161493,7551,simulate_adv:sign_ratio_final,0.1041666667
METRIC,2026-03-14T06:51:35Z,229673012191653,7551,simulate_adv:elapsed_ns,12976060.0000000000
MODULE_START,2026-03-14T06:51:35Z,229673012227813,7551,simulate_adv,multiscale_nonlinear_field_models
METRIC,2026-03-14T06:51:35Z,229673012257073,7551,simulate_adv:sites,96.0000000000
METRIC,2026-03-14T06:51:35Z,229673012294583,7551,simulate_adv:steps,2100.0000000000
METRIC,2026-03-14T06:51:35Z,229673012324453,7551,simulate_adv:temp_K,125.0000000000
METRIC,2026-03-14T06:51:35Z,229673012354323,7551,simulate_adv:U_eV,9.2000000000
METRIC,2026-03-14T06:51:35Z,229673012384143,7551,simulate_adv:local_pair_site0_step0,0.6483806107
METRIC,2026-03-14T06:51:35Z,229673012413823,7551,simulate_adv:d_site0_step0,-0.0935885687
METRIC,2026-03-14T06:51:35Z,229673012452523,7551,simulate_adv:step_pairing_norm_step0,0.6474775582
METRIC,2026-03-14T06:51:35Z,229673012482373,7551,simulate_adv:step_energy_norm_step0,2.2678017948
MODULE_END,2026-03-14T06:51:35Z,229673031125233,7551,simulate_adv:multiscale_nonlinear_field_models,18897420
METRIC,2026-03-14T06:51:35Z,229673031192323,7551,simulate_adv:pairing_final,0.6016636305
METRIC,2026-03-14T06:51:35Z,229673031226313,7551,simulate_adv:energy_final_eV,2.2846629559
METRIC,2026-03-14T06:51:35Z,229673031256173,7551,simulate_adv:sign_ratio_final,0.1041666667
METRIC,2026-03-14T06:51:35Z,229673031286393,7551,simulate_adv:elapsed_ns,18897330.0000000000
MODULE_START,2026-03-14T06:51:35Z,229673031322233,7551,simulate_adv,multiscale_nonlinear_field_models
METRIC,2026-03-14T06:51:35Z,229673031340773,7551,simulate_adv:sites,96.0000000000
METRIC,2026-03-14T06:51:35Z,229673031371213,7551,simulate_adv:steps,2300.0000000000
METRIC,2026-03-14T06:51:35Z,229673031400963,7551,simulate_adv:temp_K,125.0000000000
METRIC,2026-03-14T06:51:35Z,229673031430833,7551,simulate_adv:U_eV,9.2000000000
METRIC,2026-03-14T06:51:35Z,229673031460643,7551,simulate_adv:local_pair_site0_step0,0.6483806107
METRIC,2026-03-14T06:51:35Z,229673031498443,7551,simulate_adv:d_site0_step0,-0.0935885687
METRIC,2026-03-14T06:51:35Z,229673031540963,7551,simulate_adv:step_pairing_norm_step0,0.6474775582
METRIC,2026-03-14T06:51:35Z,229673031570553,7551,simulate_adv:step_energy_norm_step0,2.2678017948
MODULE_END,2026-03-14T06:51:35Z,229673051822352,7551,simulate_adv:multiscale_nonlinear_field_models,20500119
METRIC,2026-03-14T06:51:35Z,229673051866642,7551,simulate_adv:pairing_final,0.6019195547
METRIC,2026-03-14T06:51:35Z,229673051898342,7551,simulate_adv:energy_final_eV,2.2846636559
METRIC,2026-03-14T06:51:35Z,229673051928062,7551,simulate_adv:sign_ratio_final,0.0833333333
METRIC,2026-03-14T06:51:35Z,229673051958002,7551,simulate_adv:elapsed_ns,20500019.0000000000
