problem,step,energy_norm,pairing_norm,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,700,-0.0104000000,0.2407834265,-0.0200000000,0.00,0.00,639254118
hubbard_hts_core,1400,-0.0104000000,0.2407834265,0.0600000000,0.00,0.00,1287691675
hubbard_hts_core,2100,-0.0104000000,0.2407834265,0.0600000000,0.00,0.00,1964723593
hubbard_hts_core,2800,-0.0104000000,0.2407834265,0.0200000000,0.00,0.00,2472723571
qcd_lattice_fullscale,700,-0.0106233806,0.1198189490,0.0617283951,0.00,0.00,619488398
qcd_lattice_fullscale,1400,-0.0106233806,0.1198189490,0.1851851852,0.00,0.00,1208859075
qcd_lattice_fullscale,2100,-0.0106233806,0.1198189490,-0.0370370370,0.00,0.00,1880451303
qcd_lattice_fullscale,2200,-0.0106233806,0.1198189490,-0.0864197531,0.00,0.00,1919280433
quantum_field_noneq,700,-0.0198242188,0.0658457361,0.0937500000,0.00,0.00,655191888
quantum_field_noneq,1400,-0.0198242188,0.0658457361,-0.1562500000,0.00,0.00,1254334045
quantum_field_noneq,2100,-0.0198242188,0.0658457361,-0.0625000000,0.00,0.00,1836988694
quantum_field_noneq,2100,-0.0198242188,0.0658457361,-0.0625000000,0.00,0.00,1816786173
dense_nuclear_fullscale,700,-0.0152777778,0.3043995762,-0.0833333333,0.00,0.00,610650588
dense_nuclear_fullscale,1400,-0.0152777778,0.3043995762,-0.0555555556,0.00,0.00,1220250846
dense_nuclear_fullscale,2100,-0.0152777778,0.3043995762,-0.1388888889,0.00,0.00,1846760653
dense_nuclear_fullscale,2100,-0.0152777778,0.3043995762,-0.1388888889,0.00,0.00,1921427713
quantum_chemistry_fullscale,700,-0.0316326531,0.4143216295,-0.1071428571,0.00,0.00,675847368
quantum_chemistry_fullscale,1400,-0.0316326531,0.4143216295,0.0000000000,0.00,0.00,1234799256
quantum_chemistry_fullscale,2100,-0.0316326531,0.4143216295,0.3214285714,0.00,0.00,1892749843
quantum_chemistry_fullscale,2200,-0.0316326531,0.4143216295,-0.0714285714,0.00,0.00,2085381603
spin_liquid_exotic,700,-0.0085000000,0.4479407290,0.0666666667,0.00,0.00,663180558
spin_liquid_exotic,1400,-0.0085000000,0.4479407290,0.0166666667,0.00,0.00,1322212255
spin_liquid_exotic,2100,-0.0085000000,0.4479407290,-0.0500000000,0.00,0.00,1961250283
spin_liquid_exotic,2600,-0.0085000000,0.4479407290,0.0500000000,0.00,0.00,2455504932
topological_correlated_materials,700,-0.0096543952,0.3507768488,-0.0413223140,0.00,0.00,690315568
topological_correlated_materials,1400,-0.0096543952,0.3507768488,0.0247933884,0.00,0.00,1342325756
topological_correlated_materials,2100,-0.0096543952,0.3507768488,0.0578512397,0.00,0.00,1943997543
topological_correlated_materials,2500,-0.0096543952,0.3507768488,0.0082644628,0.00,0.00,2333638323
correlated_fermions_non_hubbard,700,-0.0144444444,0.2815015687,0.0888888889,0.00,0.00,728762657
correlated_fermions_non_hubbard,1400,-0.0144444444,0.2815015687,0.0000000000,0.00,0.00,1335805956
correlated_fermions_non_hubbard,2100,-0.0144444444,0.2815015687,0.0666666667,0.00,0.00,1851457993
correlated_fermions_non_hubbard,2400,-0.0144444444,0.2815015687,0.2666666667,0.00,0.00,2132048613
multi_state_excited_chemistry,700,-0.0182624600,0.4990862130,0.1111111111,0.00,0.00,616619278
multi_state_excited_chemistry,1400,-0.0182624600,0.4990862130,-0.0617283951,0.00,0.00,1222121446
multi_state_excited_chemistry,2100,-0.0182624600,0.4990862130,-0.1111111111,0.00,0.00,1819386134
multi_state_excited_chemistry,2300,-0.0182624600,0.4990862130,-0.0864197531,0.00,0.00,1994326373
bosonic_multimode_systems,700,-0.0086250000,0.1910897803,0.0250000000,0.00,0.00,606095438
bosonic_multimode_systems,1400,-0.0086250000,0.1910897803,-0.0500000000,0.00,0.00,1217949746
bosonic_multimode_systems,2100,-0.0086250000,0.1910897803,0.0500000000,0.00,0.00,1814504234
bosonic_multimode_systems,2200,-0.0086250000,0.1910897803,0.0750000000,0.00,0.00,1922875093
multiscale_nonlinear_field_models,700,-0.0156250000,0.1510284423,-0.1250000000,0.00,0.00,609937488
multiscale_nonlinear_field_models,1400,-0.0156250000,0.1510284423,-0.1666666667,0.00,0.00,1222593376
multiscale_nonlinear_field_models,2100,-0.0156250000,0.1510284423,0.2083333333,0.00,0.00,1831678764
multiscale_nonlinear_field_models,2300,-0.0156250000,0.1510284423,-0.0208333333,0.00,0.00,2022764544
far_from_equilibrium_kinetic_lattices,700,-0.0094796449,0.1035907984,-0.0707070707,0.00,0.00,605830608
far_from_equilibrium_kinetic_lattices,1400,-0.0094796449,0.1035907984,0.0505050505,0.00,0.00,1214403056
far_from_equilibrium_kinetic_lattices,2100,-0.0094796449,0.1035907984,0.0303030303,0.00,0.00,1825543704
far_from_equilibrium_kinetic_lattices,2400,-0.0094796449,0.1035907984,0.0101010101,0.00,0.00,2100303953
multi_correlated_fermion_boson_networks,700,-0.0093800000,0.2239866950,-0.0200000000,0.00,0.00,609353378
multi_correlated_fermion_boson_networks,1400,-0.0093800000,0.2239866950,-0.1000000000,0.00,0.00,1211437376
multi_correlated_fermion_boson_networks,2100,-0.0093800000,0.2239866950,0.0000000000,0.00,0.00,1894618564
multi_correlated_fermion_boson_networks,2350,-0.0093800000,0.2239866950,0.0000000000,0.00,0.00,2132215903
