problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,0,-17.2854252959,63.7267642154,-0.0625000000,2.02,3.43,327757
hubbard_hts_core,100,-1515.7355703674,6290.3539003647,0.0099009901,2.03,3.43,20904137
hubbard_hts_core,200,-2813.6185339462,12385.8996475032,0.0024875622,2.03,3.43,40918976
hubbard_hts_core,300,-3925.3900565084,18391.7819312943,0.0057101329,2.03,3.43,60607225
hubbard_hts_core,400,-4755.3275057279,24323.0312833430,0.0015586035,2.03,3.43,81031121
hubbard_hts_core,500,-5393.6269905172,30192.6425192615,0.0006237525,2.03,3.43,100640461
hubbard_hts_core,600,-5884.8659714498,36046.3918591562,-0.0012999168,2.03,3.43,120284446
hubbard_hts_core,700,-6210.0123051507,41886.0495173725,-0.0003566334,2.03,3.43,140119411
hubbard_hts_core,800,-6485.7806243133,47703.5882437732,0.0004291511,2.03,3.43,159744461
hubbard_hts_core,900,-6733.5766175809,53489.8639008261,0.0013526637,2.03,3.43,179674390
hubbard_hts_core,1000,-6831.7746080337,59232.9751573072,0.0037150350,2.03,3.43,199916106
hubbard_hts_core,1100,-6581.7451119333,64919.7104925697,0.0024409628,2.03,3.43,219480560
hubbard_hts_core,1200,-6321.5110156754,70591.3623061936,0.0011969192,2.03,3.43,239487605
hubbard_hts_core,1300,-5923.7616951266,76252.3136982189,0.0006965796,2.03,3.43,259056520
hubbard_hts_core,1400,-5141.2165784293,81830.4637303210,-0.0002676660,2.03,3.43,278822708
hubbard_hts_core,1500,-3941.3799414774,87355.9132941962,-0.0013116256,2.03,3.43,299146428
hubbard_hts_core,1600,-2625.8872021737,92853.9737962368,-0.0005660525,2.03,3.43,318878349
hubbard_hts_core,1700,-995.8535139221,98304.6028926740,-0.0013411229,2.03,3.43,338602925
hubbard_hts_core,1800,927.0903012603,103734.9432127245,-0.0014575236,2.03,3.43,358341107
hubbard_hts_core,1900,3109.3568839239,109116.7170669992,-0.0018082588,2.03,3.43,378086726
hubbard_hts_core,2000,5629.7054941273,114473.4835887558,-0.0023894303,2.03,3.43,397933588
hubbard_hts_core,2100,8390.8652396339,119813.3138316888,-0.0023054498,2.03,3.43,418154195
qcd_lattice_proxy,0,-7.3914952858,47.7540889865,-0.0416666667,2.03,3.43,225194
qcd_lattice_proxy,100,-775.6317105540,4684.9274629703,-0.0074257426,2.03,3.43,20097962
qcd_lattice_proxy,200,-1374.7846651718,9166.8268914591,0.0033167496,2.03,3.43,39786675
qcd_lattice_proxy,300,-1883.9818705411,13618.3596236270,0.0060908084,2.03,3.43,59589230
qcd_lattice_proxy,400,-2291.0338047057,17998.6898731138,0.0016625104,2.03,3.43,82787718
qcd_lattice_proxy,500,-2472.7109109170,22280.4974047443,-0.0045741850,2.03,3.43,102460003
qcd_lattice_proxy,600,-2499.2806777992,26542.2883605074,-0.0043677205,2.03,3.43,122629160
qcd_lattice_proxy,700,-2450.5550536013,30773.3210053306,-0.0032691393,2.03,3.43,142839760
qcd_lattice_proxy,800,-2260.2567785237,34956.4531813439,-0.0023928423,2.03,3.43,162861571
qcd_lattice_proxy,900,-1928.7754349949,39082.8541341578,-0.0022197558,2.03,3.43,183404180
qcd_lattice_proxy,1000,-1556.7318381870,43176.3363641387,-0.0035381285,2.03,3.43,203795597
qcd_lattice_proxy,1100,-1035.7937148035,47225.9400052184,-0.0041250378,2.03,3.43,223771139
qcd_lattice_proxy,1200,-353.7953331272,51276.1324623274,-0.0041631973,2.04,3.43,243768854
qcd_lattice_proxy,1300,491.4432315929,55276.5374369298,-0.0022098386,2.04,3.43,263626009
qcd_lattice_proxy,1400,1328.1662798670,59282.3845798650,-0.0010409232,2.04,3.43,283590008
qcd_lattice_proxy,1500,2412.7762025463,63241.6693975566,-0.0003886298,2.04,3.43,304182364
qcd_lattice_proxy,1600,3872.4186278571,67157.1546215999,0.0009369144,2.04,3.43,323970085
qcd_lattice_proxy,1700,5707.4263085695,71022.0633484749,0.0006368803,2.04,3.43,343957470
quantum_field_noneq,0,-10.0684620658,35.7686690493,0.1111111111,2.04,3.43,252356
quantum_field_noneq,100,-1133.2694182474,3450.4456396319,-0.0396039604,2.04,3.43,20253994
quantum_field_noneq,200,-2119.6823440191,6725.2297767233,-0.0091210614,2.04,3.43,40271606
quantum_field_noneq,300,-3056.1260549800,9933.1763099116,-0.0014765596,2.04,3.43,59827859
quantum_field_noneq,400,-3928.7975151809,13083.8386939316,-0.0019395955,2.04,3.43,79568709
quantum_field_noneq,500,-4738.8858515079,16177.3933946990,-0.0014415613,2.04,3.43,99107458
quantum_field_noneq,600,-5478.1800746837,19253.8865835229,-0.0011092623,2.04,3.43,118941510
quantum_field_noneq,700,-6137.7187141187,22312.7699606537,-0.0035663338,2.04,3.43,139218095
quantum_field_noneq,800,-6665.0855684082,25343.2375221551,-0.0013177972,2.04,3.43,159482342
quantum_field_noneq,900,-7137.2298134200,28330.7429054940,-0.0021580959,2.04,3.43,180123102
quantum_field_noneq,1000,-7536.7218141492,31287.4343061153,-0.0016095016,2.04,3.43,200662006
quantum_field_noneq,1100,-7807.7767596040,34196.5526344246,-0.0023211222,2.04,3.43,220843289
quantum_field_noneq,1200,-8023.1355811850,37118.3274369445,-0.0045795171,2.04,3.43,242183283
quantum_field_noneq,1300,-7974.3020742264,39934.3446182093,-0.0055512853,2.04,3.43,262265893
