problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,0,1.9745923269,0.7158923070,0.0200000000,0.00,63.62,6925391
hubbard_hts_core,100,1.9828257763,0.7073688651,-0.0800000000,14.93,63.62,91723350
hubbard_hts_core,200,1.9839568331,0.6886427030,-0.0600000000,16.18,63.62,176347319
hubbard_hts_core,300,1.9842289668,0.6827343314,-0.0400000000,17.91,63.62,261020519
hubbard_hts_core,400,1.9843555259,0.6800157414,-0.0200000000,17.65,63.62,346144298
hubbard_hts_core,500,1.9844209465,0.6802651053,-0.0400000000,16.42,63.62,430827658
hubbard_hts_core,600,1.9844616534,0.6812397388,-0.0600000000,15.15,63.62,515608757
hubbard_hts_core,700,1.9844822995,0.6814665618,-0.0400000000,14.71,63.62,601035317
hubbard_hts_core,800,1.9844941348,0.6819624753,-0.0400000000,16.42,63.62,685860746
hubbard_hts_core,900,1.9845029226,0.6823541377,-0.0200000000,22.06,63.62,771313026
hubbard_hts_core,1000,1.9845113799,0.6816920430,-0.0200000000,14.93,63.62,856416375
hubbard_hts_core,1100,1.9845211156,0.6822792182,-0.0200000000,16.42,63.62,941459035
hubbard_hts_core,1200,1.9845335947,0.6842970505,-0.0400000000,15.15,63.62,1025910194
hubbard_hts_core,1300,1.9845505576,0.6845205970,-0.0200000000,17.14,63.62,1110933484
hubbard_hts_core,1400,1.9845741259,0.6848766166,-0.0600000000,13.64,63.62,1195754533
hubbard_hts_core,1500,1.9846052428,0.6823805274,-0.1000000000,14.93,63.62,1280181913
hubbard_hts_core,1600,1.9846390392,0.6788496017,-0.0600000000,14.93,63.62,1364992372
hubbard_hts_core,1700,1.9846689129,0.6763314188,-0.0200000000,16.67,63.62,1449550322
hubbard_hts_core,1800,1.9846924498,0.6730879992,-0.0200000000,14.93,63.62,1534137051
hubbard_hts_core,1900,1.9847062978,0.6714746319,-0.0200000000,15.94,63.62,1619384550
hubbard_hts_core,2000,1.9847132986,0.6708271314,-0.0200000000,17.91,63.62,1703858460
hubbard_hts_core,2100,1.9847169571,0.6709604057,-0.0200000000,12.31,63.62,1788572049
hubbard_hts_core,2200,1.9847187963,0.6712358662,-0.0400000000,17.39,63.62,1873190179
hubbard_hts_core,2300,1.9847197293,0.6714141556,-0.0400000000,13.64,63.62,1957835548
hubbard_hts_core,2400,1.9847202541,0.6717851371,-0.0200000000,14.93,63.62,2042064538
hubbard_hts_core,2500,1.9847206019,0.6719877886,-0.0400000000,16.18,63.62,2126223437
hubbard_hts_core,2600,1.9847208724,0.6713195264,-0.0200000000,18.18,63.62,2211413177
hubbard_hts_core,2700,1.9847211096,0.6710523185,-0.0200000000,16.18,63.62,2296346166
qcd_lattice_fullscale,0,2.2115701842,0.5799614517,-0.0864197531,17.33,63.61,7179180
qcd_lattice_fullscale,100,2.2183077515,0.5665979855,-0.0617283951,13.64,63.61,91699629
qcd_lattice_fullscale,200,2.2203858203,0.5474085161,-0.0617283951,16.42,63.61,176372049
qcd_lattice_fullscale,300,2.2209070074,0.5425054885,-0.1604938272,14.71,63.61,260694378
qcd_lattice_fullscale,400,2.2211013090,0.5387377562,-0.2098765432,14.93,63.61,344995058
qcd_lattice_fullscale,500,2.2211894141,0.5340740893,-0.2345679012,30.00,63.61,433757947
qcd_lattice_fullscale,600,2.2212513466,0.5282367072,-0.2839506173,27.54,63.61,520066627
qcd_lattice_fullscale,700,2.2212891644,0.5259698272,-0.2839506173,17.91,63.61,604646916
qcd_lattice_fullscale,800,2.2213075974,0.5255588436,-0.2592592593,16.42,63.61,689028186
qcd_lattice_fullscale,900,2.2213151126,0.5259085343,-0.2345679012,17.91,63.61,773448315
qcd_lattice_fullscale,1000,2.2213175754,0.5255571974,-0.2345679012,15.15,63.61,857796994
qcd_lattice_fullscale,1100,2.2213180898,0.5253047723,-0.2098765432,32.84,63.64,943479544
qcd_lattice_fullscale,1200,2.2213179167,0.5250482705,-0.2345679012,48.48,63.64,1030507193
qcd_lattice_fullscale,1300,2.2213175749,0.5240275346,-0.2345679012,49.28,63.65,1118248023
qcd_lattice_fullscale,1400,2.2213173298,0.5239427208,-0.2345679012,63.77,63.62,1209142582
qcd_lattice_fullscale,1500,2.2213173549,0.5248189007,-0.2345679012,54.93,63.62,1300267862
qcd_lattice_fullscale,1600,2.2213177200,0.5251058418,-0.2592592593,39.71,63.62,1389487081
qcd_lattice_fullscale,1700,2.2213183398,0.5250792955,-0.2345679012,31.34,63.62,1474145151
