problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,0,-0.1263394256,0.8661070331,0.0600000000,17.88,64.19,106080,0.0000000000e+00,0.0000000000
hubbard_hts_core,100,-0.0588112935,0.8607295302,0.0800000000,17.88,64.19,1186380,0.0000000000e+00,0.0000000000
hubbard_hts_core,200,-0.0457691579,0.8528771895,-0.0200000000,17.88,64.19,2234340,0.0000000000e+00,0.0000000000
hubbard_hts_core,300,-0.0436057186,0.8508530961,0.0600000000,17.88,64.19,3282440,2.2204460493e-16,0.0000000000
hubbard_hts_core,400,-0.0426319944,0.8507136853,0.1600000000,17.88,64.19,4342660,0.0000000000e+00,0.0000000000
hubbard_hts_core,500,-0.0422399550,0.8512130413,0.0200000000,17.88,64.19,5404189,0.0000000000e+00,0.0000000000
hubbard_hts_core,600,-0.0420246854,0.8511154745,0.1200000000,17.88,64.19,6462760,1.1102230246e-16,0.0000000000
hubbard_hts_core,700,-0.0420352614,0.8512684057,0.0200000000,17.88,64.19,7511660,0.0000000000e+00,0.0000000000
hubbard_hts_core,800,-0.0420041980,0.8514805694,-0.0400000000,17.88,64.19,8550880,2.2204460493e-16,0.0000000000
hubbard_hts_core,900,-0.0419162479,0.8512622980,-0.0200000000,17.88,64.19,9642420,0.0000000000e+00,0.0000000000
hubbard_hts_core,1000,-0.0419323374,0.8514000265,0.2400000000,17.88,64.19,10680140,0.0000000000e+00,0.0000000000
hubbard_hts_core,1100,-0.0418688455,0.8520670814,-0.0400000000,17.88,64.19,11776869,0.0000000000e+00,0.0000000000
hubbard_hts_core,1200,-0.0416534402,0.8524534949,-0.2000000000,17.88,64.19,12804909,4.4408920985e-16,0.0000000000
hubbard_hts_core,1300,-0.0413836307,0.8522854382,0.0800000000,17.88,64.19,13823149,0.0000000000e+00,0.0000000000
hubbard_hts_core,1400,-0.0412497410,0.8526988711,0.0600000000,17.88,64.19,14840640,1.1102230246e-16,0.0000000000
hubbard_hts_core,1500,-0.0407944818,0.8519152314,0.1000000000,17.88,64.19,15859240,2.2204460493e-16,0.0000000000
hubbard_hts_core,1600,-0.0401289383,0.8501709401,-0.0600000000,17.88,64.19,16881060,0.0000000000e+00,0.0000000000
hubbard_hts_core,1700,-0.0397455126,0.8479676047,-0.1800000000,17.88,64.19,17915240,1.1102230246e-16,0.0000000000
hubbard_hts_core,1800,-0.0394627122,0.8469847522,-0.1800000000,17.88,64.19,18942440,2.2204460493e-16,0.0000000000
hubbard_hts_core,1900,-0.0393637178,0.8465461923,0.1000000000,17.88,64.19,19964420,2.2204460493e-16,0.0000000000
hubbard_hts_core,2000,-0.0393867271,0.8465197595,0.0200000000,17.88,64.19,20995569,0.0000000000e+00,0.0000000000
hubbard_hts_core,2100,-0.0393906446,0.8466799132,0.0600000000,17.88,64.19,22015149,2.2204460493e-16,0.0000000000
hubbard_hts_core,2200,-0.0393653750,0.8469655119,0.1000000000,17.88,64.19,23030380,1.1102230246e-16,0.0000000000
hubbard_hts_core,2300,-0.0393073854,0.8470687488,0.0400000000,17.88,64.19,24136140,1.1102230246e-16,0.0000000000
hubbard_hts_core,2400,-0.0392685313,0.8471494807,0.1200000000,17.88,64.19,25216309,1.1102230246e-16,0.0000000000
hubbard_hts_core,2500,-0.0392589294,0.8468033801,0.0200000000,17.88,64.19,26288920,2.2204460493e-16,0.0000000000
hubbard_hts_core,2600,-0.0393064558,0.8466112003,0.1400000000,17.88,64.19,27327220,3.3306690739e-16,0.0000000000
hubbard_hts_core,2700,-0.0393609195,0.8465964823,0.0200000000,17.88,64.19,28538240,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,0,-0.1192180331,0.7878029476,-0.0864197531,17.88,64.19,59871,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,100,-0.0816060120,0.7796401786,-0.1111111111,17.88,64.19,947460,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,200,-0.0614221518,0.7709882572,-0.0617283951,17.88,64.19,1821651,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,300,-0.0560751918,0.7701247572,0.1851851852,17.88,64.19,2705471,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,400,-0.0539161020,0.7672623374,-0.1851851852,17.88,64.19,3557091,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,500,-0.0529523092,0.7653147785,-0.0864197531,17.88,64.19,4456760,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,600,-0.0522075884,0.7632185235,0.0370370370,17.88,64.19,5334390,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,700,-0.0518487037,0.7626898908,0.2345679012,17.88,64.19,6171780,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,800,-0.0517464814,0.7627997159,-0.1111111111,17.88,64.19,7161431,1.1102230246e-16,0.0000000000
qcd_lattice_fullscale,900,-0.0517239202,0.7626142737,-0.0123456790,17.88,64.19,8036020,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,1000,-0.0517659646,0.7621486523,-0.0864197531,17.88,64.19,8901580,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,1100,-0.0518487948,0.7619750378,0.1111111111,17.88,64.19,9799811,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,1200,-0.0518962884,0.7616265244,-0.0617283951,17.88,64.19,10681400,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,1300,-0.0519498382,0.7615270815,0.0617283951,17.88,64.19,11530311,1.1102230246e-16,0.0000000000
qcd_lattice_fullscale,1400,-0.0519752694,0.7618281348,0.2592592593,17.88,64.19,12385420,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,1500,-0.0519252384,0.7623380487,0.0123456790,17.88,64.19,13217960,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,1600,-0.0518174406,0.7625853531,-0.0617283951,17.88,64.19,14064010,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,1700,-0.0517601620,0.7626558384,0.0370370370,17.88,64.19,14917960,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,1800,-0.0517586757,0.7628190250,-0.0617283951,17.88,64.19,15774620,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,1900,-0.0517242301,0.7625536603,0.2345679012,17.88,64.19,16627160,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,2000,-0.0517680041,0.7624034413,-0.0123456790,17.88,64.19,17474160,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,2100,-0.0518114925,0.7619335680,-0.1111111111,17.88,64.19,18315011,2.2204460493e-16,0.0000000000
quantum_field_noneq,0,-0.1969413074,0.7241138320,-0.3750000000,17.88,64.19,51040,0.0000000000e+00,0.0000000000
quantum_field_noneq,100,-0.0761790500,0.6966670518,-0.0625000000,17.88,64.19,745660,2.2204460493e-16,0.0000000000
quantum_field_noneq,200,-0.0672363814,0.6954577391,0.0000000000,17.88,64.19,1440149,0.0000000000e+00,0.0000000000
quantum_field_noneq,300,-0.0644812145,0.6943310419,0.0625000000,17.88,64.19,2120709,2.2204460493e-16,0.0000000000
quantum_field_noneq,400,-0.0625621796,0.6878922249,-0.2812500000,17.88,64.19,2835220,0.0000000000e+00,0.0000000000
quantum_field_noneq,500,-0.0619691831,0.6897417955,-0.1250000000,17.88,64.19,3528740,0.0000000000e+00,0.0000000000
quantum_field_noneq,600,-0.0612477605,0.6917389846,-0.0625000000,17.88,64.19,4225399,0.0000000000e+00,0.0000000000
quantum_field_noneq,700,-0.0605631667,0.6941467423,-0.2812500000,17.88,64.19,4919429,1.1102230246e-16,0.0000000000
quantum_field_noneq,800,-0.0590020960,0.6902347149,-0.0937500000,17.88,64.19,5618349,2.2204460493e-16,0.0000000000
quantum_field_noneq,900,-0.0578090756,0.6846157674,-0.0625000000,17.88,64.19,6333049,1.1102230246e-16,0.0000000000
quantum_field_noneq,1000,-0.0574667297,0.6834646981,-0.1562500000,17.88,64.19,7023400,2.2204460493e-16,0.0000000000
quantum_field_noneq,1100,-0.0572875523,0.6850038927,0.0625000000,17.88,64.19,7702920,0.0000000000e+00,0.0000000000
quantum_field_noneq,1200,-0.0566558250,0.6869391883,-0.3125000000,17.88,64.19,8432569,2.2204460493e-16,0.0000000000
quantum_field_noneq,1300,-0.0555858914,0.6842834907,0.0625000000,17.88,64.19,9194449,0.0000000000e+00,0.0000000000
quantum_field_noneq,1400,-0.0545681989,0.6767752115,0.1875000000,17.88,64.19,9893080,1.1102230246e-16,0.0000000000
quantum_field_noneq,1500,-0.0545643769,0.6751251657,-0.1875000000,17.88,64.19,10622949,0.0000000000e+00,0.0000000000
quantum_field_noneq,1600,-0.0545151118,0.6755668909,0.2500000000,17.88,64.19,11315499,0.0000000000e+00,0.0000000000
quantum_field_noneq,1700,-0.0544198578,0.6765753148,-0.0312500000,17.88,64.19,11988169,1.1102230246e-16,0.0000000000
quantum_field_noneq,1800,-0.0542829129,0.6764782953,0.2187500000,17.88,64.19,12661749,1.1102230246e-16,0.0000000000
quantum_field_noneq,1900,-0.0543167485,0.6756218444,-0.2500000000,17.88,64.19,13342849,2.2204460493e-16,0.0000000000
quantum_field_noneq,2000,-0.0544413920,0.6753830197,0.0937500000,17.88,64.19,14020260,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,0,-0.1480392484,0.8697768031,-0.0833333333,17.88,64.19,53060,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,100,-0.1152746873,0.8620436217,-0.1111111111,17.88,64.19,826751,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,200,-0.0891062774,0.8585532781,0.0555555556,17.88,64.19,1594311,1.1102230246e-16,0.0000000000
dense_nuclear_fullscale,300,-0.0823366360,0.8541949638,-0.1111111111,17.88,64.19,2358291,2.2204460493e-16,0.0000000000
dense_nuclear_fullscale,400,-0.0788777174,0.8515167287,0.1944444444,17.88,64.19,3129300,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,500,-0.0766705419,0.8515894823,-0.1666666667,17.88,64.19,3897751,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,600,-0.0757522687,0.8527969501,0.0000000000,17.88,64.19,4663940,2.2204460493e-16,0.0000000000
dense_nuclear_fullscale,700,-0.0741872346,0.8515293393,0.0833333333,17.88,64.19,5402600,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,800,-0.0729129007,0.8508619876,-0.1111111111,17.88,64.19,6160131,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,900,-0.0725597262,0.8506537485,0.0555555556,17.88,64.19,6923471,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,1000,-0.0722563397,0.8509327278,-0.1111111111,17.88,64.19,7746080,2.2204460493e-16,0.0000000000
dense_nuclear_fullscale,1100,-0.0712606595,0.8491092085,0.1111111111,17.88,64.19,8561531,2.2204460493e-16,0.0000000000
dense_nuclear_fullscale,1200,-0.0705208543,0.8483145516,0.1111111111,17.88,64.19,9325100,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,1300,-0.0704235647,0.8481361423,-0.1666666667,17.88,64.19,10092150,3.3306690739e-16,0.0000000000
dense_nuclear_fullscale,1400,-0.0704626055,0.8481992481,0.0000000000,17.88,64.19,10859711,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,1500,-0.0704454422,0.8483536822,0.1666666667,17.88,64.19,11617280,2.2204460493e-16,0.0000000000
dense_nuclear_fullscale,1600,-0.0703649588,0.8484359870,-0.1111111111,17.88,64.19,12368080,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,1700,-0.0703291489,0.8487770495,-0.0555555556,17.88,64.19,13136731,2.2204460493e-16,0.0000000000
dense_nuclear_fullscale,1800,-0.0701832901,0.8492373998,-0.1666666667,17.88,64.19,13903600,2.2204460493e-16,0.0000000000
dense_nuclear_fullscale,1900,-0.0699701427,0.8491636390,-0.0833333333,17.88,64.19,14654960,2.2204460493e-16,0.0000000000
dense_nuclear_fullscale,2000,-0.0700039273,0.8491039464,-0.1111111111,17.88,64.19,15402640,0.0000000000e+00,0.0000000000
quantum_chemistry_fullscale,0,-0.2372050015,0.8910373327,-0.0357142857,17.88,64.19,56060,2.2204460493e-16,0.0000000000
quantum_chemistry_fullscale,100,-0.0873225186,0.8824969648,0.1071428571,17.88,64.19,686980,2.2204460493e-16,0.0000000000
quantum_chemistry_fullscale,200,-0.0717706859,0.8788892728,0.2142857143,17.88,64.19,1300340,2.2204460493e-16,0.0000000000
quantum_chemistry_fullscale,300,-0.0663503521,0.8752224424,0.0000000000,17.88,64.19,1925960,2.2204460493e-16,0.0000000000
quantum_chemistry_fullscale,400,-0.0649875354,0.8747402630,0.0000000000,17.88,64.19,2548800,1.1102230246e-16,0.0000000000
quantum_chemistry_fullscale,500,-0.0647244754,0.8751923306,0.0000000000,17.88,64.19,3163220,0.0000000000e+00,0.0000000000
quantum_chemistry_fullscale,600,-0.0644333030,0.8758006970,-0.0714285714,17.88,64.19,3814071,0.0000000000e+00,0.0000000000
quantum_chemistry_fullscale,700,-0.0641585618,0.8756442878,0.1071428571,17.88,64.19,4461940,0.0000000000e+00,0.0000000000
quantum_chemistry_fullscale,800,-0.0643707534,0.8754019429,0.2857142857,17.88,64.19,5105120,0.0000000000e+00,0.0000000000
quantum_chemistry_fullscale,900,-0.0645541505,0.8750466340,-0.1428571429,17.88,64.19,5757600,1.1102230246e-16,0.0000000000
quantum_chemistry_fullscale,1000,-0.0646605816,0.8752839872,0.1071428571,17.88,64.19,6396891,0.0000000000e+00,0.0000000000
quantum_chemistry_fullscale,1100,-0.0644070584,0.8758366757,-0.1071428571,17.88,64.19,7019860,1.1102230246e-16,0.0000000000
quantum_chemistry_fullscale,1200,-0.0641189305,0.8755914032,-0.0357142857,17.88,64.19,7696620,1.1102230246e-16,0.0000000000
quantum_chemistry_fullscale,1300,-0.0643962624,0.8752014051,-0.0357142857,17.88,64.19,8391880,2.2204460493e-16,0.0000000000
quantum_chemistry_fullscale,1400,-0.0646557065,0.8749842216,0.0357142857,17.88,64.19,9016960,1.1102230246e-16,0.0000000000
quantum_chemistry_fullscale,1500,-0.0646680177,0.8753871621,0.1428571429,17.88,64.19,9648900,2.2204460493e-16,0.0000000000
quantum_chemistry_fullscale,1600,-0.0643128997,0.8759611108,-0.1428571429,17.88,64.19,10282640,2.2204460493e-16,0.0000000000
quantum_chemistry_fullscale,1700,-0.0641952325,0.8755051196,-0.0714285714,17.88,64.19,10926720,2.2204460493e-16,0.0000000000
quantum_chemistry_fullscale,1800,-0.0644356679,0.8750374575,0.0714285714,17.88,64.19,11550260,1.1102230246e-16,0.0000000000
quantum_chemistry_fullscale,1900,-0.0647181763,0.8750106723,0.1071428571,17.88,64.19,12185140,2.2204460493e-16,0.0000000000
quantum_chemistry_fullscale,2000,-0.0646106386,0.8756132001,0.2142857143,17.88,64.19,12818451,0.0000000000e+00,0.0000000000
quantum_chemistry_fullscale,2100,-0.0641439628,0.8758070719,-0.1785714286,17.88,64.19,13442071,0.0000000000e+00,0.0000000000
spin_liquid_exotic,0,-0.1166702783,0.9230080544,0.0500000000,17.88,64.19,53651,2.2204460493e-16,0.0000000000
spin_liquid_exotic,100,-0.0638243424,0.9245107548,0.2666666667,17.88,64.19,1268300,2.2204460493e-16,0.0000000000
spin_liquid_exotic,200,-0.0488349116,0.9215496657,-0.0833333333,17.88,64.19,2625520,0.0000000000e+00,0.0000000000
spin_liquid_exotic,300,-0.0455340056,0.9188009897,0.0500000000,17.88,64.19,3867350,1.1102230246e-16,0.0000000000
spin_liquid_exotic,400,-0.0447584372,0.9184836896,0.1000000000,17.88,64.19,5197120,2.2204460493e-16,0.0000000000
spin_liquid_exotic,500,-0.0440818603,0.9179670311,-0.1333333333,17.88,64.19,6454390,0.0000000000e+00,0.0000000000
spin_liquid_exotic,600,-0.0434673326,0.9170541994,0.0500000000,17.88,64.19,7663500,2.2204460493e-16,0.0000000000
spin_liquid_exotic,700,-0.0430571764,0.9164322557,-0.0166666667,17.88,64.19,8866880,0.0000000000e+00,0.0000000000
spin_liquid_exotic,800,-0.0428622011,0.9162575851,-0.1000000000,17.88,64.19,10076760,1.1102230246e-16,0.0000000000
spin_liquid_exotic,900,-0.0427857269,0.9163543007,-0.0333333333,17.88,64.19,11275710,4.4408920985e-16,0.0000000000
spin_liquid_exotic,1000,-0.0427106867,0.9163602132,0.0833333333,17.88,64.19,12544960,2.2204460493e-16,0.0000000000
spin_liquid_exotic,1100,-0.0426803322,0.9164649645,-0.0333333333,17.88,64.19,13782690,0.0000000000e+00,0.0000000000
