131995875883887,PHYSICS,INIT_MASS,3b9aca00
131996111063933,GEO_STEP,VEL_R,bfcc2a8c86a24080
131996111653938,GEO_STEP,COORD_R,400313c7627bc5c1
131996112199919,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996112674821,GEO_STEP,VEL_R,bfcc475c4dc62d47
131996113236134,GEO_STEP,COORD_R,400311843c61120f
131996113474796,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996113667044,GEO_STEP,VEL_R,bfcc6432eb763d5c
131996113886958,GEO_STEP,COORD_R,40030f3ec7aa64c2
131996114204938,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996114494725,GEO_STEP,VEL_R,bfcc8110691edad4
131996114794230,GEO_STEP,COORD_R,40030cf703caf1a6
131996115099419,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996115423482,GEO_STEP,VEL_R,bfcc9df4d036c385
131996115746818,GEO_STEP,COORD_R,40030aacf0352ab5
131996116115950,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996116398933,GEO_STEP,VEL_R,bfccbae02a3f1d34
131996116685781,GEO_STEP,COORD_R,400308608c5abf42
131996116979366,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996117290011,GEO_STEP,VEL_R,bfccd7d280c389f3
131996117586029,GEO_STEP,COORD_R,40030611d7ac9b22
131996117903463,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996118218294,GEO_STEP,VEL_R,bfccf4cbdd5a3caa
131996118509472,GEO_STEP,COORD_R,400303c0d19ae5d5
131996118798596,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996119083998,GEO_STEP,VEL_R,bfcd11cc49a40dc4
131996119391028,GEO_STEP,COORD_R,4003016d799501ab
131996119685952,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996119966031,GEO_STEP,VEL_R,bfcd2ed3cf4c900d
131996120260672,GEO_STEP,COORD_R,4002ff17cf098ae7
131996120544193,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996120824743,GEO_STEP,VEL_R,bfcd4be2780a25b9
131996121102884,GEO_STEP,COORD_R,4002fcbfd16656e4
131996121370889,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996121648656,GEO_STEP,VEL_R,bfcd68f84d9e1597
131996121941599,GEO_STEP,COORD_R,4002fa6580187334
131996122231957,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996122500215,GEO_STEP,VEL_R,bfcd861559d4a070
131996122771592,GEO_STEP,COORD_R,4002f808da8c24c1
131996123048039,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996123318293,GEO_STEP,VEL_R,bfcda339a6851695
131996123600410,GEO_STEP,COORD_R,4002f5a9e02ce6e8
131996123868380,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996124144856,GEO_STEP,VEL_R,bfcdc0653d91ed96
131996124438971,GEO_STEP,COORD_R,4002f34890656a98
131996124711751,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996124977356,GEO_STEP,VEL_R,bfcddd9828e8d62c
131996125255266,GEO_STEP,COORD_R,4002f0e4ea9f9568
131996125519632,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996125783822,GEO_STEP,VEL_R,bfcdfad27282d24b
131996126054893,GEO_STEP,COORD_R,4002ee7eee4480b3
131996126318396,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996126577814,GEO_STEP,VEL_R,bfce181424644b6a
131996126841849,GEO_STEP,COORD_R,4002ec169abc78ad
131996127116163,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996127401004,GEO_STEP,VEL_R,bfce355d489d28f4
131996127719203,GEO_STEP,COORD_R,4002e9abef6efb77
131996128111708,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996128470340,GEO_STEP,VEL_R,bfce52ade948e6eb
131996128809145,GEO_STEP,COORD_R,4002e73eebc2b831
131996129221312,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996129499095,GEO_STEP,VEL_R,bfce7006108eacbd
131996129786859,GEO_STEP,COORD_R,4002e4cf8f1d8e0f
131996130078448,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996130359409,GEO_STEP,VEL_R,bfce8d65c8a16446
131996130629332,GEO_STEP,COORD_R,4002e25dd8e48b63
131996130901340,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996131238095,GEO_STEP,VEL_R,bfceaacd1bbfd106
131996131537476,GEO_STEP,COORD_R,4002dfe9c87becae
131996131838111,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996132132551,GEO_STEP,VEL_R,bfcec83c1434a789
131996132501033,GEO_STEP,COORD_R,4002dd735d471bab
131996132795716,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996133101591,GEO_STEP,VEL_R,bfcee5b2bc56a4ff
131996133391528,GEO_STEP,COORD_R,4002dafa96a8ae56
131996133674952,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996133942703,GEO_STEP,VEL_R,bfcf03311e88a708
131996134218365,GEO_STEP,COORD_R,4002d87f740265f7
131996134473876,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996134768806,GEO_STEP,VEL_R,bfcf20b74539c3b5
131996135052537,GEO_STEP,COORD_R,4002d601f4b52e25
131996135307250,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996135607604,GEO_STEP,VEL_R,bfcf3e453ae561bb
131996135869777,GEO_STEP,COORD_R,4002d38218211bcb
131996136118215,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996136411019,GEO_STEP,VEL_R,bfcf5bdb0a1350d9
131996136698229,GEO_STEP,COORD_R,4002d0ffdda56c2b
131996136965927,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996137275311,GEO_STEP,VEL_R,bfcf7978bd57e278
131996137616208,GEO_STEP,COORD_R,4002ce7b44a083db
131996138287668,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996138584479,GEO_STEP,VEL_R,bfcf971e5f54027a
131996138938801,GEO_STEP,COORD_R,4002cbf44c6fedc6
131996139554363,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996140148366,GEO_STEP,VEL_R,bfcfb4cbfab55048
131996140579158,GEO_STEP,COORD_R,4002c96af4705a26
131996140892617,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996141263881,GEO_STEP,VEL_R,bfcfd2819a36380c
131996141557722,GEO_STEP,COORD_R,4002c6df3bfd9d7e
131996141819968,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996142127904,GEO_STEP,VEL_R,bfcff03f489e0c2b
131996142411367,GEO_STEP,COORD_R,4002c4512272af92
131996142624570,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996142810157,GEO_STEP,VEL_R,bfd0070288608f7a
131996143063364,GEO_STEP,COORD_R,4002c1c0a729aa5c
131996143931539,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996144721841,GEO_STEP,VEL_R,bfd015e97ec06e43
131996145529464,GEO_STEP,COORD_R,4002bf2dc97bc903
131996146189152,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996146897981,GEO_STEP,VEL_R,bfd024d48ce5f279
131996147503192,GEO_STEP,COORD_R,4002bc9888c166c8
131996147974403,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996148430699,GEO_STEP,VEL_R,bfd033c3b84f134c
131996148880309,GEO_STEP,COORD_R,4002ba00e451fdf8
131996149461784,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996150106554,GEO_STEP,VEL_R,bfd042b706807c5a
131996150648836,GEO_STEP,COORD_R,4002b766db8426da
131996151286233,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996151880891,GEO_STEP,VEL_R,bfd051ae7d059b1c
131996152577292,GEO_STEP,COORD_R,4002b4ca6dad9698
131996153122384,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996153595228,GEO_STEP,VEL_R,bfd060aa2170ac68
131996154083745,GEO_STEP,COORD_R,4002b22b9a231e2a
131996154555593,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996155054863,GEO_STEP,VEL_R,bfd06fa9f95aca18
131996155471711,GEO_STEP,COORD_R,4002af8a6038a93d
131996155875761,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996156471446,GEO_STEP,VEL_R,bfd07eae0a63f8ca
131996157205981,GEO_STEP,COORD_R,4002ace6bf413d15
131996157698457,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996158479669,GEO_STEP,VEL_R,bfd08db65a3335c4
131996158987539,GEO_STEP,COORD_R,4002aa40b68ef773
131996159545286,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996160074913,GEO_STEP,VEL_R,bfd09cc2ee7684f2
131996160613573,GEO_STEP,COORD_R,4002a79845730d72
131996161169717,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996161779474,GEO_STEP,VEL_R,bfd0abd3cce2ff09
131996162404744,GEO_STEP,COORD_R,4002a4ed6b3dca68
131996162871962,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996163389024,GEO_STEP,VEL_R,bfd0bae8fb34dfc5
131996163964699,GEO_STEP,COORD_R,4002a240273e8ebf
131996164824811,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996165290419,GEO_STEP,VEL_R,bfd0ca027f2f944a
131996165815499,GEO_STEP,COORD_R,40029f9078c3ced0
131996166394511,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996166901074,GEO_STEP,VEL_R,bfd0d9205e9dc9a6
131996167563050,GEO_STEP,COORD_R,40029cde5f1b11ba
131996168188632,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996168788910,GEO_STEP,VEL_R,bfd0e8429f517b71
131996169358277,GEO_STEP,COORD_R,40029a29d990f036
131996169757258,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996170231774,GEO_STEP,VEL_R,bfd0f76947240291
131996170659377,GEO_STEP,COORD_R,40029772e7711369
131996171190847,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996171800778,GEO_STEP,VEL_R,bfd106945bf62420
131996172372233,GEO_STEP,COORD_R,400294b9880633b5
131996172885306,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996173548780,GEO_STEP,VEL_R,bfd115c3e3b02070
131996174145128,GEO_STEP,COORD_R,400291fdba9a1787
131996174672361,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996175257151,GEO_STEP,VEL_R,bfd124f7e441c239
131996175900722,GEO_STEP,COORD_R,40028f3f7e759220
131996176548184,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996177153963,GEO_STEP,VEL_R,bfd1343063a26de1
131996177736447,GEO_STEP,COORD_R,40028c7ed2e08260
131996178305274,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996179316022,GEO_STEP,VEL_R,bfd1436d67d130ed
131996179832569,GEO_STEP,COORD_R,400289bbb721d18b
131996180338467,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996180777344,GEO_STEP,VEL_R,bfd152aef6d4d195
131996181250887,GEO_STEP,COORD_R,400286f62a7f720d
131996181685605,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996182199970,GEO_STEP,VEL_R,bfd161f516bbde79
131996182613160,GEO_STEP,COORD_R,4002842e2c3e5e3b
131996183065828,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996183480584,GEO_STEP,VEL_R,bfd1713fcd9cbe7e
131996183920032,GEO_STEP,COORD_R,40028163bba29712
131996184416399,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996184856411,GEO_STEP,VEL_R,bfd1808f2195c0cf
131996185312431,GEO_STEP,COORD_R,40027e96d7ef22f3
131996185710667,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996186143680,GEO_STEP,VEL_R,bfd18fe318cd2cff
131996186584853,GEO_STEP,COORD_R,40027bc780660c5c
131996187087374,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996187502922,GEO_STEP,VEL_R,bfd19f3bb9715359
131996187950166,GEO_STEP,COORD_R,400278f5b44860a1
131996188602377,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996189143587,GEO_STEP,VEL_R,bfd1ae9909b89d4d
131996189655313,GEO_STEP,COORD_R,4002762172d62e9c
131996190277237,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996190765484,GEO_STEP,VEL_R,bfd1bdfb0fe19e0b
131996191279847,GEO_STEP,COORD_R,4002734abb4e8564
131996191727376,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996192216344,GEO_STEP,VEL_R,bfd1cd61d2332340
131996192770395,GEO_STEP,COORD_R,400270718cef72f8
131996193315692,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996193823305,GEO_STEP,VEL_R,bfd1dccd56fc45fc
131996194454271,GEO_STEP,COORD_R,40026d95e6f602ed
131996194941658,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996195517940,GEO_STEP,VEL_R,bfd1ec3da4947bc0
131996196048752,GEO_STEP,COORD_R,40026ab7c89e3d17
131996196533394,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996197025637,GEO_STEP,VEL_R,bfd1fbb2c15ba7b6
131996197606828,GEO_STEP,COORD_R,400267d73123242f
131996198256043,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996198843788,GEO_STEP,VEL_R,bfd20b2cb3ba2c0d
131996199388942,GEO_STEP,COORD_R,400264f41fbeb47a
131996199980958,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996200585525,GEO_STEP,VEL_R,bfd21aab8220fb83
131996201171053,GEO_STEP,COORD_R,4002620e93a9e266
131996201738874,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996202438325,GEO_STEP,VEL_R,bfd22a2f3309ab17
131996203234130,GEO_STEP,COORD_R,40025f268c1c992c
131996203782169,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996204412858,GEO_STEP,VEL_R,bfd239b7ccf683e5
131996205035878,GEO_STEP,COORD_R,40025c3c084db969
131996205656126,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996206351166,GEO_STEP,VEL_R,bfd249455672952c
131996206860122,GEO_STEP,COORD_R,4002594f077317b8
131996207361225,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996207856663,GEO_STEP,VEL_R,bfd258d7d611c67f
131996208420410,GEO_STEP,COORD_R,4002565f88c17b46
131996208965115,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996209552138,GEO_STEP,VEL_R,bfd2686f5270ea25
131996210195056,GEO_STEP,COORD_R,4002536d8b6c9c68
131996210793142,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996211389076,GEO_STEP,VEL_R,bfd2780bd235cfa0
131996211919243,GEO_STEP,COORD_R,400250790ea72328
131996212463297,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996212873370,GEO_STEP,VEL_R,bfd287ad5c0f5664
131996213323653,GEO_STEP,COORD_R,40024d8211a2a5d2
131996213746736,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996214233806,GEO_STEP,VEL_R,bfd29753f6b580bc
131996215096358,GEO_STEP,COORD_R,40024a88938fa780
131996215941172,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996216771577,GEO_STEP,VEL_R,bfd2a6ffa8e986d9
131996217450892,GEO_STEP,COORD_R,4002478c939d969e
131996218073326,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996218636081,GEO_STEP,VEL_R,bfd2b6b07975ea11
131996219280318,GEO_STEP,COORD_R,4002448e10facb6e
131996219894147,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996220486412,GEO_STEP,VEL_R,bfd2c6666f2e8850
131996221067130,GEO_STEP,COORD_R,4002418d0ad4868b
131996221558971,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996222147974,GEO_STEP,VEL_R,bfd2d62190f0afb1
131996222919984,GEO_STEP,COORD_R,40023e898056ef65
131996223320603,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996223630957,GEO_STEP,VEL_R,bfd2e5e1e5a3324f
131996223938029,GEO_STEP,COORD_R,40023b8370ad12b9
131996224271811,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996224587540,GEO_STEP,VEL_R,bfd2f5a774367a40
131996224905524,GEO_STEP,COORD_R,4002387adb00e10c
131996225321727,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996225654152,GEO_STEP,VEL_R,bfd3057243a49dc5
131996225960934,GEO_STEP,COORD_R,4002356fbe7b2d1c
131996226273518,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996226557628,GEO_STEP,VEL_R,bfd315425af173a9
131996226846260,GEO_STEP,COORD_R,400232621a43aa51
131996227176482,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996227374459,GEO_STEP,VEL_R,bfd32517c12aa7d5
131996227562114,GEO_STEP,COORD_R,40022f51ed80eb2c
131996227751424,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996227942288,GEO_STEP,VEL_R,bfd334f27d67d012
131996228155326,GEO_STEP,COORD_R,40022c3f37585faf
131996228343457,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996228522471,GEO_STEP,VEL_R,bfd344d296ca8104
131996228701655,GEO_STEP,COORD_R,40022929f6ee53c3
131996228904595,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996229128045,GEO_STEP,VEL_R,bfd354b8147e6355
131996229323817,GEO_STEP,COORD_R,400226122b65ed9f
131996229503304,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996229683448,GEO_STEP,VEL_R,bfd364a2fdb94916
131996229960137,GEO_STEP,COORD_R,400222f7d3e12c23
131996230329424,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996230632857,GEO_STEP,VEL_R,bfd3749359bb4353
131996230924794,GEO_STEP,COORD_R,40021fdaef80e537
131996231215548,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996231394310,GEO_STEP,VEL_R,bfd384892fceb7e2
131996231574453,GEO_STEP,COORD_R,40021cbb7d64c424
131996231754706,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996231934657,GEO_STEP,VEL_R,bfd3948487487763
131996232127937,GEO_STEP,COORD_R,400219997cab47e8
131996232308724,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996232496163,GEO_STEP,VEL_R,bfd3a4856787d379
131996232681869,GEO_STEP,COORD_R,40021674ec71c189
131996232862321,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996233057932,GEO_STEP,VEL_R,bfd3b48bd7f6b53c
131996233240163,GEO_STEP,COORD_R,4002134dcbd45262
131996233455288,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996233636427,GEO_STEP,VEL_R,bfd3c497e009b3e1
131996233951797,GEO_STEP,COORD_R,4002102419edea6e
131996234344720,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996234682985,GEO_STEP,VEL_R,bfd3d4a987402b9d
131996234953793,GEO_STEP,COORD_R,40020cf7d5d84690
131996235540230,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996236171485,GEO_STEP,VEL_R,bfd3e4c0d52454c1
131996236770862,GEO_STEP,COORD_R,400209c8feabeed4
131996237286864,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996237581836,GEO_STEP,VEL_R,bfd3f4ddd14b5b11
131996237881680,GEO_STEP,COORD_R,40020697938034b1
131996238332004,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996238652734,GEO_STEP,VEL_R,bfd4050083557556
131996238945065,GEO_STEP,COORD_R,40020363936b3142
131996239351658,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996239666556,GEO_STEP,VEL_R,bfd41528f2edfd2a
131996239943296,GEO_STEP,COORD_R,4002002cfd81c380
131996240237891,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996240514370,GEO_STEP,VEL_R,bfd4255727cb8703
131996240821427,GEO_STEP,COORD_R,4001fcf3d0d78e75
131996241159546,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996241448890,GEO_STEP,VEL_R,bfd4358b29affa7c
131996241736187,GEO_STEP,COORD_R,4001f9b80c7ef76c
131996242034637,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996242271550,GEO_STEP,VEL_R,bfd445c50068aad8
131996242450752,GEO_STEP,COORD_R,4001f679af89241d
131996242641110,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996242823065,GEO_STEP,VEL_R,bfd45604b3ce6fc9
131996243016437,GEO_STEP,COORD_R,4001f338b905f8d8
131996243249416,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996243437393,GEO_STEP,VEL_R,bfd4664a4bc5be72
131996243621436,GEO_STEP,COORD_R,4001eff5280416a5
131996243806399,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996244008264,GEO_STEP,VEL_R,bfd47695d03ec2ac
131996244224466,GEO_STEP,COORD_R,4001ecaefb90d967
131996244691639,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996245247081,GEO_STEP,VEL_R,bfd486e74935788c
131996246072008,GEO_STEP,COORD_R,4001e96632b855f8
131996246400446,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996246593388,GEO_STEP,VEL_R,bfd4973ebeb1c62b
131996247256850,GEO_STEP,COORD_R,4001e61acc85583f
131996247623660,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996247946591,GEO_STEP,VEL_R,bfd4a79c38c795ae
131996248344958,GEO_STEP,COORD_R,4001e2ccc8016146
131996248650017,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996249051856,GEO_STEP,VEL_R,bfd4b7ffbf96ef97
131996250075369,GEO_STEP,COORD_R,4001df7c2434a549
131996250802121,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996251574725,GEO_STEP,VEL_R,bfd4c8695b4c1554
131996252295853,GEO_STEP,COORD_R,4001dc28e02609c0
131996253110135,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996253715580,GEO_STEP,VEL_R,bfd4d8d9141f9c19
131996254335890,GEO_STEP,COORD_R,4001d8d2fadb236a
131996255069431,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996255659283,GEO_STEP,VEL_R,bfd4e94ef25687fd
131996256447122,GEO_STEP,COORD_R,4001d57a7358344a
131996257207360,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996257593806,GEO_STEP,VEL_R,bfd4f9cafe42675e
131996257985829,GEO_STEP,COORD_R,4001d21f48a029aa
131996258392452,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996258753491,GEO_STEP,VEL_R,bfd50a4d40416e8e
131996259214082,GEO_STEP,COORD_R,4001cec179b49a13
131996259799570,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996260345995,GEO_STEP,VEL_R,bfd51ad5c0be93c8
131996260874210,GEO_STEP,COORD_R,4001cb610595c343
131996261259410,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996261541729,GEO_STEP,VEL_R,bfd52b648831ab6e
131996261856012,GEO_STEP,COORD_R,4001c7fdeb42881d
131996262176752,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996262490455,GEO_STEP,VEL_R,bfd53bf99f1f8495
131996262796148,GEO_STEP,COORD_R,4001c49829b86e97
131996263172346,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996263473306,GEO_STEP,VEL_R,bfd54c950e1a05d7
131996263775674,GEO_STEP,COORD_R,4001c12fbff39da0
131996264067202,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996264343180,GEO_STEP,VEL_R,bfd55d36ddc04a77
131996264606969,GEO_STEP,COORD_R,4001bdc4aceedb05
131996264879498,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996265160168,GEO_STEP,VEL_R,bfd56ddf16bebfcf
131996265514622,GEO_STEP,COORD_R,4001ba56efa3894d
131996265865905,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996266156273,GEO_STEP,VEL_R,bfd57e8dc1cf430b
131996266471268,GEO_STEP,COORD_R,4001b6e68709a594
131996266756389,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996267080858,GEO_STEP,VEL_R,bfd58f42e7b93f39
131996267636375,GEO_STEP,COORD_R,4001b3737217c561
131996268282387,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996268872888,GEO_STEP,VEL_R,bfd59ffe9151cba5
131996269940104,GEO_STEP,COORD_R,4001affdafc31474
131996271532085,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996272508376,GEO_STEP,VEL_R,bfd5b0c0c77bca86
131996273385682,GEO_STEP,COORD_R,4001ac853eff5291
131996274171734,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996274638198,GEO_STEP,VEL_R,bfd5c18993280800
131996275186149,GEO_STEP,COORD_R,4001a90a1ebed148
131996275811275,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996276380835,GEO_STEP,VEL_R,bfd5d258fd555978
131996276834132,GEO_STEP,COORD_R,4001a58c4df271b5
131996277453817,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996277985136,GEO_STEP,VEL_R,bfd5e32f0f10bd3e
131996278548662,GEO_STEP,COORD_R,4001a20bcb89a23b
131996278953696,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996279419834,GEO_STEP,VEL_R,bfd5f40bd1757a89
131996279822918,GEO_STEP,COORD_R,40019e8896725c3c
131996280302773,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996280754532,GEO_STEP,VEL_R,bfd604ef4dad41ce
131996281259120,GEO_STEP,COORD_R,40019b02ad9921cb
131996281715879,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996282290457,GEO_STEP,VEL_R,bfd615d98cf04d6e
131996282743878,GEO_STEP,COORD_R,4001977a0fe8fb58
131996283443710,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996283946677,GEO_STEP,VEL_R,bfd626ca988582b8
131996284427681,GEO_STEP,COORD_R,400193eebc4b7558
131996284888702,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996285463947,GEO_STEP,VEL_R,bfd637c279c2934e
131996286097858,GEO_STEP,COORD_R,40019060b1a89de4
131996286668263,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996287341893,GEO_STEP,VEL_R,bfd648c13a0c1edb
131996287917843,GEO_STEP,COORD_R,40018ccfeee7025a
131996288434911,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996288944984,GEO_STEP,VEL_R,bfd659c6e2d5d530
131996289568805,GEO_STEP,COORD_R,4001893c72ebacf0
131996290116544,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996290685426,GEO_STEP,VEL_R,bfd66ad37da298b5
131996291258111,GEO_STEP,COORD_R,400185a63c9a2248
131996291807157,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996292417727,GEO_STEP,VEL_R,bfd67be71404a13f
131996292951671,GEO_STEP,COORD_R,4001820d4ad45efb
131996293532071,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996294097900,GEO_STEP,VEL_R,bfd68d01af9d9f44
131996294634599,GEO_STEP,COORD_R,40017e719c7ad51f
131996295236790,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996295774923,GEO_STEP,VEL_R,bfd69e235a1edf71
131996296408963,GEO_STEP,COORD_R,40017ad3306c69c8
131996296926821,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996297475746,GEO_STEP,VEL_R,bfd6af4c1d496ea1
131996297977156,GEO_STEP,COORD_R,4001773205867283
131996298458503,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996299068036,GEO_STEP,VEL_R,bfd6c07c02ee3e39
131996299611406,GEO_STEP,COORD_R,4001738e1aa4b2cb
131996300230971,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996300829697,GEO_STEP,VEL_R,bfd6d1b314ee48e9
131996301458965,GEO_STEP,COORD_R,40016fe76ea15978
131996302068525,GEO_STEP,COORD_TH,3ff91eb851eb851f
131996302683507,GEO_STEP,VEL_R,bfd6e2f15d3ab7d6
131996303262680,GEO_STEP,COORD_R,40016c3e0054fe27
131996303841859,GEO_STEP,COORD_TH,3ff91eb851eb851f
