mode,run,seed,rc,wins,losses,win_rate,nqubits_per_sec,nqubit_avg_score,baseline_avg_score,latency_p50_ns,latency_p95_ns,latency_p99_ns,used_hardware_entropy,margin_mean,margin_std,scenario_latency_mean_ns,max_qubits_width
hardware_preferred,0,0,0,239,121,0.663888888889,9722910.741,0.961109535725,0.938385377115,130740,182330,194610,True,0.02272415860980278,0.05147327646604134,140368.525,36
hardware_preferred,1,0,0,231,129,0.641666666667,9394228.987,0.959802010412,0.940732431897,135740,182290,192550,True,0.0190695785157,0.0533106299572303,145355.7472222222,36
hardware_preferred,2,0,0,239,121,0.663888888889,9641945.401,0.960840142742,0.937650475665,130510,179110,191350,True,0.023189667077294442,0.049290297978773316,141678.88611111112,36
hardware_preferred,3,0,0,240,120,0.666666666667,9373838.906,0.9630926107,0.939120402233,134090,187970,201240,True,0.023972208467205557,0.050187196998337257,145682.60833333334,36
hardware_preferred,4,0,0,248,112,0.688888888889,9595493.043,0.963297766027,0.934723149081,130990,183460,198700,True,0.028574616945830557,0.05115047114222188,142165.38611111112,36
hardware_preferred,5,0,0,245,115,0.680555555556,9395221.922,0.961191728831,0.935885013558,136670,181730,193430,True,0.025306715273041666,0.050996236561126625,145154.60833333334,36
hardware_preferred,6,0,0,250,110,0.694444444444,9925888.667,0.960865470172,0.936032099568,128710,178540,193280,True,0.024833370604233334,0.052372874505574006,137736.80555555556,36
hardware_preferred,7,0,0,230,130,0.638888888889,8676416.307,0.959896307758,0.936365686489,141690,197430,208950,True,0.023530621268477776,0.05464015673162914,156915.10833333334,36
hardware_preferred,8,0,0,248,112,0.688888888889,9975656.824,0.963297942031,0.937329256684,129000,168770,184680,True,0.02596868534663333,0.05036360075206921,136895.83055555556,36
hardware_preferred,9,0,0,233,127,0.647222222222,9635057.109,0.963571229642,0.939303596926,131900,182490,207310,True,0.02426763271589167,0.052628832511906865,141716.77222222224,36
hardware_preferred,10,0,0,231,129,0.641666666667,8774264.956,0.960138577273,0.939614197115,152650,193080,201750,True,0.020524380158530555,0.052656557776012164,155363.30277777778,36
hardware_preferred,11,0,0,233,127,0.647222222222,9077519.095,0.961173128966,0.941447314794,137210,189430,212660,True,0.019725814172016666,0.04844760281811668,150270.6888888889,36
hardware_preferred,12,0,0,250,110,0.694444444444,9617634.345,0.960719049878,0.93392824623,130470,183620,200350,True,0.026790803647433335,0.05283101867123947,141903.4972222222,36
hardware_preferred,13,0,0,230,130,0.638888888889,9546870.484,0.960846909315,0.941539303199,133440,184420,194550,True,0.01930760611631111,0.04965135326104512,143028.6638888889,36
hardware_preferred,14,0,0,252,108,0.7,9686432.685,0.964073550748,0.937563637136,130610,181090,191750,True,0.026509913611627776,0.04834999748507617,140853.025,36
hardware_preferred,15,0,0,231,129,0.641666666667,8232126.498,0.961715595806,0.939553748843,178800,199250,267020,True,0.022161846962474998,0.050370346197069905,165969.6638888889,36
hardware_preferred,16,0,0,235,125,0.652777777778,8045301.561,0.958401841012,0.935382750154,180170,203960,262230,True,0.023019090857547223,0.05277615765342198,169645.80277777778,36
hardware_preferred,17,0,0,223,137,0.619444444444,8617342.446,0.960575351113,0.939302859114,156870,192860,196390,True,0.02127249199885,0.051893448822478004,158372.19444444444,36
hardware_preferred,18,0,0,233,127,0.647222222222,8906943.279,0.95996879958,0.939638220257,150620,186770,197460,True,0.020330579323080557,0.055201342861076044,153301.88611111112,36
hardware_preferred,19,0,0,228,132,0.633333333333,7567394.972,0.961342286505,0.941245267307,187420,199180,226880,True,0.02009701919786389,0.05221320056244426,180697.13611111112,36
