problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,0,-25.3327027517,99.7079476457,-0.0400000000,15.51,65.00,621920
hubbard_hts_core,100,-2451.4123879353,9934.2996379759,0.0081188119,15.51,65.01,52988090
hubbard_hts_core,200,-4724.5076812523,19659.1815747055,0.0046766169,15.51,65.02,112711639
hubbard_hts_core,300,-6808.2110964872,29302.6643065477,-0.0007308970,15.51,65.03,176209439
hubbard_hts_core,400,-8530.9327066274,38826.6333438222,-0.0010972569,15.51,65.03,249834818
hubbard_hts_core,500,-9785.9948651306,48223.7610279538,-0.0002794411,15.51,65.03,312140498
hubbard_hts_core,600,-10161.9532435754,57454.5108737258,0.0020299501,15.51,65.03,365315687
hubbard_hts_core,700,-8399.7725360135,66429.8916707475,0.0021968616,15.51,65.03,419601717
hubbard_hts_core,800,-2332.7247023032,75040.3018557645,0.0006991261,15.51,65.03,474116677
hubbard_hts_core,900,11814.6690405440,83221.9392671542,-0.0004661487,15.51,65.03,530376736
hubbard_hts_core,1000,36851.8126760151,90973.9205415079,-0.0011388611,15.51,65.03,590023616
hubbard_hts_core,1100,72291.8313531394,98299.1524595576,-0.0016893733,15.51,65.06,653974665
hubbard_hts_core,1200,117492.5124370022,105231.4488643268,-0.0023147377,15.51,65.11,715090375
hubbard_hts_core,1300,171059.7311766527,111853.8147306630,-0.0026594927,15.51,65.11,782138114
hubbard_hts_core,1400,232362.2082232313,118179.4199893170,-0.0026552463,15.51,65.12,841807004
hubbard_hts_core,1500,299221.7283896144,124254.9600090182,-0.0012791472,15.51,65.12,928164763
hubbard_hts_core,1600,372047.0811679452,130128.8007914095,-0.0007245472,15.51,65.13,1007404013
hubbard_hts_core,1700,449428.9694101125,135873.8776394879,-0.0009876543,15.51,65.19,1068626493
hubbard_hts_core,1800,529480.0676372427,141543.1338851580,-0.0013659078,15.51,65.23,1135049832
hubbard_hts_core,1900,610844.0390047064,147173.5808651521,-0.0011783272,15.51,65.25,1205493381
hubbard_hts_core,2000,692631.7203196476,152787.7536017250,-0.0013093453,15.51,65.27,1267074271
hubbard_hts_core,2100,774576.8195894039,158396.0984008047,-0.0015801999,15.51,65.27,1318639591
hubbard_hts_core,2200,856623.4894955960,164004.9364296283,-0.0011812812,15.51,65.27,1370318630
hubbard_hts_core,2300,938628.1993568778,169622.9170062479,-0.0008604954,15.51,65.27,1436450700
hubbard_hts_core,2400,1020588.3524773844,175241.3776704389,-0.0008579758,15.51,65.26,1496400269
hubbard_hts_core,2500,1102668.0031888464,180854.0404636000,-0.0003198721,15.51,65.26,1552290479
hubbard_hts_core,2600,1184763.8047355812,186466.3728712836,-0.0006843522,15.51,65.26,1607891299
hubbard_hts_core,2700,1266799.9854127853,192079.9176118617,-0.0010218438,15.51,65.27,1672011928
qcd_lattice_proxy,0,-13.4302643999,80.6743673463,-0.0123456790,15.51,65.27,702110
qcd_lattice_proxy,100,-1342.5513610857,7968.9418456287,0.0023224545,15.51,65.28,57442689
