mode,run,seed,rc,wins,losses,win_rate,nqubits_per_sec,nqubit_avg_score,baseline_avg_score,latency_p50_ns,latency_p95_ns,latency_p99_ns,used_hardware_entropy,margin_mean,margin_std,scenario_latency_mean_ns,max_qubits_width
hardware_preferred,0,0,0,257,103,0.713888888889,9305911.913,0.962456889623,0.934650632887,130950,178700,205820,True,0.02780625673668611,0.051747802096008946,141261.13888888888,36
hardware_preferred,1,0,0,236,124,0.655555555556,8844215.462,0.961787993644,0.938378389322,131870,193130,233370,True,0.02340960432197222,0.053145678225087326,148347.58333333334,36
hardware_preferred,2,0,0,232,128,0.644444444444,8804254.691,0.960939499505,0.93921550719,138190,190120,221510,True,0.02172399231562222,0.0543918421008853,149030.97222222222,36
hardware_preferred,3,0,0,233,127,0.647222222222,9190507.57,0.959218051102,0.937417512804,131260,179650,219080,True,0.021800538297547224,0.05151598462658709,142350.00833333333,36
hardware_preferred,4,0,0,237,123,0.658333333333,9065516.162,0.96266307436,0.941510790538,132090,186000,217060,True,0.021152283821555554,0.048993254888333636,144700.0,36
hardware_preferred,5,0,0,251,109,0.697222222222,8790106.386,0.960996293767,0.936602913105,133830,207640,226190,True,0.024393380661855552,0.05168525350572122,149568.69444444444,36
hardware_preferred,6,0,0,248,112,0.688888888889,9018003.8,0.962255443281,0.937030201072,131800,188110,225130,True,0.025225242208541665,0.05288916810375781,145506.77777777778,36
hardware_preferred,7,0,0,246,114,0.683333333333,9079037.889,0.961351194202,0.937188466268,132180,184050,211820,True,0.024162727933802777,0.050771354958226,144280.38888888888,36
hardware_preferred,8,0,0,239,121,0.663888888889,9107216.166,0.961992183644,0.939770436929,132700,186819,216530,True,0.022221746714669446,0.052862874802538436,144419.975,36
hardware_preferred,9,0,0,247,113,0.686111111111,8684917.4,0.964736992456,0.93974635291,138500,199110,219700,True,0.024990639546411113,0.05206916622410375,151347.0,36
hardware_preferred,10,0,0,237,123,0.658333333333,9096479.536,0.961368136292,0.94104664814,133850,182610,203670,True,0.020321488152158333,0.05092729802037512,144406.52777777778,36
hardware_preferred,11,0,0,229,131,0.636111111111,9056029.33,0.961708378603,0.94034305907,130420,192450,218960,True,0.021365319533197223,0.050712068670690925,144836.25,36
hardware_preferred,12,0,0,239,121,0.663888888889,7687823.129,0.962577856648,0.941437035781,180510,219280,236610,True,0.021140820867022223,0.048365563564806584,171866.33333333334,36
hardware_preferred,13,0,0,233,127,0.647222222222,8916537.862,0.959661336649,0.941785629794,134960,187541,211590,True,0.017875706854280558,0.05212303917391364,147478.0638888889,36
hardware_preferred,14,0,0,248,112,0.688888888889,9528128.87,0.96020704,0.933565366042,129100,176510,198910,True,0.02664167395830278,0.05414772300780322,138004.41666666666,36
hardware_preferred,15,0,0,251,109,0.697222222222,8253089.505,0.960986492035,0.938156739554,159520,215120,235860,True,0.022829752481008332,0.04971326325266414,159575.16666666666,36
hardware_preferred,16,0,0,226,134,0.627777777778,8661478.487,0.960828945864,0.939453408126,139170,198430,221400,True,0.021375537738027778,0.05265421070368898,151507.11111111112,36
hardware_preferred,17,0,0,242,118,0.672222222222,7991041.155,0.965312357639,0.940693868206,177900,225160,235260,True,0.024618489433116668,0.05082256523633659,164922.13888888888,36
hardware_preferred,18,0,0,237,123,0.658333333333,9150693.955,0.960838619032,0.93912687598,131220,183390,221000,True,0.021711743052213888,0.0504014834917375,143509.19444444444,36
hardware_preferred,19,0,0,249,111,0.691666666667,8492982.589,0.962467251682,0.934983154141,139050,213390,250140,True,0.027484097540655558,0.052335613767391834,155033.52777777778,36
hardware_preferred,20,0,0,239,121,0.663888888889,7625468.459,0.960405246667,0.939217803481,180140,208010,233040,True,0.021187443186086112,0.05039399832106862,172076.77777777778,36
hardware_preferred,21,0,0,222,138,0.616666666667,8702752.815,0.959225446263,0.938699077238,138560,200500,228970,True,0.020526369025791667,0.05504730664891304,150844.69444444444,36
hardware_preferred,22,0,0,247,113,0.686111111111,7393240.182,0.962008687155,0.936062390128,184570,221600,228800,True,0.025946297027838888,0.052462649520772724,178545.14444444445,36
hardware_preferred,23,0,0,225,135,0.625,7327301.394,0.960027071874,0.941954335679,183930,218720,235630,True,0.018072736194422224,0.05003127761940606,179900.58333333334,36
