mode,run,seed,rc,wins,losses,win_rate,nqubits_per_sec,nqubit_avg_score,baseline_avg_score,latency_p50_ns,latency_p95_ns,latency_p99_ns,used_hardware_entropy,margin_mean,margin_std,scenario_latency_mean_ns,max_qubits_width
hardware_preferred,0,0,0,230,130,0.638888888889,9275383.315,0.96126442645,0.939762561581,130600,181660,206820,True,0.021501864868736113,0.05220390169366903,141791.63055555554,36
hardware_preferred,1,0,0,233,127,0.647222222222,9463031.718,0.962178000438,0.939475320158,130190,176290,208770,True,0.022702680279755555,0.05167618350617059,139016.325,36
hardware_preferred,2,0,0,238,122,0.661111111111,9020068.525,0.96280403027,0.939669838611,136120,181870,216050,True,0.023134191659413886,0.05251709112446013,145033.35555555555,36
hardware_preferred,3,0,0,232,128,0.644444444444,8809113.433,0.961597002285,0.941916519916,137730,189610,226000,True,0.019680482368230556,0.050817945128445736,148701.7111111111,36
hardware_preferred,4,0,0,247,113,0.686111111111,8943801.464,0.963837611948,0.937475109544,132970,190610,221170,True,0.02636250240493611,0.053567310635504475,146133.7138888889,36
hardware_preferred,5,0,0,238,122,0.661111111111,8638487.475,0.961414769912,0.940575824441,137310,197860,225390,True,0.02083894547087778,0.04951405146732778,151683.325,36
hardware_preferred,6,0,0,247,113,0.686111111111,8792931.795,0.963782543686,0.937271966333,137910,193850,228680,True,0.02651057735287222,0.048849934207850165,149207.26666666666,36
hardware_preferred,7,0,0,235,125,0.652777777778,8959970.213,0.961529361703,0.936593581761,137240,185570,219090,True,0.02493577994147222,0.057252713744554554,146827.575,36
hardware_preferred,8,0,0,235,125,0.652777777778,8976720.319,0.96386943921,0.940165163823,134350,183480,217920,True,0.02370427538654722,0.05178132324729111,146192.99166666667,36
hardware_preferred,9,0,0,248,112,0.688888888889,8762276.924,0.962578150738,0.937731154444,137610,202740,233390,True,0.024846996294633335,0.052322736134337626,149289.32222222222,36
hardware_preferred,10,0,0,231,129,0.641666666667,8815011.166,0.962038429036,0.941093735358,137680,192380,224300,True,0.020944693677580558,0.050685121734930914,148611.65833333333,36
hardware_preferred,11,0,0,236,124,0.655555555556,8980272.906,0.96099000943,0.937822289965,134810,187290,220150,True,0.02316771946517222,0.05235220579311366,145815.2111111111,36
hardware_preferred,12,0,0,234,126,0.65,8653742.588,0.959855457526,0.936629943635,139120,192670,228080,True,0.023225513890755556,0.05438753710493074,151287.32777777777,36
hardware_preferred,13,0,0,243,117,0.675,7978482.665,0.961516983992,0.938577797491,168800,225750,256040,True,0.022939186500902778,0.04764088762358531,163608.29722222223,36
hardware_preferred,14,0,0,217,143,0.602777777778,8328992.975,0.961525292325,0.939892733889,151120,202560,225030,True,0.021632558436402778,0.050139103334363166,157905.51944444445,36
