problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,0,-25.3327027517,99.7079476457,-0.0400000000,15.97,75.85,727450
hubbard_hts_core,100,-2451.4123879353,9934.2996379759,0.0081188119,15.97,75.85,54130809
hubbard_hts_core,200,-4724.5076812523,19659.1815747055,0.0046766169,15.97,75.84,110084938
hubbard_hts_core,300,-6808.2110964872,29302.6643065477,-0.0007308970,15.97,75.84,165949548
hubbard_hts_core,400,-8530.9327066274,38826.6333438222,-0.0010972569,15.97,75.84,220124747
hubbard_hts_core,500,-9785.9948651306,48223.7610279538,-0.0002794411,15.97,75.84,279520646
hubbard_hts_core,600,-10161.9532435754,57454.5108737258,0.0020299501,15.97,75.85,354774575
hubbard_hts_core,700,-8399.7725360135,66429.8916707475,0.0021968616,15.97,75.85,421824584
hubbard_hts_core,800,-2332.7247023032,75040.3018557645,0.0006991261,15.97,75.85,473036763
hubbard_hts_core,900,11814.6690405440,83221.9392671542,-0.0004661487,15.97,75.85,525675672
hubbard_hts_core,1000,36851.8126760151,90973.9205415079,-0.0011388611,15.97,75.85,578031211
hubbard_hts_core,1100,72291.8313531394,98299.1524595576,-0.0016893733,15.97,75.85,631779131
hubbard_hts_core,1200,117492.5124370022,105231.4488643268,-0.0023147377,15.97,75.85,686208080
hubbard_hts_core,1300,171059.7311766527,111853.8147306630,-0.0026594927,15.97,75.85,742808099
hubbard_hts_core,1400,232362.2082232313,118179.4199893170,-0.0026552463,15.97,75.85,795311568
hubbard_hts_core,1500,299221.7283896144,124254.9600090182,-0.0012791472,15.97,75.85,849476087
hubbard_hts_core,1600,372047.0811679452,130128.8007914095,-0.0007245472,15.97,75.85,902218257
hubbard_hts_core,1700,449428.9694101125,135873.8776394879,-0.0009876543,15.97,75.85,956910916
hubbard_hts_core,1800,529480.0676372427,141543.1338851580,-0.0013659078,15.97,75.85,1010826655
hubbard_hts_core,1900,610844.0390047064,147173.5808651521,-0.0011783272,15.97,75.85,1063402444
hubbard_hts_core,2000,692631.7203196476,152787.7536017250,-0.0013093453,15.97,75.85,1114411414
hubbard_hts_core,2100,774576.8195894039,158396.0984008047,-0.0015801999,15.97,75.85,1166750263
hubbard_hts_core,2200,856623.4894955960,164004.9364296283,-0.0011812812,15.97,75.85,1219019542
hubbard_hts_core,2300,938628.1993568778,169622.9170062479,-0.0008604954,15.97,75.85,1272159541
hubbard_hts_core,2400,1020588.3524773844,175241.3776704389,-0.0008579758,15.97,75.85,1326662800
hubbard_hts_core,2500,1102668.0031888464,180854.0404636000,-0.0003198721,15.97,75.85,1381614810
hubbard_hts_core,2600,1184763.8047355812,186466.3728712836,-0.0006843522,15.97,75.85,1436920669
hubbard_hts_core,2700,1266799.9854127853,192079.9176118617,-0.0010218438,15.97,75.85,1489040368
qcd_lattice_proxy,0,-13.4302643999,80.6743673463,-0.0123456790,15.97,75.85,621190
qcd_lattice_proxy,100,-1342.5513610857,7968.9418456287,0.0023224545,15.97,75.85,52308840
qcd_lattice_proxy,200,-2504.1543443977,15727.5448640154,0.0069406056,15.97,75.85,104125299
qcd_lattice_proxy,300,-3507.4145767386,23397.0520978553,-0.0035683524,15.97,75.85,158081098
qcd_lattice_proxy,400,-4151.9349054425,30940.5767620948,-0.0036021058,15.97,75.85,209369747
qcd_lattice_proxy,500,-4182.2018802083,38346.5291974189,-0.0024888495,15.97,75.85,261609466
qcd_lattice_proxy,600,-3143.2581045032,45493.3302217902,-0.0040878371,15.97,75.85,313687676
qcd_lattice_proxy,700,134.8073673961,52327.1105806181,-0.0032933552,15.97,75.85,365439645
qcd_lattice_proxy,800,8028.8624579713,58711.5661253685,-0.0023581634,15.97,75.85,416998854
qcd_lattice_proxy,900,24998.1882587725,64535.7048031954,-0.0000685110,15.97,75.85,468610113
qcd_lattice_proxy,1000,53530.4968357184,69855.2645388427,0.0008263342,15.97,75.85,519686073
qcd_lattice_proxy,1100,93559.0261743740,74721.4726748191,0.0014240701,15.97,75.86,577632052
qcd_lattice_proxy,1200,142029.8238773366,79227.5501443485,0.0015316454,15.97,75.86,631593451
qcd_lattice_proxy,1300,195663.7860853985,83457.2277358470,0.0011482146,15.97,75.86,683477770
qcd_lattice_proxy,1400,253925.9622932329,87455.0021710732,0.0006785277,15.97,75.86,735954169
qcd_lattice_proxy,1500,316792.1546957220,91256.3831456642,0.0013077701,15.97,75.86,788657889
qcd_lattice_proxy,1600,383391.4893552750,94922.4183959933,0.0009176364,15.97,75.86,839775928
qcd_lattice_proxy,1700,452089.2414997120,98516.6905926123,0.0025475211,15.97,75.86,894502147
qcd_lattice_proxy,1800,522127.8135258561,102053.9303223734,0.0024060707,15.97,75.86,946209316
qcd_lattice_proxy,1900,592975.4984153743,105565.5555872473,0.0012404128,15.97,75.86,998577646
qcd_lattice_proxy,2000,664079.9767787742,109065.9701310677,0.0015239294,15.97,75.81,1050029035
