problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns,norm_deviation,ema_abs_energy
hubbard_hts_core,0,1.9745923269,0.8661235790,0.0600000000,24.90,69.74,110700,2.2204460493e-16,0.0000000000
hubbard_hts_core,100,1.9828257763,0.8624306734,0.0800000000,24.90,69.74,1162760,0.0000000000e+00,0.0000000000
hubbard_hts_core,200,1.9839568331,0.8543044008,-0.0200000000,24.90,69.74,2228990,0.0000000000e+00,0.0000000000
hubbard_hts_core,300,1.9842289668,0.8517210390,0.0600000000,24.90,69.74,3207230,3.3306690739e-16,0.0000000000
hubbard_hts_core,400,1.9843555259,0.8505575247,0.1600000000,24.90,69.74,4182400,1.1102230246e-16,0.0000000000
hubbard_hts_core,500,1.9844209465,0.8506544757,0.0200000000,24.90,69.74,5171250,1.1102230246e-16,0.0000000000
hubbard_hts_core,600,1.9844616534,0.8510727948,0.1200000000,24.90,69.74,6154420,0.0000000000e+00,0.0000000000
hubbard_hts_core,700,1.9844822995,0.8511807807,0.0200000000,24.90,69.74,7208180,2.2204460493e-16,0.0000000000
hubbard_hts_core,800,1.9844941348,0.8513954127,-0.0400000000,24.90,69.74,8232350,3.3306690739e-16,0.0000000000
hubbard_hts_core,900,1.9845029226,0.8515637809,-0.0200000000,24.90,69.74,9254100,3.3306690739e-16,0.0000000000
hubbard_hts_core,1000,1.9845113799,0.8512929867,0.2400000000,24.90,69.74,10239840,2.2204460493e-16,0.0000000000
hubbard_hts_core,1100,1.9845211156,0.8515415700,-0.0400000000,24.90,69.74,11207780,1.1102230246e-16,0.0000000000
hubbard_hts_core,1200,1.9845335947,0.8523852287,-0.2000000000,24.90,69.74,12179230,1.1102230246e-16,0.0000000000
hubbard_hts_core,1300,1.9845505576,0.8524816300,0.0800000000,24.90,69.74,13155500,2.2204460493e-16,0.0000000000
hubbard_hts_core,1400,1.9845741259,0.8526264814,0.0600000000,24.90,69.74,14129430,0.0000000000e+00,0.0000000000
hubbard_hts_core,1500,1.9846052428,0.8515663666,0.1000000000,24.90,69.74,15106600,2.2204460493e-16,0.0000000000
hubbard_hts_core,1600,1.9846390392,0.8500524913,-0.0600000000,24.90,69.74,16083200,2.2204460493e-16,0.0000000000
hubbard_hts_core,1700,1.9846689129,0.8489634470,-0.1800000000,24.90,69.74,17051350,3.3306690739e-16,0.0000000000
hubbard_hts_core,1800,1.9846924498,0.8475748972,-0.1800000000,24.90,69.74,18042770,2.2204460493e-16,0.0000000000
hubbard_hts_core,1900,1.9847062978,0.8468738256,0.1000000000,24.90,69.74,19011430,0.0000000000e+00,0.0000000000
hubbard_hts_core,2000,1.9847132986,0.8465968370,0.0200000000,24.90,69.74,19993770,0.0000000000e+00,0.0000000000
hubbard_hts_core,2100,1.9847169571,0.8466529868,0.0600000000,24.90,69.74,20971190,0.0000000000e+00,0.0000000000
hubbard_hts_core,2200,1.9847187963,0.8467688572,0.1000000000,24.90,69.74,21941520,2.2204460493e-16,0.0000000000
hubbard_hts_core,2300,1.9847197293,0.8468438781,0.0400000000,24.90,69.74,22910760,1.1102230246e-16,0.0000000000
hubbard_hts_core,2400,1.9847202541,0.8469985981,0.1200000000,24.90,69.74,23880150,0.0000000000e+00,0.0000000000
hubbard_hts_core,2500,1.9847206019,0.8470830692,0.0200000000,24.90,69.74,24860940,4.4408920985e-16,0.0000000000
hubbard_hts_core,2600,1.9847208724,0.8468054643,0.1400000000,24.90,69.74,25908300,0.0000000000e+00,0.0000000000
hubbard_hts_core,2700,1.9847211096,0.8466944264,0.0200000000,24.90,69.74,26891000,1.1102230246e-16,0.0000000000
qcd_lattice_fullscale,0,2.2115701842,0.7877814299,-0.0864197531,24.90,69.74,48210,1.1102230246e-16,0.0000000000
qcd_lattice_fullscale,100,2.2183077515,0.7814130574,-0.1111111111,24.90,69.74,871830,4.4408920985e-16,0.0000000000
qcd_lattice_fullscale,200,2.2203858203,0.7725199565,-0.0617283951,24.90,69.74,1688150,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,300,2.2209070074,0.7701460273,0.1851851852,24.90,69.74,2492890,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,400,2.2211013090,0.7683911023,-0.1851851852,24.90,69.74,3287970,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,500,2.2211894141,0.7662432436,-0.0864197531,24.90,69.74,4086350,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,600,2.2212513466,0.7636431939,0.0370370370,24.90,69.74,4890510,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,700,2.2212891644,0.7625893094,0.2345679012,24.90,69.74,5688470,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,800,2.2213075974,0.7624177427,-0.1111111111,24.90,69.74,6523890,1.1102230246e-16,0.0000000000
qcd_lattice_fullscale,900,2.2213151126,0.7625734250,-0.0123456790,24.90,69.74,7350490,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,1000,2.2213175754,0.7624301045,-0.0864197531,24.90,69.74,8152280,5.5511151231e-16,0.0000000000
qcd_lattice_fullscale,1100,2.2213180898,0.7623237728,0.1111111111,24.90,69.74,8951780,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,1200,2.2213179167,0.7622141476,-0.0617283951,24.90,69.74,9752920,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,1300,2.2213175749,0.7617870347,0.0617283951,24.90,69.74,10547900,3.3306690739e-16,0.0000000000
qcd_lattice_fullscale,1400,2.2213173298,0.7617504806,0.2592592593,24.90,69.74,11345880,3.3306690739e-16,0.0000000000
qcd_lattice_fullscale,1500,2.2213173549,0.7621156370,0.0123456790,24.90,69.74,12139950,1.1102230246e-16,0.0000000000
qcd_lattice_fullscale,1600,2.2213177200,0.7622376501,-0.0617283951,24.90,69.74,12933830,4.4408920985e-16,0.0000000000
qcd_lattice_fullscale,1700,2.2213183398,0.7622299193,0.0370370370,24.90,69.74,13726500,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,1800,2.2213190140,0.7623684958,-0.0617283951,24.90,69.74,14509840,1.1102230246e-16,0.0000000000
qcd_lattice_fullscale,1900,2.2213195574,0.7626057536,0.2345679012,24.90,69.74,15304220,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,2000,2.2213198918,0.7627147166,-0.0123456790,24.90,69.74,16097630,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,2100,2.2213200331,0.7624936121,-0.1111111111,24.90,69.74,16902390,1.1102230246e-16,0.0000000000
quantum_field_noneq,0,1.7132814802,0.7240593614,-0.3750000000,24.90,69.74,46090,4.4408920985e-16,0.0000000000
quantum_field_noneq,100,1.7345843466,0.7049227086,-0.0625000000,24.90,69.74,706630,1.1102230246e-16,0.0000000000
quantum_field_noneq,200,1.7361248465,0.6934980166,0.0000000000,24.90,69.74,1368780,1.1102230246e-16,0.0000000000
quantum_field_noneq,300,1.7365649286,0.6968132234,0.0625000000,24.90,69.74,2040890,0.0000000000e+00,0.0000000000
quantum_field_noneq,400,1.7368200823,0.6919966976,-0.2812500000,24.90,69.74,2692320,0.0000000000e+00,0.0000000000
quantum_field_noneq,500,1.7370010923,0.6877068738,-0.1250000000,24.90,69.74,3409080,3.3306690739e-16,0.0000000000
