133749290634671,PHYSICS,INIT_MASS,3b9aca00
133749291066167,PHYSICS,INIT_SPIN,3b994360
133749291893189,PHYSICS,HORIZON_P,3c729356
133749293728633,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749294100440,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749294358940,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749294783960,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749296791565,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749297380303,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749297755412,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749298126158,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749298496408,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749298836796,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749299279266,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749299649778,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749300070193,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749300448978,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749300773986,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749301109963,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749301480660,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749302128659,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749302923252,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749303294745,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749303708119,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749304110372,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749304516380,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749304827300,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749305129276,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749305443138,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749305781651,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749306130971,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749306444838,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749306734081,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749307159153,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749307540140,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749308432258,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749308752650,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749309094274,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749309400748,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749309711935,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749309994593,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749310306540,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749310600338,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749310915712,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749311285538,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749311609551,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749311942951,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749312256261,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749312567076,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749312936038,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749313277781,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749313592033,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749313897253,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749314238298,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749315140518,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749315750675,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749316292972,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749316607188,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749316979131,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749317322318,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749317766332,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749318280687,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749318822107,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749319154095,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749319883727,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749320218994,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749320533405,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749320850758,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749321226958,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749321515928,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749321826624,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749322141170,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749322446684,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749322740777,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749323064894,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749323402171,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749323741963,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749324087882,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749324411902,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749324739977,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749325097640,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749325410374,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749325707134,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749326027284,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749326334554,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749326615641,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749326918774,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749327263540,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749327555083,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749327853050,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749328150301,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749328430232,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749328724015,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749329028955,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749329343267,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749329652583,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749329957657,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749330269081,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749330565490,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749330969915,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749331516374,SYMPLECTIC_STEP,INVARIANT_CHECK,1
133749331816384,SYMPLECTIC_STEP,INVARIANT_CHECK,1
