problem,step,energy_norm,pairing_norm,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,700,0.0000283499,0.8512648584,-0.0200000000,0.00,0.00,6465351
hubbard_hts_core,1400,0.0000141756,0.8526969582,0.0600000000,0.00,0.00,12460331
hubbard_hts_core,2100,0.0000094510,0.8466775255,0.0600000000,0.00,0.00,19270631
hubbard_hts_core,2800,0.0000070883,0.8467563137,0.0200000000,0.00,0.00,25007742
qcd_lattice_fullscale,700,0.0000391763,0.7626913094,0.0617283951,0.00,0.00,5097261
qcd_lattice_fullscale,1400,0.0000195883,0.7618231397,0.1851851852,0.00,0.00,10040351
qcd_lattice_fullscale,2100,0.0000130589,0.7619364835,-0.0370370370,0.00,0.00,14954841
qcd_lattice_fullscale,2200,0.0000124653,0.7618410492,-0.0864197531,0.00,0.00,16246661
quantum_field_noneq,700,0.0000387790,0.6940968665,0.0937500000,0.00,0.00,4287681
quantum_field_noneq,1400,0.0000193964,0.6768176299,-0.1562500000,0.00,0.00,8387100
quantum_field_noneq,2100,0.0000129313,0.6757659577,-0.0625000000,0.00,0.00,12201631
quantum_field_noneq,2100,0.0000129313,0.6757659577,-0.0625000000,0.00,0.00,12124001
dense_nuclear_fullscale,700,0.0000537561,0.8515417146,-0.0833333333,0.00,0.00,4613551
dense_nuclear_fullscale,1400,0.0000268817,0.8481974780,-0.0555555556,0.00,0.00,9437620
dense_nuclear_fullscale,2100,0.0000179212,0.8487522867,-0.1388888889,0.00,0.00,14029412
dense_nuclear_fullscale,2100,0.0000179212,0.8487522867,-0.1388888889,0.00,0.00,13937721
quantum_chemistry_fullscale,700,0.0000413441,0.8756490078,-0.1071428571,0.00,0.00,3724240
quantum_chemistry_fullscale,1400,0.0000206720,0.8749833286,0.0000000000,0.00,0.00,7427621
quantum_chemistry_fullscale,2100,0.0000137813,0.8758134996,0.3214285714,0.00,0.00,11515631
quantum_chemistry_fullscale,2200,0.0000131549,0.8754122958,-0.0714285714,0.00,0.00,11913461
spin_liquid_exotic,700,0.0000309920,0.9164367345,0.0666666667,0.00,0.00,7758800
spin_liquid_exotic,1400,0.0000154963,0.9166413682,0.0166666667,0.00,0.00,15501691
spin_liquid_exotic,2100,0.0000103311,0.9156163976,-0.0500000000,0.00,0.00,23019082
spin_liquid_exotic,2600,0.0000083444,0.9154887806,0.0500000000,0.00,0.00,27967433
topological_correlated_materials,700,0.0000228906,0.8982256974,-0.0413223140,0.00,0.00,7924860
topological_correlated_materials,1400,0.0000114457,0.8973942711,0.0247933884,0.00,0.00,15620871
topological_correlated_materials,2100,0.0000076306,0.8977744481,0.0578512397,0.00,0.00,22777722
topological_correlated_materials,2500,0.0000064098,0.8961475601,0.0082644628,0.00,0.00,27587813
correlated_fermions_non_hubbard,700,0.0000338659,0.8555331293,0.0888888889,0.00,0.00,5663740
correlated_fermions_non_hubbard,1400,0.0000169331,0.8559049389,0.0000000000,0.00,0.00,11078911
correlated_fermions_non_hubbard,2100,0.0000112887,0.8557102956,0.0666666667,0.00,0.00,17055711
correlated_fermions_non_hubbard,2400,0.0000098776,0.8557635656,0.2666666667,0.00,0.00,20310872
multi_state_excited_chemistry,700,0.0000298833,0.9136242680,0.1111111111,0.00,0.00,5172370
multi_state_excited_chemistry,1400,0.0000149423,0.9138004155,-0.0617283951,0.00,0.00,10313301
multi_state_excited_chemistry,2100,0.0000099617,0.9138780263,-0.1111111111,0.00,0.00,15365032
multi_state_excited_chemistry,2300,0.0000090956,0.9140941745,-0.0864197531,0.00,0.00,16866801
bosonic_multimode_systems,700,0.0000229738,0.8092987170,0.0250000000,0.00,0.00,5034600
bosonic_multimode_systems,1400,0.0000114879,0.8089326322,-0.0500000000,0.00,0.00,10370281
bosonic_multimode_systems,2100,0.0000076590,0.8078560469,0.0500000000,0.00,0.00,15187771
bosonic_multimode_systems,2200,0.0000073110,0.8077424740,0.0750000000,0.00,0.00,16476562
multiscale_nonlinear_field_models,700,0.0000339975,0.8062020325,-0.1250000000,0.00,0.00,6053260
multiscale_nonlinear_field_models,1400,0.0000169990,0.8066340010,-0.1666666667,0.00,0.00,12438211
multiscale_nonlinear_field_models,2100,0.0000113327,0.8066289126,0.2083333333,0.00,0.00,18337162
multiscale_nonlinear_field_models,2300,0.0000103472,0.8068255701,-0.0208333333,0.00,0.00,20075441
far_from_equilibrium_kinetic_lattices,700,0.0000286324,0.7758932080,-0.0707070707,0.00,0.00,6217421
far_from_equilibrium_kinetic_lattices,1400,0.0000143172,0.7731917305,0.0505050505,0.00,0.00,12430881
far_from_equilibrium_kinetic_lattices,2100,0.0000095452,0.7717044402,0.0303030303,0.00,0.00,19006932
far_from_equilibrium_kinetic_lattices,2400,0.0000083522,0.7678271845,0.0101010101,0.00,0.00,21375641
multi_correlated_fermion_boson_networks,700,0.0000262464,0.8444129355,-0.0200000000,0.00,0.00,6417191
multi_correlated_fermion_boson_networks,1400,0.0000131243,0.8425360735,-0.1000000000,0.00,0.00,12873861
multi_correlated_fermion_boson_networks,2100,0.0000087499,0.8415711537,0.0000000000,0.00,0.00,20006712
multi_correlated_fermion_boson_networks,2350,0.0000078192,0.8397576766,0.0000000000,0.00,0.00,21091011
