problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns,norm_deviation,ema_abs_energy
qcd_lattice_fullscale,300,2.2210022546,0.7701247572,0.1851851852,16.49,61.10,2448560,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,400,2.2211488680,0.7672623374,-0.1851851852,16.49,61.10,3205370,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,500,2.2212199494,0.7653147785,-0.0864197531,16.49,61.10,3950671,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,600,2.2212702791,0.7632185235,0.0370370370,16.49,61.10,4714361,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,700,2.2212986298,0.7626898908,0.2345679012,16.49,61.10,5452241,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,800,2.2213119356,0.7627997159,-0.1111111111,16.49,61.10,6267721,1.1102230246e-16,0.0000000000
qcd_lattice_fullscale,900,2.2213166954,0.7626142737,-0.0123456790,16.49,61.10,7028881,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,1000,2.2213177167,0.7621486523,-0.0864197531,16.49,61.10,7791391,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,1100,2.2213174029,0.7619750378,0.1111111111,16.49,61.10,8531651,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,1200,2.2213168515,0.7616265244,-0.0617283951,16.49,61.10,9301391,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,1300,2.2213165914,0.7615270815,0.0617283951,16.49,61.10,10233411,1.1102230246e-16,0.0000000000
qcd_lattice_fullscale,1400,2.2213168382,0.7618281348,0.2592592593,16.49,61.10,11000851,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,1500,2.2213175675,0.7623380487,0.0123456790,16.49,61.10,11763071,0.0000000000e+00,0.0000000000
qcd_lattice_fullscale,1600,2.2213185525,0.7625853531,-0.0617283951,16.49,61.10,12511121,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,1700,2.2213194521,0.7626558384,0.0370370370,16.49,61.10,13264431,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,1800,2.2213199748,0.7628190250,-0.0617283951,16.49,61.10,14039701,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,1900,2.2213200307,0.7625536603,0.2345679012,16.49,61.10,14809811,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,2000,2.2213197581,0.7624034413,-0.0123456790,16.49,61.10,15570731,2.2204460493e-16,0.0000000000
qcd_lattice_fullscale,2100,2.2213194370,0.7619335680,-0.1111111111,16.49,61.10,16335082,2.2204460493e-16,0.0000000000
quantum_field_noneq,0,1.7133674604,0.7241138320,-0.3750000000,16.49,61.10,42600,0.0000000000e+00,0.0000000000
quantum_field_noneq,100,1.7352722318,0.6966670518,-0.0625000000,16.49,61.10,725210,2.2204460493e-16,0.0000000000
quantum_field_noneq,200,1.7364206038,0.6954577391,0.0000000000,16.49,61.10,1361740,0.0000000000e+00,0.0000000000
quantum_field_noneq,300,1.7367707385,0.6943310419,0.0625000000,16.49,61.10,2028820,2.2204460493e-16,0.0000000000
quantum_field_noneq,400,1.7370134487,0.6878922249,-0.2812500000,16.49,61.10,2673640,0.0000000000e+00,0.0000000000
quantum_field_noneq,500,1.7371364844,0.6897417955,-0.1250000000,16.49,61.10,3291920,0.0000000000e+00,0.0000000000
quantum_field_noneq,600,1.7372111838,0.6917389846,-0.0625000000,16.49,61.10,3932500,0.0000000000e+00,0.0000000000
quantum_field_noneq,700,1.7372996570,0.6941467423,-0.2812500000,16.49,61.10,4561110,1.1102230246e-16,0.0000000000
quantum_field_noneq,800,1.7374340860,0.6902347149,-0.0937500000,16.49,61.10,5190210,2.2204460493e-16,0.0000000000
quantum_field_noneq,900,1.7375642212,0.6846157674,-0.0625000000,16.49,61.10,5806070,1.1102230246e-16,0.0000000000
quantum_field_noneq,1000,1.7376371003,0.6834646981,-0.1562500000,16.49,61.10,6390880,2.2204460493e-16,0.0000000000
quantum_field_noneq,1100,1.7376889613,0.6850038927,0.0625000000,16.49,61.10,6988590,0.0000000000e+00,0.0000000000
quantum_field_noneq,1200,1.7377499548,0.6869391883,-0.3125000000,16.49,61.10,7578730,2.2204460493e-16,0.0000000000
quantum_field_noneq,1300,1.7378358847,0.6842834907,0.0625000000,16.49,61.10,8180340,0.0000000000e+00,0.0000000000
quantum_field_noneq,1400,1.7379144092,0.6767752115,0.1875000000,16.49,61.10,8774570,1.1102230246e-16,0.0000000000
quantum_field_noneq,1500,1.7379453117,0.6751251657,-0.1875000000,16.49,61.10,9356710,0.0000000000e+00,0.0000000000
quantum_field_noneq,1600,1.7379558931,0.6755668909,0.2500000000,16.49,61.10,9955260,0.0000000000e+00,0.0000000000
quantum_field_noneq,1700,1.7379595844,0.6765753148,-0.0312500000,16.49,61.10,10601600,1.1102230246e-16,0.0000000000
quantum_field_noneq,1800,1.7379607347,0.6764782953,0.2187500000,16.49,61.10,11202081,1.1102230246e-16,0.0000000000
quantum_field_noneq,1900,1.7379609570,0.6756218444,-0.2500000000,16.49,61.10,11867541,2.2204460493e-16,0.0000000000
quantum_field_noneq,2000,1.7379608696,0.6753830197,0.0937500000,16.49,61.10,12469821,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,0,2.6960400774,0.8697768031,-0.0833333333,16.49,61.10,56120,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,100,2.7052832151,0.8620436217,-0.1111111111,16.49,61.10,883460,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,200,2.7078506736,0.8585532781,0.0555555556,16.49,61.10,1755070,1.1102230246e-16,0.0000000000
dense_nuclear_fullscale,300,2.7084770902,0.8541949638,-0.1111111111,16.49,61.10,2478540,2.2204460493e-16,0.0000000000
dense_nuclear_fullscale,400,2.7088346338,0.8515167287,0.1944444444,16.49,61.10,3207170,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,500,2.7090479948,0.8515894823,-0.1666666667,16.49,61.10,3965470,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,600,2.7091807593,0.8527969501,0.0000000000,16.49,61.10,4664340,2.2204460493e-16,0.0000000000
dense_nuclear_fullscale,700,2.7093071423,0.8515293393,0.0833333333,16.49,61.10,5340230,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,800,2.7093997394,0.8508619876,-0.1111111111,16.49,61.10,6019660,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,900,2.7094635766,0.8506537485,0.0555555556,16.49,61.10,6727600,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,1000,2.7095292972,0.8509327278,-0.1111111111,16.49,61.10,7396860,2.2204460493e-16,0.0000000000
dense_nuclear_fullscale,1100,2.7096024118,0.8491092085,0.1111111111,16.49,61.10,8077140,2.2204460493e-16,0.0000000000
dense_nuclear_fullscale,1200,2.7096471650,0.8483145516,0.1111111111,16.49,61.10,8756110,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,1300,2.7096674101,0.8481361423,-0.1666666667,16.49,61.10,9429280,3.3306690739e-16,0.0000000000
dense_nuclear_fullscale,1400,2.7096751503,0.8481992481,0.0000000000,16.49,61.10,10097331,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,1500,2.7096788543,0.8483536822,0.1666666667,16.49,61.10,10795711,2.2204460493e-16,0.0000000000
dense_nuclear_fullscale,1600,2.7096820879,0.8484359870,-0.1111111111,16.49,61.10,11455951,0.0000000000e+00,0.0000000000
dense_nuclear_fullscale,1700,2.7096855982,0.8487770495,-0.0555555556,16.49,61.10,12155891,2.2204460493e-16,0.0000000000
dense_nuclear_fullscale,1800,2.7096890154,0.8492373998,-0.1666666667,16.49,61.10,12839031,2.2204460493e-16,0.0000000000
dense_nuclear_fullscale,1900,2.7096916469,0.8491636390,-0.0833333333,16.49,61.10,13515321,2.2204460493e-16,0.0000000000
dense_nuclear_fullscale,2000,2.7096928754,0.8491039464,-0.1111111111,16.49,61.10,14179461,0.0000000000e+00,0.0000000000
quantum_chemistry_fullscale,0,1.5928027947,0.8910373327,-0.0357142857,16.49,61.10,44690,2.2204460493e-16,0.0000000000
quantum_chemistry_fullscale,100,1.6178050274,0.8824969648,0.1071428571,16.49,61.10,618480,2.2204460493e-16,0.0000000000
quantum_chemistry_fullscale,200,1.6196798847,0.8788892728,0.2142857143,16.49,61.10,1205670,2.2204460493e-16,0.0000000000
quantum_chemistry_fullscale,300,1.6203788464,0.8752224424,0.0000000000,16.49,61.10,1781440,2.2204460493e-16,0.0000000000
quantum_chemistry_fullscale,400,1.6206100941,0.8747402630,0.0000000000,16.49,61.10,2338400,1.1102230246e-16,0.0000000000
quantum_chemistry_fullscale,500,1.6206707584,0.8751923306,0.0000000000,16.49,61.10,2904340,0.0000000000e+00,0.0000000000
quantum_chemistry_fullscale,600,1.6206848103,0.8758006970,-0.0714285714,16.49,61.10,3447610,0.0000000000e+00,0.0000000000
quantum_chemistry_fullscale,700,1.6206873864,0.8756442878,0.1071428571,16.49,61.10,4021180,0.0000000000e+00,0.0000000000
quantum_chemistry_fullscale,800,1.6206870034,0.8754019429,0.2857142857,16.49,61.10,4569940,0.0000000000e+00,0.0000000000
quantum_chemistry_fullscale,900,1.6206859135,0.8750466340,-0.1428571429,16.49,61.10,5126160,1.1102230246e-16,0.0000000000
quantum_chemistry_fullscale,1000,1.6206849360,0.8752839872,0.1071428571,16.49,61.10,5694700,0.0000000000e+00,0.0000000000
quantum_chemistry_fullscale,1100,1.6206841824,0.8758366757,-0.1071428571,16.49,61.10,6241670,1.1102230246e-16,0.0000000000
quantum_chemistry_fullscale,1200,1.6206833382,0.8755914032,-0.0357142857,16.49,61.10,6808150,1.1102230246e-16,0.0000000000
quantum_chemistry_fullscale,1300,1.6206822690,0.8752014051,-0.0357142857,16.49,61.10,7351751,2.2204460493e-16,0.0000000000
quantum_chemistry_fullscale,1400,1.6206813131,0.8749842216,0.0357142857,16.49,61.10,7957941,1.1102230246e-16,0.0000000000
quantum_chemistry_fullscale,1500,1.6206808142,0.8753871621,0.1428571429,16.49,61.10,8499761,2.2204460493e-16,0.0000000000
quantum_chemistry_fullscale,1600,1.6206805898,0.8759611108,-0.1428571429,16.49,61.10,9063131,2.2204460493e-16,0.0000000000
quantum_chemistry_fullscale,1700,1.6206801885,0.8755051196,-0.0714285714,16.49,61.10,9608641,2.2204460493e-16,0.0000000000
quantum_chemistry_fullscale,1800,1.6206795850,0.8750374575,0.0714285714,16.49,61.10,10157961,1.1102230246e-16,0.0000000000
quantum_chemistry_fullscale,1900,1.6206792294,0.8750106723,0.1071428571,16.49,61.10,10719911,2.2204460493e-16,0.0000000000
quantum_chemistry_fullscale,2000,1.6206793398,0.8756132001,0.2142857143,16.49,61.10,11256961,0.0000000000e+00,0.0000000000
quantum_chemistry_fullscale,2100,1.6206795408,0.8758070719,-0.1785714286,16.49,61.10,11807221,0.0000000000e+00,0.0000000000
spin_liquid_exotic,0,2.5947111206,0.9230080544,0.0500000000,16.49,61.10,46430,2.2204460493e-16,0.0000000000
spin_liquid_exotic,100,2.6021143825,0.9245107548,0.2666666667,16.49,61.10,1184020,2.2204460493e-16,0.0000000000
spin_liquid_exotic,200,2.6029372398,0.9215496657,-0.0833333333,16.49,61.10,2316700,0.0000000000e+00,0.0000000000
spin_liquid_exotic,300,2.6031280875,0.9188009897,0.0500000000,16.49,61.10,3439280,1.1102230246e-16,0.0000000000
spin_liquid_exotic,400,2.6032083945,0.9184836896,0.1000000000,16.49,61.10,4561840,2.2204460493e-16,0.0000000000
spin_liquid_exotic,500,2.6032596675,0.9179670311,-0.1333333333,16.49,61.10,5650640,0.0000000000e+00,0.0000000000
spin_liquid_exotic,600,2.6032994604,0.9170541994,0.0500000000,16.49,61.10,6783670,2.2204460493e-16,0.0000000000
spin_liquid_exotic,700,2.6033277604,0.9164322557,-0.0166666667,16.49,61.10,7868901,0.0000000000e+00,0.0000000000
spin_liquid_exotic,800,2.6033454486,0.9162575851,-0.1000000000,16.49,61.10,8965681,1.1102230246e-16,0.0000000000
spin_liquid_exotic,900,2.6033562465,0.9163543007,-0.0333333333,16.49,61.10,10075991,4.4408920985e-16,0.0000000000
spin_liquid_exotic,1000,2.6033628590,0.9163602132,0.0833333333,16.49,61.10,11156931,2.2204460493e-16,0.0000000000
spin_liquid_exotic,1100,2.6033671812,0.9164649645,-0.0333333333,16.49,61.10,12243151,0.0000000000e+00,0.0000000000
spin_liquid_exotic,1200,2.6033705428,0.9165594229,-0.2000000000,16.49,61.10,13325541,5.5511151231e-16,0.0000000000
spin_liquid_exotic,1300,2.6033737584,0.9165741545,0.0166666667,16.49,61.10,14417181,4.4408920985e-16,0.0000000000
spin_liquid_exotic,1400,2.6033773474,0.9166410654,-0.0500000000,16.49,61.10,15505501,1.1102230246e-16,0.0000000000
spin_liquid_exotic,1500,2.6033817325,0.9166203080,-0.1166666667,16.49,61.10,16916821,2.2204460493e-16,0.0000000000
spin_liquid_exotic,1600,2.6033873853,0.9165767167,-0.0500000000,16.49,61.10,18046181,0.0000000000e+00,0.0000000000
spin_liquid_exotic,1700,2.6033948557,0.9167136588,0.1166666667,16.49,61.10,19163392,0.0000000000e+00,0.0000000000
spin_liquid_exotic,1800,2.6034044791,0.9166571068,0.0833333333,16.49,61.10,20261442,0.0000000000e+00,0.0000000000
spin_liquid_exotic,1900,2.6034154626,0.9162031879,-0.1166666667,16.49,61.10,21395012,2.2204460493e-16,0.0000000000
spin_liquid_exotic,2000,2.6034251148,0.9158525133,-0.0166666667,16.49,61.10,22510112,0.0000000000e+00,0.0000000000
spin_liquid_exotic,2100,2.6034315474,0.9156146738,-0.0833333333,16.49,61.10,23603562,1.1102230246e-16,0.0000000000
spin_liquid_exotic,2200,2.6034356554,0.9155495880,-0.0333333333,16.49,61.10,24700132,2.2204460493e-16,0.0000000000
spin_liquid_exotic,2300,2.6034381859,0.9155847457,0.0166666667,16.49,61.10,25807792,1.1102230246e-16,0.0000000000
spin_liquid_exotic,2400,2.6034395844,0.9155311049,0.0666666667,16.49,61.10,26908782,4.4408920985e-16,0.0000000000
spin_liquid_exotic,2500,2.6034403098,0.9155257464,0.0833333333,16.49,61.10,28011192,2.2204460493e-16,0.0000000000
topological_correlated_materials,0,1.9282547824,0.9073398751,-0.1404958678,16.49,61.10,48140,4.4408920985e-16,0.0000000000
topological_correlated_materials,100,1.9368067558,0.9056074434,0.0578512397,16.49,61.10,1218260,3.3306690739e-16,0.0000000000
topological_correlated_materials,200,1.9381862668,0.9060680600,-0.1239669421,16.49,61.10,2335961,0.0000000000e+00,0.0000000000
topological_correlated_materials,300,1.9385586454,0.9044126755,-0.0247933884,16.49,61.10,3437661,0.0000000000e+00,0.0000000000
topological_correlated_materials,400,1.9386845148,0.9016861729,0.1074380165,16.49,61.10,4538991,2.2204460493e-16,0.0000000000
topological_correlated_materials,500,1.9387495967,0.8991683996,0.0413223140,16.49,61.10,5661861,2.2204460493e-16,0.0000000000
topological_correlated_materials,600,1.9387976848,0.8986085404,0.0413223140,16.49,61.10,6787121,0.0000000000e+00,0.0000000000
topological_correlated_materials,700,1.9388335652,0.8982157522,-0.0909090909,16.49,61.10,8020521,4.4408920985e-16,0.0000000000
topological_correlated_materials,800,1.9388600475,0.8974768938,-0.0578512397,16.49,61.10,9294011,3.3306690739e-16,0.0000000000
topological_correlated_materials,900,1.9388784258,0.8972113089,0.0082644628,16.49,61.10,10423761,1.1102230246e-16,0.0000000000
topological_correlated_materials,1000,1.9388902605,0.8971656000,0.0247933884,16.49,61.10,11538861,2.2204460493e-16,0.0000000000
topological_correlated_materials,1100,1.9388975341,0.8971531983,0.0909090909,16.49,61.10,12633061,4.4408920985e-16,0.0000000000
topological_correlated_materials,1200,1.9389019028,0.8970905646,-0.0909090909,16.49,61.10,13725951,1.1102230246e-16,0.0000000000
topological_correlated_materials,1300,1.9389047396,0.8971511861,0.0578512397,16.49,61.10,14823931,1.1102230246e-16,0.0000000000
topological_correlated_materials,1400,1.9389069242,0.8973967711,-0.0743801653,16.49,61.10,15909172,1.1102230246e-16,0.0000000000
topological_correlated_materials,1500,1.9389089498,0.8975954352,0.0578512397,16.49,61.10,16992482,3.3306690739e-16,0.0000000000
topological_correlated_materials,1600,1.9389111024,0.8975266492,-0.1239669421,16.49,61.10,18075112,0.0000000000e+00,0.0000000000
topological_correlated_materials,1700,1.9389135892,0.8973379465,0.0578512397,16.49,61.10,19281282,4.4408920985e-16,0.0000000000
topological_correlated_materials,1800,1.9389166185,0.8972596410,0.0909090909,16.49,61.10,20406902,2.2204460493e-16,0.0000000000
topological_correlated_materials,1900,1.9389204492,0.8974920548,0.1900826446,16.49,61.10,21506572,3.3306690739e-16,0.0000000000
topological_correlated_materials,2000,1.9389254317,0.8975838142,-0.0743801653,16.49,61.10,22690172,2.2204460493e-16,0.0000000000
topological_correlated_materials,2100,1.9389320543,0.8977783157,0.0247933884,16.49,61.10,23788392,0.0000000000e+00,0.0000000000
topological_correlated_materials,2200,1.9389409325,0.8978780853,-0.0413223140,16.49,61.10,24893302,0.0000000000e+00,0.0000000000
topological_correlated_materials,2300,1.9389524800,0.8975889437,0.0413223140,16.49,61.10,25993122,0.0000000000e+00,0.0000000000
topological_correlated_materials,2400,1.9389658062,0.8966761212,0.0578512397,16.49,61.10,27095912,0.0000000000e+00,0.0000000000
correlated_fermions_non_hubbard,0,2.1174374425,0.8749494696,0.1333333333,16.49,61.10,50670,1.1102230246e-16,0.0000000000
correlated_fermions_non_hubbard,100,2.1314155437,0.8694018313,-0.2222222222,16.49,61.10,967480,0.0000000000e+00,0.0000000000
correlated_fermions_non_hubbard,200,2.1328716715,0.8660116049,0.1333333333,16.49,61.10,1837330,2.2204460493e-16,0.0000000000
correlated_fermions_non_hubbard,300,2.1332404217,0.8623238511,0.1111111111,16.49,61.10,2775100,0.0000000000e+00,0.0000000000
correlated_fermions_non_hubbard,400,2.1333861552,0.8604212212,0.1777777778,16.49,61.10,3611120,2.2204460493e-16,0.0000000000
correlated_fermions_non_hubbard,500,2.1334812322,0.8567785822,0.1777777778,16.49,61.10,4452690,0.0000000000e+00,0.0000000000
correlated_fermions_non_hubbard,600,2.1335314453,0.8554250571,-0.0888888889,16.49,61.10,5276800,1.1102230246e-16,0.0000000000
correlated_fermions_non_hubbard,700,2.1335531974,0.8555367148,-0.0666666667,16.49,61.10,6083890,2.2204460493e-16,0.0000000000
correlated_fermions_non_hubbard,800,2.1335625634,0.8558322531,0.1111111111,16.49,61.10,6938540,1.1102230246e-16,0.0000000000
correlated_fermions_non_hubbard,900,2.1335663254,0.8557449616,-0.0222222222,16.49,61.10,7765250,2.2204460493e-16,0.0000000000
correlated_fermions_non_hubbard,1000,2.1335677002,0.8558155254,0.0666666667,16.49,61.10,8596680,1.1102230246e-16,0.0000000000
correlated_fermions_non_hubbard,1100,2.1335681029,0.8557636283,-0.0666666667,16.49,61.10,9428210,0.0000000000e+00,0.0000000000
correlated_fermions_non_hubbard,1200,2.1335681258,0.8557204554,0.1555555556,16.49,61.10,10258910,0.0000000000e+00,0.0000000000
correlated_fermions_non_hubbard,1300,2.1335680078,0.8558122846,-0.0666666667,16.49,61.10,11081490,1.1102230246e-16,0.0000000000
correlated_fermions_non_hubbard,1400,2.1335678365,0.8559020746,0.1333333333,16.49,61.10,11904781,0.0000000000e+00,0.0000000000
correlated_fermions_non_hubbard,1500,2.1335676413,0.8557366950,-0.2444444444,16.49,61.10,12722351,0.0000000000e+00,0.0000000000
correlated_fermions_non_hubbard,1600,2.1335674382,0.8557421095,0.0666666667,16.49,61.10,13549361,1.1102230246e-16,0.0000000000
correlated_fermions_non_hubbard,1700,2.1335672440,0.8556978716,0.0000000000,16.49,61.10,14370731,1.1102230246e-16,0.0000000000
correlated_fermions_non_hubbard,1800,2.1335670704,0.8557524762,0.0000000000,16.49,61.10,15207571,4.4408920985e-16,0.0000000000
correlated_fermions_non_hubbard,1900,2.1335669165,0.8558513794,0.0000000000,16.49,61.10,16033181,0.0000000000e+00,0.0000000000
correlated_fermions_non_hubbard,2000,2.1335667720,0.8558566866,-0.0444444444,16.49,61.10,16858771,2.2204460493e-16,0.0000000000
correlated_fermions_non_hubbard,2100,2.1335666292,0.8557100508,0.0444444444,16.49,61.10,17679121,0.0000000000e+00,0.0000000000
correlated_fermions_non_hubbard,2200,2.1335664926,0.8556901252,0.2222222222,16.49,61.10,18509291,2.2204460493e-16,0.0000000000
correlated_fermions_non_hubbard,2300,2.1335663734,0.8556732854,-0.0666666667,16.49,61.10,19343421,2.2204460493e-16,0.0000000000
multi_state_excited_chemistry,0,1.6726968080,0.9243110455,-0.0370370370,16.49,61.10,60880,1.1102230246e-16,0.0000000000
multi_state_excited_chemistry,100,1.6922947847,0.9206094024,0.1111111111,16.49,61.10,869920,0.0000000000e+00,0.0000000000
multi_state_excited_chemistry,200,1.6933325811,0.9190132716,-0.1851851852,16.49,61.10,1664270,2.2204460493e-16,0.0000000000
multi_state_excited_chemistry,300,1.6936975282,0.9192675273,0.0123456790,16.49,61.10,2453810,1.1102230246e-16,0.0000000000
multi_state_excited_chemistry,400,1.6939170447,0.9197413632,-0.1111111111,16.49,61.10,3301320,1.1102230246e-16,0.0000000000
multi_state_excited_chemistry,500,1.6941380137,0.9172145575,-0.0123456790,16.49,61.10,4060471,5.5511151231e-16,0.0000000000
multi_state_excited_chemistry,600,1.6943005065,0.9144155311,-0.0864197531,16.49,61.10,4809761,0.0000000000e+00,0.0000000000
multi_state_excited_chemistry,700,1.6943846746,0.9136195308,0.1604938272,16.49,61.10,5563991,2.2204460493e-16,0.0000000000
multi_state_excited_chemistry,800,1.6944255968,0.9134670446,0.0123456790,16.49,61.10,6308841,2.2204460493e-16,0.0000000000
multi_state_excited_chemistry,900,1.6944439837,0.9134828767,-0.0370370370,16.49,61.10,7073341,2.2204460493e-16,0.0000000000
multi_state_excited_chemistry,1000,1.6944521655,0.9136909052,-0.1111111111,16.49,61.10,7818701,0.0000000000e+00,0.0000000000
multi_state_excited_chemistry,1100,1.6944561305,0.9138914568,0.0123456790,16.49,61.10,8567491,3.3306690739e-16,0.0000000000
multi_state_excited_chemistry,1200,1.6944584288,0.9136744835,-0.1111111111,16.49,61.10,9312511,2.2204460493e-16,0.0000000000
multi_state_excited_chemistry,1300,1.6944601418,0.9136636021,0.0864197531,16.49,61.10,10060911,2.2204460493e-16,0.0000000000
multi_state_excited_chemistry,1400,1.6944617577,0.9138018963,-0.1111111111,16.49,61.10,10791411,0.0000000000e+00,0.0000000000
multi_state_excited_chemistry,1500,1.6944635158,0.9139472195,0.0617283951,16.49,61.10,11582841,3.3306690739e-16,0.0000000000
multi_state_excited_chemistry,1600,1.6944655592,0.9137536604,-0.1111111111,16.49,61.10,12331121,0.0000000000e+00,0.0000000000
multi_state_excited_chemistry,1700,1.6944680227,0.9136175725,0.0864197531,16.49,61.10,13106691,1.1102230246e-16,0.0000000000
multi_state_excited_chemistry,1800,1.6944710720,0.9137227660,0.0864197531,16.49,61.10,13837461,0.0000000000e+00,0.0000000000
multi_state_excited_chemistry,1900,1.6944749129,0.9139497997,-0.0123456790,16.49,61.10,14599401,4.4408920985e-16,0.0000000000
multi_state_excited_chemistry,2000,1.6944798258,0.9139105947,-0.1851851852,16.49,61.10,15363581,0.0000000000e+00,0.0000000000
multi_state_excited_chemistry,2100,1.6944862466,0.9138785224,0.0370370370,16.49,61.10,16115912,1.1102230246e-16,0.0000000000
multi_state_excited_chemistry,2200,1.6944948772,0.9140348305,-0.0864197531,16.49,61.10,16945562,0.0000000000e+00,0.0000000000
bosonic_multimode_systems,0,1.2779821610,0.8213069572,0.1750000000,16.49,61.10,45860,0.0000000000e+00,0.0000000000
