mode,run,seed,rc,wins,losses,win_rate,nqubits_per_sec,nqubit_avg_score,baseline_avg_score,latency_p50_ns,latency_p95_ns,latency_p99_ns,used_hardware_entropy,margin_mean,margin_std,scenario_latency_mean_ns,max_qubits_width
hardware_preferred,0,0,0,236,124,0.655555555556,9466076.83,0.96223066175,0.940385274441,129890,186210,244650,True,0.021845387309383332,0.05027231552273327,144629.30833333332,36
hardware_preferred,1,0,0,234,126,0.65,9845668.752,0.964580058518,0.940758005475,128680,176220,223710,True,0.02382205304245833,0.05092679690272813,138980.95,36
hardware_preferred,2,0,0,220,140,0.611111111111,10067682.995,0.961746680915,0.945419981749,128051,176510,187020,True,0.016326699165994444,0.050834842486673665,136029.77777777778,36
hardware_preferred,3,0,0,242,118,0.672222222222,10143716.742,0.960736082406,0.935525084668,128050,161310,182270,True,0.025210997738075,0.05477756872366734,135168.36111111112,36
hardware_preferred,4,0,0,245,115,0.680555555556,10079848.601,0.964864127722,0.939047843797,128050,172980,187110,True,0.02581628392452222,0.05129084592820238,135991.44444444444,36
hardware_preferred,5,0,0,259,101,0.719444444444,9999370.675,0.961155857845,0.931003249444,129250,179131,196160,True,0.03015260840041944,0.05289732921425018,137057.36388888888,36
hardware_preferred,6,0,0,231,129,0.641666666667,9919381.018,0.957030095649,0.939144976198,129460,177051,187730,True,0.01788511945058611,0.05239769313666914,138100.0,36
hardware_preferred,7,0,0,243,117,0.675,10005796.612,0.961363519578,0.935262676645,128061,179580,190970,True,0.026100842932505555,0.051416622048819735,137027.69722222222,36
hardware_preferred,8,0,0,240,120,0.666666666667,9866029.112,0.96242688565,0.938408244216,130280,179660,187050,True,0.0240186414342,0.05540129363277555,138865.725,36
hardware_preferred,9,0,0,230,130,0.638888888889,9870904.241,0.96011851567,0.941139933564,128190,177620,222200,True,0.018978582105769446,0.054363857268335015,138807.94444444444,36
hardware_preferred,10,0,0,240,120,0.666666666667,9915123.006,0.962191587556,0.937296490785,129640,175690,205780,True,0.024895096770755555,0.051508649780459125,138167.1861111111,36
hardware_preferred,11,0,0,213,147,0.591666666667,9826752.214,0.96090585507,0.945757675524,130990,173700,183701,True,0.015148179546561112,0.05020026817483655,139167.00555555554,36
hardware_preferred,12,0,0,225,135,0.625,10173904.939,0.95972106412,0.938557091674,127821,158350,186350,True,0.021163972446555556,0.053240706208829036,134675.5861111111,36
hardware_preferred,13,0,0,226,134,0.627777777778,9678387.008,0.960667543883,0.938306385782,133310,181320,196590,True,0.02236115810060278,0.05350511857369972,141622.25833333333,36
