problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns,norm_deviation,ema_abs_energy
hubbard_hts_core,0,1.9745923269,0.7158923070,0.0200000000,20.97,70.24,295090,2.2204460493e-16,0.0000000000
hubbard_hts_core,100,1.9828257763,0.7073688651,-0.0800000000,20.97,70.24,1256850,0.0000000000e+00,0.0000000000
hubbard_hts_core,200,1.9839568331,0.6886427030,-0.0600000000,20.97,70.24,2175100,0.0000000000e+00,0.0000000000
hubbard_hts_core,300,1.9842289668,0.6827343314,-0.0400000000,20.97,70.24,3083340,3.3306690739e-16,0.0000000000
hubbard_hts_core,400,1.9843555259,0.6800157414,-0.0200000000,20.97,70.24,3990300,1.1102230246e-16,0.0000000000
hubbard_hts_core,500,1.9844209465,0.6802651053,-0.0400000000,20.97,70.24,4952950,1.1102230246e-16,0.0000000000
hubbard_hts_core,600,1.9844616534,0.6812397388,-0.0600000000,20.97,70.24,5858320,0.0000000000e+00,0.0000000000
hubbard_hts_core,700,1.9844822995,0.6814665618,-0.0400000000,20.97,70.24,6799220,2.2204460493e-16,0.0000000000
hubbard_hts_core,800,1.9844941348,0.6819624753,-0.0400000000,20.97,70.24,7748650,3.3306690739e-16,0.0000000000
hubbard_hts_core,900,1.9845029226,0.6823541377,-0.0200000000,20.97,70.24,8680830,3.3306690739e-16,0.0000000000
hubbard_hts_core,1000,1.9845113799,0.6816920430,-0.0200000000,20.97,70.24,9597380,2.2204460493e-16,0.0000000000
hubbard_hts_core,1100,1.9845211156,0.6822792182,-0.0200000000,20.97,70.24,10513870,1.1102230246e-16,0.0000000000
hubbard_hts_core,1200,1.9845335947,0.6842970505,-0.0400000000,20.97,70.24,11437340,1.1102230246e-16,0.0000000000
hubbard_hts_core,1300,1.9845505576,0.6845205970,-0.0200000000,20.97,70.24,12344710,2.2204460493e-16,0.0000000000
hubbard_hts_core,1400,1.9845741259,0.6848766166,-0.0600000000,20.97,70.24,13256840,0.0000000000e+00,0.0000000000
hubbard_hts_core,1500,1.9846052428,0.6823805274,-0.1000000000,20.97,70.24,14170800,2.2204460493e-16,0.0000000000
hubbard_hts_core,1600,1.9846390392,0.6788496017,-0.0600000000,20.97,70.24,15077800,2.2204460493e-16,0.0000000000
hubbard_hts_core,1700,1.9846689129,0.6763314188,-0.0200000000,20.97,70.24,15986140,3.3306690739e-16,0.0000000000
hubbard_hts_core,1800,1.9846924498,0.6730879992,-0.0200000000,20.97,70.24,16901460,2.2204460493e-16,0.0000000000
hubbard_hts_core,1900,1.9847062978,0.6714746319,-0.0200000000,20.97,70.24,17820020,0.0000000000e+00,0.0000000000
hubbard_hts_core,2000,1.9847132986,0.6708271314,-0.0200000000,20.97,70.24,18734520,0.0000000000e+00,0.0000000000
hubbard_hts_core,2100,1.9847169571,0.6709604057,-0.0200000000,20.97,70.24,19644800,0.0000000000e+00,0.0000000000
hubbard_hts_core,2200,1.9847187963,0.6712358662,-0.0400000000,20.97,70.24,20560080,2.2204460493e-16,0.0000000000
hubbard_hts_core,2300,1.9847197293,0.6714141556,-0.0400000000,20.97,70.24,21479040,1.1102230246e-16,0.0000000000
hubbard_hts_core,2400,1.9847202541,0.6717851371,-0.0200000000,20.97,70.24,22384640,0.0000000000e+00,0.0000000000
hubbard_hts_core,2500,1.9847206019,0.6719877886,-0.0400000000,20.97,70.24,23292820,4.4408920985e-16,0.0000000000
hubbard_hts_core,2600,1.9847208724,0.6713195264,-0.0200000000,20.97,70.24,24214720,0.0000000000e+00,0.0000000000
