scenario,model,step,timestamp_ns,grid_points,dt_s,dr_m,v_over_c,radius_m,shell_count,curvature_proxy_max,negative_energy_j,feasible_now,prev_hash,chain_hash
single_shell_aggressive,gr_1p1d,0,1772578781696799718,128,1.3681339842111706e-09,1.171875,0.45,50.0,1,0.0,-4.376370569677678e+46,False,GENESIS,a8491c158d100d92de0e356c0c5ce0836be76f42168a38964fa3c4b28f3180c7
single_shell_aggressive,gr_1p1d,1,1772578781696800718,128,1.3681339842111706e-09,1.171875,0.4504989718282948,50.0,1,6.509580819425336e-05,-4.3860812242677817e+46,False,a8491c158d100d92de0e356c0c5ce0836be76f42168a38964fa3c4b28f3180c7,0244bb7bbc9e776b9affa2023bd2a532357b7c7ea1ce148607bfd3d99e006298
single_shell_aggressive,gr_1p1d,2,1772578781696801718,128,1.3681339842111706e-09,1.171875,0.45099178984555255,50.0,1,0.00018435834463017493,-4.395682683003909e+46,False,0244bb7bbc9e776b9affa2023bd2a532357b7c7ea1ce148607bfd3d99e006298,d9bdc82aba0d0c0136303104c92341ee9fc87c335f2022dfb0811f76a55c708f
single_shell_aggressive,gr_1p1d,3,1772578781696802718,128,1.3681339842111706e-09,1.171875,0.4514723761355827,50.0,1,0.0003385171860707461,-4.4050559463168263e+46,False,d9bdc82aba0d0c0136303104c92341ee9fc87c335f2022dfb0811f76a55c708f,4132cd206af88754feeb3f7aeb4feefc2436570725dc2932b3d5a00bb2a98938
single_shell_aggressive,gr_1p1d,4,1772578781696803718,128,1.3681339842111706e-09,1.171875,0.4519348036358776,50.0,1,0.0005043963733392224,-4.4140844709905866e+46,False,4132cd206af88754feeb3f7aeb4feefc2436570725dc2932b3d5a00bb2a98938,eb0fbd4649c2ebb00b2a163f83f1a9e564e6864693a71c1006b2d13a2826a6e5
single_shell_aggressive,gr_1p1d,5,1772578781696804718,128,1.3681339842111706e-09,1.171875,0.4523733692359734,50.0,1,0.0006599570288061411,-4.4226556538662345e+46,False,eb0fbd4649c2ebb00b2a163f83f1a9e564e6864693a71c1006b2d13a2826a6e5,fa1223b79501269d381d54ce7a81dd63560b1be8c7cd586f15ccbd479e4e2317
single_shell_aggressive,gr_1p1d,6,1772578781696805718,128,1.3681339842111706e-09,1.171875,0.4527826641138138,50.0,1,0.0007885969777405649,-4.430662282278522e+46,False,fa1223b79501269d381d54ce7a81dd63560b1be8c7cd586f15ccbd479e4e2317,e40e434bcf78606551144c6ea35678afa0187fe3146c202afe881fbabb00cd29
single_shell_aggressive,gr_1p1d,7,1772578781696806718,128,1.3681339842111706e-09,1.171875,0.4531576404426603,50.0,1,0.0008816616032720794,-4.4380039303028226e+46,False,e40e434bcf78606551144c6ea35678afa0187fe3146c202afe881fbabb00cd29,0a2d90be97e9ae3bf7e50eb28c99042ce4d1df05e78b8474e4ff44217ec98276
single_shell_aggressive,gr_1p1d,8,1772578781696807718,128,1.3681339842111706e-09,1.171875,0.453493673645853,50.0,1,0.0009387181265729832,-4.444588279953294e+46,False,0a2d90be97e9ae3bf7e50eb28c99042ce4d1df05e78b8474e4ff44217ec98276,a678d7f1566bb595d9098c3df10433b0f27959e555fb2eecb996293ad696437b
single_shell_aggressive,gr_1p1d,9,1772578781696808718,128,1.3681339842111706e-09,1.171875,0.4537866194316355,50.0,1,0.0009658272551860199,-4.450332346973406e+46,False,a678d7f1566bb595d9098c3df10433b0f27959e555fb2eecb996293ad696437b,46271a79b78b8e5d65771573878b80d0141c8b05f1f0ee28e5a95da5e7ea4d47
single_shell_aggressive,gr_1p1d,10,1772578781696809718,128,1.3681339842111706e-09,1.171875,0.45403286490463485,50.0,1,0.0009725874762766384,-4.455163591811002e+46,False,46271a79b78b8e5d65771573878b80d0141c8b05f1f0ee28e5a95da5e7ea4d47,7551df65bf9ab7de684ea672a87518bf9229995f94b2f4a4f7cad4b7c42926e3
single_shell_aggressive,gr_1p1d,11,1772578781696810718,128,1.3681339842111706e-09,1.171875,0.45422937312363765,50.0,1,0.000968968355685782,-4.4590208977714353e+46,False,7551df65bf9ab7de684ea672a87518bf9229995f94b2f4a4f7cad4b7c42926e3,760d25acd72a625ac40126be443cd6d5cf90f20bd99024c31ef9bbd06cf5fb9d
single_shell_aggressive,gr_1p1d,12,1772578781696811718,128,1.3681339842111706e-09,1.171875,0.45437372055613495,50.0,1,0.0009628452232079982,-4.4618554001775845e+46,False,760d25acd72a625ac40126be443cd6d5cf90f20bd99024c31ef9bbd06cf5fb9d,1885660583f09c16c85dc136bb2079401e5ae4a6117da1d13299b59abd868af6
single_shell_aggressive,gr_1p1d,13,1772578781696812718,128,1.3681339842111706e-09,1.171875,0.4544641269677068,50.0,1,0.000958774643568035,-4.4636311526020755e+46,False,1885660583f09c16c85dc136bb2079401e5ae4a6117da1d13299b59abd868af6,1c3e15f599815591b9b004fe18cee82ff1c757882a43aa297fc416d0f892339d
single_shell_aggressive,gr_1p1d,14,1772578781696813718,128,1.3681339842111706e-09,1.171875,0.4544994773776234,50.0,1,0.0009580669523281245,-4.4643256188280353e+46,False,1c3e15f599815591b9b004fe18cee82ff1c757882a43aa297fc416d0f892339d,63a9c3c0cfca2665b44b76133a1e961b9fc5c06fa71738e2c1a5e655b775bfe3
single_shell_aggressive,gr_1p1d,15,1772578781696814718,128,1.3681339842111706e-09,1.171875,0.454479335809883,50.0,1,0.0009597958841606694,-4.46392998207918e+46,False,63a9c3c0cfca2665b44b76133a1e961b9fc5c06fa71738e2c1a5e655b775bfe3,c7d70724a17969712e2c4981881efc3f2bba503d2a24707f983691c84220543b
single_shell_aggressive,gr_1p1d,16,1772578781696815718,128,1.3681339842111706e-09,1.171875,0.4544039506700963,50.0,1,0.000962166086163605,-4.462449266166624e+46,False,c7d70724a17969712e2c4981881efc3f2bba503d2a24707f983691c84220543b,f816af88cac19239002d88647229ff9a23641a1d66dbf14cdb73c3f911582d31
single_shell_aggressive,gr_1p1d,17,1772578781696816718,128,1.3681339842111706e-09,1.171875,0.45427425168190505,50.0,1,0.0009636793464001181,-4.4599022664480296e+46,False,f816af88cac19239002d88647229ff9a23641a1d66dbf14cdb73c3f911582d31,813505eb6704fea7e2e8b4d419d821d1f60194bb2936d919708fcc17e6e7e90d
single_shell_aggressive,gr_1p1d,18,1772578781696817718,128,1.3681339842111706e-09,1.171875,0.4540918384207156,50.0,1,0.0009637501040575987,-4.456321291798864e+46,False,813505eb6704fea7e2e8b4d419d821d1f60194bb2936d919708fcc17e6e7e90d,6d135b4aa2cc52c986ccb96c2467b598ffc0574717fc0c5e5d1cc9f7a3bb4dc3
single_shell_aggressive,gr_1p1d,19,1772578781696818718,128,1.3681339842111706e-09,1.171875,0.45385896058616304,50.0,1,0.0009627096809459418,-4.451751722067826e+46,False,6d135b4aa2cc52c986ccb96c2467b598ffc0574717fc0c5e5d1cc9f7a3bb4dc3,c6b5ad37cfaebedfebfe9a897c8b994041ae4f6be605f4734bc83debacfbb105
