problem,step,energy_norm,pairing_norm,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,700,-0.0000031587,0.9847658557,0.1200000000,0.00,0.00,354329619
hubbard_hts_core,1400,-0.0000016500,0.9843640711,-0.1400000000,0.00,0.00,700640539
hubbard_hts_core,2100,-0.0000012002,0.9819590896,-0.2000000000,0.00,0.00,1103616083
hubbard_hts_core,2800,-0.0000008732,0.9847172738,-0.0600000000,0.00,0.00,1431211385
qcd_lattice_proxy,700,-0.0000026894,0.9728267949,0.0370370370,0.00,0.00,357506958
qcd_lattice_proxy,1400,-0.0000013333,0.9728030682,0.0864197531,0.00,0.00,732628136
qcd_lattice_proxy,2100,-0.0000010154,0.9787065843,0.0123456790,0.00,0.00,1076065476
qcd_lattice_proxy,2200,-0.0000009731,0.9752470658,0.1358024691,0.00,0.00,1142622550
quantum_field_noneq,700,-0.0000070387,0.9699506580,-0.1562500000,0.00,0.00,361248248
quantum_field_noneq,1400,-0.0000032202,0.9686930708,0.2187500000,0.00,0.00,725670847
quantum_field_noneq,2100,-0.0000021292,0.9669003428,0.0625000000,0.00,0.00,1094651664
quantum_field_noneq,2100,-0.0000021292,0.9669003428,0.0625000000,0.00,0.00,1083525195
dense_nuclear_proxy,700,-0.0000037872,0.9875522499,0.0277777778,0.00,0.00,360045268
dense_nuclear_proxy,1400,-0.0000020425,0.9866358534,0.2777777778,0.00,0.00,725757227
dense_nuclear_proxy,2100,-0.0000012917,0.9890613974,-0.2777777778,0.00,0.00,1087851294
dense_nuclear_proxy,2100,-0.0000012917,0.9890613974,-0.2777777778,0.00,0.00,1094824265
quantum_chemistry_proxy,700,-0.0000104340,0.9898808788,-0.1428571429,0.00,0.00,366132347
quantum_chemistry_proxy,1400,-0.0000058382,0.9880564797,-0.1071428571,0.00,0.00,723124187
quantum_chemistry_proxy,2100,-0.0000036056,0.9908403490,0.1428571429,0.00,0.00,1076850686
quantum_chemistry_proxy,2200,-0.0000032358,0.9897906134,-0.0357142857,0.00,0.00,1139550930
spin_liquid_exotic,700,-0.0000024794,0.9904971932,0.0166666667,0.00,0.00,364617358
spin_liquid_exotic,1400,-0.0000012662,0.9905412474,0.0333333333,0.00,0.00,723666237
spin_liquid_exotic,2100,-0.0000008309,0.9901837359,-0.0666666667,0.00,0.00,1089180444
spin_liquid_exotic,2600,-0.0000007184,0.9922598939,-0.0333333333,0.00,0.00,1350648732
topological_correlated_materials,700,-0.0000029432,0.9880919325,-0.0082644628,0.00,0.00,350369529
topological_correlated_materials,1400,-0.0000016959,0.9879318724,0.0578512397,0.00,0.00,711921598
topological_correlated_materials,2100,-0.0000009739,0.9887020717,-0.0082644628,0.00,0.00,1062759247
topological_correlated_materials,2500,-0.0000008258,0.9883203166,-0.0578512397,0.00,0.00,1269651879
correlated_fermions_non_hubbard,700,-0.0000047778,0.9857591792,0.1333333333,0.00,0.00,354935689
correlated_fermions_non_hubbard,1400,-0.0000023100,0.9840606117,-0.0444444444,0.00,0.00,703772358
correlated_fermions_non_hubbard,2100,-0.0000014022,0.9878433221,0.1111111111,0.00,0.00,1054820928
correlated_fermions_non_hubbard,2400,-0.0000014777,0.9855959869,0.0666666667,0.00,0.00,1205829034
multi_state_excited_chemistry,700,-0.0000065743,0.9907105986,0.0864197531,0.00,0.00,376311167
multi_state_excited_chemistry,1400,-0.0000035250,0.9921824403,0.0123456790,0.00,0.00,723097987
multi_state_excited_chemistry,2100,-0.0000020652,0.9914968780,0.1111111111,0.00,0.00,1090381744
multi_state_excited_chemistry,2300,-0.0000018804,0.9914593440,-0.1111111111,0.00,0.00,1184720297
bosonic_multimode_systems,700,-0.0000023896,0.9810726484,0.2250000000,0.00,0.00,353552599
bosonic_multimode_systems,1400,-0.0000012644,0.9797893581,-0.1000000000,0.00,0.00,736219595
bosonic_multimode_systems,2100,-0.0000008433,0.9814813675,-0.1000000000,0.00,0.00,1095187085
bosonic_multimode_systems,2200,-0.0000007897,0.9785417176,-0.2500000000,0.00,0.00,1190349095
multiscale_nonlinear_field_models,700,-0.0000047671,0.9805931274,-0.0416666667,0.00,0.00,356511699
multiscale_nonlinear_field_models,1400,-0.0000024615,0.9773469506,0.0208333333,0.00,0.00,747949665
multiscale_nonlinear_field_models,2100,-0.0000017463,0.9756774995,0.1041666667,0.00,0.00,1107958103
multiscale_nonlinear_field_models,2300,-0.0000014390,0.9788758587,-0.2291666667,0.00,0.00,1171748217
far_from_equilibrium_kinetic_lattices,700,-0.0000034782,0.9712741169,-0.0707070707,0.00,0.00,384181427
far_from_equilibrium_kinetic_lattices,1400,-0.0000016082,0.9751903968,-0.0909090909,0.00,0.00,725661846
far_from_equilibrium_kinetic_lattices,2100,-0.0000012251,0.9751666216,-0.2525252525,0.00,0.00,1079622366
far_from_equilibrium_kinetic_lattices,2400,-0.0000011213,0.9774530340,-0.1111111111,0.00,0.00,1216030893
multi_correlated_fermion_boson_networks,700,-0.0000039467,0.9826361080,0.1200000000,0.00,0.00,368829278
multi_correlated_fermion_boson_networks,1400,-0.0000017987,0.9832028060,-0.0800000000,0.00,0.00,785402511
multi_correlated_fermion_boson_networks,2100,-0.0000012227,0.9802391228,0.0400000000,0.00,0.00,1091865155
multi_correlated_fermion_boson_networks,2350,-0.0000010607,0.9803202180,-0.2600000000,0.00,0.00,1222416223
