problem,step,energy_norm,pairing_norm,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,700,-0.0000018940,0.9488048686,0.1200000000,0.00,0.00,591756565
hubbard_hts_core,1400,-0.0000010084,0.9450731589,-0.1400000000,0.00,0.00,1178973563
hubbard_hts_core,2100,-0.0000007982,0.9461076892,-0.2000000000,0.00,0.00,1761321333
hubbard_hts_core,2800,-0.0000005616,0.9454859533,-0.0600000000,0.00,0.00,2350703792
qcd_lattice_proxy,700,-0.0000007550,0.9163941861,0.0370370370,0.00,0.00,589572978
qcd_lattice_proxy,1400,-0.0000003641,0.9160024490,0.0864197531,0.00,0.00,1170987639
qcd_lattice_proxy,2100,-0.0000003678,0.9193540591,0.0123456790,0.00,0.00,1762965838
qcd_lattice_proxy,2200,-0.0000003571,0.9184216008,0.1358024691,0.00,0.00,1844844505
quantum_field_noneq,700,-0.0000043786,0.8805292649,-0.1562500000,0.00,0.00,587054310
quantum_field_noneq,1400,-0.0000019215,0.8885913984,0.2187500000,0.00,0.00,1166764854
quantum_field_noneq,2100,-0.0000012608,0.8911741667,0.0625000000,0.00,0.00,1762791543
quantum_field_noneq,2100,-0.0000012608,0.8911741667,0.0625000000,0.00,0.00,1757937836
dense_nuclear_proxy,700,-0.0000007511,0.9476892413,0.0277777778,0.00,0.00,583980073
dense_nuclear_proxy,1400,-0.0000005452,0.9509891947,0.2777777778,0.00,0.00,1170083876
dense_nuclear_proxy,2100,-0.0000002621,0.9473706146,-0.2777777778,0.00,0.00,1760945548
dense_nuclear_proxy,2100,-0.0000002621,0.9473706146,-0.2777777778,0.00,0.00,1785097283
quantum_chemistry_proxy,700,-0.0000069740,0.9570246319,-0.1428571429,0.00,0.00,587053424
quantum_chemistry_proxy,1400,-0.0000040782,0.9550726295,-0.1071428571,0.00,0.00,1174231277
quantum_chemistry_proxy,2100,-0.0000024548,0.9568061403,0.1428571429,0.00,0.00,1765162172
quantum_chemistry_proxy,2200,-0.0000021486,0.9554844233,-0.0357142857,0.00,0.00,1852939218
spin_liquid_exotic,700,-0.0000014598,0.9729871119,0.0166666667,0.00,0.00,588828954
spin_liquid_exotic,1400,-0.0000007684,0.9734654222,0.0333333333,0.00,0.00,1179613370
spin_liquid_exotic,2100,-0.0000005012,0.9725363452,-0.0666666667,0.00,0.00,1774588924
spin_liquid_exotic,2600,-0.0000004448,0.9734967954,-0.0333333333,0.00,0.00,2229693771
topological_correlated_materials,700,-0.0000021802,0.9648944148,-0.0082644628,0.00,0.00,588990487
topological_correlated_materials,1400,-0.0000013073,0.9636821193,0.0578512397,0.00,0.00,1182599662
topological_correlated_materials,2100,-0.0000007118,0.9638451788,-0.0082644628,0.00,0.00,1771782140
topological_correlated_materials,2500,-0.0000006082,0.9629177308,-0.0578512397,0.00,0.00,2106039963
correlated_fermions_non_hubbard,700,-0.0000033032,0.9537223943,0.1333333333,0.00,0.00,592110237
correlated_fermions_non_hubbard,1400,-0.0000015848,0.9522240902,-0.0444444444,0.00,0.00,1176555608
correlated_fermions_non_hubbard,2100,-0.0000008886,0.9505741622,0.1111111111,0.00,0.00,1767680006
correlated_fermions_non_hubbard,2400,-0.0000010364,0.9528765655,0.0666666667,0.00,0.00,2016554565
multi_state_excited_chemistry,700,-0.0000050011,0.9715896883,0.0864197531,0.00,0.00,586472671
multi_state_excited_chemistry,1400,-0.0000026903,0.9720805766,0.0123456790,0.00,0.00,1174567121
multi_state_excited_chemistry,2100,-0.0000015165,0.9688734109,0.1111111111,0.00,0.00,1750913005
multi_state_excited_chemistry,2300,-0.0000013954,0.9701828932,-0.1111111111,0.00,0.00,1922506638
bosonic_multimode_systems,700,-0.0000011966,0.9330912599,0.2250000000,0.00,0.00,588323382
bosonic_multimode_systems,1400,-0.0000006769,0.9356756702,-0.1000000000,0.00,0.00,1174987904
bosonic_multimode_systems,2100,-0.0000004380,0.9331176605,-0.1000000000,0.00,0.00,1756698039
bosonic_multimode_systems,2200,-0.0000004075,0.9322473704,-0.2500000000,0.00,0.00,1844513635
multiscale_nonlinear_field_models,700,-0.0000033275,0.9325274407,-0.0416666667,0.00,0.00,585194384
multiscale_nonlinear_field_models,1400,-0.0000017527,0.9269663005,0.0208333333,0.00,0.00,1172543727
multiscale_nonlinear_field_models,2100,-0.0000012770,0.9303072606,0.1041666667,0.00,0.00,1756528354
multiscale_nonlinear_field_models,2300,-0.0000009941,0.9319398206,-0.2291666667,0.00,0.00,1936940484
far_from_equilibr
