problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,0,-0.2533036504,0.9970794765,-0.0400000000,17.21,54.25,953751
hubbard_hts_core,100,-0.1799317677,0.9475326425,-0.1000000000,17.21,54.25,85875046
hubbard_hts_core,200,-0.1612149795,0.9485787893,0.1200000000,17.21,54.28,170889582
hubbard_hts_core,300,-0.1793343091,0.9480200371,-0.1000000000,17.21,54.29,256648938
hubbard_hts_core,400,-0.1532804755,0.9482024278,0.0800000000,17.21,54.28,341845843
hubbard_hts_core,500,-0.1570773558,0.9473439472,0.0400000000,17.21,54.27,426019369
hubbard_hts_core,600,-0.1546975967,0.9471288002,-0.0600000000,17.21,54.28,509950325
hubbard_hts_core,700,-0.1543628335,0.9489865250,-0.0400000000,17.21,54.29,594262031
hubbard_hts_core,800,-0.1472821835,0.9485279388,0.0200000000,17.21,54.32,678102996
hubbard_hts_core,900,-0.1464373224,0.9452983964,-0.0600000000,17.21,54.32,761860652
hubbard_hts_core,1000,-0.1572077563,0.9451158743,0.1000000000,17.21,54.32,845888417
hubbard_hts_core,1100,-0.1487723636,0.9445645335,-0.1200000000,17.21,54.32,930019743
hubbard_hts_core,1200,-0.1595428893,0.9469235237,0.0400000000,17.21,54.31,1016387939
hubbard_hts_core,1300,-0.1396320836,0.9454486198,-0.2000000000,17.21,54.31,1100398395
hubbard_hts_core,1400,-0.1478499720,0.9452916058,-0.1800000000,17.22,54.30,1185978451
hubbard_hts_core,1500,-0.1533189541,0.9462942424,-0.0800000000,17.22,54.30,1269395606
hubbard_hts_core,1600,-0.1734705174,0.9452656746,-0.1600000000,17.22,54.30,1353004622
hubbard_hts_core,1700,-0.1706282386,0.9449004945,0.0800000000,17.22,54.29,1436892128
hubbard_hts_core,1800,-0.1570638026,0.9453718324,0.0400000000,17.22,54.29,1520627823
hubbard_hts_core,1900,-0.1557834220,0.9455798965,0.0600000000,17.22,54.29,1604803859
hubbard_hts_core,2000,-0.1579933816,0.9447712367,0.0400000000,17.22,54.29,1688536295
hubbard_hts_core,2100,-0.1572781489,0.9462489705,0.0600000000,17.22,54.30,1773572570
hubbard_hts_core,2200,-0.1458497092,0.9455523527,0.1000000000,17.22,54.30,1856578726
hubbard_hts_core,2300,-0.1645829099,0.9460121926,0.1200000000,17.22,54.29,1940152992
hubbard_hts_core,2400,-0.1484226092,0.9462951504,-0.0200000000,17.22,53.66,2024185227
hubbard_hts_core,2500,-0.1356150955,0.9468374782,0.1200000000,17.22,53.66,2113012403
hubbard_hts_core,2600,-0.1532078998,0.9462757608,0.0400000000,17.22,53.64,2199750929
hubbard_hts_core,2700,-0.1426978515,0.9450982742,0.0600000000,17.22,53.64,2283171595
qcd_lattice_proxy,0,-0.1658098924,0.9959798438,-0.0123456790,17.22,53.64,888620
qcd_lattice_proxy,100,-0.0646832176,0.9155870892,0.0123456790,17.22,53.64,83363545
qcd_lattice_proxy,200,-0.0577384150,0.9169292706,-0.0370370370,17.22,53.64,166878271
qcd_lattice_proxy,300,-0.0483079606,0.9158064965,0.1111111111,17.22,53.51,251365067
qcd_lattice_proxy,400,-0.0704033881,0.9176622853,0.0370370370,17.22,53.51,334801172
qcd_lattice_proxy,500,-0.0666849784,0.9176299011,-0.2098765432,17.22,53.52,419516048
qcd_lattice_proxy,600,-0.0417350240,0.9160253249,-0.1358024691,17.22,53.52,505160474
qcd_lattice_proxy,700,-0.0463059485,0.9162743196,0.0123456790,17.22,53.56,590173640
qcd_lattice_proxy,800,-0.0455458648,0.9138302285,0.0370370370,17.22,53.56,673837175
qcd_lattice_proxy,900,-0.0478906275,0.9185375221,-0.1358024691,17.22,53.56,758571731
qcd_lattice_proxy,1000,-0.0650599375,0.9167120757,0.0617283951,17.22,53.54,843451897
qcd_lattice_proxy,1100,-0.0456042672,0.9172378508,0.0864197531,17.22,53.53,928387803
qcd_lattice_proxy,1200,-0.0425584285,0.9164057434,-0.0617283951,17.22,53.54,1016494759
