problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,0,1.9745923269,0.7158923070,0.0200000000,17.10,78.18,7467590
hubbard_hts_core,100,1.9828257763,0.7073688651,-0.0800000000,17.10,78.18,92361709
hubbard_hts_core,200,1.9839568331,0.6886427030,-0.0600000000,17.10,78.18,176262937
hubbard_hts_core,300,1.9842289668,0.6827343314,-0.0400000000,17.10,78.18,260850076
hubbard_hts_core,400,1.9843555259,0.6800157414,-0.0200000000,17.10,78.18,349744854
hubbard_hts_core,500,1.9844209465,0.6802651053,-0.0400000000,17.10,78.18,435044232
hubbard_hts_core,600,1.9844616534,0.6812397388,-0.0600000000,17.10,78.18,520145871
hubbard_hts_core,700,1.9844822995,0.6814665618,-0.0400000000,17.10,78.18,605011409
hubbard_hts_core,800,1.9844941348,0.6819624753,-0.0400000000,17.10,78.18,690892828
hubbard_hts_core,900,1.9845029226,0.6823541377,-0.0200000000,17.10,78.18,775465666
hubbard_hts_core,1000,1.9845113799,0.6816920430,-0.0200000000,17.10,78.18,860290235
hubbard_hts_core,1100,1.9845211156,0.6822792182,-0.0200000000,17.10,78.18,944512113
hubbard_hts_core,1200,1.9845335947,0.6842970505,-0.0400000000,17.10,78.18,1028960351
hubbard_hts_core,1300,1.9845505576,0.6845205970,-0.0200000000,17.10,78.18,1113771090
hubbard_hts_core,1400,1.9845741259,0.6848766166,-0.0600000000,17.10,78.18,1197993438
hubbard_hts_core,1500,1.9846052428,0.6823805274,-0.1000000000,17.10,78.18,1282621997
hubbard_hts_core,1600,1.9846390392,0.6788496017,-0.0600000000,17.10,78.18,1367462695
hubbard_hts_core,1700,1.9846689129,0.6763314188,-0.0200000000,17.10,78.18,1451530454
hubbard_hts_core,1800,1.9846924498,0.6730879992,-0.0200000000,17.10,78.18,1535971412
hubbard_hts_core,1900,1.9847062978,0.6714746319,-0.0200000000,17.10,78.18,1620565540
hubbard_hts_core,2000,1.9847132986,0.6708271314,-0.0200000000,17.10,78.19,1705731579
hubbard_hts_core,2100,1.9847169571,0.6709604057,-0.0200000000,17.10,78.19,1793370107
hubbard_hts_core,2200,1.9847187963,0.6712358662,-0.0400000000,17.10,78.19,1879255356
hubbard_hts_core,2300,1.9847197293,0.6714141556,-0.0400000000,17.10,78.18,1965117774
hubbard_hts_core,2400,1.9847202541,0.6717851371,-0.0200000000,17.10,78.18,2055488353
hubbard_hts_core,2500,1.9847206019,0.6719877886,-0.0400000000,17.10,78.18,2143639181
hubbard_hts_core,2600,1.9847208724,0.6713195264,-0.0200000000,17.10,78.18,2233361549
hubbard_hts_core,2700,1.9847211096,0.6710523185,-0.0200000000,17.10,78.18,2323796958
qcd_lattice_fullscale,0,2.2115701842,0.5799614517,-0.0864197531,17.10,78.18,6373750
qcd_lattice_fullscale,100,2.2183077515,0.5665979855,-0.0617283951,17.10,78.18,98180748
qcd_lattice_fullscale,200,2.2203858203,0.5474085161,-0.0617283951,17.10,78.18,188601896
qcd_lattice_fullscale,300,2.2209070074,0.5425054885,-0.1604938272,17.10,78.18,277405815
qcd_lattice_fullscale,400,2.2211013090,0.5387377562,-0.2098765432,17.10,78.18,362687323
qcd_lattice_fullscale,500,2.2211894141,0.5340740893,-0.2345679012,17.10,78.20,448765262
qcd_lattice_fullscale,600,2.2212513466,0.5282367072,-0.2839506173,17.10,78.20,534180680
qcd_lattice_fullscale,700,2.2212891644,0.5259698272,-0.2839506173,17.10,78.20,619127078
qcd_lattice_fullscale,800,2.2213075974,0.5255588436,-0.2592592593,17.10,78.20,703583827
qcd_lattice_fullscale,900,2.2213151126,0.5259085343,-0.2345679012,17.10,78.20,787462865
qcd_lattice_fullscale,1000,2.2213175754,0.5255571974,-0.2345679012,17.10,78.22,875651974
qcd_lattice_fullscale,1100,2.2213180898,0.5253047723,-0.2098765432,17.10,78.25,963697862
qcd_lattice_fullscale,1200,2.2213179167,0.5250482705,-0.2345679012,17.10,78.25,1054388801
qcd_lattice_fullscale,1300,2.2213175749,0.5240275346,-0.2345679012,17.10,78.22,1144040299
qcd_lattice_fullscale,1400,2.2213173298,0.5239427208,-0.2345679012,17.10,78.20,1231747467
qcd_lattice_fullscale,1500,2.2213173549,0.5248189007,-0.2345679012,17.10,78.21,1321164826
qcd_lattice_fullscale,1600,2.2213177200,0.5251058418,-0.2592592593,17.10,78.21,1407467474
qcd_lattice_fullscale,1700,2.2213183398,0.5250792955,-0.2345679012,17.10,78.21,1493009962
qcd_lattice_fullscale,1800,2.2213190140,0.5254053954,-0.2345679012,17.10,78.21,1583517221
qcd_lattice_fullscale,1900,2.2213195574,0.5259711426,-0.2098765432,17.10,78.31,1671685189
qcd_lattice_fullscale,2000,2.2213198918,0.5262321115,-0.1851851852,17.10,78.29,1759634397
qcd_lattice_fullscale,2100,2.2213200331,0.5257032147,-0.2098765432,17.10,78.30,1848683136
quantum_field_noneq,0,1.7132814802,0.4880717565,0.0937500000,17.10,78.29,7096810
quantum_field_noneq,100,1.7345843466,0.4522792885,0.1562500000,17.10,78.33,99156948
quantum_field_noneq,200,1.7361248465,0.4309077118,0.2187500000,17.10,78.39,186660787
quantum_field_noneq,300,1.7365649286,0.4382647000,0.2500000000,17.10,78.41,275802115
quantum_field_noneq,400,1.7368200823,0.4273343003,0.1562500000,17.10,78.40,379033123
quantum_field_noneq,500,1.7370010923,0.4183261138,0.1562500000,17.10,78.41,469589141
quantum_field_noneq,600,1.7371254627,0.4216672565,0.1562500000,17.10,78.45,556376420
quantum_field_noneq,700,1.7371983504,0.4275306645,0.2187500000,17.10,78.48,645969668
quantum_field_noneq,800,1.7372795569,0.4314478677,0.2187500000,17.10,78.48,737140657
quantum_field_noneq,900,1.7374048717,0.4282674810,0.2812500000,17.10,78.58,829551395
quantum_field_noneq,1000,1.7375426989,0.4126366600,0.2812500000,17.10,78.67,915356843
quantum_field_noneq,1100,1.7376225057,0.4098845715,0.3125000000,17.10,78.68,1002101672
quantum_field_noneq,1200,1.7376734421,0.4121295613,0.3125000000,17.10,78.72,1096459610
quantum_field_noneq,1300,1.7377272038,0.4177379936,0.3437500000,17.10,78.75,1190065408
quantum_field_noneq,1400,1.7378040851,0.4177878674,0.4062500000,17.10,78.82,1286195616
quantum_field_noneq,1500,1.7378928811,0.3996126395,0.4375000000,17.10,78.89,1379036415
quantum_field_noneq,1600,1.7379382884,0.3931528136,0.4375000000,17.10,78.94,1471841563
quantum_field_noneq,1700,1.7379533587,0.3938233269,0.4375000000,17.10,78.96,1559231381
quantum_field_noneq,1800,1.7379587136,0.3962577228,0.4375000000,17.10,78.99,1644912790
quantum_field_noneq,1900,1.7379604478,0.3963636455,0.4375000000,17.10,79.03,1729755308
quantum_field_noneq,2000,1.7379608594,0.3942168897,0.4375000000,17.10,79.07,1823100456
dense_nuclear_fullscale,0,2.6960090986,0.7243158278,0.0000000000,17.10,79.14,6947750
dense_nuclear_fullscale,100,2.7045407383,0.7018675836,0.0277777778,17.10,79.18,93349798
dense_nuclear_fullscale,200,2.7076212450,0.7009583257,0.0000000000,17.10,79.23,179333026
dense_nuclear_fullscale,300,2.7083488272,0.6904002248,0.0277777778,17.10,79.28,265079475
dense_nuclear_fullscale,400,2.7087167266,0.6819359621,0.0555555556,17.10,79.30,350064743
dense_nuclear_fullscale,500,2.7089265071,0.6811167634,0.0000000000,17.10,79.38,443071132
dense_nuclear_fullscale,600,2.7090365129,0.6829726456,0.0000000000,17.10,79.47,535293670
dense_nuclear_fullscale,700,2.7091007647,0.6838277726,-0.0555555556,17.10,79.55,628073178
dense_nuclear_fullscale,800,2.7091707768,0.6841610530,-0.0833333333,17.10,79.65,722174306
dense_nuclear_fullscale,900,2.7092794828,0.6813636986,-0.1111111111,17.10,79.70,819166065
dense_nuclear_fullscale,1000,2.7094025642,0.6781849778,-0.1111111111,17.10,79.78,920135803
dense_nuclear_fullscale,1100,2.7095096092,0.6789814949,-0.1388888889,17.10,79.84,1015990471
dense_nuclear_fullscale,1200,2.7095980222,0.6756201372,-0.1388888889,17.10,79.89,1117096109
dense_nuclear_fullscale,1300,2.7096460312,0.6750063901,-0.1388888889,17.10,79.93,1213903427
dense_nuclear_fullscale,1400,2.7096676573,0.6752862831,-0.1111111111,17.10,80.02,1308864125
dense_nuclear_fullscale,1500,2.7096756591,0.6759634145,-0.1111111111,17.10,80.08,1398735294
dense_nuclear_fullscale,1600,2.7096780159,0.6753881528,-0.1666666667,17.10,80.18,1487742912
dense_nuclear_fullscale,1700,2.7096780708,0.6750345923,-0.1666666667,17.10,80.24,1581099431
