event,timestamp_utc,timestamp_ns,pid,detail,value
METRIC,2026-03-14T06:42:44Z,229141934275531,5920,simulate_fs:step_energy_norm_step0,2.2115701842
MODULE_END,2026-03-14T06:42:46Z,229143791175264,5920,simulate_fs:qcd_lattice_fullscale,1857155133
METRIC,2026-03-14T06:42:46Z,229143791252794,5920,simulate_fs:pairing_final,0.5247243224
METRIC,2026-03-14T06:42:46Z,229143791293634,5920,simulate_fs:energy_final_eV,2.2213200609
METRIC,2026-03-14T06:42:46Z,229143791330174,5920,simulate_fs:sign_ratio_final,-0.2098765432
METRIC,2026-03-14T06:42:46Z,229143791366764,5920,simulate_fs:elapsed_ns,1857154413.0000000000
MODULE_START,2026-03-14T06:42:46Z,229143791428404,5920,simulate_fs,quantum_field_noneq
METRIC,2026-03-14T06:42:46Z,229143791460924,5920,simulate_fs:sites,64.0000000000
METRIC,2026-03-14T06:42:46Z,229143791499794,5920,simulate_fs:steps,2100.0000000000
METRIC,2026-03-14T06:42:46Z,229143791537824,5920,simulate_fs:temp_K,180.0000000000
METRIC,2026-03-14T06:42:46Z,229143791575404,5920,simulate_fs:U_eV,7.0000000000
METRIC,2026-03-14T06:42:46Z,229143791612804,5920,simulate_fs:local_pair_site0_step0,0.7018419847
METRIC,2026-03-14T06:42:46Z,229143791650444,5920,simulate_fs:d_site0_step0,0.0531072761
METRIC,2026-03-14T06:42:46Z,229143791693794,5920,simulate_fs:step_pairing_norm_step0,0.4880717565
METRIC,2026-03-14T06:42:46Z,229143791732004,5920,simulate_fs:step_energy_norm_step0,1.7132814802
MODULE_END,2026-03-14T06:42:48Z,229145567206399,5920,simulate_fs:quantum_field_noneq,1775777995
METRIC,2026-03-14T06:42:48Z,229145567273339,5920,simulate_fs:pairing_final,0.3935445535
METRIC,2026-03-14T06:42:48Z,229145567317979,5920,simulate_fs:energy_final_eV,1.7379608254
METRIC,2026-03-14T06:42:48Z,229145567348469,5920,simulate_fs:sign_ratio_final,0.4375000000
METRIC,2026-03-14T06:42:48Z,229145567378469,5920,simulate_fs:elapsed_ns,1775777575.0000000000
MODULE_START,2026-03-14T06:42:48Z,229145567416489,5920,simulate_fs,dense_nuclear_fullscale
METRIC,2026-03-14T06:42:48Z,229145567445989,5920,simulate_fs:sites,72.0000000000
METRIC,2026-03-14T06:42:48Z,229145567479219,5920,simulate_fs:steps,2100.0000000000
METRIC,2026-03-14T06:42:48Z,229145567509279,5920,simulate_fs:temp_K,80.0000000000
METRIC,2026-03-14T06:42:48Z,229145567538809,5920,simulate_fs:U_eV,11.0000000000
METRIC,2026-03-14T06:42:48Z,229145567568709,5920,simulate_fs:local_pair_site0_step0,0.9031403874
METRIC,2026-03-14T06:42:48Z,229145567598229,5920,simulate_fs:d_site0_step0,-0.0343836889
METRIC,2026-03-14T06:42:48Z,229145567634519,5920,simulate_fs:step_pairing_norm_step0,0.7243158278
METRIC,2026-03-14T06:42:48Z,229145567664159,5920,simulate_fs:step_energy_norm_step0,2.6960090986
MODULE_END,2026-03-14T06:42:50Z,229147355565664,5920,simulate_fs:dense_nuclear_fullscale,1788149175
METRIC,2026-03-14T06:42:50Z,229147355685684,5920,simulate_fs:pairing_final,0.6743245409
METRIC,2026-03-14T06:42:50Z,229147355721084,5920,simulate_fs:energy_final_eV,2.7096741851
METRIC,2026-03-14T06:42:50Z,229147355751484,5920,simulate_fs:sign_ratio_final,-0.1666666667
METRIC,2026-03-14T06:42:50Z,229147355781244,5920,simulate_fs:elapsed_ns,1788148695.0000000000
MODULE_START,2026-03-14T06:42:50Z,229147355818864,5920,simulate_fs,quantum_chemistry_fullscale
METRIC,2026-03-14T06:42:50Z,229147355854284,5920,simulate_fs:sites,56.0000000000
METRIC,2026-03-14T06:42:50Z,229147355892694,5920,simulate_fs:steps,2200.0000000000
METRIC,2026-03-14T06:42:50Z,229147355922614,5920,simulate_fs:temp_K,60.0000000000
METRIC,2026-03-14T06:42:50Z,229147355951964,5920,simulate_fs:U_eV,6.5000000000
METRIC,2026-03-14T06:42:50Z,229147355981594,5920,simulate_fs:local_pair_site0_step0,0.6439560412
METRIC,2026-03-14T06:42:50Z,229147356022574,5920,simulate_fs:d_site0_step0,0.1980566490
METRIC,2026-03-14T06:42:50Z,229147356057594,5920,simulate_fs:step_pairing_norm_step0,0.7636584703
METRIC,2026-03-14T06:42:50Z,229147356087034,5920,simulate_fs:step_energy_norm_step0,1.5927403563
MODULE_END,2026-03-14T06:42:52Z,229149254936596,5920,simulate_fs:quantum_chemistry_fullscale,1899117732
METRIC,2026-03-14T06:42:52Z,229149255031906,5920,simulate_fs:pairing_final,0.7281906189
METRIC,2026-03-14T06:42:52Z,229149255077796,5920,simulate_fs:energy_final_eV,1.6206798846
METRIC,2026-03-14T06:42:52Z,229149255117036,5920,simulate_fs:sign_ratio_final,0.2142857143
METRIC,2026-03-14T06:42:52Z,229149255153786,5920,simulate_fs:elapsed_ns,1899117092.0000000000
MODULE_START,2026-03-14T06:42:52Z,229149255203776,5920,simulate_fs,spin_liquid_exotic
METRIC,2026-03-14T06:42:52Z,229149255226396,5920,simulate_fs:sites,120.0000000000
METRIC,2026-03-14T06:42:52Z,229149255266156,5920,simulate_fs:steps,2600.0000000000
METRIC,2026-03-14T06:42:52Z,229149255302796,5920,simulate_fs:temp_K,55.0000000000
METRIC,2026-03-14T06:42:52Z,229149255341296,5920,simulate_fs:U_eV,10.5000000000
METRIC,2026-03-14T06:42:52Z,229149255377786,5920,simulate_fs:local_pair_site0_step0,0.7146239067
METRIC,2026-03-14T06:42:52Z,229149255409356,5920,simulate_fs:d_site0_step0,-0.1649450982
METRIC,2026-03-14T06:42:52Z,229149255449396,5920,simulate_fs:step_pairing_norm_step0,0.8268866814
METRIC,2026-03-14T06:42:52Z,229149255478696,5920,simulate_fs:step_energy_norm_step0,2.5946963080
MODULE_END,2026-03-14T06:42:54Z,229151444380521,5920,simulate_fs:spin_liquid_exotic,2189176745
METRIC,2026-03-14T06:42:54Z,229151444439721,5920,simulate_fs:pairing_final,0.8084310399
METRIC,2026-03-14T06:42:54Z,229151444474181,5920,simulate_fs:energy_final_eV,2.6034400942
METRIC,2026-03-14T06:42:54Z,229151444504351,5920,simulate_fs:sign_ratio_final,0.0666666667
METRIC,2026-03-14T06:42:54Z,229151444534051,5920,simulate_fs:elapsed_ns,2189176125.0000000000
MODULE_START,2026-03-14T06:42:54Z,229151444580361,5920,simulate_fs,topological_correlated_materials
METRIC,2026-03-14T06:42:54Z,229151444607031,5920,simulate_fs:sites,121.0000000000
METRIC,2026-03-14T06:42:54Z,229151444652641,5920,simulate_fs:steps,2500.0000000000
METRIC,2026-03-14T06:42:54Z,229151444684951,5920,simulate_fs:temp_K,70.0000000000
METRIC,2026-03-14T06:42:54Z,229151444728421,5920,simulate_fs:U_eV,7.8000000000
METRIC,2026-03-14T06:42:54Z,229151444760841,5920,simulate_fs:local_pair_site0_step0,0.6982024480
METRIC,2026-03-14T06:42:54Z,229151444790561,5920,simulate_fs:d_site0_step0,-0.1385664021
METRIC,2026-03-14T06:42:54Z,229151444830871,5920,simulate_fs:step_pairing_norm_step0,0.7952293027
METRIC,2026-03-14T06:42:54Z,229151444864351,5920,simulate_fs:step_energy_norm_step0,1.9282366776
MODULE_END,2026-03-14T06:42:56Z,229153554643037,5920,simulate_fs:topological_correlated_materials,2110062676
METRIC,2026-03-14T06:42:56Z,229153554710837,5920,simulate_fs:pairing_final,0.7725403046
METRIC,2026-03-14T06:42:56Z,229153554746287,5920,simulate_fs:energy_final_eV,1.9389570405
METRIC,2026-03-14T06:42:56Z,229153554776117,5920,simulate_fs:sign_ratio_final,0.2066115702
METRIC,2026-03-14T06:42:56Z,229153554805607,5920,simulate_fs:elapsed_ns,2110062146.0000000000
MODULE_START,2026-03-14T06:42:56Z,229153554842707,5920,simulate_fs,correlated_fermions_non_hubbard
METRIC,2026-03-14T06:42:56Z,229153554869747,5920,simulate_fs:sites,90.0000000000
METRIC,2026-03-14T06:42:56Z,229153554899687,5920,simulate_fs:steps,2400.0000000000
METRIC,2026-03-14T06:42:56Z,229153554929167,5920,simulate_fs:temp_K,85.0000000000
METRIC,2026-03-14T06:42:56Z,229153554958467,5920,simulate_fs:U_eV,8.6000000000
METRIC,2026-03-14T06:42:56Z,229153554988007,5920,simulate_fs:local_pair_site0_step0,0.6262988846
METRIC,2026-03-14T06:42:56Z,229153555028817,5920,simulate_fs:d_site0_step0,-0.1486360885
METRIC,2026-03-14T06:42:56Z,229153555066857,5920,simulate_fs:step_pairing_norm_step0,0.7327720151
METRIC,2026-03-14T06:42:56Z,229153555099307,5920,simulate_fs:step_energy_norm_step0,2.1173963541
MODULE_END,2026-03-14T06:42:58Z,229155603968625,5920,simulate_fs:correlated_fermions_non_hubbard,2049125918
METRIC,2026-03-14T06:42:58Z,229155604057825,5920,simulate_fs:pairing_final,0.6882656396
METRIC,2026-03-14T06:42:58Z,229155604165335,5920,simulate_fs:energy_final_eV,2.1335663523
METRIC,2026-03-14T06:42:58Z,229155604207525,5920,simulate_fs:sign_ratio_final,0.0666666667
METRIC,2026-03-14T06:42:58Z,229155604244075,5920,simulate_fs:elapsed_ns,2049125198.0000000000
MODULE_START,2026-03-14T06:42:58Z,229155604297785,5920,simulate_fs,multi_state_excited_chemistry
METRIC,2026-03-14T06:42:58Z,229155604316725,5920,simulate_fs:sites,81.0000000000
METRIC,2026-03-14T06:42:58Z,229155604354885,5920,simulate_fs:steps,2300.0000000000
METRIC,2026-03-14T06:42:58Z,229155604391525,5920,simulate_fs:temp_K,48.0000000000
METRIC,2026-03-14T06:42:58Z,229155604421025,5920,simulate_fs:U_eV,6.8000000000
METRIC,2026-03-14T06:42:58Z,229155604457065,5920,simulate_fs:local_pair_site0_step0,0.8643806537
METRIC,2026-03-14T06:42:58Z,229155604494405,5920,simulate_fs:d_site0_step0,0.0819799788
METRIC,2026-03-14T06:42:58Z,229155604568345,5920,simulate_fs:step_pairing_norm_step0,0.8303040768
METRIC,2026-03-14T06:42:58Z,229155604610445,5920,simulate_fs:step_energy_norm_step0,1.6726227632
MODULE_END,2026-03-14T06:43:00Z,229157627315274,5920,simulate_fs:multi_state_excited_chemistry,2023017489
METRIC,2026-03-14T06:43:00Z,229157627396044,5920,simulate_fs:pairing_final,0.8053383129
METRIC,2026-03-14T06:43:00Z,229157627436364,5920,simulate_fs:energy_final_eV,1.6944908035
METRIC,2026-03-14T06:43:00Z,229157627469544,5920,simulate_fs:sign_ratio_final,0.5061728395
METRIC,2026-03-14T06:43:00Z,229157627507464,5920,simulate_fs:elapsed_ns,2023017079.0000000000
MODULE_START,2026-03-14T06:43:00Z,229157627551454,5920,simulate_fs,bosonic_multimode_systems
METRIC,2026-03-14T06:43:00Z,229157627570394,5920,simulate_fs:sites,80.0000000000
METRIC,2026-03-14T06:43:00Z,229157627600454,5920,simulate_fs:steps,2200.0000000000
METRIC,2026-03-14T06:43:00Z,229157627637374,5920,simulate_fs:temp_K,110.0000000000
METRIC,2026-03-14T06:43:00Z,229157627673674,5920,simulate_fs:U_eV,5.2000000000
METRIC,2026-03-14T06:43:00Z,229157627706144,5920,simulate_fs:local_pair_site0_step0,0.5194588423
METRIC,2026-03-14T06:43:00Z,229157627735714,5920,simulate_fs:d_site0_step0,-0.1607652441
METRIC,2026-03-14T06:43:00Z,229157627783854,5920,simulate_fs:step_pairing_norm_step0,0.6308892432
METRIC,2026-03-14T06:43:00Z,229157627821024,5920,simulate_fs:step_energy_norm_step0,1.2779662271
MODULE_END,2026-03-14T06:43:02Z,229159507910947,5920,simulate_fs:bosonic_multimode_systems,1880359493
METRIC,2026-03-14T06:43:02Z,229159507977417,5920,simulate_fs:pairing_final,0.5940524035
METRIC,2026-03-14T06:43:02Z,229159508030497,5920,simulate_fs:energy_final_eV,1.2867554134
METRIC,2026-03-14T06:43:02Z,229159508068637,5920,simulate_fs:sign_ratio_final,0.5750000000
METRIC,2026-03-14T06:43:02Z,229159508112867,5920,simulate_fs:elapsed_ns,1880358883.0000000000
MODULE_START,2026-03-14T06:43:02Z,229159508160897,5920,simulate_fs,multiscale_nonlinear_field_models
METRIC,2026-03-14T06:43:02Z,229159508184997,5920,simulate_fs:sites,96.0000000000
METRIC,2026-03-14T06:43:02Z,229159508229627,5920,simulate_fs:steps,2300.0000000000
METRIC,2026-03-14T06:43:02Z,229159508269057,5920,simulate_fs:temp_K,125.0000000000
METRIC,2026-03-14T06:43:02Z,229159508298797,5920,simulate_fs:U_eV,9.2000000000
METRIC,2026-03-14T06:43:02Z,229159508328827,5920,simulate_fs:local_pair_site0_step0,0.6483806107
METRIC,2026-03-14T06:43:02Z,229159508364757,5920,simulate_fs:d_site0_step0,-0.0935885687
METRIC,2026-03-14T06:43:02Z,229159508409057,5920,simulate_fs:step_pairing_norm_step0,0.6474775582
METRIC,2026-03-14T06:43:02Z,229159508438817,5920,simulate_fs:step_energy_norm_step0,2.2678017948
MODULE_END,2026-03-14T06:43:04Z,229161460679987,5920,simulate_fs:multiscale_nonlinear_field_models,1952519090
METRIC,2026-03-14T06:43:04Z,229161460742437,5920,simulate_fs:pairing_final,0.6019195547
METRIC,2026-03-14T06:43:04Z,229161460777847,5920,simulate_fs:energy_final_eV,2.2846636559
METRIC,2026-03-14T06:43:04Z,229161460808817,5920,simulate_fs:sign_ratio_final,0.0833333333
METRIC,2026-03-14T06:43:04Z,229161460838957,5920,simulate_fs:elapsed_ns,1952518650.0000000000
MODULE_START,2026-03-14T06:43:04Z,229161460877237,5920,simulate_fs,far_from_equilibrium_kinetic_lattices
METRIC,2026-03-14T06:43:04Z,229161460896077,5920,simulate_fs:sites,99.0000000000
METRIC,2026-03-14T06:43:04Z,229161460926087,5920,simulate_fs:steps,2400.0000000000
METRIC,2026-03-14T06:43:04Z,229161460955777,5920,simulate_fs:temp_K,150.0000000000
METRIC,2026-03-14T06:43:04Z,229161460985457,5920,simulate_fs:U_eV,8.0000000000
METRIC,2026-03-14T06:43:04Z,229161461025007,5920,simulate_fs:local_pair_site0_step0,0.4130448117
METRIC,2026-03-14T06:43:04Z,229161461054857,5920,simulate_fs:d_site0_step0,0.1591558826
METRIC,2026-03-14T06:43:04Z,229161461097237,5920,simulate_fs:step_pairing_norm_step0,0.6008116794
METRIC,2026-03-14T06:43:04Z,229161461126817,5920,simulate_fs:step_energy_norm_step0,1.9740987693
MODULE_END,2026-03-14T06:43:06Z,229163487425846,5920,simulate_fs:far_from_equilibrium_kinetic_lattices,2026548609
METRIC,2026-03-14T06:43:06Z,229163487491386,5920,simulate_fs:pairing_final,0.5343439507
METRIC,2026-03-14T06:43:06Z,229163487526946,5920,simulate_fs:energy_final_eV,1.9844734487
METRIC,2026-03-14T06:43:06Z,229163487556976,5920,simulate_fs:sign_ratio_final,0.1515151515
METRIC,2026-03-14T06:43:06Z,229163487586896,5920,simulate_fs:elapsed_ns,2026548189.0000000000
MODULE_START,2026-03-14T06:43:06Z,229163487624836,5920,simulate_fs,multi_correlated_fermion_boson_networks
METRIC,2026-03-14T06:43:06Z,229163487652216,5920,simulate_fs:sites,100.0000000000
METRIC,2026-03-14T06:43:06Z,229163487682566,5920,simulate_fs:steps,2350.0000000000
METRIC,2026-03-14T06:43:06Z,229163487721656,5920,simulate_fs:temp_K,100.0000000000
METRIC,2026-03-14T06:43:06Z,229163487760776,5920,simulate_fs:U_eV,7.4000000000
METRIC,2026-03-14T06:43:06Z,229163487790356,5920,simulate_fs:local_pair_site0_step0,0.5140029187
METRIC,2026-03-14T06:43:06Z,229163487819826,5920,simulate_fs:d_site0_step0,0.1796922566
METRIC,2026-03-14T06:43:06Z,229163487863856,5920,simulate_fs:step_pairing_norm_step0,0.7146742124
METRIC,2026-03-14T06:43:06Z,229163487893956,5920,simulate_fs:step_energy_norm_step0,1.8263057437
MODULE_END,2026-03-14T06:43:08Z,229165471049835,5920,simulate_fs:multi_correlated_fermion_boson_networks,1983424999
METRIC,2026-03-14T06:43:08Z,229165471125005,5920,simulate_fs:pairing_final,0.6620529551
METRIC,2026-03-14T06:43:08Z,229165471179265,5920,simulate_fs:energy_final_eV,1.8374852910
METRIC,2026-03-14T06:43:08Z,229165471209655,5920,simulate_fs:sign_ratio_final,0.1000000000
METRIC,2026-03-14T06:43:08Z,229165471239645,5920,simulate_fs:elapsed_ns,1983424339.0000000000
MODULE_START,2026-03-14T06:43:08Z,229165471293655,5920,simulate_fs,hubbard_hts_core
METRIC,2026-03-14T06:43:08Z,229165471313005,5920,simulate_fs:sites,100.0000000000
METRIC,2026-03-14T06:43:08Z,229165471343345,5920,simulate_fs:steps,700.0000000000
METRIC,2026-03-14T06:43:08Z,229165471373055,5920,simulate_fs:temp_K,95.0000000000
METRIC,2026-03-14T06:43:08Z,229165471402445,5920,simulate_fs:U_eV,8.0000000000
METRIC,2026-03-14T06:43:08Z,229165471432355,5920,simulate_fs:local_pair_site0_step0,0.5835096733
METRIC,2026-03-14T06:43:08Z,229165471461965,5920,simulate_fs:d_site0_step0,-0.1531025933
METRIC,2026-03-14T06:43:08Z,229165471500985,5920,simulate_fs:step_pairing_norm_step0,0.7158923070
METRIC,2026-03-14T06:43:08Z,229165471530465,5920,simulate_fs:step_energy_norm_step0,1.9745923269
MODULE_END,2026-03-14T06:43:08Z,229166086671330,5920,simulate_fs:hubbard_hts_core,615377675
METRIC,2026-03-14T06:43:08Z,229166086746700,5920,simulate_fs:pairing_final,0.6814645148
METRIC,2026-03-14T06:43:08Z,229166086790210,5920,simulate_fs:energy_final_eV,1.9844821502
METRIC,2026-03-14T06:43:08Z,229166086826830,5920,simulate_fs:sign_ratio_final,-0.0600000000
METRIC,2026-03-14T06:43:08Z,229166086870300,5920,simulate_fs:elapsed_ns,615377005.0000000000
MODULE_START,2026-03-14T06:43:08Z,229166086916450,5920,simulate_fs,hubbard_hts_core
METRIC,2026-03-14T06:43:08Z,229166086939350,5920,simulate_fs:sites,100.0000000000
METRIC,2026-03-14T06:43:08Z,229166086979240,5920,simulate_fs:steps,1400.0000000000
METRIC,2026-03-14T06:43:08Z,229166087031860,5920,simulate_fs:temp_K,95.0000000000
METRIC,2026-03-14T06:43:08Z,229166087073480,5920,simulate_fs:U_eV,8.0000000000
METRIC,2026-03-14T06:43:08Z,229166087118060,5920,simulate_fs:local_pair_site0_step0,0.5835096733
METRIC,2026-03-14T06:43:08Z,229166087157260,5920,simulate_fs:d_site0_step0,-0.1531025933
METRIC,2026-03-14T06:43:08Z,229166087205320,5920,simulate_fs:step_pairing_norm_step0,0.7158923070
METRIC,2026-03-14T06:43:08Z,229166087244870,5920,simulate_fs:step_energy_norm_step0,1.9745923269
MODULE_END,2026-03-14T06:43:10Z,229167280132800,5920,simulate_fs:hubbard_hts_core,1193216350
METRIC,2026-03-14T06:43:10Z,229167280201040,5920,simulate_fs:pairing_final,0.6848955228
METRIC,2026-03-14T06:43:10Z,229167280236210,5920,simulate_fs:energy_final_eV,1.9845738513
METRIC,2026-03-14T06:43:10Z,229167280266430,5920,simulate_fs:sign_ratio_final,-0.0600000000
METRIC,2026-03-14T06:43:10Z,229167280296440,5920,simulate_fs:elapsed_ns,1193216010.0000000000
MODULE_START,2026-03-14T06:43:10Z,229167280332710,5920,simulate_fs,hubbard_hts_core
METRIC,2026-03-14T06:43:10Z,229167280351360,5920,simulate_fs:sites,100.0000000000
METRIC,2026-03-14T06:43:10Z,229167280381220,5920,simulate_fs:steps,2100.0000000000
METRIC,2026-03-14T06:43:10Z,229167280411060,5920,simulate_fs:temp_K,95.0000000000
METRIC,2026-03-14T06:43:10Z,229167280440540,5920,simulate_fs:U_eV,8.0000000000
METRIC,2026-03-14T06:43:10Z,229167280470010,5920,simulate_fs:local_pair_site0_step0,0.5835096733
METRIC,2026-03-14T06:43:10Z,229167280500470,5920,simulate_fs:d_site0_step0,-0.1531025933
METRIC,2026-03-14T06:43:10Z,229167280539200,5920,simulate_fs:step_pairing_norm_step0,0.7158923070
METRIC,2026-03-14T06:43:10Z,229167280568550,5920,simulate_fs:step_energy_norm_step0,1.9745923269
MODULE_END,2026-03-14T06:43:11Z,229169055472315,5920,simulate_fs:hubbard_hts_core,1775139605
METRIC,2026-03-14T06:43:11Z,229169055539785,5920,simulate_fs:pairing_final,0.6709568146
METRIC,2026-03-14T06:43:11Z,229169055574445,5920,simulate_fs:energy_final_eV,1.9847169314
METRIC,2026-03-14T06:43:11Z,229169055605055,5920,simulate_fs:sign_ratio_final,-0.0200000000
METRIC,2026-03-14T06:43:11Z,229169055635165,5920,simulate_fs:elapsed_ns,1775139215.0000000000
MODULE_START,2026-03-14T06:43:11Z,229169055680435,5920,simulate_fs,hubbard_hts_core
METRIC,2026-03-14T06:43:11Z,229169055722755,5920,simulate_fs:sites,100.0000000000
METRIC,2026-03-14T06:43:11Z,229169055753455,5920,simulate_fs:steps,2800.0000000000
METRIC,2026-03-14T06:43:11Z,229169055783685,5920,simulate_fs:temp_K,95.0000000000
METRIC,2026-03-14T06:43:11Z,229169055813215,5920,simulate_fs:U_eV,8.0000000000
METRIC,2026-03-14T06:43:11Z,229169055854455,5920,simulate_fs:local_pair_site0_step0,0.5835096733
METRIC,2026-03-14T06:43:11Z,229169055887305,5920,simulate_fs:d_site0_step0,-0.1531025933
METRIC,2026-03-14T06:43:11Z,229169055926365,5920,simulate_fs:step_pairing_norm_step0,0.7158923070
METRIC,2026-03-14T06:43:11Z,229169055955975,5920,simulate_fs:step_energy_norm_step0,1.9745923269
MODULE_END,2026-03-14T06:43:14Z,229171418362465,5920,simulate_fs:hubbard_hts_core,2362682030
METRIC,2026-03-14T06:43:14Z,229171418424415,5920,simulate_fs:pairing_final,0.6711904864
METRIC,2026-03-14T06:43:14Z,229171418459385,5920,simulate_fs:energy_final_eV,1.9847213329
METRIC,2026-03-14T06:43:14Z,229171418489655,5920,simulate_fs:sign_ratio_final,-0.0400000000
METRIC,2026-03-14T06:43:14Z,229171418519735,5920,simulate_fs:elapsed_ns,2362681340.0000000000
MODULE_START,2026-03-14T06:43:14Z,229171418555635,5920,simulate_fs,qcd_lattice_fullscale
METRIC,2026-03-14T06:43:14Z,229171418574585,5920,simulate_fs:sites,81.0000000000
METRIC,2026-03-14T06:43:14Z,229171418608855,5920,simulate_fs:steps,700.0000000000
METRIC,2026-03-14T06:43:14Z,229171418645825,5920,simulate_fs:temp_K,140.0000000000
METRIC,2026-03-14T06:43:14Z,229171418675765,5920,simulate_fs:U_eV,9.0000000000
METRIC,2026-03-14T06:43:14Z,229171418705675,5920,simulate_fs:local_pair_site0_step0,0.6571004364
METRIC,2026-03-14T06:43:14Z,229171418735355,5920,simulate_fs:d_site0_step0,0.0809842964
METRIC,2026-03-14T06:43:14Z,229171418772875,5920,simulate_fs:step_pairing_norm_step0,0.5799614517
METRIC,2026-03-14T06:43:14Z,229171418802595,5920,simulate_fs:step_energy_norm_step0,2.2115701842
MODULE_END,2026-03-14T06:43:14Z,229172006165930,5920,simulate_fs:qcd_lattice_fullscale,587610295
METRIC,2026-03-14T06:43:14Z,229172006226010,5920,simulate_fs:pairing_final,0.5259685411
METRIC,2026-03-14T06:43:14Z,229172006261180,5920,simulate_fs:energy_final_eV,2.2212889009
METRIC,2026-03-14T06:43:14Z,229172006326530,5920,simulate_fs:sign_ratio_final,-0.2839506173
METRIC,2026-03-14T06:43:14Z,229172006410910,5920,simulate_fs:elapsed_ns,587609675.0000000000
MODULE_START,2026-03-14T06:43:14Z,229172006455200,5920,simulate_fs,qcd_lattice_fullscale
METRIC,2026-03-14T06:43:14Z,229172006474120,5920,simulate_fs:sites,81.0000000000
METRIC,2026-03-14T06:43:14Z,229172006504240,5920,simulate_fs:steps,1400.0000000000
METRIC,2026-03-14T06:43:14Z,229172006545630,5920,simulate_fs:temp_K,140.0000000000
METRIC,2026-03-14T06:43:14Z,229172006575290,5920,simulate_fs:U_eV,9.0000000000
METRIC,2026-03-14T06:43:14Z,229172006605380,5920,simulate_fs:local_pair_site0_step0,0.6571004364
METRIC,2026-03-14T06:43:14Z,229172006654530,5920,simulate_fs:d_site0_step0,0.0809842964
METRIC,2026-03-14T06:43:14Z,229172006698920,5920,simulate_fs:step_pairing_norm_step0,0.5799614517
METRIC,2026-03-14T06:43:14Z,229172006731030,5920,simulate_fs:step_energy_norm_step0,2.2115701842
MODULE_END,2026-03-14T06:43:16Z,229173181864910,5920,simulate_fs:qcd_lattice_fullscale,1175409710
METRIC,2026-03-14T06:43:16Z,229173181936570,5920,simulate_fs:pairing_final,0.5239388412
METRIC,2026-03-14T06:43:16Z,229173181971890,5920,simulate_fs:energy_final_eV,2.2213173311
METRIC,2026-03-14T06:43:16Z,229173182012300,5920,simulate_fs:sign_ratio_final,-0.2345679012
METRIC,2026-03-14T06:43:16Z,229173182042620,5920,simulate_fs:elapsed_ns,1175409090.0000000000
MODULE_START,2026-03-14T06:43:16Z,229173182085710,5920,simulate_fs,qcd_lattice_fullscale
METRIC,2026-03-14T06:43:16Z,229173182108210,5920,simulate_fs:sites,81.0000000000
METRIC,2026-03-14T06:43:16Z,229173182145760,5920,simulate_fs:steps,2100.0000000000
METRIC,2026-03-14T06:43:16Z,229173182179110,5920,simulate_fs:temp_K,140.0000000000
