problem,step,energy_norm,pairing_norm,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,700,0.0198448215,0.8511798216,-0.0200000000,0.00,0.00,612524353
hubbard_hts_core,1400,0.0198457385,0.8526344341,0.0600000000,0.00,0.00,1195523040
hubbard_hts_core,2100,0.0198471693,0.8466514792,0.0600000000,0.00,0.00,1786370919
hubbard_hts_core,2800,0.0198472133,0.8467519116,0.0200000000,0.00,0.00,2382438689
qcd_lattice_fullscale,700,0.0274233198,0.7625891545,0.0617283951,0.00,0.00,592314851
qcd_lattice_fullscale,1400,0.0274236708,0.7617488695,0.1851851852,0.00,0.00,1188690677
qcd_lattice_fullscale,2100,0.0274237041,0.7624996006,-0.0370370370,0.00,0.00,1801712376
qcd_lattice_fullscale,2200,0.0274237045,0.7620847378,-0.0864197531,0.00,0.00,1884000430
quantum_field_noneq,700,0.0271437134,0.6917989687,0.0937500000,0.00,0.00,594007188
quantum_field_noneq,1400,0.0271531747,0.6866775094,-0.1562500000,0.00,0.00,1192190452
quantum_field_noneq,2100,0.0271556379,0.6753403390,-0.0625000000,0.00,0.00,1802538923
quantum_field_noneq,2100,0.0271556379,0.6753403390,-0.0625000000,0.00,0.00,1795268380
dense_nuclear_fullscale,700,0.0376263911,0.8523896339,-0.0833333333,0.00,0.00,593709248
dense_nuclear_fullscale,1400,0.0376342712,0.8487277013,-0.0555555556,0.00,0.00,1238172573
dense_nuclear_fullscale,2100,0.0376343637,0.8483296752,-0.1388888889,0.00,0.00,1806355917
dense_nuclear_fullscale,2100,0.0376343637,0.8483296752,-0.1388888889,0.00,0.00,1781689162
quantum_chemistry_fullscale,700,0.0289407488,0.8756360754,-0.1071428571,0.00,0.00,598779583
quantum_chemistry_fullscale,1400,0.0289407676,0.8753978078,0.0000000000,0.00,0.00,1190302761
quantum_chemistry_fullscale,2100,0.0289407076,0.8753172657,0.3214285714,0.00,0.00,1783534269
quantum_chemistry_fullscale,2200,0.0289407122,0.8760053937,-0.0714285714,0.00,0.00,1867830961
spin_liquid_exotic,700,0.0216941228,0.9171581559,0.0666666667,0.00,0.00,597186654
spin_liquid_exotic,1400,0.0216947729,0.9165718174,0.0166666667,0.00,0.00,1192894818
spin_liquid_exotic,2100,0.0216951820,0.9160006172,-0.0500000000,0.00,0.00,1788182372
spin_liquid_exotic,2600,0.0216953341,0.9155089857,0.0500000000,0.00,0.00,2211824103
topological_correlated_materials,700,0.0160229621,0.8986319821,-0.0413223140,0.00,0.00,592954907
topological_correlated_materials,1400,0.0160240139,0.8973518295,0.0247933884,0.00,0.00,1188982971
topological_correlated_materials,2100,0.0160241767,0.8976533071,0.0578512397,0.00,0.00,1776669082
topological_correlated_materials,2500,0.0160244384,0.8977839528,0.0082644628,0.00,0.00,2195368989
correlated_fermions_non_hubbard,700,0.0237059022,0.8553869393,0.0888888889,0.00,0.00,595398103
correlated_fermions_non_hubbard,1400,0.0237063105,0.8557409168,0.0000000000,0.00,0.00,1225995091
correlated_fermions_non_hubbard,2100,0.0237062970,0.8558788465,0.0666666667,0.00,0.00,1799754227
correlated_fermions_non_hubbard,2400,0.0237062928,0.8557046267,0.2666666667,0.00,0.00,2043098834
multi_state_excited_chemistry,700,0.0209166651,0.9155058996,0.1111111111,0.00,0.00,592130627
multi_state_excited_chemistry,1400,0.0209192498,0.9137277212,-0.0617283951,0.00,0.00,1186874400
multi_state_excited_chemistry,2100,0.0209194750,0.9138157198,-0.1111111111,0.00,0.00,1776656839
multi_state_excited_chemistry,2300,0.0209196395,0.9140647835,-0.0864197531,0.00,0.00,1958434600
bosonic_multimode_systems,700,0.0160813338,0.8106131477,0.0250000000,0.00,0.00,593769064
bosonic_multimode_systems,1400,0.0160828747,0.8102789247,-0.0500000000,0.00,0.00,1189171127
bosonic_multimode_systems,2100,0.0160842292,0.8070942167,0.0500000000,0.00,0.00,1779666984
bosonic_multimode_systems,2200,0.0160844427,0.8046587036,0.0750000000,0.00,0.00,1862331008
multiscale_nonlinear_field_models,700,0.0237977322,0.8064205838,-0.1250000000,0.00,0.00,600775386
multiscale_nonlinear_field_models,1400,0.0237985603,0.8067416661,-0.1666666667,0.00,0.00,1193199552
multiscale_nonlinear_field_models,2100,0.0237985725,0.8065925293,0.2083333333,0.00,0.00,1787779144
multiscale_nonlinear_field_models,2300,0.0237985797,0.8066995601,-0.0208333333,0.00,0.00,1948970326
far_from_equilibrium_kinetic_lattices,700,0.0200422935,0.7767710634,-0.0707070707,0.00,0.00,592268564
far_from_equilibrium_kinetic_lattices,1400,0.0200437088,0.7765144152,0.0505050505,0.00,0.00,1182609212
far_from_equilibrium_kinetic_lattices,2100,0.0200446658,0.7730311699,0.0303030303,0.00,0.00,1780319770
far_from_equilibrium_kinetic_lattices,2400,0.0200451864,0.7684271177,0.0101010101,0.00,0.00,2043432165
multi_correlated_fermion_boson_networks,700,0.0183720874,0.8444253197,-0.0200000000,0.00,0.00,593728593
multi_correlated_fermion_boson_networks,1400,0.0183735134,0.8435197406,-0.1000000000,0.00,0.00,1193575379
multi_correlated_fermion_boson_networks,2100,0.0183744238,0.8432725225,0.0000000000,0.00,0.00,1784879814
multi_correlated_fermion_boson_networks,2350,0.0183748529,0.8414209971,0.0000000000,0.00,0.00,1999324640
