timestamp_ns,phase,fragment,neurons_active,cpu_ns,ink_pixels,total_pixels,ink_ratio,merkle_prefix
1771966913579361219,train,2046703546,2371741,2787261958,51200,102400,0.50000000,f451efca4133af8f
1771966916604009597,train,2051981635,3190610,2743863639,51200,102400,0.50000000,b41c169297ae745d
1771966919646980368,train,2059872339,3217901,2755129307,51200,102400,0.50000000,0a4b944c3624a259
1771966922686293126,train,206065757,2805754,2764589341,51200,102400,0.50000000,a79f758e141f7904
1771966925732033874,train,2067397446,2676348,2753837338,51200,102400,0.50000000,eb126c74b2a8f5f0
1771966928772990029,train,2068510087,2646617,2753482918,51200,102400,0.50000000,5cc95a1dbcbada54
1771966931813881865,train,2079519026,2052855,2746400906,51200,102400,0.50000000,589094cdde8e7638
1771966934865133475,train,2082949504,3135914,2744819019,51200,102400,0.50000000,617607951b1d0eb1
1771966936568783199,train,2087850246,2648437,1546618469,32768,65536,0.50000000,c4dbf7e15e4856bb
1771966939601454863,train,2088623970,2814723,2751577277,51200,102400,0.50000000,9746dba766599812
1771966942693569952,train,209220243,3147529,2808170764,51200,102400,0.50000000,84999a044f2b0a94
1771966945748840128,train,2093229706,2924393,2779388202,51200,102400,0.50000000,cc5c5ad5440c9789
1771966948775844466,train,2098828418,2746410,2741588581,51200,102400,0.50000000,dea734afc7b23ade
1771966951841919973,train,2101035605,3153463,2784725868,51200,102400,0.50000000,d5a038844003bab5
1771966954934058497,train,2104413478,3125545,2770879690,51200,102400,0.50000000,2d5af8795d42db65
1771966957965847383,train,2106649393,2887495,2742454774,51200,102400,0.50000000,10aeba5aaf9ce11c
1771966960996573698,train,2111177666,2918894,2758394076,51200,102400,0.50000000,bb9dd57ffff7e19f
1771966964062250381,train,2116132949,3677407,2773148252,51200,102400,0.50000000,9272c1751e1c1ab7
1771966967096217361,train,2116542410,3159314,2755685015,51200,102400,0.50000000,6042a0305b27e0fa
1771966970323886911,train,2125961987,2636058,2755684879,51200,102400,0.50000000,00a5082a8eee5720
1771966973356967883,train,2128181788,1863722,2761495407,51200,102400,0.50000000,a850cbcf8850d1a0
1771966976410236598,train,2131767139,2971913,2765703110,51200,102400,0.50000000,a8213ff7a17c310e
1771966979482322595,train,2136851012,1594735,2777984626,51200,102400,0.50000000,1fd613322f565d25
1771966982532123194,train,2137776807,2238091,2774646694,51200,102400,0.50000000,6f7312d0e7b05185
1771966985559427586,train,2142002305,2167155,2749875087,51200,102400,0.50000000,f14160565dba4101
1771966988592550233,train,2147357641,2807370,2744878689,51200,102400,0.50000000,2859cc2acd16f4be
1771966991631667164,train,2150538987,2673775,2767143504,51200,102400,0.50000000,22f5157ecc6d9daa
1771966994730262865,train,215093936,3183712,2789475583,51200,102400,0.50000000,f5ee6f8541318ee6
1771966997744751818,train,2152970898,2779759,2740633536,51200,102400,0.50000000,806eb77d950aa48b
1771967000776817790,train,2155812540,2615776,2731836095,51200,102400,0.50000000,efdd72f578727ea2
1771967003833038933,train,2157512838,2953470,2770066274,51201,102400,0.50000977,db9317a749dc79c4
1771967006852289142,train,216571367,2915725,2743996499,51200,102400,0.50000000,1470c6e595c5ec1e
1771967008495874392,train,216657071,3073627,1482065064,32768,65536,0.50000000,dc7670a3f4e38039
1771967011574815877,train,2178672922,3303063,2778888117,51200,102400,0.50000000,7cea219d79aa716b
1771967014641140072,train,2188050882,1370162,2774262559,51200,102400,0.50000000,19f6180a57eff5dd
1771967017698640157,train,2194377014,3813111,2764157606,51200,102400,0.50000000,83215145d829b554
1771967020731612750,train,2203617984,2921472,2756457047,51200,102400,0.50000000,d183f725b02e0e6e
1771967023799682452,train,2203858319,2732239,2771857035,51200,102400,0.50000000,cfd2b4faa41b43d1
1771967026845843105,train,2205179329,3011663,2747113018,51200,102400,0.50000000,eda66735d7fe5096
1771967029902702733,train,2206870115,3847377,2768751441,51201,102400,0.50000977,71da73d778c9dedc
1771967032972615663,train,2210475972,2717935,2784455842,51200,102400,0.50000000,68f8ea3370645471
1771967036030830651,train,2212990887,1757276,2782118323,51200,102400,0.50000000,35caab8bdc248d47
1771967039095798468,train,2214190880,3526976,2777444944,51200,102400,0.50000000,7005d2fa0fc61bfe
1771967042137331977,train,2220704498,2687832,2753513687,51200,102400,0.50000000,ba45946d8b13c3cb
1771967045203597470,train,2220787575,1813852,2781645971,51200,102400,0.50000000,9c997c8e445506d7
1771967048260743552,train,2228083941,4471386,2771461872,51200,102400,0.50000000,1bdfca892bb3b702
1771967051287008592,train,2238739625,3115774,2738598979,51201,102400,0.50000977,83567e78adc73a23
1771967054314496403,train,2257172177,2761824,2755553481,51200,102400,0.50000000,f17ec1e9769332c9
1771967057401400929,train,2268918028,3086257,2797142227,51200,102400,0.50000000,ec7e17676f15b4d2
1771967060419985645,train,2272064421,3105680,2730329361,51200,102400,0.50000000,848beee39393b02a
1771967063473254989,train,2272910022,2034695,2765908214,51200,102400,0.50000000,637a97864acb1505
1771967066516981394,train,2280761294,3015777,2762562437,51200,102400,0.50000000,c4fbf7f7700cbd20
1771967069548242622,train,2285337981,2636124,2742824693,51200,102400,0.50000000,1b3e6a6e9962338f
