step,timestamp_ns,radius_m,shell_thickness_m,v_over_c,v_m_s,negative_energy_j,power_proxy_w,feasible_now,warning,chain_hash,prev_hash
0,1772577260299324197,80.0,1.236,0.35,104927360.3,-7.676701961498007e+46,4.330813744164634e+37,False,requires_exotic_negative_energy,582b969f627189340d963a9c8cc23a02d78c660923f9116dd01d0f509a2dbcb1,GENESIS
1,1772577260299325197,80.52351151487385,1.2352823968022848,0.3504983010542729,105076747.19788446,-7.804194435664402e+46,4.402738662204519e+37,False,requires_exotic_negative_energy,48e877cb61d9e2b4221758ffdbd646266dbd46fe4e44b6ed9527bf8a7545064b,582b969f627189340d963a9c8cc23a02d78c660923f9116dd01d0f509a2dbcb1
2,1772577260299326197,80.98939168491158,1.2331581957841038,0.3509864499824277,105223090.56492604,-7.930403221200604e+46,4.473939386913626e+37,False,requires_exotic_negative_energy,daf10133903f0f96d93a97f633b0de967348b398423857f55b5cfb34462e7097,48e877cb61d9e2b4221758ffdbd646266dbd46fe4e44b6ed9527bf8a7545064b
3,1772577260299327197,81.34635357569265,1.2297120821367484,0.3514545014924757,105363408.87759396,-8.044296109181553e+46,4.538192094274723e+37,False,requires_exotic_negative_energy,68a1ff1ae0a0f9dc53054285d19a00a6bc7de163089c15e9e73c501d49efece7,daf10133903f0f96d93a97f633b0de967348b398423857f55b5cfb34462e7097
4,1772577260299328197,81.55510064218132,1.2250814415364981,0.35189291974675585,105494843.36367667,-8.136459004165748e+46,4.5901858194839845e+37,False,requires_exotic_negative_energy,a71be3ba961a968c7438e18e0ef37d854665ae486b0c7e5c816060d58181b2f8,68a1ff1ae0a0f9dc53054285d19a00a6bc7de163089c15e9e73c501d49efece7
5,1772577260299329197,81.59265273240283,1.219450883011253,0.35229277264012476,105614716.24541815,-8.200160427955563e+46,4.626122997070846e+37,False,requires_exotic_negative_energy,07a4de7ee73adb44576aba5723e092dc80fb3d5f89895b2622f8b64cf6a3f201,a71be3ba961a968c7438e18e0ef37d854665ae486b0c7e5c816060d58181b2f8
6,1772577260299330197,81.4548758829211,1.2130448791611603,0.3526459137780135,105720585.29516675,-8.232127791175219e+46,4.644157394744578e+37,False,requires_exotic_negative_energy,3f76e23994bffb464271ca9ba5d81909e2c564d69896da9067cbbca4ebe721ab,07a4de7ee73adb44576aba5723e092dc80fb3d5f89895b2622f8b64cf6a3f201
7,1772577260299331197,81.15693741078132,1.2061188171444088,0.3529451484468276,105810293.59204933,-8.232897863952483e+46,4.644591831535858e+37,False,requires_exotic_negative_energy,84f8e90802c9ac2ac4328b6ab0cbe5f64bc9f3dc6d2cbb5da2d329a74b9e24d9,3f76e23994bffb464271ca9ba5d81909e2c564d69896da9067cbbca4ebe721ab
8,1772577260299332197,80.7316362026173,1.1989488171971536,0.3531843801952939,105882013.46595368,-8.20666924324433e+46,4.629794947193718e+37,False,requires_exotic_negative_energy,a3794bbb766c78649c860dc29e3bb548f5ecce63bbe6e71965e7f44dc5aac562,84f8e90802c9ac2ac4328b6ab0cbe5f64bc9f3dc6d2cbb5da2d329a74b9e24d9
9,1772577260299333197,80.2257920128958,1.1918207245910488,0.35335873504038334,105934283.73352726,-8.160670532432092e+46,4.6038447605121645e+37,False,requires_exotic_negative_energy,f60d5aca0084bcf42bc228a827de4109627ff73b3fc58e3c96478e302c64e6df,a3794bbb766c78649c860dc29e3bb548f5ecce63bbe6e71965e7f44dc5aac562
10,1772577260299334197,79.69509125939922,1.185018713884303,0.35346466076730243,105966039.46756576,-8.104141649346402e+46,4.571953973942925e+37,False,requires_exotic_negative_energy,7b35832b3e151e724cac06f1a8254a197e06ded3f46299c162b34cb5cca4f868,f60d5aca0084bcf42bc228a827de4109627ff73b3fc58e3c96478e302c64e6df
11,1772577260299335197,79.19795672225865,1.1788139597788074,0.35349999930046677,105976633.69328521,-8.047085330678943e+46,4.539765634429967e+37,False,requires_exotic_negative_energy,21d458bfe833f53013eaac18bce5def3a6b19f1383e44d12bb48dace859844b6,7b35832b3e151e724cac06f1a8254a197e06ded3f46299c162b34cb5cca4f868
12,1772577260299336197,78.78911600750732,1.1734538262405152,0.35346403067100934,105965850.56944928,-7.998968553728191e+46,4.512620540092791e+37,False,requires_exotic_negative_energy,8de67f38749dbbdf722902bea4cf3841a854a81ba0516dee529999b0afad981d,21d458bfe833f53013eaac18bce5def3a6b19f1383e44d12bb48dace859844b6
13,1772577260299337197,78.51357679796678,1.1691520048787178,0.35335748768505093,105933909.78580615,-7.967539619811592e+46,4.494889897473978e+37,False,requires_exotic_negative_energy,8c7d7a5c37e3eb50fc2f51c54152f3173646b23ecbb243f83a951cfd38976b64,8de67f38749dbbdf722902bea4cf3841a854a81ba0516dee529999b0afad981d
14,1772577260299338197,78.40167213264331,1.1660799957359282,0.35318254099388985,105881462.087244,-7.957888452252497e+46,4.489445188362979e+37,False,requires_exotic_negative_energy,c3abd6ddd743b64b113cb86a025b7ea31cc485e0b2234824bb1c85fcc86749ad,8c7d7a5c37e3eb50fc2f51c54152f3173646b23ecbb243f83a951cfd38976b64
15,1772577260299339197,78.46572116053898,1.1643602701223839,0.35294275487028337,105809576.01585372,-7.971833024446247e+46,4.497312023003175e+37,False,requires_exotic_negative_energy,23c1d0f2ab40b8576c9b4e6655b6eb93347b5bdc912066deff4430e6ecbef84a,c3abd6ddd743b64b113cb86a025b7ea31cc485e0b2234824bb1c85fcc86749ad
16,1772577260299340197,78.69867297349187,1.1640613880713888,0.35264301459181074,105719716.14100881,-8.007677859610362e+46,4.517533897652553e+37,False,requires_exotic_negative_energy,2c0f50f7c8b9ce3e4b9dc77b79d3744b87b9d41fe41ce53782890f3f8a28e2d0,23c1d0f2ab40b8576c9b4e6655b6eb93347b5bdc912066deff4430e6ecbef84a
17,1772577260299341197,79.0748828132091,1.1651952650671393,0.3522894269107731,105613713.22099201,-8.060365010043886e+46,4.547257369578748e+37,False,requires_exotic_negative_energy,cc19b5a08601a3c1e00dce9b7c13a2ddbab49705a89a9ffd9e6fc4177a0d93aa,2c0f50f7c8b9ce3e4b9dc77b79d3744b87b9d41fe41ce53782890f3f8a28e2d0
18,1772577260299342197,79.55293520288171,1.1677166970119708,0.3518891956384022,105493726.90407948,-8.122016718795074e+46,4.582038199803758e+37,False,requires_exotic_negative_energy,e3dfa8e5ef319dc5144050ede24f244a31f7ad0a4f10693359c1689482a18c18,cc19b5a08601a3c1e00dce9b7c13a2ddbab49705a89a9ffd9e6fc4177a0d93aa
19,1772577260299343197,80.08020321581148,1.171525162371081,0.3514504748781638,105362201.72899197,-8.182840183244025e+46,4.616351775753996e+37,False,requires_exotic_negative_energy,184a985cd34016542dfc4c5438e8f8a192ca1912453a59cc90972aa293bc8764,e3dfa8e5ef319dc5144050ede24f244a31f7ad0a4f10693359c1689482a18c18
20,1772577260299344197,80.59864196891395,1.1764688296489099,0.35098220289830023,105221817.32113615,-8.232321115136288e+46,4.644266458515921e+37,False,requires_exotic_negative_energy,90f7edc5a8932584d238abf5981bd3f30eec7bf2ed460ca2e57275c76a3c4da9,184a985cd34016542dfc4c5438e8f8a192ca1912453a59cc90972aa293bc8764
21,1772577260299345197,81.05117855795007,1.1823506104317347,0.3504939200282095,105075433.79931235,-8.260578337525961e+46,4.660207779113081e+37,False,requires_exotic_negative_energy,79157eea296ccfa609769e3f8ec1985a430005b4d0e5c39de367e771e59689b5,90f7edc5a8932584d238abf5981bd3f30eec7bf2ed460ca2e57275c76a3c4da9
22,1772577260299346197,81.3879949913901,1.1889360166807768,0.34999557428874367,104926033.50514406,-8.259702582658533e+46,4.659713721738518e+37,False,requires_exotic_negative_energy,eb7c46b569874f48c58362a9d7086af38735be01f3d0ed9ab9cc991bd0ccc9e2,79157eea296ccfa609769e3f8ec1985a430005b4d0e5c39de367e771e59689b5
23,1772577260299347197,81.5720124591782,1.195962509030338,0.3494973187164136,104776660.24240303,-8.224880045118407e+46,4.640068576604337e+37,False,requires_exotic_negative_energy,561a72bda4edea893d53c4e5a467fb5493e2b53b4660ca10a7f5ec62d542b610,eb7c46b569874f48c58362a9d7086af38735be01f3d0ed9ab9cc991bd0ccc9e2
24,1772577260299348197,81.58297319459741,1.20314996340382,0.34900930451071205,104630357.26413685,-8.155120709583444e+46,4.600713826265733e+37,False,requires_exotic_negative_energy,293ed6188092281906c46e16cc6677e944f1fbeed900d2a094c408ad57ec6148,561a72bda4edea893d53c4e5a467fb5493e2b53b4660ca10a7f5ec62d542b610
25,1772577260299349197,81.4196705729515,1.2102118386766763,0.3485414742188627,104490105.27101648,-8.053474731093662e+46,4.54337021661533e+37,False,requires_exotic_negative_energy,a6af51aa27947bffe47d75c971c2ff476b402e3d59fb2d96a16a258ed876f8b4,293ed6188092281906c46e16cc6677e944f1fbeed900d2a094c408ad57ec6148
26,1772577260299350197,81.10008194418089,1.2168666001668134,0.34810335917154206,104358761.68409343,-7.926712952717916e+46,4.47185752082776e+37,False,requires_exotic_negative_energy,1baed6f8786c1c2190e52b95023c2671a501d16b4c8405ba07ba138c9f2906d6,a6af51aa27947bffe47d75c971c2ff476b402e3d59fb2d96a16a258ed876f8b4
27,1772577260299351197,80.6593895763868,1.222848943533935,0.347703885296513,104239002.4291917,-7.784544838487902e+46,4.391653335986752e+37,False,requires_exotic_negative_energy,e2c6e99114ad6bd81eaa35b40f6be16b168af9e43b219b92ac7985956db191c4,1baed6f8786c1c2190e52b95023c2671a501d16b4c8405ba07ba138c9f2906d6
28,1772577260299352197,80.14610757688759,1.227920371626369,0.3473511912664222,104133267.41898885,-7.638522088930184e+46,4.309274557454377e+37,False,requires_exotic_negative_energy,d1a21ae59d29a6a65ac16ba10b0494ba5c910ab40e5f8c0a8e591947df8f49a4,e2c6e99114ad6bd81eaa35b40f6be16b168af9e43b219b92ac7985956db191c4
29,1772577260299353197,79.61674116299149,1.2318787026098874,0.3470524626857228,104043710.84350613,-7.500810551985587e+46,4.231584552043079e+37,False,requires_exotic_negative_energy,facbf0ae99d154916fc19367903042396f0888d2fd0d2a751b5d7c96f71a7388,d1a21ae59d29a6a65ac16ba10b0494ba5c910ab40e5f8c0a8e591947df8f49a4
30,1772577260299354197,79.12956622257701,1.234566130319413,0.3468137856949122,103972157.28176297,-7.383002308353502e+46,4.165122995601701e+37,False,requires_exotic_negative_energy,92baadc9d3f99062af8758b93353b5e03f9f361a6b6803dc05e99b3265bca2a0,facbf0ae99d154916fc19367903042396f0888d2fd0d2a751b5d7c96f71a7388
31,1772577260299355197,78.73821394844283,1.2358755154928358,0.3466400229746761,103920064.52875462,-7.295093926429512e+46,4.115529455228094e+37,False,requires_exotic_negative_energy,5686275cf0a739462a7b3c4e0ad285dfb1e61e9514bff92bc3fa2b4ce29689ce,92baadc9d3f99062af8758b93353b5e03f9f361a6b6803dc05e99b3265bca2a0
32,1772577260299356197,78.48576678905903,1.2357546570752949,0.3465347146761646,103888493.89509606,-7.244695525219919e+46,4.087097181872017e+37,False,requires_exotic_negative_energy,2271ca34286c7a92c3d9f6b2ab3ad76d3b54e7080d10790c8c36685930aea64f,5686275cf0a739462a7b3c4e0ad285dfb1e61e9514bff92bc3fa2b4ce29689ce
33,1772577260299357197,78.40001566951887,1.234208373310507,0.3465000062957972,103878088.58443251,-7.236480434089314e+46,4.0824626357145075e+37,False,requires_exotic_negative_energy,cad6265cadc0861e8e5441f723b563cea97b0262fe1f4637fafad7b9a030b529,2271ca34286c7a92c3d9f6b2ab3ad76d3b54e7080d10790c8c36685930aea64f
34,1772577260299358197,78.49040059677522,1.2312983096525938,0.34653660496403627,103889060.58914344,-7.271853628321994e+46,4.1024184339891067e+37,False,requires_exotic_negative_energy,20a869b3edfad8e8752b2128b5b37467e85b543ec9df65fb4986079c091b8f67,cad6265cadc0861e8e5441f723b563cea97b0262fe1f4637fafad7b9a030b529
35,1772577260299359197,78.74697144602146,1.2271404811563589,0.346643765038679,103921186.37132004,-7.348814949576992e+46,4.145836186760005e+37,False,requires_exotic_negative_energy,2fd551bda2e2e785ac1e7cd4b29d90ac806cb1084f70dc6da077f5cbacd2e843,20a869b3edfad8e8752b2128b5b37467e85b543ec9df65fb4986079c091b8f67
36,1772577260299360197,79.14148333119931,1.221900647323161,0.3468193032961836,103973811.41701038,-7.462014487739051e+46,4.209697740610096e+37,False,requires_exotic_negative_energy,6e034959c272ac7a6791f0dc9e54ad90cc6f86974b323190cff77846eb82c0ac,2fd551bda2e2e785ac1e7cd4b29d90ac806cb1084f70dc6da077f5cbacd2e843
37,1772577260299361197,79.63050597455813,1.215787703792678,0.34705964341152845,104045863.57094562,-7.603026851952153e+46,4.289249908727881e+37,False,requires_exotic_negative_energy,1aa0741572544e8d37a281b2624ac6da5e14f3922fe2c58d786b302efe499eb6,6e034959c272ac7a6791f0dc9e54ad90cc6f86974b323190cff77846eb82c0ac
38,1772577260299362197,80.16020477687451,1.2090453543329611,0.34735988882039487,104135874.88007289,-7.760888885136033e+46,4.378307822715345e+37,False,requires_exotic_negative_energy,11b8bbb253a782c86030b2f2388e255888cac19cde249f3304324717baa4e16f,1aa0741572544e8d37a281b2624ac6da5e14f3922fe2c58d786b302efe499eb6
39,1772577260299363197,80.67226725892263,1.2019423951402552,0.3477139224792186,104242011.5008664,-7.922935493622201e+46,4.46972646613109e+37,False,requires_exotic_negative_energy,89691a8240fbadf5d28a81c2792c7060524dadcf7bdf844bfbaa8351cbd80c7a,11b8bbb253a782c86030b2f2388e255888cac19cde249f3304324717baa4e16f
40,1772577260299364197,81.11032245532328,1.19476199878289,0.3481145314906484,104362111.06109989,-8.075924466956007e+46,4.556035241923443e+37,False,requires_exotic_negative_energy,83f917cfc7b2ac7190b2f3280af935840acc006dd4df09e54225b30cf15ef5e5,89691a8240fbadf5d28a81c2792c7060524dadcf7bdf844bfbaa8351cbd80c7a
41,1772577260299365197,81.42614657469133,1.1877904250045819,0.34855355405536,104493726.71489224,-8.207370976560255e+46,4.630190830257034e+37,False,requires_exotic_negative_energy,b4bb19f54662d67f26f74f7593ff093a0b9f9249a9b274b66003bf578aecb53f,83f917cfc7b2ac7190b2f3280af935840acc006dd4df09e54225b30cf15ef5e5
42,1772577260299366197,81.5849717691118,1.1813056084517992,0.34902204575630374,104634176.99347077,-8.306936237299283e+46,4.686360602356111e+37,False,requires_exotic_negative_energy,9e73361ebb8bbf9b0c4e51a5e02bc5eac43de88892c3e94c13d1c21364e173c1,b4bb19f54662d67f26f74f7593ff093a0b9f9249a9b274b66003bf578aecb53f
43,1772577260299367197,81.56931359117856,1.1755660782964794,0.3495104617875988,104780600.43601932,-8.367659848749714e+46,4.720617846206893e+37,False,requires_exotic_negative_energy,341f56f5c92f756611843f53af89a85cf3acb7cdfa5bb68bc7af2b9ce61b37e4,9e73361ebb8bbf9b0c4e51a5e02bc5eac43de88892c3e94c13d1c21364e173c1
44,1772577260299368197,81.38089578874883,1.1708006514937803,0.3500088514154362,104930013.8875904,-8.386816084270184e+46,4.731424842296435e+37,False,requires_exotic_negative_energy,724ca5aab17d91ea53c0ffde64a02460fdb464335e7bf165f4075b49a2f89e69,341f56f5c92f756611843f53af89a85cf3acb7cdfa5bb68bc7af2b9ce61b37e4
45,1772577260299369197,81.04046054425139,1.1671993105721516,0.3505070607091461,105079373.27635014,-8.366222459655788e+46,4.719806942712795e+37,False,requires_exotic_negative_energy,153dfd858c9d271c1bbcab2c9c18f101a47c9ffb8540038e284fb83b5814f6ff,724ca5aab17d91ea53c0ffde64a02460fdb464335e7bf165f4075b49a2f89e69
46,1772577260299370197,80.58548504856469,1.16490562962945,0.3509949394120924,105225635.63191226,-8.3119266568227e+46,4.689175949046588e+37,False,requires_exotic_negative_energy,07eb225b5f21b27e04ccac2f23d55bbf5e1beba58a12ace96e3b634ba54eec51,153dfd858c9d271c1bbcab2c9c18f101a47c9ffb8540038e284fb83b5814f6ff
47,1772577260299371197,80.06605578295787,1.1640110504867325,0.35146254773771396,105365821.08123161,-8.23331933504404e+46,4.644829604580119e+37,False,requires_exotic_negative_energy,a31552bf1ee906a9e4b9da025ba6adc85963fd8fff4a4b60e2dc412f16ebab7e,07eb225b5f21b27e04ccac2f23d55bbf5e1beba58a12ace96e3b634ba54eec51
48,1772577260299372197,79.5393546933359,1.1645512371914113,0.35190035887755844,105497073.55898537,-8.141830050783459e+46,4.593215897065259e+37,False,requires_exotic_negative_energy,e3ab99ee8282625c211ad6e87b007134bd9a642c79688ccd062eac1d8585dd85,a31552bf1ee906a9e4b9da025ba6adc85963fd8fff4a4b60e2dc412f16ebab7e
49,1772577260299373197,79.06336425240309,1.1665046542042288,0.3522994530955157,105616718.99556036,-8.049430047361651e+46,4.541088407058866e+37,False,requires_exotic_negative_energy,c1ec4c053fe70d192f4b14205316eeda0cb80ef0b884577ba80afe01c0e0d4dc,e3ab99ee8282625c211ad6e87b007134bd9a642c79688ccd062eac1d8585dd85
50,1772577260299374197,78.69048439494729,1.1697934249532478,0.35265169945387453,105722319.7971543,-7.967174174914773e+46,4.494683731624302e+37,False,requires_exotic_negative_energy,6d019f390250d207a9ad276c4603073ddca5f55067a0da022fb06b56129c0989,c1ec4c053fe70d192f4b14205316eeda0cb80ef0b884577ba80afe01c0e0d4dc
51,1772577260299375197,78.46176401299272,1.1742864365270207,0.3529499214688123,105811724.50804222,-7.903971369439975e+46,4.45902784971136e+37,False,requires_exotic_negative_energy,cd9e1ca9498436f1dcf2d4cfba6d1eb365ab3084328aac0d428fa35c45b2dbad,6d019f390250d207a9ad276c4603073ddca5f55067a0da022fb06b56129c0989
52,1772577260299376197,78.40238204306502,1.1798045667326198,0.35318804332033865,105883111.6432148,-7.865702496468985e+46,4.437438453396678e+37,False,requires_exotic_negative_energy,4513de45fe6fb9493659310f97be0bce0360fbfda28b8bdc5c4f5eb75ab86fa3,cd9e1ca9498436f1dcf2d4cfba6d1eb365ab3084328aac0d428fa35c45b2dbad
53,1772577260299377197,78.51887561508155,1.186127825132214,0.35336121363788664,105935026.79836516,-7.854734203642353e+46,4.431250687665787e+37,False,requires_exotic_negative_energy,d56316e1ff01c536407f03d707a4e46fe67c1ac72ad0e688ff16e9975c7b51cc,4513de45fe6fb9493659310f97be0bce0360fbfda28b8bdc5c4f5eb75ab86fa3
54,1772577260299378197,78.79842040516532,1.1930041233676079,0.3534659043396097,105966412.28116447,-7.869827663485851e+46,4.439765667622681e+37,False,requires_exotic_negative_energy,42871bb904c905087e0dd152334b3d56364c85d409e749b5ff0054f6c09009b9,d56316e1ff01c536407f03d707a4e46fe67c1ac72ad0e688ff16e9975c7b51cc
55,1772577260299379197,79.21024241554028,1.2001593251275697,0.3534999825116837,105976628.66013467,-7.906416018821025e+46,4.460406999402482e+37,False,requires_exotic_negative_energy,4b4789958abf7debe5ed675bd22dd520d2450fc1539b7e314d8687627e66ddad,42871bb904c905087e0dd152334b3d56364c85d409e749b5ff0054f6c09009b9
56,1772577260299380197,79.70900576415477,1.207308175097475,0.3534627538631818,105965467.79209228,-7.957214114713838e+46,4.48906476063554e+37,False,requires_exotic_negative_energy,700c01d3b617f3ee9cf52074af3bd267326d3fb137a098e26aa585f79fda5806,4b4789958abf7debe5ed675bd22dd520d2450fc1539b7e314d8687627e66ddad
57,1772577260299381197,80.23980353546072,1.214165671188524,0.3533549768711965,105933157.06274915,-8.01311317895055e+46,4.520600234709751e+37,False,requires_exotic_negative_energy,5aa4a5f642ed3c645befc4d904e54a13a2a4e78844ff66d9fb11f1f8be12399a,700c01d3b617f3ee9cf52074af3bd267326d3fb137a098e26aa585f79fda5806
58,1772577260299382197,80.74420226901411,1.220458426671647,0.35317884732802224,105880354.75407451,-8.064290495160113e+46,4.549471933199731e+37,False,requires_exotic_negative_energy,dbde19c0b51730d2606d139dbb370efd5a48eca20a1792fc4966bf17c70de8aa,5aa4a5f642ed3c645befc4d904e54a13a2a4e78844ff66d9fb11f1f8be12399a
59,1772577260299383197,81.16667467167544,1.22593556924367,0.3529379536052269,105808136.63280094,-8.101429854380673e+46,4.570424113988895e+37,False,requires_exotic_negative_energy,b8b0cdb79cb01e16607ccdcd665d8c6f9f2bc23a9fe5a93b005a06cf1fa42f0d,dbde19c0b51730d2606d139dbb370efd5a48eca20a1792fc4966bf17c70de8aa
60,1772577260299384197,81.4607124011642,1.2303787425143697,0.3526372035460387,105717974.03331326,-8.116913806910336e+46,4.579159390513341e+37,False,requires_exotic_negative_energy,e3ea0c5dbaadb25f285778d2ceade0df4a269ddda0b5ebf182cde73969d4a7f4,b8b0cdb79cb01e16607ccdcd665d8c6f9f2bc23a9fe5a93b005a06cf1fa42f0d
61,1772577260299385197,81.59394598842097,1.233610811186687,0.35228272447550507,105611703.88144843,-8.105829929058305e+46,4.572906417455251e+37,False,requires_exotic_negative_energy,4d6e3afadcac3217448b06e0a60c60dc568a7c949ec5b52e71737425da6c1d3b,e3ea0c5dbaadb25f285778d2ceade0df4a269ddda0b5ebf182cde73969d4a7f4
62,1772577260299386197,81.5517082664536,1.235502922882039,0.3518817383655632,105491491.26992509,-8.06664405338576e+46,4.550799693787854e+37,False,requires_exotic_negative_energy,32bb85185d53ecc6baaac5e312fe7881b33547a2dccc8dd07f8cc6cd48e1d000,4d6e3afadcac3217448b06e0a60c60dc568a7c949ec5b52e71737425da6c1d3b
63,1772577260299387197,81.33864902165769,1.235979645078036,0.35144241469834614,105359785.34787251,-8.001437689232852e+46,4.514013503637869e+37,False,requires_exotic_negative_energy,ca94054ee749fd991f7e06162c3044a54702da58abca1f116bf69706cb166b84,32bb85185d53ecc6baaac5e312fe7881b33547a2dccc8dd07f8cc6cd48e1d000
64,1772577260299388197,80.97822311693213,1.2350219723651077,0.35097370402540906,105219269.42314188,-7.915676696908045e+46,4.465631413759131e+37,False,requires_exotic_negative_energy,9e4d88a5e8fe616463bcea172216aa9e56d5fbade719a5c2c8315da2a3ef89a9,ca94054ee749fd991f7e06162c3044a54702da58abca1f116bf69706cb166b84
65,1772577260299389197,80.51010843712363,1.232668084132207,0.350485155613854,105072806.29398979,-7.81755628981784e+46,4.410276756285056e+37,False,requires_exotic_negative_energy,be63ce41f17b1277905e026c429bfc928de83834246f2f96a62d7e7bde59988e,9e4d88a5e8fe616463bcea172216aa9e56d5fbade719a5c2c8315da2a3ef89a9
66,1772577260299390197,79.98583790513536,1.2290118224750561,0.34998672289453664,104923379.92391801,-7.717033105515828e+46,4.353566571316848e+37,False,requires_exotic_negative_energy,af1c20c7aed28f284e30af078a7cbedc9bb7920d9defb9f3f1b959191cad4500,be63ce41f17b1277905e026c429bfc928de83834246f2f96a62d7e7bde59988e
67,1772577260299391197,79.46312642304294,1.224198951007925,0.34948856067605005,104774034.6479552,-7.624692113813427e+46,4.301472372789891e+37,False,requires_exotic_negative_energy,f8dcd98d7a957a9be92d38bdb262c87a7e232ff5bc26c72d83a5e6db4dd4cec3,af1c20c7aed28f284e30af078a7cbedc9bb7920d9defb9f3f1b959191cad4500
68,1772577260299392197,78.99951726318778,1.2184213437283133,0.3490008182559443,104627813.14896081,-7.550598114066404e+46,4.259672220318956e+37,False,requires_exotic_negative_energy,7951ee5c7431d9d31447ba516f0a73cba3e57174dd101a542ca58d74fe347282,f8dcd98d7a957a9be92d38bdb262c87a7e232ff5bc26c72d83a5e6db4dd4cec3
69,1772577260299393197,78.64604735331973,1.2119093356061656,0.348533432644225,104487694.46758965,-7.50325394391295e+46,4.2329629923412366e+37,False,requires_exotic_negative_energy,3b6c2bdd9a006949ebbd4e452a8f75e0767a75d461af9c74334d05d83f31a7cf,7951ee5c7431d9d31447ba516f0a73cba3e57174dd101a542ca58d74fe347282
70,1772577260299394197,78.4416288198887,1.204922539855482,0.34809592611188717,104356533.30886903,-7.488745073709125e+46,4.224777808807188e+37,False,requires_exotic_negative_energy,3d0ff0b8a0a0e2b18490f238789468daba3d38e4e47bab083132dd1b9d551603,3b6c2bdd9a006949ebbd4e452a8f75e0767a75d461af9c74334d05d83f31a7cf
71,1772577260299395197,78.40876530351456,1.197739497974733,0.3476972121891266,104237001.88192582,-7.510111136009793e+46,4.2368314793462407e+37,False,requires_exotic_negative_energy,9620c6199fb0c84995185baf7b37dd8a9087146fefbef3d41c97cbd375b84826,3d0ff0b8a0a0e2b18490f238789468daba3d38e4e47bab083132dd1b9d551603
72,1772577260299396197,78.5510746207894,1.190646575176305,0.34734541406571817,104131535.45778942,-7.566963188817487e+46,4.2689045822123395e+37,False,requires_exotic_negative_energy,5d198efc53e560a7d672e424f0a9fc1d5d0d5e58a3c7a0e3a5c0aacc08bc163b,9620c6199fb0c84995185baf7b37dd8a9087146fefbef3d41c97cbd375b84826
73,1772577260299397197,78.8528904929319,1.1839265439091584,0.34704769909337896,104042282.75444844,-7.655365044793852e+46,4.3187765161225315e+37,False,requires_exotic_negative_energy,ae8be9c57d7f3681be07613b12b9111b10d956b5974c5b1e7eb63c79eaf3fb75,5d198efc53e560a7d672e424f0a9fc1d5d0d5e58a3c7a0e3a5c0aacc08bc163b
74,1772577260299398197,79.28098718543525,1.17784731061363,0.34681013276187767,103971062.15998964,-7.768009489343351e+46,4.382324913742429e+37,False,requires_exotic_negative_energy,5748b2ae8d5e6dc1be2599db51199d3ae5de400424e0f16edf01c9a5be66cf23,ae8be9c57d7f3681be07613b12b9111b10d956b5974c5b1e7eb63c79eaf3fb75
75,1772577260299399197,79.78823719984356,1.1726512351370824,0.34663755512390565,103919324.68570617,-7.894728309824485e+46,4.453813374820693e+37,False,requires_exotic_negative_energy,d6d95ea992e0ace92965b3446bc4603c09a8c7b3546970684ff6a56e907290f3,5748b2ae8d5e6dc1be2599db51199d3ae5de400424e0f16edf01c9a5be66cf23
76,1772577260299400197,80.31879935660697,1.168545468611601,0.3465334821863644,103888124.40394941,-8.02336026527939e+46,4.526381131575721e+37,False,requires_exotic_negative_energy,d43415c5c3b62ae7c66824a58fcdad6f1ae38426796f6ecfce3df0de50c0afb1,d6d95ea992e0ace92965b3446bc4603c09a8c7b3546970684ff6a56e907290f3
77,1772577260299401197,80.8142661331693,1.1656936949920615,0.3465000342770725,103878096.97300781,-8.140953449114424e+46,4.5927213619672395e+37,False,requires_exotic_negative_energy,956f6bdb1360756182671dd0e36c90c842f972f86c70091bfdcbe52fe3261ab4,d43415c5c3b62ae7c66824a58fcdad6f1ae38426796f6ecfce3df0de50c0afb1
78,1772577260299402197,81.22009352076736,1.1642096054933826,0.3465378928463111,103889446.68653622,-8.235203603173863e+46,4.645892615018018e+37,False,requires_exotic_negative_energy,92216f18d2d29fee1965231515b69ffc210917ebf860846c64d5830551b2cf10,956f6bdb1360756182671dd0e36c90c842f972f86c70091bfdcbe52fe3261ab4
79,1772577260299403197,81.49160556203614,1.1641523660805615,0.34664628658331076,103921942.31138316,-8.295949814890243e+46,4.680162608815701e+37,False,requires_exotic_negative_energy,c75c8263bb262d10fca428b47d564796e5c1e8fb0e4a8c14cefa872bcac8c0b8,92216f18d2d29fee1965231515b69ffc210917ebf860846c64d5830551b2cf10
80,1772577260299404197,81.59891255324816,1.165524258708358,0.34682300713053543,103974921.79861474,-8.316494640139597e+46,4.691752978222718e+37,False,requires_exotic_negative_energy,2db0043636b2f5e1fee23d91b826b3d6c1fca47838e25055ce3cb4f91e582c29,c75c8263bb262d10fca428b47d564796e5c1e8fb0e4a8c14cefa872bcac8c0b8
81,1772577260299405197,81.53020148544721,1.1682705903469595,0.3470644540756085,104047305.77175479,-8.294514052458998e+46,4.679352623003848e+37,False,requires_exotic_negative_energy,b23cf891293aa340bd5ea1736ef684fa68e2e496abb743e845613d84eee95bbb,2db0043636b2f5e1fee23d91b826b3d6c1fca47838e25055ce3cb4f91e582c29
