problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,0,1.6852422843,0.2319805484,0.0600000000,17.64,63.70,1031340
hubbard_hts_core,100,-1.0400000129,0.2407834251,0.0800000000,17.64,63.70,88412579
hubbard_hts_core,200,-1.0400000000,0.2407834265,-0.0200000000,17.64,63.67,174208469
hubbard_hts_core,300,-1.0400000000,0.2407834265,0.0600000000,17.64,63.67,262357879
hubbard_hts_core,400,-1.0400000000,0.2407834265,0.1600000000,17.64,63.67,348986609
hubbard_hts_core,500,-1.0400000000,0.2407834265,0.0200000000,17.64,63.67,438901518
hubbard_hts_core,600,-1.0400000000,0.2407834265,0.1200000000,17.64,63.67,528473718
hubbard_hts_core,700,-1.0400000000,0.2407834265,0.0200000000,17.64,63.67,617921218
hubbard_hts_core,800,-1.0400000000,0.2407834265,-0.0400000000,17.64,63.67,705077548
hubbard_hts_core,900,-1.0400000000,0.2407834265,-0.0200000000,17.64,63.67,791101617
hubbard_hts_core,1000,-1.0400000000,0.2407834265,0.2400000000,17.64,63.67,877789287
hubbard_hts_core,1100,-1.0400000000,0.2407834265,-0.0400000000,17.64,63.65,964852377
hubbard_hts_core,1200,-1.0400000000,0.2407834265,-0.2000000000,17.64,63.65,1051640717
hubbard_hts_core,1300,-1.0400000000,0.2407834265,0.0800000000,17.64,63.65,1138899736
hubbard_hts_core,1400,-1.0400000000,0.2407834265,0.0600000000,17.64,63.65,1225120226
hubbard_hts_core,1500,-1.0400000000,0.2407834265,0.1000000000,17.64,63.65,1310985076
hubbard_hts_core,1600,-1.0400000000,0.2407834265,-0.0600000000,17.64,63.65,1397044856
hubbard_hts_core,1700,-1.0400000000,0.2407834265,-0.1800000000,17.64,63.65,1482960855
hubbard_hts_core,1800,-1.0400000000,0.2407834265,-0.1800000000,17.64,63.65,1568361075
hubbard_hts_core,1900,-1.0400000000,0.2407834265,0.1000000000,17.64,63.65,1654422695
hubbard_hts_core,2000,-1.0400000000,0.2407834265,0.0200000000,17.64,63.65,1740816665
hubbard_hts_core,2100,-1.0400000000,0.2407834265,0.0600000000,17.64,63.65,1826863565
hubbard_hts_core,2200,-1.0400000000,0.2407834265,0.1000000000,17.64,63.66,1913078084
hubbard_hts_core,2300,-1.0400000000,0.2407834265,0.0400000000,17.64,63.65,1999824804
hubbard_hts_core,2400,-1.0400000000,0.2407834265,0.1200000000,17.64,63.65,2086541714
hubbard_hts_core,2500,-1.0400000000,0.2407834265,0.0200000000,17.64,63.65,2172793264
hubbard_hts_core,2600,-1.0400000000,0.2407834265,0.1400000000,17.64,63.65,2259346343
hubbard_hts_core,2700,-1.0400000000,0.2407834265,0.0200000000,17.64,63.65,2346032933
qcd_lattice_fullscale,0,2.0393453313,0.1160876861,-0.0864197531,17.64,63.65,932200
qcd_lattice_fullscale,100,-0.8604938223,0.1198189484,-0.1111111111,17.64,63.65,86570109
qcd_lattice_fullscale,200,-0.8604938272,0.1198189490,-0.0617283951,17.64,63.65,173397079
qcd_lattice_fullscale,300,-0.8604938272,0.1198189490,0.1851851852,17.64,63.65,259824799
qcd_lattice_fullscale,400,-0.8604938272,0.1198189490,-0.1851851852,17.64,63.65,345692639
qcd_lattice_fullscale,500,-0.8604938272,0.1198189490,-0.0864197531,17.64,63.65,431270979
qcd_lattice_fullscale,600,-0.8604938272,0.1198189490,0.0370370370,17.64,63.65,517249638
qcd_lattice_fullscale,700,-0.8604938272,0.1198189490,0.2345679012,17.64,63.64,602752678
qcd_lattice_fullscale,800,-0.8604938272,0.1198189490,-0.1111111111,17.64,63.64,691485978
qcd_lattice_fullscale,900,-0.8604938272,0.1198189490,-0.0123456790,17.64,63.64,779882608
qcd_lattice_fullscale,1000,-0.8604938272,0.1198189490,-0.0864197531,17.64,63.63,866907767
qcd_lattice_fullscale,1100,-0.8604938272,0.1198189490,0.1111111111,17.64,63.63,952966217
qcd_lattice_fullscale,1200,-0.8604938272,0.1198189490,-0.0617283951,17.64,63.63,1039583777
qcd_lattice_fullscale,1300,-0.8604938272,0.1198189490,0.0617283951,17.64,63.63,1125574777
qcd_lattice_fullscale,1400,-0.8604938272,0.1198189490,0.2592592593,17.64,63.63,1212713386
qcd_lattice_fullscale,1500,-0.8604938272,0.1198189490,0.0123456790,17.64,63.62,1299505996
qcd_lattice_fullscale,1600,-0.8604938272,0.1198189490,-0.0617283951,17.64,63.62,1385092016
qcd_lattice_fullscale,1700,-0.8604938272,0.1198189490,0.0370370370,17.64,63.62,1472264056
qcd_lattice_fullscale,1800,-0.8604938272,0.1198189490,-0.0617283951,17.64,63.62,1558686525
qcd_lattice_fullscale,1900,-0.8604938272,0.1198189490,0.2345679012,17.64,63.62,1645513845
qcd_lattice_fullscale,2000,-0.8604938272,0.1198189490,-0.0123456790,17.64,63.62,1732017545
qcd_lattice_fullscale,2100,-0.8604938272,0.1198189490,-0.1111111111,17.64,63.62,1819409425
quantum_field_noneq,0,1.5070349546,0.0627410471,-0.3750000000,17.64,63.62,929071
quantum_field_noneq,100,-1.2687500067,0.0658457356,-0.0625000000,17.64,63.62,87372970
quantum_field_noneq,200,-1.2687500000,0.0658457361,0.0000000000,17.64,63.62,173341050
quantum_field_noneq,300,-1.2687500000,0.0658457361,0.0625000000,17.64,63.62,260709970
quantum_field_noneq,400,-1.2687500000,0.0658457361,-0.2812500000,17.64,63.62,346781419
quantum_field_noneq,500,-1.2687500000,0.0658457361,-0.1250000000,17.64,63.62,433509999
quantum_field_noneq,600,-1.2687500000,0.0658457361,-0.0625000000,17.64,63.62,519915399
quantum_field_noneq,700,-1.2687500000,0.0658457361,-0.2812500000,17.64,63.62,605905689
quantum_field_noneq,800,-1.2687500000,0.0658457361,-0.0937500000,17.64,63.62,692231289
quantum_field_noneq,900,-1.2687500000,0.0658457361,-0.0625000000,17.64,63.62,779971328
quantum_field_noneq,1000,-1.2687500000,0.0658457361,-0.1562500000,17.64,63.62,865538248
quantum_field_noneq,1100,-1.2687500000,0.0658457361,0.0625000000,17.64,63.62,951199868
quantum_field_noneq,1200,-1.2687500000,0.0658457361,-0.3125000000,17.64,63.62,1047294508
quantum_field_noneq,1300,-1.2687500000,0.0658457361,0.0625000000,17.64,63.62,1140622847
quantum_field_noneq,1400,-1.2687500000,0.0658457361,0.1875000000,17.64,63.62,1226526617
quantum_field_noneq,1500,-1.2687500000,0.0658457361,-0.1875000000,17.64,63.62,1312999317
quantum_field_noneq,1600,-1.2687500000,0.0658457361,0.2500000000,17.64,63.57,1399959467
quantum_field_noneq,1700,-1.2687500000,0.0658457361,-0.0312500000,17.64,63.57,1487228056
quantum_field_noneq,1800,-1.2687500000,0.0658457361,0.2187500000,17.64,63.57,1576978886
quantum_field_noneq,1900,-1.2687500000,0.0658457361,-0.2500000000,17.64,63.57,1667660636
quantum_field_noneq,2000,-1.2687500000,0.0658457361,0.0937500000,17.64,63.57,1756174475
dense_nuclear_fullscale,0,2.3127270078,0.2922050098,-0.0833333333,17.64,63.57,993250
dense_nuclear_fullscale,100,-1.1000000001,0.3043995743,-0.1111111111,17.64,63.57,86709560
