event,timestamp_utc,timestamp_ns,pid,detail,value
INIT,2026-03-14T20:27:52Z,32083020257914,3941,activation,100PCT_INCONDITIONNELLE
INIT,2026-03-14T20:27:52Z,32083020257914,3941,modules_reels,ultra_forensic_logger_v3+memory_tracker
INIT,2026-03-14T20:27:52Z,32083020257914,3941,version,3.0_cycle17_NL03_NV01_NV02_AC01_NANO_ANOMALY
HW_SAMPLE,2026-03-14T20:27:52Z,32083020257914,3941,init:cpu_delta_pct,0.0000
HW_SAMPLE,2026-03-14T20:27:52Z,32083020257914,3941,init:mem_used_pct,63.2023
HW_SAMPLE,2026-03-14T20:27:52Z,32083020257914,3941,init:mem_total_kb,65849832
HW_SAMPLE,2026-03-14T20:27:52Z,32083020257914,3941,init:mem_avail_kb,24231216
HW_SAMPLE,2026-03-14T20:27:52Z,32083020257914,3941,init:vm_rss_kb,2228
HW_SAMPLE,2026-03-14T20:27:52Z,32083020257914,3941,init:vm_peak_kb,8844
HW_SAMPLE,2026-03-14T20:27:52Z,32083050796240,3941,simulate_adv:cpu_delta_pct,17.3913
HW_SAMPLE,2026-03-14T20:27:52Z,32083050796240,3941,simulate_adv:mem_used_pct,63.2023
HW_SAMPLE,2026-03-14T20:27:52Z,32083050796240,3941,simulate_adv:vm_rss_kb,7196
HW_SAMPLE,2026-03-14T20:27:52Z,32083050796240,3941,simulate_adv:vm_peak_kb,8844
HW_SAMPLE,2026-03-14T20:27:52Z,32083069467268,3941,simulate_adv:cpu_delta_pct,14.2857
HW_SAMPLE,2026-03-14T20:27:52Z,32083069467268,3941,simulate_adv:mem_used_pct,63.2023
HW_SAMPLE,2026-03-14T20:27:52Z,32083069467268,3941,simulate_adv:vm_rss_kb,7196
HW_SAMPLE,2026-03-14T20:27:52Z,32083069467268,3941,simulate_adv:vm_peak_kb,8844
HW_SAMPLE,2026-03-14T20:27:52Z,32083085993686,3941,simulate_adv:cpu_delta_pct,15.3846
HW_SAMPLE,2026-03-14T20:27:52Z,32083085993686,3941,simulate_adv:mem_used_pct,63.2023
HW_SAMPLE,2026-03-14T20:27:52Z,32083085993686,3941,simulate_adv:vm_rss_kb,7196
HW_SAMPLE,2026-03-14T20:27:52Z,32083085993686,3941,simulate_adv:vm_peak_kb,8844
HW_SAMPLE,2026-03-14T20:27:52Z,32083103133014,3941,simulate_adv:cpu_delta_pct,21.4286
HW_SAMPLE,2026-03-14T20:27:52Z,32083103133014,3941,simulate_adv:mem_used_pct,63.2023
HW_SAMPLE,2026-03-14T20:27:52Z,32083103133014,3941,simulate_adv:vm_rss_kb,7196
HW_SAMPLE,2026-03-14T20:27:52Z,32083103133014,3941,simulate_adv:vm_peak_kb,8844
HW_SAMPLE,2026-03-14T20:27:52Z,32083120032542,3941,simulate_adv:cpu_delta_pct,9.0909
HW_SAMPLE,2026-03-14T20:27:52Z,32083120032542,3941,simulate_adv:mem_used_pct,63.2023
HW_SAMPLE,2026-03-14T20:27:52Z,32083120032542,3941,simulate_adv:vm_rss_kb,7196
HW_SAMPLE,2026-03-14T20:27:52Z,32083120032542,3941,simulate_adv:vm_peak_kb,8844
HW_SAMPLE,2026-03-14T20:27:52Z,32083145420109,3941,simulate_adv:cpu_delta_pct,22.7273
HW_SAMPLE,2026-03-14T20:27:52Z,32083145420109,3941,simulate_adv:mem_used_pct,63.2023
HW_SAMPLE,2026-03-14T20:27:52Z,32083145420109,3941,simulate_adv:vm_rss_kb,7200
HW_SAMPLE,2026-03-14T20:27:52Z,32083145420109,3941,simulate_adv:vm_peak_kb,8844
HW_SAMPLE,2026-03-14T20:27:52Z,32083170528196,3941,simulate_adv:cpu_delta_pct,5.8824
HW_SAMPLE,2026-03-14T20:27:52Z,32083170528196,3941,simulate_adv:mem_used_pct,63.2023
HW_SAMPLE,2026-03-14T20:27:52Z,32083170528196,3941,simulate_adv:vm_rss_kb,7200
HW_SAMPLE,2026-03-14T20:27:52Z,32083170528196,3941,simulate_adv:vm_peak_kb,8844
HW_SAMPLE,2026-03-14T20:27:52Z,32083191233364,3941,simulate_adv:cpu_delta_pct,17.6471
HW_SAMPLE,2026-03-14T20:27:52Z,32083191233364,3941,simulate_adv:mem_used_pct,63.2023
HW_SAMPLE,2026-03-14T20:27:52Z,32083191233364,3941,simulate_adv:vm_rss_kb,7200
HW_SAMPLE,2026-03-14T20:27:52Z,32083191233364,3941,simulate_adv:vm_peak_kb,8844
HW_SAMPLE,2026-03-14T20:27:52Z,32083210634911,3941,simulate_adv:cpu_delta_pct,13.3333
HW_SAMPLE,2026-03-14T20:27:52Z,32083210634911,3941,simulate_adv:mem_used_pct,63.2023
HW_SAMPLE,2026-03-14T20:27:52Z,32083210634911,3941,simulate_adv:vm_rss_kb,7204
HW_SAMPLE,2026-03-14T20:27:52Z,32083210634911,3941,simulate_adv:vm_peak_kb,8844
HW_SAMPLE,2026-03-14T20:27:52Z,32083229076629,3941,simulate_adv:cpu_delta_pct,14.2857
HW_SAMPLE,2026-03-14T20:27:52Z,32083229076629,3941,simulate_adv:mem_used_pct,63.2023
HW_SAMPLE,2026-03-14T20:27:52Z,32083229076629,3941,simulate_adv:vm_rss_kb,7204
HW_SAMPLE,2026-03-14T20:27:52Z,32083229076629,3941,simulate_adv:vm_peak_kb,8844
HW_SAMPLE,2026-03-14T20:27:52Z,32083249389787,3941,simulate_adv:cpu_delta_pct,12.5000
HW_SAMPLE,2026-03-14T20:27:52Z,32083249389787,3941,simulate_adv:mem_used_pct,63.2023
HW_SAMPLE,2026-03-14T20:27:52Z,32083249389787,3941,simulate_adv:vm_rss_kb,7204
HW_SAMPLE,2026-03-14T20:27:52Z,32083249389787,3941,simulate_adv:vm_peak_kb,8844
HW_SAMPLE,2026-03-14T20:27:52Z,32083270922504,3941,simulate_adv:cpu_delta_pct,17.6471
HW_SAMPLE,2026-03-14T20:27:52Z,32083270922504,3941,simulate_adv:mem_used_pct,63.2023
HW_SAMPLE,2026-03-14T20:27:52Z,32083270922504,3941,simulate_adv:vm_rss_kb,7208
HW_SAMPLE,2026-03-14T20:27:52Z,32083270922504,3941,simulate_adv:vm_peak_kb,8844
HW_SAMPLE,2026-03-14T20:27:52Z,32083292467901,3941,simulate_adv:cpu_delta_pct,12.5000
HW_SAMPLE,2026-03-14T20:27:52Z,32083292467901,3941,simulate_adv:mem_used_pct,63.2023
HW_SAMPLE,2026-03-14T20:27:52Z,32083292467901,3941,simulate_adv:vm_rss_kb,7208
HW_SAMPLE,2026-03-14T20:27:52Z,32083292467901,3941,simulate_adv:vm_peak_kb,8844
