mode,run,seed,rc,wins,losses,win_rate,nqubits_per_sec,nqubit_avg_score,baseline_avg_score,latency_p50_ns,latency_p95_ns,latency_p99_ns,used_hardware_entropy,margin_mean,margin_std,scenario_latency_mean_ns,max_qubits_width
hardware_preferred,0,0,0,235,125,0.652777777778,8815998.308,0.961560207422,0.940066951016,145290,194230,248540,True,0.021493256406041668,0.05216932219932466,155148.90277777778,36
hardware_preferred,1,0,0,242,118,0.672222222222,10020451.463,0.961233717786,0.934656648489,127950,175390,188910,True,0.0265770692969,0.05249036339292334,136815.51666666666,36
hardware_preferred,2,0,0,235,125,0.652777777778,10157455.678,0.961403137771,0.936347691733,126890,176530,193250,True,0.025055446038211113,0.05334651330220938,134886.32222222222,36
hardware_preferred,3,0,0,242,118,0.672222222222,10220160.093,0.961505646489,0.942520704327,128390,159820,187710,True,0.018984942162424998,0.05268217293867732,134155.40833333333,36
hardware_preferred,4,0,0,231,129,0.641666666667,10258638.807,0.962514083367,0.941985750929,127030,174650,189750,True,0.020528332437319444,0.04991316149350548,133482.84722222222,36
hardware_preferred,5,0,0,215,145,0.597222222222,10074157.996,0.959289511815,0.938338109418,127370,179100,207700,True,0.020951402396594446,0.054594051600428364,136030.59722222222,36
hardware_preferred,6,0,0,228,132,0.633333333333,10153759.754,0.962775787552,0.938615892316,127680,174140,177650,True,0.024159895235722224,0.053258177630065726,134939.15555555557,36
hardware_preferred,7,0,0,236,124,0.655555555556,10066355.056,0.960869316847,0.936529805905,128510,167190,204820,True,0.02433951094257778,0.05444140380988746,135973.90277777778,36
hardware_preferred,8,0,0,228,132,0.633333333333,9586094.685,0.961789044531,0.938033301476,130080,186390,198470,True,0.023755743055766665,0.053600592306231,143008.20833333334,36
hardware_preferred,9,0,0,242,118,0.672222222222,9807488.153,0.962814383784,0.941317799376,129700,182800,191340,True,0.02149658440808611,0.048617215986161325,139741.23611111112,36
hardware_preferred,10,0,0,247,113,0.686111111111,10000626.031,0.962010317585,0.937119468187,128150,176760,208800,True,0.02489084939849722,0.05481070012919902,136741.81944444444,36
hardware_preferred,11,0,0,251,109,0.697222222222,9876166.781,0.962830814666,0.937506725756,129580,177830,196020,True,0.025324088910330556,0.046933889226364746,138447.98611111112,36
hardware_preferred,12,0,0,245,115,0.680555555556,10070462.064,0.961927372679,0.937270597804,128200,162830,190070,True,0.024656774874677777,0.05274310056204415,136075.90555555557,36
hardware_preferred,13,0,0,240,120,0.666666666667,9203642.926,0.959689744208,0.938497985148,131050,196640,211110,True,0.021191759059530555,0.048677161021259165,149023.125,36
hardware_preferred,14,0,0,249,111,0.691666666667,7394531.858,0.963121942496,0.937326555892,180930,225070,259790,True,0.025795386604091666,0.05088330341893796,184939.425,36
hardware_preferred,15,0,0,216,144,0.6,9477233.72,0.960434843135,0.943784211384,133720,180780,218040,True,0.016650631751805554,0.05336079401617433,144508.23611111112,36
hardware_preferred,16,0,0,242,118,0.672222222222,10077376.859,0.96264115465,0.937292573546,127030,167030,197200,True,0.025348581104316665,0.05132043662453486,135956.54166666666,36
hardware_preferred,17,0,0,258,102,0.716666666667,10011931.879,0.961826028782,0.93430707991,129510,177720,196780,True,0.02751894887151111,0.05357919446676942,136928.98611111112,36
hardware_preferred,18,0,0,232,128,0.644444444444,10208824.131,0.959811857482,0.939527075998,126710,175680,193510,True,0.020284781483605557,0.05067837926027061,134396.875,36
hardware_preferred,19,0,0,248,112,0.688888888889,9709312.994,0.961761975396,0.936279522356,133070,183670,198180,True,0.025482453039761113,0.05381812675249091,141212.93333333332,36
hardware_preferred,20,0,0,222,138,0.616666666667,9599713.837,0.960390299147,0.941354041855,128480,180730,198060,True,0.019036257291208333,0.05378100321632391,142627.48611111112,36
hardware_preferred,21,0,0,226,134,0.627777777778,10121171.915,0.962625684735,0.937818138619,127030,165030,204430,True,0.02480754611590556,0.054645067356441306,135431.79166666666,36
hardware_preferred,22,0,0,225,135,0.625,10309701.173,0.961138096261,0.942917065865,126610,164560,178190,True,0.018221030396458334,0.05116663697466442,133031.56944444444,36
hardware_preferred,23,0,0,233,127,0.647222222222,10331574.882,0.959838981373,0.938227489551,127240,155740,175160,True,0.02161149182206389,0.052008918059365014,132768.76388888888,36
hardware_preferred,24,0,0,234,126,0.65,10121389.194,0.962944103919,0.940456608006,126850,175770,194870,True,0.022487495912961113,0.05193365787777786,135453.01666666666,36
hardware_preferred,25,0,0,239,121,0.663888888889,10138434.897,0.96339889663,0.940385665708,128070,160510,187630,True,0.023013230921955556,0.05160808291251362,135160.51388888888,36
hardware_preferred,26,0,0,239,121,0.663888888889,10418864.18,0.964441229467,0.937786457743,126730,149000,181550,True,0.026654771723977778,0.052542392499395345,131765.07222222222,36
hardware_preferred,27,0,0,235,125,0.652777777778,10356536.935,0.960338629519,0.936825453343,126630,158110,174380,True,0.023513176175666665,0.054169513555844075,132375.90555555557,36
hardware_preferred,28,0,0,239,121,0.663888888889,9788661.06,0.961309707788,0.938986772103,127360,183690,198010,True,0.02232293568549167,0.050913785204638545,140044.29166666666,36
hardware_preferred,29,0,0,223,137,0.619444444444,10105610.649,0.962493688308,0.940769595276,126920,180830,201820,True,0.021724093031944443,0.04973824908737631,135660.48611111112,36
deterministic_seeded,0,1,0,247,113,0.686111111111,10066817.502,0.962723751798,0.940151442496,128939,176160,192710,False,0.022572309302347222,0.04726312032607912,136048.34722222222,36
deterministic_seeded,1,2,0,244,116,0.677777777778,9206154.738,0.964751083615,0.941196772426,136420,190120,213140,False,0.023554311188763888,0.051096520531153364,148733.31666666668,36
deterministic_seeded,2,3,0,232,128,0.644444444444,9950463.866,0.961350553693,0.940048574945,129890,176490,197250,False,0.021301978748480555,0.05133401536778466,137699.81944444444,36
deterministic_seeded,3,4,0,238,122,0.661111111111,10169016.315,0.961752171061,0.939304730635,128190,162490,181280,False,0.022447440425925003,0.04885956098129349,134668.26666666666,36
deterministic_seeded,4,5,0,229,131,0.636111111111,9910573.786,0.960279671985,0.942190655381,128700,177570,189280,False,0.018089016604091665,0.048316849245074144,138287.625,36
deterministic_seeded,5,6,0,237,123,0.658333333333,9899336.126,0.963872240068,0.941370848251,128750,178810,194429,False,0.022501391817008335,0.05191436786640746,138398.375,36
deterministic_seeded,6,7,0,230,130,0.638888888889,10011699.187,0.960779211338,0.940508284782,127420,173550,188240,False,0.02027092655641389,0.05191364392268776,136592.68055555556,36
deterministic_seeded,7,8,0,248,112,0.688888888889,10163696.824,0.96146624983,0.93653192143,127140,168770,187060,False,0.024934328400530555,0.05104614851505948,134863.1277777778,36
deterministic_seeded,8,9,0,231,129,0.641666666667,10114483.308,0.963755271045,0.941333310634,127340,168930,185350,False,0.022421960410836113,0.05180803043888159,135411.26666666666,36
deterministic_seeded,9,10,0,230,130,0.638888888889,10281678.202,0.962068006452,0.943077058577,126840,162650,179800,False,0.018990947875394446,0.049088176293993285,133254.51388888888,36
deterministic_seeded,10,11,0,238,122,0.661111111111,10171516.183,0.960595824205,0.937016257483,126770,172910,190630,False,0.023579566722294443,0.05303062812335781,134756.06944444444,36
deterministic_seeded,11,12,0,226,134,0.627777777778,10238854.6,0.960198908618,0.937343619012,126670,164470,179120,False,0.02285528960553611,0.055064792731142106,133803.7111111111,36
deterministic_seeded,12,13,0,229,131,0.636111111111,10240693.896,0.96271975317,0.938727938494,126940,161540,182700,False,0.023991814676088886,0.0544825583640707,133918.40277777778,36
deterministic_seeded,13,14,0,227,133,0.630555555556,10159003.523,0.960030961856,0.941106844148,127830,165560,188810,False,0.018924117707894445,0.051904100759032845,134872.875,36
deterministic_seeded,14,15,0,233,127,0.647222222222,9937628.564,0.959922500896,0.936318099014,127110,176360,192840,False,0.023604401882858332,0.0542133128164283,137971.45833333334,36
deterministic_seeded,15,16,0,226,134,0.627777777778,10234085.413,0.963398477518,0.940246135079,126770,171670,183600,False,0.023152342439355555,0.052107188928703994,133921.48611111112,36
deterministic_seeded,16,17,0,224,136,0.622222222222,10245975.583,0.960884716809,0.938694710925,126610,171330,188730,False,0.022190005884744443,0.0523734687958911,133857.98611111112,36
deterministic_seeded,17,18,0,237,123,0.658333333333,10344435.636,0.959741274732,0.936014624942,126580,154510,176020,False,0.02372664978973611,0.05323894985264082,132491.57222222222,36
deterministic_seeded,18,19,0,246,114,0.683333333333,9657857.927,0.962257402639,0.938759157356,128950,180470,200300,False,0.02349824528283889,0.05332444716173693,141744.65277777778,36
deterministic_seeded,19,20,0,251,109,0.697222222222,9890225.367,0.963390143571,0.937210184421,127320,177420,189890,False,0.02617995915067222,0.04890798165647818,138558.73611111112,36
deterministic_seeded,20,21,0,236,124,0.655555555556,10082749.566,0.962514471869,0.937252273122,127070,175000,193150,False,0.025262198746872223,0.054757015022470344,135972.375,36
deterministic_seeded,21,22,0,238,122,0.661111111111,10309279.194,0.960281030552,0.936885262096,126860,165800,178630,False,0.023395768455769444,0.05066083597241885,133041.3777777778,36
deterministic_seeded,22,23,0,260,100,0.722222222222,10165070.458,0.963255918086,0.933361965234,127370,168670,180420,False,0.029893952852008333,0.05133284695545252,134795.65277777778,36
deterministic_seeded,23,24,0,249,111,0.691666666667,9875779.738,0.962772597058,0.938144168802,127590,177930,199490,False,0.024628428256641667,0.04820118479052832,138811.625,36
deterministic_seeded,24,25,0,230,130,0.638888888889,10170042.505,0.961914614106,0.937291556806,127040,164220,186920,False,0.024623057300744444,0.05104743634326343,134845.01388888888,36
deterministic_seeded,25,26,0,237,123,0.658333333333,10161541.288,0.959168777685,0.933196221966,126710,174550,188070,False,0.025972555718427777,0.05436885091934999,134980.54166666666,36
deterministic_seeded,26,27,0,234,126,0.65,10489993.857,0.960629028481,0.940604108576,126620,150890,176960,False,0.020024919905891666,0.051361001092461916,130779.57222222222,36
deterministic_seeded,27,28,0,235,125,0.652777777778,10517009.949,0.960856808941,0.937381748234,126610,147900,166560,False,0.023475060707741666,0.05383790997555153,130446.96111111112,36
deterministic_seeded,28,29,0,241,119,0.669444444444,10362100.945,0.96213908428,0.936709959942,126460,156850,178370,False,0.025429124337986112,0.05187435931047229,132402.18055555556,36
deterministic_seeded,29,30,0,225,135,0.625,10366514.923,0.961725524214,0.940835483961,126370,160200,178350,False,0.02089004025323889,0.05072368263485588,132316.04166666666,36
baseline_neutralized,0,1,0,281,79,0.780555555556,10079273.083,0.976551527248,0.940151442496,126660,174420,191970,False,0.03640008475241667,0.043206046722279366,136088.57222222222,36
baseline_neutralized,1,2,0,284,76,0.788888888889,10018344.105,0.977801971799,0.941196772426,126550,177170,191469,False,0.036605199372155554,0.0462040889470086,136860.45833333334,36
baseline_neutralized,2,3,0,276,84,0.766666666667,10262848.032,0.975699339149,0.940048574945,126310,169970,184240,False,0.03565076420470555,0.047385276344284306,133747.90277777778,36
baseline_neutralized,3,4,0,282,78,0.783333333333,10470617.702,0.975985019021,0.939304730635,126640,154130,186010,False,0.03668028838635556,0.04410140126032911,131005.26666666666,36
baseline_neutralized,4,5,0,273,87,0.758333333333,10355019.799,0.975095783906,0.942190655381,126140,162420,201140,False,0.03290512852492222,0.04398966229138075,132501.73888888888,36
baseline_neutralized,5,6,0,267,93,0.741666666667,10019224.387,0.977303461044,0.941370848251,127550,175740,194550,False,0.03593261279258611,0.046979534094809254,136736.65555555557,36
baseline_neutralized,6,7,0,273,87,0.758333333333,9619013.584,0.975325375547,0.940508284782,128350,182580,199760,False,0.03481709076535,0.04631665038098802,142478.70833333334,36
baseline_neutralized,7,8,0,288,72,0.8,10246363.024,0.975813991515,0.93653192143,126500,157740,188850,False,0.03928207008504722,0.047295894026304366,133799.43055555556,36
baseline_neutralized,8,9,0,272,88,0.755555555556,10062721.1,0.977219392419,0.941333310634,127600,172630,189590,False,0.03588608178494722,0.04693249953998156,136168.01666666666,36
baseline_neutralized,9,10,0,268,92,0.744444444444,10265253.75,0.976102576822,0.943077058577,126760,170240,185240,False,0.03302551824483611,0.04457948317901853,133516.29444444444,36
baseline_neutralized,10,11,0,279,81,0.775,9897271.623,0.975267968413,0.937016257483,127510,182050,200109,False,0.038251710929425,0.04803313614826406,138489.26388888888,36
baseline_neutralized,11,12,0,272,88,0.755555555556,10096134.431,0.975016552959,0.937343619012,128460,163950,193090,False,0.03767293394712223,0.05048675066192607,135684.82222222222,36
baseline_neutralized,12,13,0,277,83,0.769444444444,10100071.873,0.976592675577,0.938727938494,127290,176090,188560,False,0.037864737082930554,0.048941816504156466,135668.26388888888,36
baseline_neutralized,13,14,0,270,90,0.75,10047639.567,0.974749401438,0.941106844148,128550,171190,188880,False,0.03364255728923611,0.046664738138642615,136299.01388888888,36
baseline_neutralized,14,15,0,279,81,0.775,10040823.718,0.974766482728,0.936318099014,127830,176590,189560,False,0.038448383714683336,0.049727452974905675,136556.125,36
baseline_neutralized,15,16,0,275,85,0.763888888889,10141625.588,0.976944825365,0.940246135079,128290,167610,188440,False,0.03669869028661944,0.04697744944606844,135104.98611111112,36
baseline_neutralized,16,17,0,273,87,0.758333333333,9890584.429,0.975406356898,0.938694710925,129300,181200,201450,False,0.03671164597345278,0.04749821692995152,138462.73611111112,36
baseline_neutralized,17,18,0,280,80,0.777777777778,10228186.996,0.97475548871,0.936014624942,127270,161000,176580,False,0.03874086376835833,0.049248346231198385,133926.90277777778,36
baseline_neutralized,18,19,0,280,80,0.777777777778,10070981.436,0.97623602878,0.938759157356,127700,171240,180700,False,0.03747687142338334,0.048571367864419575,136103.68055555556,36
baseline_neutralized,19,20,0,290,70,0.805555555556,9895629.383,0.977015530233,0.937210184421,128450,179530,198160,False,0.03980534581224167,0.04540020470643817,138467.4611111111,36
baseline_neutralized,20,21,0,282,78,0.783333333333,10147688.124,0.976487462497,0.937252273122,126840,167570,189950,False,0.039235189374977775,0.049910102641911154,135013.90277777778,36
baseline_neutralized,21,22,0,286,74,0.794444444444,9892046.177,0.974881297853,0.936885262096,129580,180820,194900,False,0.037996035757194443,0.04658146692061827,138670.48611111112,36
baseline_neutralized,22,23,0,290,70,0.805555555556,9675556.884,0.977062248365,0.933361965234,129180,183420,192510,False,0.04370028313089445,0.04782796340526753,141620.90277777778,36
baseline_neutralized,23,24,0,294,66,0.816666666667,9863703.579,0.97672660851,0.938144168802,128260,180540,192590,False,0.03858243970868333,0.04430055054934208,138952.8777777778,36
baseline_neutralized,24,25,0,287,73,0.797222222222,10023807.537,0.976099903378,0.937291556806,128340,177640,189330,False,0.03880834657283889,0.04746462705139087,136859.70833333334,36
