problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,0,1.9745923269,0.8661235790,0.0600000000,24.91,80.88,658640
hubbard_hts_core,100,1.9828257763,0.8624306734,0.0800000000,24.91,80.88,1830050
hubbard_hts_core,200,1.9839568331,0.8543044008,-0.0200000000,24.91,80.88,3045380
hubbard_hts_core,300,1.9842289668,0.8517210390,0.0600000000,24.91,80.88,4627670
hubbard_hts_core,400,1.9843555259,0.8505575247,0.1600000000,24.91,80.88,5856020
hubbard_hts_core,500,1.9844209465,0.8506544757,0.0200000000,24.91,80.88,7034540
hubbard_hts_core,600,1.9844616534,0.8510727948,0.1200000000,24.91,80.88,8100110
hubbard_hts_core,700,1.9844822995,0.8511807807,0.0200000000,24.91,80.88,9119810
hubbard_hts_core,800,1.9844941348,0.8513954127,-0.0400000000,24.91,80.88,10094560
hubbard_hts_core,900,1.9845029226,0.8515637809,-0.0200000000,24.91,80.88,11026700
hubbard_hts_core,1000,1.9845113799,0.8512929867,0.2400000000,24.91,80.88,11978660
hubbard_hts_core,1100,1.9845211156,0.8515415700,-0.0400000000,24.91,80.88,12812460
hubbard_hts_core,1200,1.9845335947,0.8523852287,-0.2000000000,24.91,80.88,13680160
hubbard_hts_core,1300,1.9845505576,0.8524816300,0.0800000000,24.91,80.88,14908020
hubbard_hts_core,1400,1.9845741259,0.8526264814,0.0600000000,24.91,80.88,16007090
hubbard_hts_core,1500,1.9846052428,0.8515663666,0.1000000000,24.91,80.88,17025690
hubbard_hts_core,1600,1.9846390392,0.8500524913,-0.0600000000,24.91,80.88,18037220
hubbard_hts_core,1700,1.9846689129,0.8489634470,-0.1800000000,24.91,80.88,19084890
hubbard_hts_core,1800,1.9846924498,0.8475748972,-0.1800000000,24.91,80.88,20087150
hubbard_hts_core,1900,1.9847062978,0.8468738256,0.1000000000,24.91,80.88,21104560
hubbard_hts_core,2000,1.9847132986,0.8465968370,0.0200000000,24.91,80.88,22165960
hubbard_hts_core,2100,1.9847169571,0.8466529868,0.0600000000,24.91,80.88,23257930
hubbard_hts_core,2200,1.9847187963,0.8467688572,0.1000000000,24.91,80.88,24428500
hubbard_hts_core,2300,1.9847197293,0.8468438781,0.0400000000,24.91,80.88,25541100
hubbard_hts_core,2400,1.9847202541,0.8469985981,0.1200000000,24.91,80.88,26583920
hubbard_hts_core,2500,1.9847206019,0.8470830692,0.0200000000,24.91,80.88,27605380
hubbard_hts_core,2600,1.9847208724,0.8468054643,0.1400000000,24.91,80.89,28515620
hubbard_hts_core,2700,1.9847211096,0.8466944264,0.0200000000,24.91,80.89,29561291
qcd_lattice_fullscale,0,2.2115701842,0.7877814299,-0.0864197531,24.91,80.89,617911
qcd_lattice_fullscale,100,2.2183077515,0.7814130574,-0.1111111111,24.91,80.89,1904560
qcd_lattice_fullscale,200,2.2203858203,0.7725199565,-0.0617283951,24.91,80.89,3462500
qcd_lattice_fullscale,300,2.2209070074,0.7701460273,0.1851851852,24.91,80.89,4175451
qcd_lattice_fullscale,400,2.2211013090,0.7683911023,-0.1851851852,24.91,80.89,4886851
qcd_lattice_fullscale,500,2.2211894141,0.7662432436,-0.0864197531,24.91,80.89,5606120
qcd_lattice_fullscale,600,2.2212513466,0.7636431939,0.0370370370,24.91,80.89,6558800
qcd_lattice_fullscale,700,2.2212891644,0.7625893094,0.2345679012,24.91,80.89,7433140
qcd_lattice_fullscale,800,2.2213075974,0.7624177427,-0.1111111111,24.91,80.89,8245291
qcd_lattice_fullscale,900,2.2213151126,0.7625734250,-0.0123456790,24.91,80.89,9074971
qcd_lattice_fullscale,1000,2.2213175754,0.7624301045,-0.0864197531,24.91,80.89,9933820
qcd_lattice_fullscale,1100,2.2213180898,0.7623237728,0.1111111111,24.91,80.89,10701320
qcd_lattice_fullscale,1200,2.2213179167,0.7622141476,-0.0617283951,24.91,80.89,11569091
qcd_lattice_fullscale,1300,2.2213175749,0.7617870347,0.0617283951,24.91,80.89,12339180
qcd_lattice_fullscale,1400,2.2213173298,0.7617504806,0.2592592593,24.91,80.89,13119911
qcd_lattice_fullscale,1500,2.2213173549,0.7621156370,0.0123456790,24.91,80.89,13932631
qcd_lattice_fullscale,1600,2.2213177200,0.7622376501,-0.0617283951,24.91,80.89,14746060
qcd_lattice_fullscale,1700,2.2213183398,0.7622299193,0.0370370370,24.91,80.89,15735880
qcd_lattice_fullscale,1800,2.2213190140,0.7623684958,-0.0617283951,24.91,80.89,16624111
qcd_lattice_fullscale,1900,2.2213195574,0.7626057536,0.2345679012,24.91,80.89,17486691
qcd_lattice_fullscale,2000,2.2213198918,0.7627147166,-0.0123456790,24.91,80.89,18272781
qcd_lattice_fullscale,2100,2.2213200331,0.7624936121,-0.1111111111,24.91,80.89,19218651
quantum_field_noneq,0,1.7132814802,0.7240593614,-0.3750000000,24.91,80.89,464630
quantum_field_noneq,100,1.7345843466,0.7049227086,-0.0625000000,24.91,80.89,1187050
quantum_field_noneq,200,1.7361248465,0.6934980166,0.0000000000,24.91,80.89,1925060
quantum_field_noneq,300,1.7365649286,0.6968132234,0.0625000000,24.91,80.89,2627640
quantum_field_noneq,400,1.7368200823,0.6919966976,-0.2812500000,24.91,80.89,3449150
quantum_field_noneq,500,1.7370010923,0.6877068738,-0.1250000000,24.91,80.89,4256150
quantum_field_noneq,600,1.7371254627,0.6891894629,-0.0625000000,24.91,80.89,5126080
quantum_field_noneq,700,1.7371983504,0.6917987934,-0.2812500000,24.91,80.89,6002460
quantum_field_noneq,800,1.7372795569,0.6935061969,-0.0937500000,24.91,80.89,6757070
quantum_field_noneq,900,1.7374048717,0.6919256922,-0.0625000000,24.91,80.89,7542980
quantum_field_noneq,1000,1.7375426989,0.6846047876,-0.1562500000,24.91,80.89,8443250
quantum_field_noneq,1100,1.7376225057,0.6833027890,0.0625000000,24.91,80.89,9260490
quantum_field_noneq,1200,1.7376734421,0.6843315202,-0.3125000000,24.91,80.89,9997510
quantum_field_noneq,1300,1.7377272038,0.6867308899,0.0625000000,24.91,80.89,10744160
quantum_field_noneq,1400,1.7378040851,0.6866240528,0.1875000000,24.91,80.89,11572460
quantum_field_noneq,1500,1.7378928811,0.6783762110,-0.1875000000,24.91,80.89,12370750
quantum_field_noneq,1600,1.7379382884,0.6751899752,0.2500000000,24.91,80.89,13133280
quantum_field_noneq,1700,1.7379533587,0.6754365599,-0.0312500000,24.91,80.89,13914540
quantum_field_noneq,1800,1.7379587136,0.6764695760,0.2187500000,24.91,80.89,14639610
quantum_field_noneq,1900,1.7379604478,0.6765200712,-0.2500000000,24.91,80.89,15427760
quantum_field_noneq,2000,1.7379608594,0.6756231511,0.0937500000,24.91,80.89,16181670
dense_nuclear_fullscale,0,2.6960090986,0.8697333326,-0.0833333333,24.91,80.89,568670
dense_nuclear_fullscale,100,2.7045407383,0.8601806182,-0.1111111111,24.91,80.89,1407930
dense_nuclear_fullscale,200,2.7076212450,0.8596947569,0.0555555556,24.91,80.89,2159280
dense_nuclear_fullscale,300,2.7083488272,0.8552176633,-0.1111111111,24.91,80.89,2963170
dense_nuclear_fullscale,400,2.7087167266,0.8515859724,0.1944444444,24.91,80.89,3747130
dense_nuclear_fullscale,500,2.7089265071,0.8512155469,-0.1666666667,24.91,80.89,4549900
dense_nuclear_fullscale,600,2.7090365129,0.8520159004,0.0000000000,24.91,80.89,5312890
dense_nuclear_fullscale,700,2.7091007647,0.8523866581,0.0833333333,24.91,80.89,6064270
dense_nuclear_fullscale,800,2.7091707768,0.8525310350,-0.1111111111,24.91,80.89,6919150
dense_nuclear_fullscale,900,2.7092794828,0.8513541061,0.0555555556,24.91,80.89,7687900
dense_nuclear_fullscale,1000,2.7094025642,0.8499911311,-0.1111111111,24.91,80.89,8483190
