problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,0,1.8000000000,1.0000000000,0.0200000000,16.16,71.89,1049920
hubbard_hts_core,100,1.8000000000,1.0000000000,0.0600000000,16.16,71.89,84472709
hubbard_hts_core,200,1.8000000000,1.0000000000,-0.0200000000,16.16,71.89,167199827
hubbard_hts_core,300,1.8000000000,1.0000000000,0.1200000000,16.16,71.89,249930385
hubbard_hts_core,400,1.8000000000,1.0000000000,0.0000000000,16.16,71.89,332927984
hubbard_hts_core,500,1.8000000000,1.0000000000,0.0000000000,16.16,71.89,416950502
hubbard_hts_core,600,1.8000000000,1.0000000000,-0.0200000000,16.16,71.89,499906631
hubbard_hts_core,700,1.8000000000,1.0000000000,-0.0200000000,16.16,71.89,583178339
hubbard_hts_core,800,1.8000000000,1.0000000000,-0.2000000000,16.16,71.89,667205977
hubbard_hts_core,900,1.8000000000,1.0000000000,0.1400000000,16.16,71.89,750691356
hubbard_hts_core,1000,1.8000000000,1.0000000000,-0.0600000000,16.16,71.89,834579464
hubbard_hts_core,1100,1.8000000000,1.0000000000,0.0200000000,16.16,71.89,918222343
hubbard_hts_core,1200,1.8000000000,1.0000000000,0.1200000000,16.16,71.89,1001202551
hubbard_hts_core,1300,1.8000000000,1.0000000000,-0.1200000000,16.16,71.89,1084623249
hubbard_hts_core,1400,1.8000000000,1.0000000000,0.0600000000,16.16,71.89,1167420808
hubbard_hts_core,1500,1.8000000000,1.0000000000,-0.1800000000,16.16,71.89,1250891946
hubbard_hts_core,1600,1.8000000000,1.0000000000,-0.1000000000,16.16,71.89,1333608045
hubbard_hts_core,1700,1.8000000000,1.0000000000,0.0600000000,16.16,71.89,1416645713
hubbard_hts_core,1800,1.8000000000,1.0000000000,-0.0200000000,16.16,71.89,1500401842
hubbard_hts_core,1900,1.8000000000,1.0000000000,-0.1400000000,16.16,71.89,1583371300
hubbard_hts_core,2000,1.8000000000,1.0000000000,-0.1400000000,16.16,71.89,1666638898
hubbard_hts_core,2100,1.8000000000,1.0000000000,0.0600000000,16.16,71.89,1749704567
hubbard_hts_core,2200,1.8000000000,1.0000000000,0.0000000000,16.16,71.89,1832722885
hubbard_hts_core,2300,1.8000000000,1.0000000000,-0.1000000000,16.16,71.89,1916479914
hubbard_hts_core,2400,1.8000000000,1.0000000000,0.1800000000,16.16,71.89,2000455492
hubbard_hts_core,2500,1.8000000000,1.0000000000,0.1000000000,16.16,71.89,2084065290
hubbard_hts_core,2600,1.8000000000,1.0000000000,-0.0200000000,16.16,71.89,2167522689
hubbard_hts_core,2700,1.8000000000,1.0000000000,-0.0200000000,16.16,71.89,2250316597
qcd_lattice_fullscale,0,2.1500000000,1.0000000000,-0.0864197531,16.16,71.89,878390
qcd_lattice_fullscale,100,2.1500000000,1.0000000000,0.0617283951,16.16,71.89,84139278
qcd_lattice_fullscale,200,2.1500000000,1.0000000000,-0.0864197531,16.16,71.89,167112577
qcd_lattice_fullscale,300,2.1500000000,1.0000000000,-0.0123456790,16.16,71.89,251017785
qcd_lattice_fullscale,400,2.1500000000,1.0000000000,-0.0864197531,16.16,71.89,333767923
qcd_lattice_fullscale,500,2.1500000000,1.0000000000,-0.0617283951,16.16,71.89,416928852
qcd_lattice_fullscale,600,2.1500000000,1.0000000000,0.1851851852,16.16,71.89,500027700
qcd_lattice_fullscale,700,2.1500000000,1.0000000000,0.0617283951,16.16,71.89,583325259
qcd_lattice_fullscale,800,2.1500000000,1.0000000000,-0.2345679012,16.16,71.89,666192527
qcd_lattice_fullscale,900,2.1500000000,1.0000000000,-0.2592592593,16.16,71.89,748957806
qcd_lattice_fullscale,1000,2.1500000000,1.0000000000,0.0370370370,16.16,71.89,831325334
qcd_lattice_fullscale,1100,2.1500000000,1.0000000000,0.1111111111,16.16,71.89,914109972
qcd_lattice_fullscale,1200,2.1500000000,1.0000000000,0.1111111111,16.16,71.89,996711701
qcd_lattice_fullscale,1300,2.1500000000,1.0000000000,0.0370370370,16.16,71.89,1079805889
qcd_lattice_fullscale,1400,2.1500000000,1.0000000000,0.1851851852,16.16,71.89,1162622878
qcd_lattice_fullscale,1500,2.1500000000,1.0000000000,-0.0370370370,16.16,71.89,1245625336
qcd_lattice_fullscale,1600,2.1500000000,1.0000000000,-0.0123456790,16.16,71.89,1328104995
qcd_lattice_fullscale,1700,2.1500000000,1.0000000000,-0.1358024691,16.16,71.89,1411570953
qcd_lattice_fullscale,1800,2.1500000000,1.0000000000,0.2098765432,16.16,71.89,1494320141
qcd_lattice_fullscale,1900,2.1500000000,1.0000000000,-0.1358024691,16.16,71.89,1577136460
qcd_lattice_fullscale,2000,2.1500000000,1.0000000000,-0.0370370370,16.16,71.89,1659707938
qcd_lattice_fullscale,2100,2.1500000000,1.0000000000,-0.0370370370,16.16,71.90,1742665947
quantum_field_noneq,0,1.7000000000,1.0000000000,0.0937500000,16.16,71.90,873010
quantum_field_noneq,100,1.7000000000,1.0000000000,-0.0625000000,16.16,71.90,83316439
quantum_field_noneq,200,1.7000000000,1.0000000000,0.1562500000,16.16,71.90,166571557
quantum_field_noneq,300,1.7000000000,1.0000000000,0.1250000000,16.16,71.90,249632425
quantum_field_noneq,400,1.7000000000,1.0000000000,0.1875000000,16.16,71.90,334470314
quantum_field_noneq,500,1.7000000000,1.0000000000,0.0312500000,16.16,71.90,417989852
quantum_field_noneq,600,1.7000000000,1.0000000000,0.0000000000,16.16,71.90,500925811
quantum_field_noneq,700,1.7000000000,1.0000000000,0.0937500000,16.16,71.90,583610389
quantum_field_noneq,800,1.7000000000,1.0000000000,0.0625000000,16.16,71.90,666685618
quantum_field_noneq,900,1.7000000000,1.0000000000,0.0625000000,16.16,71.88,750929176
quantum_field_noneq,1000,1.7000000000,1.0000000000,0.0937500000,16.16,71.88,833748724
