problem,step,energy_norm,pairing_norm,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,700,0.0000190000,0.2375658699,-0.0600000000,0.00,0.00,584144127
hubbard_hts_core,1400,0.0000095000,0.2375658699,-0.1200000000,0.00,0.00,1167739303
hubbard_hts_core,2100,0.0000063333,0.2375658699,-0.0200000000,0.00,0.00,1746234709
hubbard_hts_core,2800,0.0000047500,0.2375658699,-0.1200000000,0.00,0.00,2344185506
qcd_lattice_proxy,700,0.0000319420,0.1189473892,0.1604938272,0.00,0.00,585195157
qcd_lattice_proxy,1400,0.0000159710,0.1189473892,0.0617283951,0.00,0.00,1166299973
qcd_lattice_proxy,2100,0.0000106473,0.1189473892,0.0617283951,0.00,0.00,1746327239
qcd_lattice_proxy,2200,0.0000101634,0.1189473892,0.2592592593,0.00,0.00,1834116781
quantum_field_noneq,700,0.0000246408,0.0643275852,0.1562500000,0.00,0.00,584196047
quantum_field_noneq,1400,0.0000123204,0.0643275852,0.0625000000,0.00,0.00,1218409034
quantum_field_noneq,2100,0.0000082136,0.0643275852,-0.1250000000,0.00,0.00,1752391570
quantum_field_noneq,2100,0.0000082136,0.0643275852,-0.1250000000,0.00,0.00,1746955250
dense_nuclear_proxy,700,0.0000408521,0.2994933995,0.0000000000,0.00,0.00,578856276
dense_nuclear_proxy,1400,0.0000204261,0.2994933995,0.1666666667,0.00,0.00,1167400484
dense_nuclear_proxy,2100,0.0000136174,0.2994933995,0.1111111111,0.00,0.00,1753229110
dense_nuclear_proxy,2100,0.0000136174,0.2994933995,0.1111111111,0.00,0.00,1753502760
quantum_chemistry_proxy,700,0.0000128287,0.4077191336,0.0357142857,0.00,0.00,583585977
quantum_chemistry_proxy,1400,0.0000064144,0.4077191336,-0.0714285714,0.00,0.00,1170881074
quantum_chemistry_proxy,2100,0.0000042762,0.4077191336,0.0000000000,0.00,0.00,1753417560
quantum_chemistry_proxy,2200,0.0000040819,0.4077191336,-0.0714285714,0.00,0.00,1833626741
spin_liquid_exotic,700,0.0000246929,0.4393995648,0.1000000000,0.00,0.00,582207987
spin_liquid_exotic,1400,0.0000123465,0.4393995648,-0.0166666667,0.00,0.00,1166808254
spin_liquid_exotic,2100,0.0000082310,0.4393995648,0.0000000000,0.00,0.00,1772705291
spin_liquid_exotic,2600,0.0000066481,0.4393995648,-0.0166666667,0.00,0.00,2168068586
topological_correlated_materials,700,0.0000151580,0.3488429531,0.0082644628,0.00,0.00,583070807
topological_correlated_materials,1400,0.0000075790,0.3488429531,-0.2561983471,0.00,0.00,1166823574
topological_correlated_materials,2100,0.0000050527,0.3488429531,-0.1074380165,0.00,0.00,1771516031
topological_correlated_materials,2500,0.0000042442,0.3488429531,0.1404958678,0.00,0.00,2082323975
correlated_fermions_non_hubbard,700,0.0000223707,0.2771488868,0.0888888889,0.00,0.00,581325437
correlated_fermions_non_hubbard,1400,0.0000111854,0.2771488868,0.0000000000,0.00,0.00,1173229014
correlated_fermions_non_hubbard,2100,0.0000074569,0.2771488868,-0.0222222222,0.00,0.00,1749014671
correlated_fermions_non_hubbard,2400,0.0000065248,0.2771488868,0.0666666667,0.00,0.00,1996947205
multi_state_excited_chemistry,700,0.0000139744,0.4898336793,0.0370370370,0.00,0.00,595631987
multi_state_excited_chemistry,1400,0.0000069872,0.4898336793,-0.0123456790,0.00,0.00,1168838204
multi_state_excited_chemistry,2100,0.0000046581,0.4898336793,-0.0123456790,0.00,0.00,1752191962
multi_state_excited_chemistry,2300,0.0000042531,0.4898336793,-0.2345679012,0.00,0.00,1911667493
bosonic_multimode_systems,700,0.0000170945,0.1887180178,-0.0250000000,0.00,0.00,583016547
bosonic_multimode_systems,1400,0.0000085472,0.1887180178,-0.0500000000,0.00,0.00,1174015985
bosonic_multimode_systems,2100,0.0000056982,0.1887180178,-0.1000000000,0.00,0.00,1779075832
bosonic_multimode_systems,2200,0.0000054392,0.1887180178,-0.0500000000,0.00,0.00,1832626103
multiscale_nonlinear_field_models,700,0.0000230281,0.1497559212,0.0833333333,0.00,0.00,586908657
multiscale_nonlinear_field_models,1400,0.0000115140,0.1497559212,-0.0208333333,0.00,0.00,1168153234
multiscale_nonlinear_field_models,2100,0.0000076760,0.1497559212,0.0833333333,0.00,0.00,1753638122
multiscale_nonlinear_field_models,2300,0.0000070085,0.1497559212,0.0208333333,0.00,0.00,1946666685
far_from_equilibrium_kinetic_lattices,700,0.0000207799,0.1019329825,-0.0505050505,0.00,0.00,579991147
far_from_equilibrium_kinetic_lattices,1400,0.0000103900,0.1019329825,-0.0505050505,0.00,0.00,1163777095
far_from_equilibrium_kinetic_lattices,2100,0.0000069266,0.1019329825,0.0303030303,0.00,0.00,1751265592
far_from_equilibrium_kinetic_lattices,2400,0.0000060608,0.1019329825,0.0303030303,0.00,0.00,2009936346
multi_correlated_fermion_boson_networks,700,0.0000174143,0.2199767491,0.0800000000,0.00,0.00,587077397
multi_correlated_fermion_boson_networks,1400,0.0000087071,0.2199767491,0.0800000000,0.00,0.00,1173648255
multi_correlated_fermion_boson_networks,2100,0.0000058048,0.2199767491,0.1200000000,0.00,0.00,1756022023
multi_correlated_fermion_boson_networks,2350,0.0000051872,0.2199767491,0.0600000000,0.00,0.00,1972783945
