problem,step,energy_norm,pairing_norm,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,700,0.0198448215,0.4255899108,-0.0600000000,0.00,0.00,582305421
hubbard_hts_core,1400,0.0198457385,0.4263172171,-0.0600000000,0.00,0.00,1181260192
hubbard_hts_core,2100,0.0198471693,0.4233257396,-0.0200000000,0.00,0.00,1763966563
hubbard_hts_core,2800,0.0198472133,0.4233759558,-0.0400000000,0.00,0.00,2350037373
qcd_lattice_fullscale,700,0.0274233198,0.3812945773,-0.2839506173,0.00,0.00,587883441
qcd_lattice_fullscale,1400,0.0274236708,0.3808744348,-0.2345679012,0.00,0.00,1160963862
qcd_lattice_fullscale,2100,0.0274237041,0.3812498003,-0.2098765432,0.00,0.00,1753390653
qcd_lattice_fullscale,2200,0.0274237045,0.3810423689,-0.2098765432,0.00,0.00,1836374922
quantum_field_noneq,700,0.0271437134,0.3458994844,0.2187500000,0.00,0.00,597791910
quantum_field_noneq,1400,0.0271531747,0.3433387547,0.4062500000,0.00,0.00,1190126252
quantum_field_noneq,2100,0.0271556379,0.3376701695,0.4375000000,0.00,0.00,1774158442
quantum_field_noneq,2100,0.0271556379,0.3376701695,0.4375000000,0.00,0.00,1759910263
dense_nuclear_fullscale,700,0.0376263911,0.4261948169,-0.0555555556,0.00,0.00,582936741
dense_nuclear_fullscale,1400,0.0376342712,0.4243638506,-0.1111111111,0.00,0.00,1197043042
dense_nuclear_fullscale,2100,0.0376343637,0.4241648376,-0.1666666667,0.00,0.00,1781354513
dense_nuclear_fullscale,2100,0.0376343637,0.4241648376,-0.1666666667,0.00,0.00,1757483642
quantum_chemistry_fullscale,700,0.0289407488,0.4378180377,0.1428571429,0.00,0.00,586039211
quantum_chemistry_fullscale,1400,0.0289407676,0.4376989039,0.1428571429,0.00,0.00,1166660132
quantum_chemistry_fullscale,2100,0.0289407076,0.4376586329,0.1428571429,0.00,0.00,1756611612
quantum_chemistry_fullscale,2200,0.0289407122,0.4380026968,0.2142857143,0.00,0.00,1830042153
spin_liquid_exotic,700,0.0216941228,0.4585790779,-0.0166666667,0.00,0.00,588746321
spin_liquid_exotic,1400,0.0216947729,0.4582859087,0.0000000000,0.00,0.00,1177057442
spin_liquid_exotic,2100,0.0216951820,0.4580003086,0.0666666667,0.00,0.00,1764086472
spin_liquid_exotic,2600,0.0216953341,0.4577544929,0.0666666667,0.00,0.00,2181328783
topological_correlated_materials,700,0.0160229621,0.4493159910,0.1404958678,0.00,0.00,615818851
topological_correlated_materials,1400,0.0160240139,0.4486759147,0.2066115702,0.00,0.00,1176244912
topological_correlated_materials,2100,0.0160241767,0.4488266535,0.2231404959,0.00,0.00,1769475832
topological_correlated_materials,2500,0.0160244384,0.4488919764,0.2066115702,0.00,0.00,2093572363
correlated_fermions_non_hubbard,700,0.0237059022,0.4276934697,0.0444444444,0.00,0.00,584202091
correlated_fermions_non_hubbard,1400,0.0237063105,0.4278704584,0.0444444444,0.00,0.00,1240808821
correlated_fermions_non_hubbard,2100,0.0237062970,0.4279394232,0.0666666667,0.00,0.00,1742547343
correlated_fermions_non_hubbard,2400,0.0237062928,0.4278523134,0.0666666667,0.00,0.00,2003059752
multi_state_excited_chemistry,700,0.0209166651,0.4577529498,0.4567901235,0.00,0.00,587156851
multi_state_excited_chemistry,1400,0.0209192498,0.4568638606,0.4814814815,0.00,0.00,1172956952
multi_state_excited_chemistry,2100,0.0209194750,0.4569078599,0.4814814815,0.00,0.00,1759107812
multi_state_excited_chemistry,2300,0.0209196395,0.4570323917,0.5061728395,0.00,0.00,1917679442
bosonic_multimode_systems,700,0.0160813338,0.4053065739,0.3250000000,0.00,0.00,586094501
bosonic_multimode_systems,1400,0.0160828747,0.4051394623,0.4500000000,0.00,0.00,1169170162
bosonic_multimode_systems,2100,0.0160842292,0.4035471084,0.5500000000,0.00,0.00,1782858251
bosonic_multimode_systems,2200,0.0160844427,0.4023293518,0.5750000000,0.00,0.00,1864179893
multiscale_nonlinear_field_models,700,0.0237977322,0.4032102919,0.0833333333,0.00,0.00,583624620
multiscale_nonlinear_field_models,1400,0.0237985603,0.4033708331,0.1041666667,0.00,0.00,1164640841
multiscale_nonlinear_field_models,2100,0.0237985725,0.4032962646,0.1041666667,0.00,0.00,1766327542
multiscale_nonlinear_field_models,2300,0.0237985797,0.4033497801,0.0833333333,0.00,0.00,1914526713
far_from_equilibrium_
