problem,step,energy_norm,pairing_norm,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,700,-0.0000019085,0.9525728356,-0.0600000000,0.00,0.00,589624998
hubbard_hts_core,1400,-0.0000010595,0.9462811316,-0.1200000000,0.00,0.00,1178089620
hubbard_hts_core,2100,-0.0000007833,0.9495103810,-0.0200000000,0.00,0.00,1768695898
hubbard_hts_core,2800,-0.0000005649,0.9524493307,-0.1200000000,0.00,0.00,2371282431
qcd_lattice_proxy,700,-0.0000008213,0.9180201502,0.1604938272,0.00,0.00,593053783
qcd_lattice_proxy,1400,-0.0000007556,0.9148720559,0.0617283951,0.00,0.00,1179358237
qcd_lattice_proxy,2100,-0.0000002626,0.9150818555,0.0617283951,0.00,0.00,1796388264
qcd_lattice_proxy,2200,-0.0000003831,0.9134522626,0.2592592593,0.00,0.00,1897311122
quantum_field_noneq,700,-0.0000052995,0.8795051332,0.1562500000,0.00,0.00,614157228
quantum_field_noneq,1400,-0.0000020242,0.8907153110,0.0625000000,0.00,0.00,1210934580
quantum_field_noneq,2100,-0.0000018192,0.8863157239,-0.1250000000,0.00,0.00,1807597599
quantum_field_noneq,2100,-0.0000018192,0.8863157239,-0.1250000000,0.00,0.00,1766909037
dense_nuclear_proxy,700,-0.0000005413,0.9492321537,0.0000000000,0.00,0.00,589173403
dense_nuclear_proxy,1400,-0.0000003985,0.9478212939,0.1666666667,0.00,0.00,1177803646
dense_nuclear_proxy,2100,-0.0000003277,0.9513104183,0.1111111111,0.00,0.00,1770960300
dense_nuclear_proxy,2100,-0.0000003277,0.9513104183,0.1111111111,0.00,0.00,1787461008
quantum_chemistry_proxy,700,-0.0000073213,0.9550712021,0.0357142857,0.00,0.00,614314804
quantum_chemistry_proxy,1400,-0.0000035564,0.9530443078,-0.0714285714,0.00,0.00,1245138354
quantum_chemistry_proxy,2100,-0.0000021921,0.9527990064,0.0000000000,0.00,0.00,1875670491
quantum_chemistry_proxy,2200,-0.0000023227,0.9546688877,-0.0714285714,0.00,0.00,1903136708
spin_liquid_exotic,700,-0.0000015589,0.9724145275,0.1000000000,0.00,0.00,595860439
spin_liquid_exotic,1400,-0.0000007143,0.9734252864,-0.0166666667,0.00,0.00,1181477306
spin_liquid_exotic,2100,-0.0000004065,0.9724279866,0.0000000000,0.00,0.00,1766694693
spin_liquid_exotic,2600,-0.0000004291,0.9717051416,-0.0166666667,0.00,0.00,2189068754
topological_correlated_materials,700,-0.0000023515,0.9640131964,0.0082644628,0.00,0.00,592893132
topological_correlated_materials,1400,-0.0000012718,0.9668256620,-0.2561983471,0.00,0.00,1175477203
topological_correlated_materials,2100,-0.0000007938,0.9679379454,-0.1074380165,0.00,0.00,1822838477
topological_correlated_materials,2500,-0.0000007066,0.9648531839,0.1404958678,0.00,0.00,2224953321
correlated_fermions_non_hubbard,700,-0.0000037766,0.9532802422,0.0888888889,0.00,0.00,642646010
correlated_fermions_non_hubbard,1400,-0.0000014537,0.9504124179,0.0000000000,0.00,0.00,1251315976
correlated_fermions_non_hubbard,2100,-0.0000010430,0.9518575120,-0.0222222222,0.00,0.00,1867380563
correlated_fermions_non_hubbard,2400,-0.0000009393,0.9531993141,0.0666666667,0.00,0.00,2050443922
multi_state_excited_chemistry,700,-0.0000051069,0.9717998648,0.0370370370,0.00,0.00,584425336
multi_state_excited_chemistry,1400,-0.0000027278,0.9688256961,-0.0123456790,0.00,0.00,1176229207
multi_state_excited_chemistry,2100,-0.0000016731,0.9705038063,-0.0123456790,0.00,0.00,1761127262
multi_state_excited_chemistry,2300,-0.0000019947,0.9702836187,-0.2345679012,0.00,0.00,1948643781
bosonic_multimode_systems,700,-0.0000014155,0.9338080823,-0.0250000000,0.00,0.00,587306150
bosonic_multimode_systems,1400,-0.0000007108,0.9325702491,-0.0500000000,0.00,0.00,1178553403
bosonic_multimode_systems,2100,-0.0000004172,0.9297793207,-0.1000000000,0.00,0.00,1803988859
bosonic_multimode_systems,2200,-0.0000004449,0.9301418635,-0.0500000000,0.00,0.00,1880756159
multiscale_nonlinear_field_models,700,-0.0000036814,0.9311248902,0.0833333333,0.00,0.00,589184755
multiscale_nonlinear_field_models,1400,-0.0000014946,0.9330132288,-0.0208333333,0.00,0.00,1179265605
multiscale_nonlinear_field_models,2100,-0.0000011674,0.9280592166,0.0833333333,0.00,0.00,1758245751
multiscale_nonlinear_field_models,2300,-0.0000010933,0.9272252174,0.0208333333,0.00,0.00,1923800340
far_from_equilibrium_kinetic_lattices,700,-0.0000023879,0.9183941240,-0.0505050505,0.00,0.00,585219708
far_from_equilibrium_kinetic_lattices,1400,-0.0000012342,0.9192159833,-0.0505050505,0.00,0.00,1171191982
far_from_equilibrium_kinetic_lattices,2100,-0.0000008875,0.9184098792,0.0303030303,0.00,0.00,1751758524
far_from_equilibrium_kinetic_lattices,2400,-0.0000007156,0.9164912733,0.0303030303,0.00,0.00,1996773414
multi_correlated_fermion_boson_networks,700,-0.0000023079,0.9448705461,0.0800000000,0.00,0.00,585367989
multi_correlated_fermion_boson_networks,1400,-0.0000014273,0.9457320311,0.0800000000,0.00,0.00,1198624024
multi_correlated_fermion_boson_networks,2100,-0.0000008343,0.9453220841,0.1200000000,0.00,0.00,1873922172
multi_correlated_fermion_boson_networks,2350,-0.0000006891,0.9469932126,0.0600000000,0.00,0.00,2080445075
