problem,step,energy_norm,pairing_norm,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,700,-0.0000148571,0.2407834265,-0.0200000000,0.00,0.00,580674714
hubbard_hts_core,1400,-0.0000074286,0.2407834265,0.0600000000,0.00,0.00,1160975299
hubbard_hts_core,2100,-0.0000049524,0.2407834265,0.0600000000,0.00,0.00,1747973373
hubbard_hts_core,2800,-0.0000037143,0.2407834265,0.0200000000,0.00,0.00,2327823057
qcd_lattice_fullscale,700,-0.0000151763,0.1198189490,0.0617283951,0.00,0.00,583598055
qcd_lattice_fullscale,1400,-0.0000075881,0.1198189490,0.1851851852,0.00,0.00,1162176248
qcd_lattice_fullscale,2100,-0.0000050588,0.1198189490,-0.0370370370,0.00,0.00,1740222561
qcd_lattice_fullscale,2200,-0.0000048288,0.1198189490,-0.0864197531,0.00,0.00,1836050065
quantum_field_noneq,700,-0.0000283203,0.0658457361,0.0937500000,0.00,0.00,581316184
quantum_field_noneq,1400,-0.0000141602,0.0658457361,-0.1562500000,0.00,0.00,1164385437
quantum_field_noneq,2100,-0.0000094401,0.0658457361,-0.0625000000,0.00,0.00,1747341321
quantum_field_noneq,2100,-0.0000094401,0.0658457361,-0.0625000000,0.00,0.00,1746491780
dense_nuclear_fullscale,700,-0.0000218254,0.3043995762,-0.0833333333,0.00,0.00,582178434
dense_nuclear_fullscale,1400,-0.0000109127,0.3043995762,-0.0555555556,0.00,0.00,1163900797
dense_nuclear_fullscale,2100,-0.0000072751,0.3043995762,-0.1388888889,0.00,0.00,1740081660
dense_nuclear_fullscale,2100,-0.0000072751,0.3043995762,-0.1388888889,0.00,0.00,1746947060
quantum_chemistry_fullscale,700,-0.0000451895,0.4143216295,-0.1071428571,0.00,0.00,583264534
quantum_chemistry_fullscale,1400,-0.0000225948,0.4143216295,0.0000000000,0.00,0.00,1161653696
quantum_chemistry_fullscale,2100,-0.0000150632,0.4143216295,0.3214285714,0.00,0.00,1742392959
quantum_chemistry_fullscale,2200,-0.0000143785,0.4143216295,-0.0714285714,0.00,0.00,1826567113
spin_liquid_exotic,700,-0.0000121429,0.4479407290,0.0666666667,0.00,0.00,584904083
spin_liquid_exotic,1400,-0.0000060714,0.4479407290,0.0166666667,0.00,0.00,1170271096
spin_liquid_exotic,2100,-0.0000040476,0.4479407290,-0.0500000000,0.00,0.00,1757070519
spin_liquid_exotic,2600,-0.0000032692,0.4479407290,0.0500000000,0.00,0.00,2221726398
topological_correlated_materials,700,-0.0000137920,0.3507768488,-0.0413223140,0.00,0.00,587175863
topological_correlated_materials,1400,-0.0000068960,0.3507768488,0.0247933884,0.00,0.00,1165474965
topological_correlated_materials,2100,-0.0000045973,0.3507768488,0.0578512397,0.00,0.00,1750313128
topological_correlated_materials,2500,-0.0000038618,0.3507768488,0.0082644628,0.00,0.00,2087075401
correlated_fermions_non_hubbard,700,-0.0000206349,0.2815015687,0.0888888889,0.00,0.00,582525612
correlated_fermions_non_hubbard,1400,-0.0000103175,0.2815015687,0.0000000000,0.00,0.00,1168700115
correlated_fermions_non_hubbard,2100,-0.0000068783,0.2815015687,0.0666666667,0.00,0.00,1747539707
correlated_fermions_non_hubbard,2400,-0.0000060185,0.2815015687,0.2666666667,0.00,0.00,1992048877
multi_state_excited_chemistry,700,-0.0000260892,0.4990862130,0.1111111111,0.00,0.00,581350653
multi_state_excited_chemistry,1400,-0.0000130446,0.4990862130,-0.0617283951,0.00,0.00,1176707545
multi_state_excited_chemistry,2100,-0.0000086964,0.4990862130,-0.1111111111,0.00,0.00,1775663357
multi_state_excited_chemistry,2300,-0.0000079402,0.4990862130,-0.0864197531,0.00,0.00,1907909602
bosonic_multimode_systems,700,-0.0000123214,0.1910897803,0.0250000000,0.00,0.00,580203712
bosonic_multimode_systems,1400,-0.0000061607,0.1910897803,-0.0500000000,0.00,0.00,1161902914
bosonic_multimode_systems,2100,-0.0000041071,0.1910897803,0.0500000000,0.00,0.00,1771874067
bosonic_multimode_systems,2200,-0.0000039205,0.1910897803,0.0750000000,0.00,0.00,1827816918
multiscale_nonlinear_field_models,700,-0.0000223214,0.1510284423,-0.1250000000,0.00,0.00,582508252
multiscale_nonlinear_field_models,1400,-0.0000111607,0.1510284423,-0.1666666667,0.00,0.00,1171501204
multiscale_nonlinear_field_models,2100,-0.0000074405,0.1510284423,0.2083333333,0.00,0.00,1749484965
multiscale_nonlinear_field_models,2300,-0.0000067935,0.1510284423,-0.0
