problem,step,energy,pairing,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,0,1.6852422843,0.2319805484,0.0600000000,16.70,54.04,2120770
hubbard_hts_core,100,-1.0400000129,0.2407834251,0.0800000000,16.70,54.04,90304339
hubbard_hts_core,200,-1.0400000000,0.2407834265,-0.0200000000,16.70,53.99,179955109
hubbard_hts_core,300,-1.0400000000,0.2407834265,0.0600000000,16.70,53.99,269635898
hubbard_hts_core,400,-1.0400000000,0.2407834265,0.1600000000,16.70,53.99,357445838
hubbard_hts_core,500,-1.0400000000,0.2407834265,0.0200000000,16.70,54.00,445266617
hubbard_hts_core,600,-1.0400000000,0.2407834265,0.1200000000,16.70,54.00,533949726
hubbard_hts_core,700,-1.0400000000,0.2407834265,0.0200000000,16.70,54.00,619033956
hubbard_hts_core,800,-1.0400000000,0.2407834265,-0.0400000000,16.70,54.00,704571625
hubbard_hts_core,900,-1.0400000000,0.2407834265,-0.0200000000,16.70,54.00,790595315
hubbard_hts_core,1000,-1.0400000000,0.2407834265,0.2400000000,16.70,54.00,875286994
hubbard_hts_core,1100,-1.0400000000,0.2407834265,-0.0400000000,16.70,54.00,959162013
hubbard_hts_core,1200,-1.0400000000,0.2407834265,-0.2000000000,16.70,53.90,1055899533
hubbard_hts_core,1300,-1.0400000000,0.2407834265,0.0800000000,16.70,53.90,1139985802
hubbard_hts_core,1400,-1.0400000000,0.2407834265,0.0600000000,16.70,53.90,1224502361
hubbard_hts_core,1500,-1.0400000000,0.2407834265,0.1000000000,16.70,53.90,1308664711
hubbard_hts_core,1600,-1.0400000000,0.2407834265,-0.0600000000,16.70,53.90,1393787040
hubbard_hts_core,1700,-1.0400000000,0.2407834265,-0.1800000000,16.70,53.90,1477622120
hubbard_hts_core,1800,-1.0400000000,0.2407834265,-0.1800000000,16.70,53.90,1560668279
hubbard_hts_core,1900,-1.0400000000,0.2407834265,0.1000000000,16.70,53.90,1643844369
hubbard_hts_core,2000,-1.0400000000,0.2407834265,0.0200000000,16.70,53.90,1728501418
hubbard_hts_core,2100,-1.0400000000,0.2407834265,0.0600000000,16.70,53.90,1812533117
hubbard_hts_core,2200,-1.0400000000,0.2407834265,0.1000000000,16.70,53.90,1895611687
hubbard_hts_core,2300,-1.0400000000,0.2407834265,0.0400000000,16.70,53.90,1979431226
hubbard_hts_core,2400,-1.0400000000,0.2407834265,0.1200000000,16.70,53.90,2063007916
hubbard_hts_core,2500,-1.0400000000,0.2407834265,0.0200000000,16.70,53.90,2147236285
hubbard_hts_core,2600,-1.0400000000,0.2407834265,0.1400000000,16.70,53.90,2230524934
hubbard_hts_core,2700,-1.0400000000,0.2407834265,0.0200000000,16.70,53.90,2314366594
qcd_lattice_fullscale,0,2.0393453313,0.1160876861,-0.0864197531,16.70,53.90,928320
qcd_lattice_fullscale,100,-0.8604938223,0.1198189484,-0.1111111111,16.70,53.88,84809460
qcd_lattice_fullscale,200,-0.8604938272,0.1198189490,-0.0617283951,16.70,53.88,168304919
qcd_lattice_fullscale,300,-0.8604938272,0.1198189490,0.1851851852,16.70,53.88,251473588
qcd_lattice_fullscale,400,-0.8604938272,0.1198189490,-0.1851851852,16.70,53.88,335011668
qcd_lattice_fullscale,500,-0.8604938272,0.1198189490,-0.0864197531,16.70,53.88,418136237
qcd_lattice_fullscale,600,-0.8604938272,0.1198189490,0.0370370370,16.70,53.88,501765207
qcd_lattice_fullscale,700,-0.8604938272,0.1198189490,0.2345679012,16.70,53.88,585509326
qcd_lattice_fullscale,800,-0.8604938272,0.1198189490,-0.1111111111,16.70,53.84,672626596
qcd_lattice_fullscale,900,-0.8604938272,0.1198189490,-0.0123456790,16.70,53.84,756190055
qcd_lattice_fullscale,1000,-0.8604938272,0.1198189490,-0.0864197531,16.70,53.84,840238144
qcd_lattice_fullscale,1100,-0.8604938272,0.1198189490,0.1111111111,16.70,53.84,923947244
qcd_lattice_fullscale,1200,-0.8604938272,0.1198189490,-0.0617283951,16.70,53.84,1007151543
qcd_lattice_fullscale,1300,-0.8604938272,0.1198189490,0.0617283951,16.70,53.84,1091096903
qcd_lattice_fullscale,1400,-0.8604938272,0.1198189490,0.2592592593,16.70,53.84,1174403212
qcd_lattice_fullscale,1500,-0.8604938272,0.1198189490,0.0123456790,16.70,53.84,1258217261
qcd_lattice_fullscale,1600,-0.8604938272,0.1198189490,-0.0617283951,16.70,53.84,1345209381
qcd_lattice_fullscale,1700,-0.8604938272,0.1198189490,0.0370370370,16.70,53.84,1428691650
qcd_lattice_fullscale,1800,-0.8604938272,0.1198189490,-0.0617283951,16.70,53.84,1512637180
qcd_lattice_fullscale,1900,-0.8604938272,0.1198189490,0.2345679012,16.70,53.84,1599648009
qcd_lattice_fullscale,2000,-0.8604938272,0.1198189490,-0.0123456790,16.70,53.84,1684129049
qcd_lattice_fullscale,2100,-0.8604938272,0.1198189490,-0.1111111111,16.70,53.84,1769044658
quantum_field_noneq,0,1.5070349546,0.0627410471,-0.3750000000,16.70,53.84,931630
quantum_field_noneq,100,-1.2687500067,0.0658457356,-0.0625000000,16.70,53.84,84493710
quantum_field_noneq,200,-1.2687500000,0.0658457361,0.0000000000,16.70,53.84,168275029
quantum_field_noneq,300,-1.2687500000,0.0658457361,0.0625000000,16.70,53.84,252450599
quantum_field_noneq,400,-1.2687500000,0.0658457361,-0.2812500000,16.70,53.84,335963028
quantum_field_noneq,500,-1.2687500000,0.0658457361,-0.1250000000,16.70,53.83,421149737
quantum_field_noneq,600,-1.2687500000,0.0658457361,-0.0625000000,16.70,53.87,509712307
quantum_field_noneq,700,-1.2687500000,0.0658457361,-0.2812500000,16.70,53.88,596087026
quantum_field_noneq,800,-1.2687500000,0.0658457361,-0.0937500000,16.70,53.88,682052016
quantum_field_noneq,900,-1.2687500000,0.0658457361,-0.0625000000,16.70,53.87,775469445
quantum_field_noneq,1000,-1.2687500000,0.0658457361,-0.1562500000,16.70,53.90,870086704
quantum_field_noneq,1100,-1.2687500000,0.0658457361,0.0625000000,16.70,53.97,957164964
quantum_field_noneq,1200,-1.2687500000,0.0658457361,-0.3125000000,16.70,53.99,1051477773
quantum_field_noneq,1300,-1.2687500000,0.0658457361,0.0625000000,16.70,53.99,1135545692
quantum_field_noneq,1400,-1.2687500000,0.0658457361,0.1875000000,16.70,54.02,1223645302
quantum_field_noneq,1500,-1.2687500000,0.0658457361,-0.1875000000,16.70,54.05,1312653701
quantum_field_noneq,1600,-1.2687500000,0.0658457361,0.2500000000,16.70,54.05,1401622121
quantum_field_noneq,1700,-1.2687500000,0.0658457361,-0.0312500000,16.70,54.07,1489654570
quantum_field_noneq,1800,-1.2687500000,0.0658457361,0.2187500000,16.70,54.07,1581834169
quantum_field_noneq,1900,-1.2687500000,0.0658457361,-0.2500000000,16.70,54.11,1681793639
quantum_field_noneq,2000,-1.2687500000,0.0658457361,0.0937500000,16.70,54.20,1776993038
dense_nuclear_fullscale,0,2.3127270078,0.2922050098,-0.0833333333,16.70,54.16,1054980
dense_nuclear_fullscale,100,-1.1000000001,0.3043995743,-0.1111111111,16.70,54.20,94591820
dense_nuclear_fullscale,200,-1.1000000000,0.3043995762,0.0555555556,16.70,54.20,184612999
dense_nuclear_fullscale,300,-1.1000000000,0.3043995762,-0.1111111111,16.70,54.17,272115449
dense_nuclear_fullscale,400,-1.1000000000,0.3043995762,0.1944444444,16.70,54.16,358129138
dense_nuclear_fullscale,500,-1.1000000000,0.3043995762,-0.1666666667,16.70,54.20,450488837
dense_nuclear_fullscale,600,-1.1000000000,0.3043995762,0.0000000000,16.70,54.24,541028157
dense_nuclear_fullscale,700,-1.1000000000,0.3043995762,0.0833333333,16.70,54.32,635288186
dense_nuclear_fullscale,800,-1.1000000000,0.3043995762,-0.1111111111,16.70,54.38,727272605
dense_nuclear_fullscale,900,-1.1000000000,0.3043995762,0.0555555556,16.70,54.41,818708535
dense_nuclear_fullscale,1000,-1.1000000000,0.3043995762,-0.1111111111,16.70,54.51,911188454
dense_nuclear_fullscale,1100,-1.1000000000,0.3043995762,0.1111111111,16.70,54.58,1015946403
dense_nuclear_fullscale,1200,-1.1000000000,0.3043995762,0.1111111111,16.70,54.63,1109858353
dense_nuclear_fullscale,1300,-1.1000000000,0.3043995762,-0.1666666667,16.70,54.62,1212625512
dense_nuclear_fullscale,1400,-1.1000000000,0.3043995762,0.0000000000,16.70,54.69,1306655201
dense_nuclear_fullscale,1500,-1.1000000000,0.3043995762,0.1666666667,16.70,54.74,1398725461
dense_nuclear_fullscale,1600,-1.1000000000,0.3043995762,-0.1111111111,16.70,54.80,1488329940
dense_nuclear_fullscale,1700,-1.1000000000,0.3043995762,-0.0555555556,16.70,54.86,1574749330
dense_nuclear_fullscale,1800,-1.1000000000,0.3043995762,-0.1666666667,16.70,54.93,1660550519
dense_nuclear_fullscale,1900,-1.1000000000,0.3043995762,-0.0833333333,16.70,55.03,1745694708
dense_nuclear_fullscale,2000,-1.1000000000,0.3043995762,-0.1111111111,16.70,55.05,1833158168
quantum_chemistry_fullscale,0,0.9935913890,0.3974826655,-0.0357142857,16.70,55.09,993180
quantum_chemistry_fullscale,100,-1.7714285900,0.4143216267,0.1071428571,16.70,55.14,88372360
quantum_chemistry_fullscale,200,-1.7714285714,0.4143216295,0.2142857143,16.70,55.21,173205719
quantum_chemistry_fullscale,300,-1.7714285714,0.4143216295,0.0000000000,16.70,55.29,258215948
quantum_chemistry_fullscale,400,-1.7714285714,0.4143216295,0.0000000000,16.70,55.37,343173868
quantum_chemistry_fullscale,500,-1.7714285714,0.4143216295,0.0000000000,16.70,55.40,428381737
quantum_chemistry_fullscale,600,-1.7714285714,0.4143216295,-0.0714285714,16.70,55.43,513531427
quantum_chemistry_fullscale,700,-1.7714285714,0.4143216295,0.1071428571,16.70,55.47,597848516
quantum_chemistry_fullscale,800,-1.7714285714,0.4143216295,0.2857142857,16.70,55.51,685129915
quantum_chemistry_fullscale,900,-1.7714285714,0.4143216295,-0.1428571429,16.70,55.53,769672955
quantum_chemistry_fullscale,1000,-1.7714285714,0.4143216295,0.1071428571,16.70,55.55,853889104
quantum_chemistry_fullscale,1100,-1.7714285714,0.4143216295,-0.1071428571,16.70,55.57,937861904
quantum_chemistry_fullscale,1200,-1.7714285714,0.4143216295,-0.0357142857,16.70,55.62,1022283283
quantum_chemistry_fullscale,1300,-1.7714285714,0.4143216295,-0.0357142857,16.70,55.63,1108809083
quantum_chemistry_fullscale,1400,-1.7714285714,0.4143216295,0.0357142857,16.70,55.65,1194311172
quantum_chemistry_fullscale,1500,-1.7714285714,0.4143216295,0.1428571429,16.70,55.69,1281491131
quantum_chemistry_fullscale,1600,-1.7714285714,0.4143216295,-0.1428571429,16.70,55.70,1366848421
quantum_chemistry_fullscale,1700,-1.7714285714,0.4143216295,-0.0714285714,16.70,55.73,1454672970
quantum_chemistry_fullscale,1800,-1.7714285714,0.4143216295,0.0714285714,16.70,55.73,1539994860
quantum_chemistry_fullscale,1900,-1.7714285714,0.4143216295,0.1071428571,16.70,55.74,1625434049
quantum_chemistry_fullscale,2000,-1.7714285714,0.4143216295,0.2142857143,16.70,55.75,1711760509
quantum_chemistry_fullscale,2100,-1.7714285714,0.4143216295,-0.1785714286,16.70,55.76,1797813348
spin_liquid_exotic,0,2.3951857448,0.4292578195,0.0500000000,16.70,55.77,995680
spin_liquid_exotic,100,-1.0200000000,0.4479407259,0.2666666667,16.70,55.79,89158890
spin_liquid_exotic,200,-1.0200000000,0.4479407290,-0.0833333333,16.70,55.79,173493769
spin_liquid_exotic,300,-1.0200000000,0.4479407290,0.0500000000,16.70,55.80,261940489
spin_liquid_exotic,400,-1.0200000000,0.4479407290,0.1000000000,16.70,55.83,348009778
spin_liquid_exotic,500,-1.0200000000,0.4479407290,-0.1333333333,16.70,55.84,433038907
spin_liquid_exotic,600,-1.0200000000,0.4479407290,0.0500000000,16.70,55.86,518434037
spin_liquid_exotic,700,-1.0200000000,0.4479407290,-0.0166666667,16.70,55.86,603729006
spin_liquid_exotic,800,-1.0200000000,0.4479407290,-0.1000000000,16.70,55.86,688242626
