problem,step,energy_norm,pairing_norm,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,700,-0.0104000000,0.2407834265,-0.0200000000,0.00,0.00,584370386
hubbard_hts_core,1400,-0.0104000000,0.2407834265,0.0600000000,0.00,0.00,1176075432
hubbard_hts_core,2100,-0.0104000000,0.2407834265,0.0600000000,0.00,0.00,1755215658
hubbard_hts_core,2800,-0.0104000000,0.2407834265,0.0200000000,0.00,0.00,2376984434
qcd_lattice_fullscale,700,-0.0106233806,0.1198189490,0.0617283951,0.00,0.00,586552536
qcd_lattice_fullscale,1400,-0.0106233806,0.1198189490,0.1851851852,0.00,0.00,1170398993
qcd_lattice_fullscale,2100,-0.0106233806,0.1198189490,-0.0370370370,0.00,0.00,1761019978
qcd_lattice_fullscale,2200,-0.0106233806,0.1198189490,-0.0864197531,0.00,0.00,1838645108
quantum_field_noneq,700,-0.0198242188,0.0658457361,0.0937500000,0.00,0.00,584056986
quantum_field_noneq,1400,-0.0198242188,0.0658457361,-0.1562500000,0.00,0.00,1166393753
quantum_field_noneq,2100,-0.0198242188,0.0658457361,-0.0625000000,0.00,0.00,1751500478
quantum_field_noneq,2100,-0.0198242188,0.0658457361,-0.0625000000,0.00,0.00,1754640699
dense_nuclear_fullscale,700,-0.0152777778,0.3043995762,-0.0833333333,0.00,0.00,589916656
dense_nuclear_fullscale,1400,-0.0152777778,0.3043995762,-0.0555555556,0.00,0.00,1170984972
dense_nuclear_fullscale,2100,-0.0152777778,0.3043995762,-0.1388888889,0.00,0.00,1762132909
dense_nuclear_fullscale,2100,-0.0152777778,0.3043995762,-0.1388888889,0.00,0.00,1761495739
quantum_chemistry_fullscale,700,-0.0316326531,0.4143216295,-0.1071428571,0.00,0.00,584959216
quantum_chemistry_fullscale,1400,-0.0316326531,0.4143216295,0.0000000000,0.00,0.00,1176995662
quantum_chemistry_fullscale,2100,-0.0316326531,0.4143216295,0.3214285714,0.00,0.00,1750596459
quantum_chemistry_fullscale,2200,-0.0316326531,0.4143216295,-0.0714285714,0.00,0.00,1836975919
spin_liquid_exotic,700,-0.0085000000,0.4479407290,0.0666666667,0.00,0.00,585228476
spin_liquid_exotic,1400,-0.0085000000,0.4479407290,0.0166666667,0.00,0.00,1164931232
spin_liquid_exotic,2100,-0.0085000000,0.4479407290,-0.0500000000,0.00,0.00,1765535209
spin_liquid_exotic,2600,-0.0085000000,0.4479407290,0.0500000000,0.00,0.00,2180006536
topological_correlated_materials,700,-0.0096543952,0.3507768488,-0.0413223140,0.00,0.00,588018717
topological_correlated_materials,1400,-0.0096543952,0.3507768488,0.0247933884,0.00,0.00,1203642182
topological_correlated_materials,2100,-0.0096543952,0.3507768488,0.0578512397,0.00,0.00,1760756439
topological_correlated_materials,2500,-0.0096543952,0.3507768488,0.0082644628,0.00,0.00,2106958607
correlated_fermions_non_hubbard,700,-0.0144444444,0.2815015687,0.0888888889,0.00,0.00,588290946
correlated_fermions_non_hubbard,1400,-0.0144444444,0.2815015687,0.0000000000,0.00,0.00,1175444663
correlated_fermions_non_hubbard,2100,-0.0144444444,0.2815015687,0.0666666667,0.00,0.00,1783034819
correlated_fermions_non_hubbard,2400,-0.0144444444,0.2815015687,0.2666666667,0.00,0.00,2003702007
multi_state_excited_chemistry,700,-0.0182624600,0.4990862130,0.1111111111,0.00,0.00,585437167
multi_state_excited_chemistry,1400,-0.0182624600,0.4990862130,-0.0617283951,0.00,0.00,1169173473
multi_state_excited_chemistry,2100,-0.0182624600,0.4990862130,-0.1111111111,0.00,0.00,1770497059
multi_state_excited_chemistry,2300,-0.0182624600,0.4990862130,-0.0864197531,0.00,0.00,1920968068
bosonic_multimode_systems,700,-0.0086250000,0.1910897803,0.0250000000,0.00,0.00,582918956
bosonic_multimode_systems,1400,-0.0086250000,0.1910897803,-0.0500000000,0.00,0.00,1169181053
bosonic_multimode_systems,2100,-0.0086250000,0.1910897803,0.0500000000,0.00,0.00,1756824020
bosonic_multimode_systems,2200,-0.0086250000,0.1910897803,0.0750000000,0.00,0.00,1834425068
multiscale_nonlinear_field_models,700,-0.0156250000,0.1510284423,-0.1250000000,0.00,0.00,584540937
multiscale_nonlinear_field_models,1400,-0.0156250000,0.1510284423,-0.1666666667,0.00,0.00,1164155113
multiscale_nonlinear_field_models,2100,-0.0156250000,0.1510284423,0.2083333333,0.00,0.00,1752467289
multiscale_nonlinear_field_models,2300,-0.0156250000,0.1510284423,-0.0208333333,0.00,0.00,1946431688
far_from_equilibrium_kinetic_lattices,700,-0.0094796449,0.1035907984,-0.0707070707,0.00,0.00,595900727
far_from_equilibrium_kinetic_lattices,1400,-0.0094796449,0.1035907984,0.0505050505,0.00,0.00,1218425023
far_from_equilibrium_kinetic_lattices,2100,-0.0094796449,0.1035907984,0.0303030303,0.00,0.00,1768097489
far_from_equilibrium_kinetic_lattices,2400,-0.0094796449,0.1035907984,0.0101010101,0.00,0.00,2007171748
multi_correlated_fermion_boson_networks,700,-0.0093800000,0.2239866950,-0.0200000000,0.00,0.00,586319356
multi_correlated_fermion_boson_networks,1400,-0.0093800000,0.2239866950,-0.1000000000,0.00,0.00,1172891863
multi_correlated_fermion_boson_networks,2100,-0.0093800000,0.2239866950,0.0000000000,0.00,0.00,1761804030
multi_correlated_fermion_boson_networks,2350,-0.0093800000,0.2239866950,0.0000000000,0.00,0.00,1955044389
