scenario,model,step,timestamp_ns,grid_points,dt_s,dr_m,v_over_c,radius_m,shell_count,curvature_proxy_max,negative_energy_j,feasible_now,prev_hash,chain_hash
single_shell_conservative,gr_1p1d,0,1772578778136218836,128,1.3681339842111706e-09,1.171875,0.12,50.0,1,0.0,-1.5560428700026235e+45,False,GENESIS,aed9c75b85998bc997ee56a358404f2f55055700a9de31b06cecfbf6c2336f4b
single_shell_conservative,gr_1p1d,1,1772578778136219836,128,1.3681339842111706e-09,1.171875,0.12013305915421195,50.0,1,1.996689082358749e-05,-1.55949554876322e+45,False,aed9c75b85998bc997ee56a358404f2f55055700a9de31b06cecfbf6c2336f4b,becc016d106a9c52b0aba4bce7629d1d2866752ea04c214dcd43e7b86c7884a3
single_shell_conservative,gr_1p1d,2,1772578778136220836,128,1.3681339842111706e-09,1.171875,0.12026447729214734,50.0,1,5.8758086607557974e-05,-1.562909403125504e+45,False,becc016d106a9c52b0aba4bce7629d1d2866752ea04c214dcd43e7b86c7884a3,03b4d51a4854cbd286c39d0ffde34b25e7b068b857369739e61e47c17f7dce36
single_shell_conservative,gr_1p1d,3,1772578778136221836,128,1.3681339842111706e-09,1.171875,0.12039263363615539,50.0,1,0.00011419170509616978,-1.566242122136296e+45,False,03b4d51a4854cbd286c39d0ffde34b25e7b068b857369739e61e47c17f7dce36,f0ade479a1e7f3eec08b8805145f0d392fd59f47ff1abd9f17e13d9b4d82d89f
single_shell_conservative,gr_1p1d,4,1772578778136222836,128,1.3681339842111706e-09,1.171875,0.12051594763623402,50.0,1,0.00018324073368761494,-1.569452268211936e+45,False,f0ade479a1e7f3eec08b8805145f0d392fd59f47ff1abd9f17e13d9b4d82d89f,89f735ea25478c20aa6470f1b1574761dfafb94d5b39461e90af8128492fc7e7
single_shell_conservative,gr_1p1d,5,1772578778136223836,128,1.3681339842111706e-09,1.171875,0.12063289846292623,50.0,1,0.0002622950705890007,-1.572499804677187e+45,False,89f735ea25478c20aa6470f1b1574761dfafb94d5b39461e90af8128492fc7e7,17f46d26583cc049200ef2ca18c654fbd41c821c7396839c3c8a66bbc819e869
single_shell_conservative,gr_1p1d,6,1772578778136224836,128,1.3681339842111706e-09,1.171875,0.12074204376368367,50.0,1,0.0003474611874672797,-1.5753466114758872e+45,False,17f46d26583cc049200ef2ca18c654fbd41c821c7396839c3c8a66bbc819e869,10da1278deb971e747a140d08a7f5d4fecde3f0871348a151902d15756f56bbe
single_shell_conservative,gr_1p1d,7,1772578778136225836,128,1.3681339842111706e-09,1.171875,0.12084203745137607,50.0,1,0.000434866192193158,-1.5779569816141445e+45,False,10da1278deb971e747a140d08a7f5d4fecde3f0871348a151902d15756f56bbe,b9d8f1fca5403d49808e4faf4ae157f53deaba72f87ba3cf3cfd2094ebbb9aab
single_shell_conservative,gr_1p1d,8,1772578778136226836,128,1.3681339842111706e-09,1.171875,0.1209316463055608,50.0,1,0.0005209346263239044,-1.5802980909195585e+45,False,b9d8f1fca5403d49808e4faf4ae157f53deaba72f87ba3cf3cfd2094ebbb9aab,b42ddb538c6c253321dfc0ffa6a1189b09a75306ba7cd9a5a3cc3f84f22aad8c
single_shell_conservative,gr_1p1d,9,1772578778136227836,128,1.3681339842111706e-09,1.171875,0.12100976518176947,50.0,1,0.0006026119310732207,-1.5823404338777536e+45,False,b42ddb538c6c253321dfc0ffa6a1189b09a75306ba7cd9a5a3cc3f84f22aad8c,e2cafb75505d9255fbf40eaf01f3655651388604d26758299c304addf5ea9e7d
single_shell_conservative,gr_1p1d,10,1772578778136228836,128,1.3681339842111706e-09,1.171875,0.12107543064123595,50.0,1,0.0006775170746105971,-1.5840582186456774e+45,False,e2cafb75505d9255fbf40eaf01f3655651388604d26758299c304addf5ea9e7d,0d11e129c23e4fadc3c5295e76a050dee3279d0f7717b32da090e5f379a0662a
single_shell_conservative,gr_1p1d,11,1772578778136229836,128,1.3681339842111706e-09,1.171875,0.12112783283297003,50.0,1,0.0007440168865877076,-1.5854297148393576e+45,False,0d11e129c23e4fadc3c5295e76a050dee3279d0f7717b32da090e5f379a0662a,a941701ceb52d09df8e94c4ab80071e86923f79dfb38fe89813281346f89c9a4
single_shell_conservative,gr_1p1d,12,1772578778136230836,128,1.3681339842111706e-09,1.171875,0.12116632548163597,50.0,1,0.0008012246171044985,-1.5864375483463676e+45,False,a941701ceb52d09df8e94c4ab80071e86923f79dfb38fe89813281346f89c9a4,dc1ffeac8867849446205e804864eff82e0d1bb569a9a31e95f9726c5502d445
single_shell_conservative,gr_1p1d,13,1772578778136231836,128,1.3681339842111706e-09,1.171875,0.12119043385805514,50.0,1,0.0008489337135827466,-1.5870689382084558e+45,False,dc1ffeac8867849446205e804864eff82e0d1bb569a9a31e95f9726c5502d445,5102a0e3b4fd1b508874b4cb5fba184bcdf6154bcc02bd6049502fb69433841a
single_shell_conservative,gr_1p1d,14,1772578778136232836,128,1.3681339842111706e-09,1.171875,0.12119986063403292,50.0,1,0.0008875037589089604,-1.5873158715410174e+45,False,5102a0e3b4fd1b508874b4cb5fba184bcdf6154bcc02bd6049502fb69433841a,c553be1dacffab18471232e0fbffa4f99f828c6e014f198911956990b1eaeb0b
single_shell_conservative,gr_1p1d,15,1772578778136233836,128,1.3681339842111706e-09,1.171875,0.12119448954930212,50.0,1,0.0009177184189657295,-1.5871752134817028e+45,False,c553be1dacffab18471232e0fbffa4f99f828c6e014f198911956990b1eaeb0b,0aa877e355804ab30b79cd8da3ea6acfb8a098230e6aa87ad668a352587fc886
single_shell_conservative,gr_1p1d,16,1772578778136234836,128,1.3681339842111706e-09,1.171875,0.12117438684535901,50.0,1,0.0009406351266081401,-1.5866487502650184e+45,False,0aa877e355804ab30b79cd8da3ea6acfb8a098230e6aa87ad668a352587fc886,0b605bdcd73a9fc14fde3fe3690d7914682e40135dcaa992b36f5c710c200628
single_shell_conservative,gr_1p1d,17,1772578778136235836,128,1.3681339842111706e-09,1.171875,0.121139800448508,50.0,1,0.0009574435668254182,-1.5857431646746666e+45,False,0b605bdcd73a9fc14fde3fe3690d7914682e40135dcaa992b36f5c710c200628,5d3a98707e95464c52b4bbb517dc557844edd2efc6eca3f00e1ff9df67b2e31e
single_shell_conservative,gr_1p1d,18,1772578778136236836,128,1.3681339842111706e-09,1.171875,0.12109115691219081,50.0,1,0.0009693456281071551,-1.584469944300231e+45,False,5d3a98707e95464c52b4bbb517dc557844edd2efc6eca3f00e1ff9df67b2e31e,0a8d88eb688352faed61daa78a833d2aaf664557b4517c36b423c1bc4000ecbe
single_shell_conservative,gr_1p1d,19,1772578778136237836,128,1.3681339842111706e-09,1.171875,0.12102905615631013,50.0,1,0.0009774642887539257,-1.5828452241882528e+45,False,0a8d88eb688352faed61daa78a833d2aaf664557b4517c36b423c1bc4000ecbe,57b73b0f97eca9dadc5d700e5adb5f684a40f065b40b218099443760cfcd2ddf
single_shell_conservative,gr_1p1d,20,1772578778136238836,128,1.3681339842111706e-09,1.171875,0.12095426406842764,50.0,1,0.0009827838125742398,-1.5808895665990768e+45,False,57b73b0f97eca9dadc5d700e5adb5f684a40f065b40b218099443760cfcd2ddf,53e744297dbe8abb8b34f1ab4d3df2c6b274db115a4a1c7d2ca3767e90d4f778
single_shell_conservative,gr_1p1d,21,1772578778136239836,128,1.3681339842111706e-09,1.171875,0.12086770305808599,50.0,1,0.0009861193493593066,-1.578627681630801e+45,False,53e744297dbe8abb8b34f1ab4d3df2c6b274db115a4a1c7d2ca3767e90d4f778,2a4bb4f551201f50130fb3cd27061388dfe5aeec15c3965ca696c9120144040b
single_shell_conservative,gr_1p1d,22,1772578778136240836,128,1.3681339842111706e-09,1.171875,0.1207704406807474,50.0,1,0.000988111014321324,-1.5760880934238238e+45,False,2a4bb4f551201f50130fb3cd27061388dfe5aeec15c3965ca696c9120144040b,a81e9fd5de44afaf0eee7708444944f6cf3b2fc0905868279b8332c21721a5df
single_shell_conservative,gr_1p1d,23,1772578778136241836,128,1.3681339842111706e-09,1.171875,0.12066367647165056,50.0,1,0.0009892359079017624,-1.5733027574911885e+45,False,a81e9fd5de44afaf0eee7708444944f6cf3b2fc0905868279b8332c21721a5df,20042ca39c0ee74b9d361374fbafeed5eb136ca1c1997b071d7ba4abdab98194
single_shell_conservative,gr_1p1d,24,1772578778136242836,128,1.3681339842111706e-09,1.171875,0.12054872715196298,50.0,1,0.0009898312268739927,-1.5703066354129714e+45,False,20042ca39c0ee74b9d361374fbafeed5eb136ca1c1997b071d7ba4abdab98194,dd875aac1a99c4e4f7e17e243b63a3a49c2e74f87523a280b144b62f2ef55632
single_shell_conservative,gr_1p1d,25,1772578778136243836,128,1.3681339842111706e-09,1.171875,0.12042701038968127,50.0,1,0.0009901223211532676,-1.5671372336743442e+45,False,dd875aac1a99c4e4f7e17e243b63a3a49c2e74f87523a280b144b62f2ef55632,b9abb51d71aa8c53f447ea14b2cbc5ffbb98a845cb5a3738b8f4dcbbba3a42f3
single_shell_conservative,gr_1p1d,26,1772578778136244836,128,1.3681339842111706e-09,1.171875,0.12030002731555602,50.0,1,0.0009902508892825129,-1.5638341138093235e+45,False,b9abb51d71aa8c53f447ea14b2cbc5ffbb98a845cb5a3738b8f4dcbbba3a42f3,7ac71a9e429027d770d47d1e2d953795ce28649fcb3c7c95423c531f2c5c8e31
single_shell_conservative,gr_1p1d,27,1772578778136245836,128,1.3681339842111706e-09,1.171875,0.12016934400967183,50.0,1,0.0009903000971822015,-1.5604383812336833e+45,False,7ac71a9e429027d770d47d1e2d953795ce28649fcb3c7c95423c531f2c5c8e31,5afa3dfcacddf09b9e9bd30d4275c436915d6ff12adac1105a5b59ca7db63d3f
single_shell_conservative,gr_1p1d,28,1772578778136246836,128,1.3681339842111706e-09,1.171875,0.12003657218700838,50.0,1,0.0009903149316209542,-1.5569921602149578e+45,False,5afa3dfcacddf09b9e9bd30d4275c436915d6ff12adac1105a5b59ca7db63d3f,c83dcc8246d412701e97abb9b365009a11b93c3551c14abee3ae91489087ec34
single_shell_conservative,gr_1p1d,29,1772578778136247836,128,1.3681339842111706e-09,1.171875,0.11990334932018712,50.0,1,0.0009903173469728143,-1.5535380623437854e+45,False,c83dcc8246d412701e97abb9b365009a11b93c3551c14abee3ae91489087ec34,1fcd64b541d351c68dc740905b88e0e7cdda703c1def71fae6358775fa2475f5
