problem,step,energy_norm,pairing_norm,sign_ratio,cpu_percent,mem_percent,elapsed_ns
hubbard_hts_core,700,-0.0000148571,0.2407834265,-0.0200000000,0.00,0.00,599837504
hubbard_hts_core,1400,-0.0000074286,0.2407834265,0.0600000000,0.00,0.00,1206300879
hubbard_hts_core,2100,-0.0000049524,0.2407834265,0.0600000000,0.00,0.00,1794984913
hubbard_hts_core,2800,-0.0000037143,0.2407834265,0.0200000000,0.00,0.00,2401535428
qcd_lattice_fullscale,700,-0.0000151763,0.1198189490,0.0617283951,0.00,0.00,595696874
qcd_lattice_fullscale,1400,-0.0000075881,0.1198189490,0.1851851852,0.00,0.00,1206121579
qcd_lattice_fullscale,2100,-0.0000050588,0.1198189490,-0.0370370370,0.00,0.00,1895524164
qcd_lattice_fullscale,2200,-0.0000048288,0.1198189490,-0.0864197531,0.00,0.00,1954945614
quantum_field_noneq,700,-0.0000283203,0.0658457361,0.0937500000,0.00,0.00,605070045
quantum_field_noneq,1400,-0.0000141602,0.0658457361,-0.1562500000,0.00,0.00,1198616989
quantum_field_noneq,2100,-0.0000094401,0.0658457361,-0.0625000000,0.00,0.00,1799057163
quantum_field_noneq,2100,-0.0000094401,0.0658457361,-0.0625000000,0.00,0.00,1800473443
dense_nuclear_fullscale,700,-0.0000218254,0.3043995762,-0.0833333333,0.00,0.00,596765964
dense_nuclear_fullscale,1400,-0.0000109127,0.3043995762,-0.0555555556,0.00,0.00,1200088599
dense_nuclear_fullscale,2100,-0.0000072751,0.3043995762,-0.1388888889,0.00,0.00,1800219413
dense_nuclear_fullscale,2100,-0.0000072751,0.3043995762,-0.1388888889,0.00,0.00,1827480183
quantum_chemistry_fullscale,700,-0.0000451895,0.4143216295,-0.1071428571,0.00,0.00,612110144
quantum_chemistry_fullscale,1400,-0.0000225948,0.4143216295,0.0000000000,0.00,0.00,1192899819
quantum_chemistry_fullscale,2100,-0.0000150632,0.4143216295,0.3214285714,0.00,0.00,1785259612
quantum_chemistry_fullscale,2200,-0.0000143785,0.4143216295,-0.0714285714,0.00,0.00,1879037993
spin_liquid_exotic,700,-0.0000121429,0.4479407290,0.0666666667,0.00,0.00,599874424
spin_liquid_exotic,1400,-0.0000060714,0.4479407290,0.0166666667,0.00,0.00,1203967489
spin_liquid_exotic,2100,-0.0000040476,0.4479407290,-0.0500000000,0.00,0.00,1824152432
spin_liquid_exotic,2600,-0.0000032692,0.4479407290,0.0500000000,0.00,0.00,2212745846
topological_correlated_materials,700,-0.0000137920,0.3507768488,-0.0413223140,0.00,0.00,601798834
topological_correlated_materials,1400,-0.0000068960,0.3507768488,0.0247933884,0.00,0.00,1210828179
topological_correlated_materials,2100,-0.0000045973,0.3507768488,0.0578512397,0.00,0.00,1800549742
topological_correlated_materials,2500,-0.0000038618,0.3507768488,0.0082644628,0.00,0.00,2198262125
correlated_fermions_non_hubbard,700,-0.0000206349,0.2815015687,0.0888888889,0.00,0.00,629701215
correlated_fermions_non_hubbard,1400,-0.0000103175,0.2815015687,0.0000000000,0.00,0.00,1199786018
correlated_fermions_non_hubbard,2100,-0.0000068783,0.2815015687,0.0666666667,0.00,0.00,1824854313
correlated_fermions_non_hubbard,2400,-0.0000060185,0.2815015687,0.2666666667,0.00,0.00,2051504714
multi_state_excited_chemistry,700,-0.0000260892,0.4990862130,0.1111111111,0.00,0.00,599213094
multi_state_excited_chemistry,1400,-0.0000130446,0.4990862130,-0.0617283951,0.00,0.00,1198051598
multi_state_excited_chemistry,2100,-0.0000086964,0.4990862130,-0.1111111111,0.00,0.00,1818391012
multi_state_excited_chemistry,2300,-0.0000079402,0.4990862130,-0.0864197531,0.00,0.00,1985807354
bosonic_multimode_systems,700,-0.0000123214,0.1910897803,0.0250000000,0.00,0.00,596694634
bosonic_multimode_systems,1400,-0.0000061607,0.1910897803,-0.0500000000,0.00,0.00,1203008048
bosonic_multimode_systems,2100,-0.0000041071,0.1910897803,0.0500000000,0.00,0.00,1830203073
bosonic_multimode_systems,2200,-0.0000039205,0.1910897803,0.0750000000,0.00,0.00,1890991993
multiscale_nonlinear_field_models,700,-0.0000223214,0.1510284423,-0.1250000000,0.00,0.00,599021795
multiscale_nonlinear_field_models,1400,-0.0000111607,0.1510284423,-0.1666666667,0.00,0.00,1201140758
multiscale_nonlinear_field_models,2100,-0.0000074405,0.1510284423,0.2083333333,0.00,0.00,1811951812
multiscale_nonlinear_field_models,2300,-0.0000067935,0.1510284423,-0.0208333333,0.00,0.00,1977173333
far_from_equilibrium_kinetic_lattices,700,-0.0000135423,0.1035907984,-0.0707070707,0.00,0.00,631482844
far_from_equilibrium_kinetic_lattices,1400,-0.0000067712,0.1035907984,0.0505050505,0.00,0.00,1234359398
far_from_equilibrium_kinetic_lattices,2100,-0.0000045141,0.1035907984,0.0303030303,0.00,0.00,1786070021
far_from_equilibrium_kinetic_lattices,2400,-0.0000039499,0.1035907984,0.0101010101,0.00,0.00,2137582965
multi_correlated_fermion_boson_networks,700,-0.0000134000,0.2239866950,-0.0200000000,0.00,0.00,616369004
multi_correlated_fermion_boson_networks,1400,-0.0000067000,0.2239866950,-0.1000000000,0.00,0.00,1188532399
multi_correlated_fermion_boson_networks,2100,-0.0000044667,0.2239866950,0.0000000000,0.00,0.00,1785401132
multi_correlated_fermion_boson_networks,2350,-0.0000039915,0.2239866950,0.0000000000,0.00,0.00,2033102334
