scenario,model,step,timestamp_ns,grid_points,dt_s,dr_m,v_over_c,radius_m,shell_count,curvature_proxy_max,negative_energy_j,feasible_now,prev_hash,chain_hash
single_shell_balanced,gr_1p1d,0,1772578779922723796,128,1.3681339842111706e-09,1.171875,0.25,50.0,1,0.0,-9.455121603196866e+45,False,GENESIS,94e54c4317ccf9f4e18e4b17b61f079245f01d3a8cde8f3a29727449dd8ff028
single_shell_balanced,gr_1p1d,1,1772578779922724796,128,1.3681339842111706e-09,1.171875,0.2502772065712749,50.0,1,3.658791983591498e-05,-9.476101416592836e+45,False,94e54c4317ccf9f4e18e4b17b61f079245f01d3a8cde8f3a29727449dd8ff028,63bef77e5277712159c654dfe9a723858ea5ae34b70a9cc8539a1b48c1a629ad
single_shell_balanced,gr_1p1d,2,1772578779922725796,128,1.3681339842111706e-09,1.171875,0.2505509943586403,50.0,1,0.00010607253304857621,-9.496845315088602e+45,False,63bef77e5277712159c654dfe9a723858ea5ae34b70a9cc8539a1b48c1a629ad,64b900b7e0fa43547f29f2ad0f438e5de9ae1591ea52adf4ec1e6c2d971796e9
single_shell_balanced,gr_1p1d,3,1772578779922726796,128,1.3681339842111706e-09,1.171875,0.2508179867419904,50.0,1,0.0002016348186447287,-9.517096200861822e+45,False,64b900b7e0fa43547f29f2ad0f438e5de9ae1591ea52adf4ec1e6c2d971796e9,3e0cae9188e3e706a990aa76ded1e5a940a6b42133d11515f52cc3061f2c9789
single_shell_balanced,gr_1p1d,4,1772578779922727796,128,1.3681339842111706e-09,1.171875,0.2510748909088209,50.0,1,0.00031434485797708666,-9.536602283024865e+45,False,3e0cae9188e3e706a990aa76ded1e5a940a6b42133d11515f52cc3061f2c9789,51b047123cd5907eb0b00433943bffbff4a8dc2ef96abdcc6404e9ca058a8187
single_shell_balanced,gr_1p1d,5,1772578779922728796,128,1.3681339842111706e-09,1.171875,0.25131853846442964,50.0,1,0.00043443760463402094,-9.555120283157007e+45,False,51b047123cd5907eb0b00433943bffbff4a8dc2ef96abdcc6404e9ca058a8187,c29400a23b447f5b75d387482f88848fd2007128693584a8748a3282b9717836
single_shell_balanced,gr_1p1d,6,1772578779922729796,128,1.3681339842111706e-09,1.171875,0.2515459245076743,50.0,1,0.0005526124063768874,-9.572418568963544e+45,False,c29400a23b447f5b75d387482f88848fd2007128693584a8748a3282b9717836,b2284e851cbc032e56c35571d39abad2bfb3ffb91024daf20177514275dc741e
single_shell_balanced,gr_1p1d,7,1772578779922730796,128,1.3681339842111706e-09,1.171875,0.25175424469036684,50.0,1,0.0006611321796586399,-9.588280170858221e+45,False,b2284e851cbc032e56c35571d39abad2bfb3ffb91024daf20177514275dc741e,dca2b561e5dfe478adf3249efd2d50c5941140e97e3d5dba27cd8ecfe5de2c58
single_shell_balanced,gr_1p1d,8,1772578779922731796,128,1.3681339842111706e-09,1.171875,0.25194092980325167,50.0,1,0.0007545553320556659,-9.602505636403378e+45,False,dca2b561e5dfe478adf3249efd2d50c5941140e97e3d5dba27cd8ecfe5de2c58,d45ec16b00fec3601a96306ceded2de8cf3ed741b62c7e076eb892e7e59c82d5
single_shell_balanced,gr_1p1d,9,1772578779922732796,128,1.3681339842111706e-09,1.171875,0.2521036774620197,50.0,1,0.000830020673693572,-9.614915678622582e+45,False,d45ec16b00fec3601a96306ceded2de8cf3ed741b62c7e076eb892e7e59c82d5,f037c22fca33336d534911824549d9a43e6bbe33fcfdec133d45facea3bc75ce
